Player,OPP,STATUS ET,C/A,YDS,TD,INT,RUSH,YDS,TD,REC,YDS,TD,PTS,POS
"Cyrus Gray, Atl RB",Mia,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Vick Ballard, NO RB",Det,W 52-38,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Alfred Morris, Dal RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Daniel Herron, Buf RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Bryce Brown, Sea RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Daryl Richardson, Ind RB",@Ten,L 22-36,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Cory Harkey, LAR RB",@Jax,W 27-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Joe Banyard, Buf RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Derrick Coleman, Atl RB",Mia,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jonas Gray, Jax RB",LAR,L 17-27,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Lance Dunbar, LAR RB",@Jax,W 27-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Travaris Cadet, Buf RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Brandon Bolden, NE RB",@NYJ,W 24-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Bobby Rainey Jr., Bal RB",Chi,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jonathan Grimes, Jax RB",LAR,L 17-27,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jamize Olawale, Dal RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Fozzy Whittaker, Car RB",Phi,L 23-28,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Montee Ball, FA RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Le'Veon Bell, Pit RB",@KC,W 19-13,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Giovani Bernard, Cin RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Knile Davis, Pit RB",@KC,W 19-13,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Eddie Lacy, Sea RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Christine Michael, Ind RB",@Ten,L 22-36,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Andre Ellington, Hou RB",Cle,W 33-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Latavius Murray, Min RB",GB,W 23-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kenjon Barner, Phi RB",@Car,W 28-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Denard Robinson, Jax RB",LAR,L 17-27,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Mike Gillislee, NE RB",@NYJ,W 24-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Chris Thompson, Wsh RB",SF,W 26-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Mike James, Det RB",@NO,L 38-52,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Rex Burkhead, NE RB",@NYJ,W 24-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Tommy Bohanon, Jax RB",LAR,L 17-27,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Stepfan Taylor, Ari RB",TB,W 38-33,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Theo Riddick, Det RB",@NO,L 38-52,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Zac Stacy, NYJ RB",NE,L 17-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kyle Juszczyk, SF RB",@Wsh,L 24-26,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Joseph Randle, FA RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Spencer Ware, KC RB",Pit,L 13-19,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kerwynn Williams, Ari RB",TB,W 38-33,--/--,--,--,--,--,--,--,--,--,--,--,RB
"C.J. Anderson, Den RB",NYG,L 10-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Benny Cunningham, Chi RB",@Bal,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kendall Gaskins, SF RB",@Wsh,L 24-26,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Steven Miller, Det RB",@NO,L 38-52,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Zach Line, NO RB",Det,W 52-38,--/--,--,--,--,--,--,--,--,--,--,--,RB
"George Winn, Ind RB",@Ten,L 22-36,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Khiry Robinson, NYJ RB",NE,L 17-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Charles Sims, TB RB",@Ari,L 33-38,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Dri Archer, Buf RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Carlos Hyde, Cle RB",@Hou,L 17-33,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jerick McKinnon, SF RB",@Wsh,L 24-26,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Terrance West, Bal RB",Chi,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Tre Mason, LAR RB",@Jax,W 27-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Bishop Sankey, Min RB",GB,W 23-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jeremy Hill, NE RB",@NYJ,W 24-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Tyler Gaffney, Jax RB",LAR,L 17-27,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Storm Johnson, Mia RB",@Atl,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Lache Seastrunk, NYJ RB",NE,L 17-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Andre Williams, LAC RB",@Oak,W 17-16,--/--,--,--,--,--,--,--,--,--,--,--,RB
"James White, NE RB",@NYJ,W 24-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Ka'Deem Carey, Chi RB",@Bal,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Devonta Freeman, Atl RB",Mia,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Lorenzo Taliaferro, Bal RB",Chi,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Marion Grice, Ari RB",TB,W 38-33,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Isaiah Crowell, NYJ RB",NE,L 17-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Alfred Blue, Hou RB",Cle,W 33-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Damien Williams, KC RB",Pit,L 13-19,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Juwan Thompson, Den RB",NYG,L 10-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kapri Bibbs, Wsh RB",SF,W 26-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Branden Oliver, LAC RB",@Oak,W 17-16,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Antonio Andrews, Ten RB",Ind,W 36-22,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Darrin Reaves, KC RB",Pit,L 13-19,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Silas Redd, Wsh RB",SF,W 26-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Ryan Hewitt, Cin RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Trey Watts, LAR RB",@Jax,W 27-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Austin Johnson, TB RB",@Ari,L 33-38,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jay Prosch, Hou RB",Cle,W 33-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Orleans Darkwa, NYG RB",@Den,W 23-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Senorise Perry, Mia RB",@Atl,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Glenn Winston, Cle RB",@Hou,L 17-33,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Fitzgerald Toussaint, Pit RB",@KC,W 19-13,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Charcandrick West, KC RB",Pit,L 13-19,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Roosevelt Nix, Pit RB",@KC,W 19-13,--/--,--,--,--,--,--,--,--,--,--,--,RB
"David Johnson, Ari RB",TB,W 38-33,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Marcus Murphy, Buf RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Michael Burton, Chi RB",@Bal,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jeremy Langford, NYJ RB",NE,L 17-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jalston Fowler, Sea RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Malcolm Johnson, SF RB",@Wsh,L 24-26,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Joey Iosefa, NE RB",@NYJ,W 24-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jay Ajayi, Phi RB",@Car,W 28-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"David Cobb, Chi RB",@Bal,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Ameer Abdullah, Det RB",@NO,L 38-52,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Melvin Gordon, LAC RB",@Oak,W 17-16,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Karlos Williams, Pit RB",@KC,W 19-13,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Ty Montgomery, GB RB",@Min,L 10-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Javorius Allen, Bal RB",Chi,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kenny Hilliard, Wsh RB",SF,W 26-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Josh Robinson, Ind RB",@Ten,L 22-36,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Aaron Ripkowski, GB RB",@Min,L 10-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Tyler Varga, Ind RB",@Ten,L 22-36,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Duke Johnson Jr., Cle RB",@Hou,L 17-33,--/--,--,--,--,--,--,--,--,--,--,--,RB
"T.J. Yeldon, Jax RB",LAR,L 17-27,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Todd Gurley II, LAR RB",@Jax,W 27-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Tevin Coleman, Atl RB",Mia,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Matt Jones, Ind RB",@Ten,L 22-36,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Mike Davis, Sea RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Cameron Artis-Payne, Car RB",Phi,L 23-28,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Michael Dyer, Oak RB",LAC,L 16-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"John Crockett, Bal RB",Chi,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Terrence Magee, Atl RB",Mia,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Thomas Rawls, NYJ RB",NE,L 17-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Gus Johnson, LAC RB",@Oak,W 17-16,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Zach Zenner, Det RB",@NO,L 38-52,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Malcolm Brown, LAR RB",@Jax,W 27-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Terron Ward, Atl RB",Mia,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jarryd Hayne, SF RB",@Wsh,L 24-26,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Brandon Wegher, LAR RB",@Jax,W 27-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Alonzo Harris, GB RB",@Min,L 10-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Corey Grant, Jax RB",LAR,L 17-27,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Nikita Whitlock, NYG RB",@Den,W 23-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Raheem Mostert, SF RB",@Wsh,L 24-26,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Rod Smith, Dal RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Trey Williams, Dal RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Akeem Hunt, KC RB",Pit,L 13-19,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Ezekiel Elliott, Dal RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Derrick Henry, Ten RB",Ind,W 36-22,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kenyan Drake, Mia RB",@Atl,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"C.J. Prosise, Sea RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Tyler Ervin, Hou RB, WR",Cle,W 33-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kenneth Dixon, Bal RB",Chi,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Devontae Booker, Den RB",NYG,L 10-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"DeAndre Washington, Oak RB",LAC,L 16-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Paul Perkins, NYG RB",@Den,W 23-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jordan Howard, Chi RB",@Bal,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Wendell Smallwood, Phi RB",@Car,W 28-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jonathan Williams, NO RB",Det,W 52-38,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Alex Collins, Bal RB",Chi,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Andy Janovich, Den RB",NYG,L 10-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Danny Vitale, Cle RB",@Hou,L 17-33,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Derek Watt, LAC RB",@Oak,W 17-16,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kelvin Taylor, Cle RB",@Hou,L 17-33,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Darius Jackson, Cle RB",@Hou,L 17-33,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Dwayne Washington, Det RB",@NO,L 38-52,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Daniel Lasco, NO RB",Det,W 52-38,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Keith Marshall, Wsh RB",SF,W 26-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Zac Brooks, Sea RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Josh Ferguson, Ind RB",@Ten,L 22-36,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Terrell Watson, NYG RB",@Den,W 23-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Brandon Wilds, Jax RB",LAR,L 17-27,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jhurell Pressley, Atl RB",Mia,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Byron Marshall, Wsh RB",SF,W 26-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"George Atkinson III, KC RB",Pit,L 13-19,--/--,--,--,--,--,--,--,--,--,--,--,RB
"James Wilder Jr., Buf RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"D.J. Foster, Ari RB",TB,W 38-33,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Dreamius Smith, LAC RB",@Oak,W 17-16,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Devon Johnson, Car RB",Phi,L 23-28,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Rob Kelley, Wsh RB",SF,W 26-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jalen Richard, Oak RB",LAC,L 16-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Troymaine Pope, Hou RB",Cle,W 33-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Glenn Gronkowski, NE RB",@NYJ,W 24-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Julian Howsare, NYJ RB",NE,L 17-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kenneth Farrow, LAC RB",@Oak,W 17-16,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Paul Lasike, Chi RB",@Bal,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Peyton Barber, TB RB",@Ari,L 33-38,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Don Jackson, GB RB",@Min,L 10-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"George Farmer, Sea RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Mack Brown, Min RB",GB,W 23-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Tarik Cohen, Chi RB",@Bal,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Donnel Pumphrey, Phi RB",@Car,W 28-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"De'Angelo Henderson, Den RB",NYG,L 10-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Alvin Kamara, NO RB",Det,W 52-38,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Joe Mixon, Cin RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Samaje Perine, Wsh RB",SF,W 26-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Elijah Hood, Oak RB",LAC,L 16-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"D'Onta Foreman, Hou RB",Cle,W 33-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Marquez Williams, Cle RB",@Hou,L 17-33,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Marlon Mack, Ind RB",@Ten,L 22-36,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Leonard Fournette, Jax RB",LAR,L 17-27,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kareem Hunt, KC RB",Pit,L 13-19,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Wayne Gallman, NYG RB",@Den,W 23-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"James Conner, Pit RB",@KC,W 19-13,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Dalvin Cook, Min RB",GB,W 23-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Christian McCaffrey, Car RB",Phi,L 23-28,--/--,--,--,--,--,--,--,--,--,--,--,RB
"T.J. Logan, Ari RB",TB,W 38-33,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Elijah McGuire, NYJ RB",NE,L 17-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Aaron Jones, GB RB",@Min,L 10-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Sam Rogers, LAR RB",@Jax,W 27-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Devante Mays, GB RB",@Min,L 10-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Chris Carson, Sea RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Joe Williams, SF RB",@Wsh,L 24-26,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jamaal Williams, GB RB",@Min,L 10-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Matthew Dayes, Cle RB",@Hou,L 17-33,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Khalfani Muhammad, Ten RB",Ind,W 36-22,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jeremy McNichols, SF RB",@Wsh,L 24-26,--/--,--,--,--,--,--,--,--,--,--,--,RB
