Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS,POS
"Devonta Freeman, ATL",0.0,0.0,0.0,0.0,0.0,0.0,16.8,72.8,4.33,0.8,4.1,3.6,31.8,8.83,0.1,0.1,15,RB
"Kareem Hunt, KC",0.0,0.0,0.0,0.0,0.0,0.0,17.5,86.8,4.96,0.6,3.5,3.0,24.0,8.00,0.2,0.3,14,RB
"Todd Gurley, LAR",0.0,0.0,0.0,0.0,0.0,0.0,18.5,72.9,3.94,0.6,4.3,3.3,28.6,8.67,0.3,0.3,13,RB
"Le'Veon Bell, PIT",0.0,0.0,0.0,0.0,0.0,0.0,18.5,85.7,4.63,0.5,6.2,4.7,32.5,6.91,0.0,0.1,13,RB
"Leonard Fournette, JAC",0.0,0.0,0.0,0.0,0.0,0.0,20.6,88.8,4.31,0.7,2.9,2.0,17.1,8.55,0.1,0.1,13,RB
"Melvin Gordon, LAC",0.0,0.0,0.0,0.0,0.0,0.0,18.4,70.0,3.80,0.5,4.5,3.3,29.6,8.97,0.3,0.3,13,RB
"Lamar Miller, HOU",0.0,0.0,0.0,0.0,0.0,0.0,17.6,65.4,3.72,0.5,3.3,2.9,26.1,9.00,0.2,0.1,12,RB
"Chris Thompson, WAS",0.0,0.0,0.0,0.0,0.0,0.0,7.6,37.1,4.88,0.4,4.8,3.6,44.3,12.31,0.3,0.1,11,RB
"Mark Ingram, NO",0.0,0.0,0.0,0.0,0.0,0.0,14.0,54.7,3.91,0.3,5.0,4.0,30.9,7.72,0.1,0.1,10,RB
"Alvin Kamara, NO",0.0,0.0,0.0,0.0,0.0,0.0,8.3,32.4,3.90,0.5,6.0,4.6,34.4,7.48,0.2,0.1,10,RB
"Ameer Abdullah, MIN",0.0,0.0,0.0,0.0,0.0,0.0,15.4,63.7,4.14,0.4,2.9,2.4,18.2,7.58,0.1,0.1,9,RB
"DeMarco Murray, TEN",0.0,0.0,0.0,0.0,0.0,0.0,14.0,62.5,4.46,0.4,3.2,2.4,16.9,7.04,0.1,0.2,9,RB
"Carlos Hyde, JAC",0.0,0.0,0.0,0.0,0.0,0.0,14.1,64.8,4.60,0.3,2.4,2.0,10.8,5.40,0.1,0.1,9,RB
"C.J. Anderson, LAR",0.0,0.0,0.0,0.0,0.0,0.0,15.2,64.6,4.25,0.3,3.1,2.2,14.9,6.77,0.1,0.1,9,RB
"Marshawn Lynch, OAK",0.0,0.0,0.0,0.0,0.0,0.0,13.5,56.6,4.19,0.6,2.1,1.1,8.9,8.09,0.1,0.1,9,RB
"Jordan Howard, CHI",0.0,0.0,0.0,0.0,0.0,0.0,15.9,67.8,4.26,0.4,3.2,2.0,13.8,6.90,0.0,0.2,9,RB
"Jay Ajayi, PHI",0.0,0.0,0.0,0.0,0.0,0.0,16.7,71.5,4.28,0.4,2.1,1.6,8.2,5.12,0.0,0.2,9,RB
"Javorius Allen, BAL",0.0,0.0,0.0,0.0,0.0,0.0,13.3,51.8,3.89,0.3,4.2,3.3,17.8,5.39,0.2,0.1,8,RB
"Doug Martin, OAK",0.0,0.0,0.0,0.0,0.0,0.0,17.4,57.3,3.29,0.4,2.9,2.1,17.2,8.19,0.0,0.2,8,RB
"Isaiah Crowell, NYJ",0.0,0.0,0.0,0.0,0.0,0.0,13.1,54.0,4.12,0.3,2.4,1.8,15.0,8.33,0.0,0.1,7,RB
"Ty Montgomery, BAL",0.0,0.0,0.0,0.0,0.0,0.0,8.1,35.8,4.42,0.3,4.3,3.3,24.1,7.30,0.1,0.1,7,RB
"Tevin Coleman, ATL",0.0,0.0,0.0,0.0,0.0,0.0,8.2,39.2,4.78,0.2,3.2,2.4,29.2,12.17,0.2,0.1,7,RB
"Jerick McKinnon, SF",0.0,0.0,0.0,0.0,0.0,0.0,12.5,45.9,3.67,0.3,3.8,2.8,18.4,6.57,0.1,0.1,7,RB
"LeGarrette Blount, DET",0.0,0.0,0.0,0.0,0.0,0.0,13.0,52.9,4.07,0.3,1.1,1.1,5.8,5.27,0.1,0.1,7,RB
"Frank Gore, MIA",0.0,0.0,0.0,0.0,0.0,0.0,12.7,40.3,3.17,0.3,2.3,1.6,13.9,8.69,0.1,0.1,7,RB
"Adrian Peterson, WAS",0.0,0.0,0.0,0.0,0.0,0.0,14.8,49.4,3.34,0.4,2.2,1.6,11.3,7.06,0.1,0.4,7,RB
"Christian McCaffrey, CAR",0.0,0.0,0.0,0.0,0.0,0.0,8.4,32.6,3.88,0.2,6.0,3.9,36.6,9.38,0.1,0.4,7,RB
"Matt Forte, NYJ",0.0,0.0,0.0,0.0,0.0,0.0,12.5,52.1,4.17,0.2,1.7,1.2,11.1,9.25,0.0,0.1,7,RB
"Samaje Perine, WAS",0.0,0.0,0.0,0.0,0.0,0.0,13.3,49.9,3.75,0.3,1.7,1.4,12.1,8.64,0.1,0.2,7,RB
"Mike Gillislee, NO",0.0,0.0,0.0,0.0,0.0,0.0,12.3,40.7,3.31,0.5,0.8,0.6,4.7,7.83,0.0,0.1,6,RB
"Marlon Mack, IND",0.0,0.0,0.0,0.0,0.0,0.0,9.3,32.2,3.46,0.4,2.4,1.7,15.8,9.29,0.1,0.1,6,RB
"Jonathan Stewart, NYG",0.0,0.0,0.0,0.0,0.0,0.0,14.7,57.3,3.90,0.3,1.8,1.1,7.6,6.91,0.1,0.4,6,RB
"Duke Johnson, CLE",0.0,0.0,0.0,0.0,0.0,0.0,3.6,15.2,4.22,0.2,5.6,4.3,45.6,10.60,0.1,0.1,6,RB
"Derrick Henry, TEN",0.0,0.0,0.0,0.0,0.0,0.0,9.2,40.5,4.40,0.3,1.1,1.0,7.6,7.60,0.1,0.1,6,RB
"Matt Breida, SF",0.0,0.0,0.0,0.0,0.0,0.0,9.9,43.3,4.37,0.2,3.1,1.9,12.6,6.63,0.0,0.1,6,RB
"D'Onta Foreman, HOU",0.0,0.0,0.0,0.0,0.0,0.0,10.3,39.4,3.83,0.3,1.6,1.3,12.9,9.92,0.1,0.2,6,RB
"Tarik Cohen, CHI",0.0,0.0,0.0,0.0,0.0,0.0,6.6,30.7,4.65,0.1,5.5,4.0,26.4,6.60,0.1,0.2,5,RB
"Elijah McGuire, NYJ",0.0,0.0,0.0,0.0,0.0,0.0,10.2,43.8,4.29,0.2,2.6,1.6,14.7,9.19,0.0,0.2,5,RB
"Corey Clement, PHI",0.0,0.0,0.0,0.0,0.0,0.0,10.2,37.8,3.71,0.3,2.4,1.8,11.2,6.22,0.0,0.1,5,RB
"Aaron Jones, GB",0.0,0.0,0.0,0.0,0.0,0.0,9.7,44.7,4.61,0.3,1.3,1.0,7.5,7.50,0.0,0.1,5,RB
"Theo Riddick, DET",0.0,0.0,0.0,0.0,0.0,0.0,3.2,11.4,3.56,0.1,5.3,4.2,34.4,8.19,0.2,0.1,5,RB
"Jamaal Charles, JAC",0.0,0.0,0.0,0.0,0.0,0.0,8.7,38.5,4.43,0.3,2.2,1.4,10.8,7.71,0.0,0.4,5,RB
"James White, NE",0.0,0.0,0.0,0.0,0.0,0.0,3.8,12.1,3.18,0.1,5.0,3.8,32.8,8.63,0.1,0.1,5,RB
"Dion Lewis, TEN",0.0,0.0,0.0,0.0,0.0,0.0,8.0,30.0,3.75,0.2,1.9,1.4,10.8,7.71,0.0,0.1,5,RB
"Andre Ellington, HOU",0.0,0.0,0.0,0.0,0.0,0.0,4.1,13.1,3.20,0.1,6.0,4.3,38.5,8.95,0.1,0.1,5,RB
"Latavius Murray, MIN",0.0,0.0,0.0,0.0,0.0,0.0,10.0,34.1,3.41,0.3,1.1,0.9,5.5,6.11,0.0,0.1,4,RB
"Alex Collins, BAL",0.0,0.0,0.0,0.0,0.0,0.0,9.5,41.6,4.38,0.2,2.2,1.2,6.1,5.08,0.0,0.3,4,RB
"Jalen Richard, OAK",0.0,0.0,0.0,0.0,0.0,0.0,5.2,24.8,4.77,0.2,1.7,1.1,12.8,11.64,0.1,0.1,4,RB
"Charcandrick West, KC",0.0,0.0,0.0,0.0,0.0,0.0,4.3,18.3,4.26,0.1,2.3,1.9,12.3,6.47,0.2,0.1,3,RB
"Wayne Gallman, NYG",0.0,0.0,0.0,0.0,0.0,0.0,11.7,34.2,2.92,0.1,1.1,0.8,4.3,5.37,0.0,0.1,3,RB
"Austin Ekeler, LAC",0.0,0.0,0.0,0.0,0.0,0.0,3.2,11.6,3.62,0.1,2.2,1.7,16.1,9.47,0.1,0.1,3,RB
"James Conner, PIT",0.0,0.0,0.0,0.0,0.0,0.0,5.7,24.8,4.35,0.1,1.2,0.7,5.7,8.14,0.0,0.1,2,RB
"Orleans Darkwa, NYG",0.0,0.0,0.0,0.0,0.0,0.0,7.9,24.9,3.15,0.1,2.5,1.3,6.8,5.23,0.0,0.1,2,RB
"Chris Ivory, BUF",0.0,0.0,0.0,0.0,0.0,0.0,7.2,29.1,4.04,0.1,0.8,0.6,4.8,8.00,0.0,0.2,2,RB
"Kenyan Drake, MIA",0.0,0.0,0.0,0.0,0.0,0.0,4.1,14.4,3.51,0.1,1.2,0.9,5.3,5.89,0.0,0.1,1,RB
"DeAndre Washington, OAK",0.0,0.0,0.0,0.0,0.0,0.0,3.6,14.6,4.06,0.1,2.2,1.6,9.8,6.12,0.0,0.1,1,RB
"Corey Grant, JAC",0.0,0.0,0.0,0.0,0.0,0.0,3.4,13.0,3.82,0.1,1.0,0.6,3.8,6.33,0.0,0.1,1,RB
"Benny Cunningham, CHI",0.0,0.0,0.0,0.0,0.0,0.0,1.2,4.7,3.92,0.0,2.1,1.6,16.3,10.19,0.1,0.1,1,RB
"Kerwynn Williams, KC",0.0,0.0,0.0,0.0,0.0,0.0,2.6,8.3,3.19,0.2,0.7,0.5,3.6,7.20,0.0,0.1,1,RB
"Fozzy Whittaker, CAR",0.0,0.0,0.0,0.0,0.0,0.0,2.5,9.0,3.60,0.1,1.1,0.9,8.1,9.00,0.1,0.1,1,RB
"T.J. Yeldon, JAC",0.0,0.0,0.0,0.0,0.0,0.0,2.6,10.5,4.04,0.0,0.4,0.3,1.7,5.67,0.0,0.0,1,RB
"Shane Vereen, NO",0.0,0.0,0.0,0.0,0.0,0.0,3.4,9.2,2.71,0.0,2.4,1.7,10.8,6.35,0.0,0.1,0,RB
"Jalston Fowler, TEN",0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,2.00,0.1,0.1,0.1,0.7,7.00,0.0,0.0,0,RB
"Malcolm Brown, LAR",0.0,0.0,0.0,0.0,0.0,0.0,2.6,8.8,3.38,0.1,1.3,1.0,6.8,6.80,0.0,0.1,0,RB
"Dwayne Washington, NO",0.0,0.0,0.0,0.0,0.0,0.0,2.5,8.3,3.32,0.1,1.4,1.0,6.3,6.30,0.0,0.1,0,RB
"Damien Williams, KC",0.0,0.0,0.0,0.0,0.0,0.0,1.8,6.3,3.50,0.0,1.2,0.8,6.9,8.62,0.1,0.1,0,RB
"Robert Turbin, IND",0.0,0.0,0.0,0.0,0.0,0.0,2.7,7.8,2.89,0.1,1.3,1.0,6.1,6.10,0.0,0.1,0,RB
"Daniel Lasco, NO",0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.4,3.50,0.0,0.2,0.1,0.7,7.00,0.0,0.0,0,RB
"George Winn, IND",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0,RB
"Brian Hill, ATL",0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.4,3.43,0.0,0.2,0.1,1.1,11.00,0.0,0.0,0,RB
"Alfred Blue, HOU",0.0,0.0,0.0,0.0,0.0,0.0,1.4,5.8,4.14,0.0,0.2,0.1,0.7,7.00,0.0,0.0,0,RB
"Stevan Ridley, PIT",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0,RB
"D.J. Foster, ARI",0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.7,2.83,0.0,0.2,0.1,0.9,9.00,0.0,0.0,0,RB
"Andre Williams, LAC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0,RB
"Mike James, DET",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0,RB
"C.J. Ham, MIN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0,RB
"Mack Brown, MIN",0.0,0.0,0.0,0.0,0.0,0.0,0.6,2.8,4.67,0.0,0.1,0.1,0.7,7.00,0.0,0.0,0,RB
"Zach Line, NO",0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,1.50,0.0,0.3,0.2,2.3,11.50,0.0,0.0,0,RB
"Devante Mays, CLE",0.0,0.0,0.0,0.0,0.0,0.0,0.6,2.2,3.67,0.0,0.2,0.1,1.0,10.00,0.0,0.0,0,RB
"Anthony Sherman, KC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.2,0.2,1.2,6.00,0.0,0.0,0,RB
"Tommy Bohanon, JAC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0,RB
"Zach Zenner, DET",0.0,0.0,0.0,0.0,0.0,0.0,0.9,3.3,3.67,0.0,0.2,0.1,1.4,14.00,0.0,0.0,0,RB
"Terrell Watson, LAC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0,RB
"De'Angelo Henderson Sr., NYJ",0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.1,3.00,0.0,0.2,0.1,0.7,7.00,0.0,0.0,0,RB
"Andy Janovich, DEN",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,6.00,0.0,0.1,0.1,0.6,6.00,0.0,0.0,0,RB
"Alex Armah, CAR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0,RB
"Peyton Barber, TB",0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.5,3.57,0.0,0.1,0.0,0.2,0.00,0.0,0.0,0,RB
"Keith Marshall, WAS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0,RB
"Elijhaa Penny, NYG",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0,RB
"John Kuhn, NO",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0,RB
"Joe Williams, SF",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0,RB
"Brandon Wilds, ARI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0,RB
"Akeem Hunt, KC",0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.0,5.00,0.0,0.2,0.1,1.0,10.00,0.0,0.0,0,RB
"Trey Edmunds, PIT",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.4,0.3,2.5,8.33,0.0,0.0,0,RB
"C.J. Spiller, KC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0,RB
"Taquan Mizzell, CHI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0,RB
"Tyler Gaffney, JAC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0,RB
"Matt Jones, PHI",0.0,0.0,0.0,0.0,0.0,0.0,1.4,4.5,3.21,0.0,0.2,0.1,1.9,19.00,0.0,0.0,0,RB
"Michael Burton, CHI",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,5.00,0.0,0.1,0.1,0.5,5.00,0.0,0.0,0,RB
"Justin Davis, LAR",0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.8,3.00,0.0,0.1,0.1,0.6,6.00,0.0,0.0,0,RB
"Travaris Cadet, CAR",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,4.00,0.0,0.5,0.3,2.6,8.67,0.0,0.0,0,RB
"Devontae Booker, DEN",0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.8,3.87,0.0,0.4,0.2,1.9,9.50,0.0,0.0,0,RB
"Derek Watt, LAC",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.00,0.0,0.1,0.1,1.3,13.00,0.0,0.0,0,RB
"Terron Ward, ATL",0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.9,4.14,0.0,0.1,0.1,1.0,10.00,0.0,0.0,0,RB
"Roosevelt Nix-Jones, PIT",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.1,0.1,0.4,4.00,0.0,0.0,0,RB
"Derrick Coleman, ARI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0,RB
"Kenjon Barner, CAR",0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.7,4.25,0.0,0.1,0.1,0.3,3.00,0.0,0.0,0,RB
"Matt Dayes, SF",0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.4,3.50,0.0,0.1,0.1,0.7,7.00,0.0,0.0,0,RB
"Cameron Artis-Payne, CAR",0.0,0.0,0.0,0.0,0.0,0.0,1.8,6.8,3.78,0.0,0.2,0.1,1.3,13.00,0.0,0.0,0,RB
"Danny Vitale, GB",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,0.1,0.1,0.7,7.00,0.0,0.0,0,RB
"Jay Prosch, HOU",0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,3.00,0.0,0.0,0.0,0.1,0.00,0.0,0.0,0,RB
"Aaron Ripkowski, GB",0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.8,4.50,0.0,0.2,0.2,1.1,5.50,0.0,0.0,0,RB
"Joe Kerridge, GB",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0,RB
"Senorise Perry, MIA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0,RB
"Shane Smith, NYG",0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.4,2.33,0.0,0.2,0.1,0.6,6.00,0.0,0.0,0,RB
