Player,OPP,STATUS ET,C/A,YDS,TD,INT,RUSH,YDS,TD,REC,YDS,TD,PTS,POS
"Justin Forsett, Den RB",NE,L 16-41,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Mike Tolbert, Buf RB",NO,L 10-47,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Marcel Reece, Sea RB",@Ari,W 22-16,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Danny Woodhead, Bal RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Donald Brown, NE RB",@Den,W 41-16,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Arian Foster, Mia RB",@Car,L 21-45,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Rashad Jennings, NYG RB",@SF,L 21-31,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jorvorskie Lane, TB RB",NYJ,W 15-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"LeSean McCoy, Buf RB",NO,L 10-47,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Cedric Peerman, Cin RB",@Ten,L 20-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Marcus Thigpen, Buf RB",NO,L 10-47,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Darrel Young, Car RB",Mia,W 45-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Antone Smith, TB RB",NYJ,W 15-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"C.J. Spiller, KC RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Ryan Mathews, Phi RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Dexter McCluster, LAC RB",@Jax,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Ben Tate, Pit RB",@Ind,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Toby Gerhart, Jax RB",LAC,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Boobie Dixon, Buf RB",NO,L 10-47,--/--,--,--,--,--,--,--,--,--,--,--,RB
"LeGarrette Blount, Det RB",Cle,W 38-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"James Starks, GB RB",@Chi,W 23-16,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Joique Bell, Det RB",Cle,W 38-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Chris Ivory, Buf RB",NO,L 10-47,--/--,--,--,--,--,--,--,--,--,--,--,RB
"James Develin, NE RB",@Den,W 41-16,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Tyler Clutts, Dal RB",@Atl,L 7-27,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Mark Ingram, NO RB",@Buf,W 47-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"DeMarco Murray, Ten RB",Cin,W 24-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Shane Vereen, NYG RB",@SF,L 21-31,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Stevan Ridley, Pit RB",@Ind,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Ryan Williams, Dal RB",@Atl,L 7-27,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Daniel Thomas, Mia RB",@Car,L 21-45,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Bilal Powell, NYJ RB",@TB,L 10-15,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Anthony Sherman, KC RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Kendall Hunter, NO RB",@Buf,W 47-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Taiwan Jones, Buf RB",NO,L 10-47,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jordan Todman, Hou RB",@LAR,L 7-33,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Roy Helu Jr., Oak RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Jacquizz Rodgers, TB RB",NYJ,W 15-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Dion Lewis, Ten RB",Cin,W 24-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"DuJuan Harris, Jax RB",LAC,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Patrick DiMarco, Buf RB",NO,L 10-47,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Matt Asiata, Det RB",Cle,W 38-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Shaun Draughn, NYG RB",@SF,L 21-31,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Chase Reynolds, LAR RB",Hou,W 33-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Will Johnson, NYG RB",@SF,L 21-31,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Trent Richardson, Bal RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Doug Martin, Oak RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Lamar Miller, Hou RB",@LAR,L 7-33,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Isaiah Pead*, Mia RB",@Car,L 21-45,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Chris Polk, Hou RB",@LAR,L 7-33,--/--,--,--,--,--,--,--,--,--,--,--,RB
"LaMike James, Mia RB",@Car,L 21-45,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Bernard Pierce, Den RB",NE,L 16-41,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Robert Turbin, Ind RB",Pit,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Ronnie Hillman, Dal RB",@Atl,L 7-27,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Cyrus Gray, Atl RB",Dal,W 27-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Vick Ballard, NO RB",@Buf,W 47-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Alfred Morris, Dal RB",@Atl,L 7-27,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Daniel Herron, Buf RB",NO,L 10-47,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Bryce Brown, Sea RB",@Ari,W 22-16,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Daryl Richardson, Ind RB",Pit,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Cory Harkey, LAR RB",Hou,W 33-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Joe Banyard, Buf RB",NO,L 10-47,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Derrick Coleman, Atl RB",Dal,W 27-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jonas Gray, Jax RB",LAC,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Lance Dunbar, LAR RB",Hou,W 33-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Travaris Cadet, Buf RB",NO,L 10-47,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Brandon Bolden, NE RB",@Den,W 41-16,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Bobby Rainey Jr., Bal RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Jonathan Grimes, Jax RB",LAC,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jamize Olawale, Dal RB",@Atl,L 7-27,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Fozzy Whittaker, Car RB",Mia,W 45-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Montee Ball, FA RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Le'Veon Bell, Pit RB",@Ind,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Giovani Bernard, Cin RB",@Ten,L 20-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Knile Davis, Pit RB",@Ind,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Eddie Lacy, Sea RB",@Ari,W 22-16,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Christine Michael, Ind RB",Pit,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Andre Ellington, Hou RB",@LAR,L 7-33,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Latavius Murray, Min RB",@Wsh,W 38-30,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kenjon Barner, Phi RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Denard Robinson, Jax RB",LAC,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Mike Gillislee, NE RB",@Den,W 41-16,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Chris Thompson, Wsh RB",Min,L 30-38,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Mike James, Det RB",Cle,W 38-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Rex Burkhead, NE RB",@Den,W 41-16,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Tommy Bohanon, Jax RB",LAC,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Stepfan Taylor, Ari RB",Sea,L 16-22,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Theo Riddick, Det RB",Cle,W 38-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Zac Stacy, NYJ RB",@TB,L 10-15,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kyle Juszczyk, SF RB",NYG,W 31-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Joseph Randle, FA RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Spencer Ware, KC RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Kerwynn Williams, Ari RB",Sea,L 16-22,--/--,--,--,--,--,--,--,--,--,--,--,RB
"C.J. Anderson, Den RB",NE,L 16-41,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Benny Cunningham, Chi RB",GB,L 16-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kendall Gaskins, SF RB",NYG,W 31-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Steven Miller, Det RB",Cle,W 38-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Zach Line, NO RB",@Buf,W 47-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"George Winn, Ind RB",Pit,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Khiry Robinson, NYJ RB",@TB,L 10-15,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Charles Sims, TB RB",NYJ,W 15-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Dri Archer, Buf RB",NO,L 10-47,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Carlos Hyde, Cle RB",@Det,L 24-38,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jerick McKinnon, SF RB",NYG,W 31-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Terrance West, Bal RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Tre Mason, LAR RB",Hou,W 33-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Bishop Sankey, Min RB",@Wsh,W 38-30,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jeremy Hill, NE RB",@Den,W 41-16,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Tyler Gaffney, Jax RB",LAC,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Storm Johnson, Mia RB",@Car,L 21-45,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Lache Seastrunk, NYJ RB",@TB,L 10-15,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Andre Williams, LAC RB",@Jax,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"James White, NE RB",@Den,W 41-16,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Ka'Deem Carey, Chi RB",GB,L 16-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Devonta Freeman, Atl RB",Dal,W 27-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Lorenzo Taliaferro, Bal RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Marion Grice, Ari RB",Sea,L 16-22,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Isaiah Crowell, NYJ RB",@TB,L 10-15,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Alfred Blue, Hou RB",@LAR,L 7-33,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Damien Williams, KC RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Juwan Thompson, Den RB",NE,L 16-41,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kapri Bibbs, Wsh RB",Min,L 30-38,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Branden Oliver, LAC RB",@Jax,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Antonio Andrews, Ten RB",Cin,W 24-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Darrin Reaves, KC RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Silas Redd, Wsh RB",Min,L 30-38,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Ryan Hewitt, Cin RB",@Ten,L 20-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Trey Watts, LAR RB",Hou,W 33-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Austin Johnson, TB RB",NYJ,W 15-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jay Prosch, Hou RB",@LAR,L 7-33,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Orleans Darkwa, NYG RB",@SF,L 21-31,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Senorise Perry, Mia RB",@Car,L 21-45,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Glenn Winston, Cle RB",@Det,L 24-38,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Fitzgerald Toussaint, Pit RB",@Ind,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Charcandrick West, KC RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Roosevelt Nix, Pit RB",@Ind,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"David Johnson, Ari RB",Sea,L 16-22,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Marcus Murphy, Buf RB",NO,L 10-47,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Michael Burton, Chi RB",GB,L 16-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jeremy Langford, NYJ RB",@TB,L 10-15,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jalston Fowler, Sea RB",@Ari,W 22-16,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Malcolm Johnson, SF RB",NYG,W 31-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Joey Iosefa, NE RB",@Den,W 41-16,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jay Ajayi, Phi RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"David Cobb, Chi RB",GB,L 16-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Ameer Abdullah, Det RB",Cle,W 38-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Melvin Gordon, LAC RB",@Jax,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Karlos Williams, Pit RB",@Ind,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Ty Montgomery, GB RB",@Chi,W 23-16,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Javorius Allen, Bal RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Kenny Hilliard, Wsh RB",Min,L 30-38,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Josh Robinson, Ind RB",Pit,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Aaron Ripkowski, GB RB",@Chi,W 23-16,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Tyler Varga, Ind RB",Pit,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Duke Johnson Jr., Cle RB",@Det,L 24-38,--/--,--,--,--,--,--,--,--,--,--,--,RB
"T.J. Yeldon, Jax RB",LAC,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Todd Gurley II, LAR RB",Hou,W 33-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Tevin Coleman, Atl RB",Dal,W 27-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Matt Jones, Ind RB",Pit,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Mike Davis, Sea RB",@Ari,W 22-16,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Cameron Artis-Payne, Car RB",Mia,W 45-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Michael Dyer, Oak RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"John Crockett, Bal RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Terrence Magee, Atl RB",Dal,W 27-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Thomas Rawls, NYJ RB",@TB,L 10-15,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Gus Johnson, LAC RB",@Jax,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Zach Zenner, Det RB",Cle,W 38-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Malcolm Brown, LAR RB",Hou,W 33-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Terron Ward, Atl RB",Dal,W 27-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jarryd Hayne, SF RB",NYG,W 31-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Brandon Wegher, LAR RB",Hou,W 33-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Alonzo Harris, GB RB",@Chi,W 23-16,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Corey Grant, Jax RB",LAC,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Nikita Whitlock, NYG RB",@SF,L 21-31,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Raheem Mostert, SF RB",NYG,W 31-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Rod Smith, Dal RB",@Atl,L 7-27,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Trey Williams, Dal RB",@Atl,L 7-27,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Akeem Hunt, KC RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Ezekiel Elliott, Dal RB",@Atl,L 7-27,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Derrick Henry, Ten RB",Cin,W 24-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kenyan Drake, Mia RB",@Car,L 21-45,--/--,--,--,--,--,--,--,--,--,--,--,RB
"C.J. Prosise, Sea RB",@Ari,W 22-16,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Tyler Ervin, Hou RB, WR",@LAR,L 7-33,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kenneth Dixon, Bal RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Devontae Booker, Den RB",NE,L 16-41,--/--,--,--,--,--,--,--,--,--,--,--,RB
"DeAndre Washington, Oak RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Paul Perkins, NYG RB",@SF,L 21-31,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jordan Howard, Chi RB",GB,L 16-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Wendell Smallwood, Phi RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Jonathan Williams, NO RB",@Buf,W 47-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Alex Collins, Bal RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Andy Janovich, Den RB",NE,L 16-41,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Danny Vitale, Cle RB",@Det,L 24-38,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Derek Watt, LAC RB",@Jax,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kelvin Taylor, Cle RB",@Det,L 24-38,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Darius Jackson, Cle RB",@Det,L 24-38,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Dwayne Washington, Det RB",Cle,W 38-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Daniel Lasco, NO RB",@Buf,W 47-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Keith Marshall, Wsh RB",Min,L 30-38,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Zac Brooks, Sea RB",@Ari,W 22-16,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Josh Ferguson, Ind RB",Pit,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Terrell Watson, NYG RB",@SF,L 21-31,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Brandon Wilds, Jax RB",LAC,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jhurell Pressley, Atl RB",Dal,W 27-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Byron Marshall, Wsh RB",Min,L 30-38,--/--,--,--,--,--,--,--,--,--,--,--,RB
"George Atkinson III, KC RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"James Wilder Jr., Buf RB",NO,L 10-47,--/--,--,--,--,--,--,--,--,--,--,--,RB
"D.J. Foster, Ari RB",Sea,L 16-22,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Dreamius Smith, LAC RB",@Jax,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Devon Johnson, Car RB",Mia,W 45-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Rob Kelley, Wsh RB",Min,L 30-38,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jalen Richard, Oak RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Troymaine Pope, Hou RB",@LAR,L 7-33,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Glenn Gronkowski, NE RB",@Den,W 41-16,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Julian Howsare, NYJ RB",@TB,L 10-15,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kenneth Farrow, LAC RB",@Jax,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Paul Lasike, Chi RB",GB,L 16-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Peyton Barber, TB RB",NYJ,W 15-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Don Jackson, GB RB",@Chi,W 23-16,--/--,--,--,--,--,--,--,--,--,--,--,RB
"George Farmer, Sea RB",@Ari,W 22-16,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Mack Brown, Min RB",@Wsh,W 38-30,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Tarik Cohen, Chi RB",GB,L 16-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Donnel Pumphrey, Phi RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"De'Angelo Henderson, Den RB",NE,L 16-41,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Alvin Kamara, NO RB",@Buf,W 47-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Joe Mixon, Cin RB",@Ten,L 20-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Samaje Perine, Wsh RB",Min,L 30-38,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Elijah Hood, Oak RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"D'Onta Foreman, Hou RB",@LAR,L 7-33,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Marquez Williams, Cle RB",@Det,L 24-38,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Marlon Mack, Ind RB",Pit,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Leonard Fournette, Jax RB",LAC,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kareem Hunt, KC RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Wayne Gallman, NYG RB",@SF,L 21-31,--/--,--,--,--,--,--,--,--,--,--,--,RB
"James Conner, Pit RB",@Ind,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Dalvin Cook, Min RB",@Wsh,W 38-30,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Christian McCaffrey, Car RB",Mia,W 45-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"T.J. Logan, Ari RB",Sea,L 16-22,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Elijah McGuire, NYJ RB",@TB,L 10-15,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Aaron Jones, GB RB",@Chi,W 23-16,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Sam Rogers, LAR RB",Hou,W 33-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Devante Mays, GB RB",@Chi,W 23-16,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Chris Carson, Sea RB",@Ari,W 22-16,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Joe Williams, SF RB",NYG,W 31-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jamaal Williams, GB RB",@Chi,W 23-16,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Matthew Dayes, Cle RB",@Det,L 24-38,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Khalfani Muhammad, Ten RB",Cin,W 24-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jeremy McNichols, SF RB",NYG,W 31-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
