Player,Bye,Proj,Actual,Att,Att,Comp,Inc,Yds,Yds,Yds,Yds,TD,TD,TD,TD,Int,Pick Six,Sack,1st Downs,1st Downs,1st Downs,40 Yd Cmp,Att,Att,Yds,Yds,Yds,Yds,TD,TD,TD,TD,1st Downs,1st Downs,1st Downs,40 Yd Att,Tgt*,Rec,Yds,Yds,Yds,Yds,TD,TD,TD,TD,1st Downs,1st Downs,1st Downs,40 Yd Rec,Yds,Yds,Yds,Yds,TD,TD,TD,TD,2PT,Tot,Lost,POS
Player Note T. Gurley II LAR - RB Final (W) 36-31 vs Sea,12,2,2,0.0,18.8,0.0,0.0,0.0,98.3,42.5,0.0,0.0,1.2,0.2,0.0,0.0,0.0,0.0,0.0,4.9,2.2,0.0,0.0,18.8,0.0,98.3,42.5,0.0,0.0,1.2,0.2,0.0,0.0,4.9,2.2,0.1,5.4,4.3,0.0,98.3,42.5,0.0,0.0,1.2,0.2,0.0,0.0,4.9,2.2,0.1,0.0,98.3,42.5,0.0,0.0,1.2,0.2,0.0,0.1,0.3,0.1,RB
Player Note M. Gordon III LAC - RB Final (W) 20-6 @ Oak,8,8,8,0.0,18.7,0.0,0.0,0.0,88.0,46.0,0.0,0.0,0.6,0.3,0.0,0.0,0.0,0.0,0.0,4.5,2.7,0.0,0.0,18.7,0.0,88.0,46.0,0.0,0.0,0.6,0.3,0.0,0.0,4.5,2.7,0.1,6.9,5.6,0.0,88.0,46.0,0.0,0.0,0.6,0.3,0.0,0.0,4.5,2.7,0.0,0.0,88.0,46.0,0.0,0.0,0.6,0.3,0.0,0.1,0.1,0.1,RB
Player Note K. Hunt KC - RB NA Final (W) 26-14 vs Ari,12,11,11,0.0,19.5,0.0,0.0,0.0,102.0,30.3,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,5.1,2.0,0.0,0.0,19.5,0.0,102.0,30.3,0.0,0.0,0.8,0.2,0.0,0.0,5.1,2.0,0.1,4.4,3.5,0.0,102.0,30.3,0.0,0.0,0.8,0.2,0.0,0.0,5.1,2.0,0.0,0.0,102.0,30.3,0.0,0.0,0.8,0.2,0.0,0.1,0.1,0.1,RB
Player Note A. Kamara NO - RB Final (W) 51-14 @ Cin,6,12,12,0.0,13.4,0.0,0.0,0.0,69.4,60.1,5.1,0.0,0.5,0.3,0.0,0.0,0.0,0.0,0.0,3.5,2.9,0.0,0.0,13.4,0.0,69.4,60.1,5.1,0.0,0.5,0.3,0.0,0.0,3.5,2.9,0.1,8.4,6.7,0.0,69.4,60.1,5.1,0.0,0.5,0.3,0.0,0.0,3.5,2.9,0.0,0.0,69.4,60.1,5.1,0.0,0.5,0.3,0.0,0.1,0.1,0.1,RB
No new player Notes S. Barkley NYG - RB Final (W) 27-23 @ SF,9,15,15,0.0,17.1,0.0,0.0,0.0,74.6,52.1,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,3.9,2.5,0.0,0.0,17.1,0.0,74.6,52.1,0.0,0.0,0.6,0.2,0.0,0.0,3.9,2.5,0.1,7.6,6.1,0.0,74.6,52.1,0.0,0.0,0.6,0.2,0.0,0.0,3.9,2.5,0.1,0.0,74.6,52.1,0.0,0.0,0.6,0.2,0.0,0.1,0.1,0.1,RB
No new player Notes C. McCaffrey Car - RB Final (L) 52-21 @ Pit,4,18,18,0.0,15.5,0.0,0.0,0.0,67.0,52.0,16.9,0.0,0.4,0.3,0.1,0.0,0.0,0.0,0.0,3.3,3.1,0.0,0.0,15.5,0.0,67.0,52.0,16.9,0.0,0.4,0.3,0.1,0.0,3.3,3.1,0.1,9.0,6.7,0.0,67.0,52.0,16.9,0.0,0.4,0.3,0.1,0.0,3.3,3.1,0.1,0.0,67.0,52.0,16.9,0.0,0.4,0.3,0.1,0.2,0.2,0.1,RB
No new player Notes J. Conner Pit - RB Final (W) 52-21 vs Car,7,22,22,0.0,18.3,0.0,0.0,0.0,83.9,41.0,0.0,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,4.3,3.5,0.0,0.0,18.3,0.0,83.9,41.0,0.0,0.0,0.6,0.1,0.0,0.0,4.3,3.5,0.0,6.2,5.2,0.0,83.9,41.0,0.0,0.0,0.6,0.1,0.0,0.0,4.3,3.5,0.0,0.0,83.9,41.0,0.0,0.0,0.6,0.1,0.0,0.0,0.2,0.1,RB
Player Note J. White NE - RB Final (L) 34-10 @ Ten,11,29,29,0.0,7.6,0.0,0.0,0.0,34.3,57.9,0.0,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,1.5,3.1,0.0,0.0,7.6,0.0,34.3,57.9,0.0,0.0,0.2,0.5,0.0,0.0,1.5,3.1,0.1,9.3,6.9,0.0,34.3,57.9,0.0,0.0,0.2,0.5,0.0,0.0,1.5,3.1,0.1,0.0,34.3,57.9,0.0,0.0,0.2,0.5,0.0,0.2,0.1,0.1,RB
Player Note E. Elliott Dal - RB Final (W) 27-20 @ Phi,8,36,36,0.0,18.7,0.0,0.0,0.0,80.2,22.8,0.0,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,4.0,1.3,0.0,0.0,18.7,0.0,80.2,22.8,0.0,0.0,0.7,0.1,0.0,0.0,4.0,1.3,0.1,3.1,2.5,0.0,80.2,22.8,0.0,0.0,0.7,0.1,0.0,0.0,4.0,1.3,0.0,0.0,80.2,22.8,0.0,0.0,0.7,0.1,0.0,0.1,0.1,0.1,RB
No new player Notes J. Mixon Cin - RB Final (L) 51-14 vs NO,9,40,40,0.0,17.0,0.0,0.0,0.0,74.0,24.3,0.0,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,3.7,1.5,0.0,0.0,17.0,0.0,74.0,24.3,0.0,0.0,0.6,0.1,0.0,0.0,3.7,1.5,0.0,3.8,3.0,0.0,74.0,24.3,0.0,0.0,0.6,0.1,0.0,0.0,3.7,1.5,0.0,0.0,74.0,24.3,0.0,0.0,0.6,0.1,0.0,0.1,0.2,0.1,RB
New Player Note D. Johnson Ari - RB Final (L) 26-14 @ KC,9,44,44,0.0,17.5,0.0,0.0,0.0,63.3,30.5,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,3.6,1.9,0.0,0.0,17.5,0.0,63.3,30.5,0.0,0.0,0.5,0.1,0.0,0.0,3.6,1.9,0.1,4.9,3.4,0.0,63.3,30.5,0.0,0.0,0.5,0.1,0.0,0.0,3.6,1.9,0.0,0.0,63.3,30.5,0.0,0.0,0.5,0.1,0.0,0.1,0.3,0.1,RB
No new player Notes T. Cohen Chi - RB Final (W) 34-22 vs Det,5,47,47,0.0,7.0,0.0,0.0,0.0,33.3,41.5,53.0,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.0,1.7,2.3,0.0,0.0,7.0,0.0,33.3,41.5,53.0,0.0,0.2,0.2,0.1,0.0,1.7,2.3,0.0,5.6,4.5,0.0,33.3,41.5,53.0,0.0,0.2,0.2,0.1,0.0,1.7,2.3,0.0,0.0,33.3,41.5,53.0,0.0,0.2,0.2,0.1,0.0,0.1,0.1,RB
No new player Notes T. Coleman Atl - RB Final (L) 28-16 @ Cle,8,48,48,0.0,14.3,0.0,0.0,0.0,62.9,24.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,3.5,1.0,0.0,0.0,14.3,0.0,62.9,24.0,0.0,0.0,0.4,0.2,0.0,0.0,3.5,1.0,0.1,3.5,2.7,0.0,62.9,24.0,0.0,0.0,0.4,0.2,0.0,0.0,3.5,1.0,0.0,0.0,62.9,24.0,0.0,0.0,0.4,0.2,0.0,0.0,0.2,0.1,RB
Player Note M. Mack Ind - RB Q Final (W) 29-26 vs Jax,9,49,49,0.0,14.7,0.0,0.0,0.0,63.5,25.0,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,3.2,1.3,0.0,0.0,14.7,0.0,63.5,25.0,0.0,0.0,0.5,0.1,0.0,0.0,3.2,1.3,0.0,3.7,2.7,0.0,63.5,25.0,0.0,0.0,0.5,0.1,0.0,0.0,3.2,1.3,0.0,0.0,63.5,25.0,0.0,0.0,0.5,0.1,0.0,0.0,0.2,0.1,RB
New Player Note L. Fournette Jax - RB Q Final (L) 29-26 @ Ind,9,51,51,0.0,14.4,0.0,0.0,0.0,61.8,19.8,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,3.1,1.1,0.0,0.0,14.4,0.0,61.8,19.8,0.0,0.0,0.5,0.1,0.0,0.0,3.1,1.1,0.1,2.6,2.5,0.0,61.8,19.8,0.0,0.0,0.5,0.1,0.0,0.0,3.1,1.1,0.0,0.0,61.8,19.8,0.0,0.0,0.5,0.1,0.0,0.1,0.1,0.1,RB
No new player Notes A. Jones GB - RB IR Final (W) 31-12 vs Mia,7,53,53,0.0,11.5,0.0,0.0,0.0,57.4,21.5,0.0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,2.9,1.3,0.0,0.0,11.5,0.0,57.4,21.5,0.0,0.0,0.5,0.2,0.0,0.0,2.9,1.3,0.0,3.5,2.8,0.0,57.4,21.5,0.0,0.0,0.5,0.2,0.0,0.0,2.9,1.3,0.0,0.0,57.4,21.5,0.0,0.0,0.5,0.2,0.0,0.0,0.2,0.1,RB
No new player Notes N. Chubb Cle - RB Final (W) 28-16 vs Atl,11,58,58,0.0,16.8,0.0,0.0,0.0,72.7,12.8,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.8,0.0,0.0,16.8,0.0,72.7,12.8,0.0,0.0,0.6,0.0,0.0,0.0,3.6,0.8,0.0,1.9,1.5,0.0,72.7,12.8,0.0,0.0,0.6,0.0,0.0,0.0,3.6,0.8,0.0,0.0,72.7,12.8,0.0,0.0,0.6,0.0,0.0,0.0,0.2,0.1,RB
No new player Notes D. Lewis Ten - RB Final (W) 34-10 vs NE,8,60,60,0.0,13.1,0.0,0.0,0.0,56.3,21.9,0.0,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,2.8,1.4,0.0,0.0,13.1,0.0,56.3,21.9,0.0,0.0,0.4,0.1,0.0,0.0,2.8,1.4,0.0,3.5,2.7,0.0,56.3,21.9,0.0,0.0,0.4,0.1,0.0,0.0,2.8,1.4,0.0,0.0,56.3,21.9,0.0,0.0,0.4,0.1,0.0,0.0,0.1,0.1,RB
No new player Notes J. Howard Chi - RB Final (W) 34-22 vs Det,5,61,61,0.0,14.2,0.0,0.0,0.0,66.1,16.5,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,3.3,0.8,0.0,0.0,14.2,0.0,66.1,16.5,0.0,0.0,0.5,0.1,0.0,0.0,3.3,0.8,0.1,2.0,2.1,0.0,66.1,16.5,0.0,0.0,0.5,0.1,0.0,0.0,3.3,0.8,0.0,0.0,66.1,16.5,0.0,0.0,0.5,0.1,0.0,0.1,0.1,0.1,RB
