Player,OPP,STATUS ET,C/A,YDS,TD,INT,RUSH,YDS,TD,REC,YDS,TD,PTS,POS
"Percy Harvin*, Buf WR",@Car,L 3-9,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Darrius Heyward-Bey, Pit WR",Min,W 26-9,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Brandon LaFell, Cin WR",Hou,L 9-13,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jeremy Maclin, Bal WR",Cle,W 24-10,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Louis Murphy, SF WR",@Sea,L 9-12,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Hakeem Nicks, NO WR",NE,L 20-36,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jordan Norwood, Den WR",Dal,W 42-17,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Kevin Ogletree, NYG WR",Det,L 10-24,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Brandon Tate, Buf WR",@Car,L 3-9,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Mike Wallace, Phi WR",@KC,L 20-27,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Julian Edelman, NE WR",@NO,W 36-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Dez Bryant, Dal WR",@Den,L 17-42,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Demaryius Thomas, Den WR",Dal,W 42-17,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Golden Tate, Det WR",@NYG,W 24-10,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Arrelious Benn, Jax WR",Ten,L 16-37,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Marcus Easley, Buf WR",@Car,L 3-9,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Riley Cooper, Phi WR",@KC,L 20-27,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Andre Roberts, NYJ WR",@Oak,L 20-45,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Eric Decker, Ten WR",@Jax,W 37-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Emmanuel Sanders, Den WR",Dal,W 42-17,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Marc Mariani, Ten WR",@Jax,W 37-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Kyle Williams, NYJ WR",@Oak,L 20-45,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Mike Williams, KC WR",Phi,W 27-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Seyi Ajirotutu, Phi WR",@KC,L 20-27,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Victor Cruz, Chi WR",@TB,L 7-29,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Marlon Moore*, Cle WR",@Bal,L 10-24,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Bryan Walters, Jax WR",Ten,L 16-37,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Preston Parker, FA WR",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,WR
"Antonio Brown, Pit WR",Min,W 26-9,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Danario Alexander, LAC WR",Mia,L 17-19,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Andrew Hawkins, Cle WR",@Bal,L 10-24,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Julio Jones, Atl WR",GB,W 34-23,--/--,--,--,--,--,--,--,--,--,--,--,WR
"A.J. Green, Cin WR",Hou,L 9-13,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Leonard Hankerson, Buf WR",@Car,L 3-9,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Greg Little, Buf WR",@Car,L 3-9,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Vincent Brown, NO WR",NE,L 20-36,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Torrey Smith, Car WR",Buf,W 9-3,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Randall Cobb, GB WR",@Atl,L 23-34,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Dwayne Harris, Oak WR",NYJ,W 45-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Greg Salas, Buf WR",@Car,L 3-9,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jeremy Kerley, NYJ WR",@Oak,L 20-45,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Denarius Moore, Buf WR",@Car,L 3-9,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Aldrick Robinson, SF WR",@Sea,L 9-12,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Cecil Shorts III, TB WR",Chi,W 29-7,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Doug Baldwin, Sea WR",SF,W 12-9,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Ricardo Lockette, Sea WR",SF,W 12-9,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Chris Hogan, NE WR",@NO,W 36-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Andre Holmes, Buf WR",@Car,L 3-9,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Joe Morgan, Bal WR",Cle,W 24-10,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jeremy Ross, Ari WR",@Ind,W 16-13,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Kamar Aiken, Ind WR",Ari,L 13-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Terrelle Pryor Sr., NYJ WR",@Oak,L 20-45,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Justin Blackmon, Jax WR",Ten,L 16-37,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Michael Floyd, Min WR",@Pit,L 9-26,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Kendall Wright, Min WR",@Pit,L 9-26,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Stephen Hill, Car WR",Buf,W 9-3,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Rueben Randle*, Chi WR",@TB,L 7-29,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Alshon Jeffery, Phi WR",@KC,L 20-27,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Brian Quick, Wsh WR",@LAR,W 27-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Keshawn Martin, Det WR",@NYG,W 24-10,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jarius Wright, Car WR",Buf,W 9-3,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Trevor Graham, Car WR",Buf,W 9-3,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Nick Toon, LAR WR",Wsh,L 20-27,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Mohamed Sanu, Atl WR",GB,W 34-23,--/--,--,--,--,--,--,--,--,--,--,--,WR
"T.Y. Hilton, Ind WR",Ari,L 13-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
"DeVier Posey, Bal WR",Cle,W 24-10,--/--,--,--,--,--,--,--,--,--,--,--,WR
"LaVon Brazill, Ind WR",Ari,L 13-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Travis Benjamin, LAC WR",Mia,L 17-19,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Marvin Jones Jr., Det WR",@NYG,W 24-10,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Chris Givens, Phi WR",@KC,L 20-27,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Rishard Matthews, Ten WR",@Jax,W 37-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Kashif Moore, KC WR",Phi,W 27-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Nathan Palmer, Oak WR",NYJ,W 45-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Chris Owusu, NYJ WR",@Oak,L 20-45,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Brian Tyms, Ind WR",Ari,L 13-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jeff Fuller, Sea WR",SF,W 12-9,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Cole Beasley, Dal WR",@Den,L 17-42,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jarrett Boykin, Buf WR",@Car,L 3-9,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Griff Whalen, Oak WR",NYJ,W 45-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Rod Streater, Buf WR",@Car,L 3-9,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jermaine Kearse, NYJ WR",@Oak,L 20-45,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Deonte Thompson, Dal WR",@Den,L 17-42,--/--,--,--,--,--,--,--,--,--,--,--,WR
"LaRon Byrd, Car WR",Buf,W 9-3,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Joshua Bellamy, Chi WR",@TB,L 7-29,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Brittan Golden, Ari WR",@Ind,W 16-13,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Damaris Johnson, Ten WR",@Jax,W 37-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Josh Gordon, Cle WR",@Bal,L 10-24,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Tavon Austin, LAR WR",Wsh,L 20-27,--/--,--,--,--,--,--,--,--,--,--,--,WR
"DeAndre Hopkins, Hou WR",@Cin,W 13-9,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Cordarrelle Patterson, NE WR",@NO,W 36-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Keenan Allen, LAC WR",Mia,L 17-19,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Stedman Bailey, LAR WR",Wsh,L 20-27,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Aaron Dobson, Ari WR",@Ind,W 16-13,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Marquise Goodwin, SF WR",@Sea,L 9-12,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Justin Hunter, Pit WR",Min,W 26-9,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Markus Wheaton, Chi WR",@TB,L 7-29,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Terrance Williams, Dal WR",@Den,L 17-42,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Robert Woods, LAR WR",Wsh,L 20-27,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Charles Johnson, NYJ WR",@Oak,L 20-45,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Brice Butler, Ari WR",@Ind,W 16-13,--/--,--,--,--,--,--,--,--,--,--,--,WR
"B.J. Daniels, Atl WR",GB,W 34-23,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Tavarres King, Min WR",@Pit,L 9-26,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Cobi Hamilton, Ari WR",@Ind,W 16-13,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Josh Boyce, Cle WR",@Bal,L 10-24,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Chris Harper, NYG WR",Det,L 10-24,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Corey Fuller, NO WR",NE,L 20-36,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Kenny Stills, Mia WR",@LAC,W 19-17,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Marquess Wilson, Phi WR",@KC,L 20-27,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Quinton Patton, NYJ WR",@Oak,L 20-45,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Da'Rick Rogers, KC WR",Phi,W 27-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jaron Brown, Sea WR",SF,W 12-9,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Russell Shepard, Car WR",Buf,W 9-3,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Ryan Spadola, Det WR",@NYG,W 24-10,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Nick Williams, Atl WR",GB,W 34-23,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Rodney Smith, Sea WR",SF,W 12-9,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Kenbrell Thompkins, NYJ WR",@Oak,L 20-45,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Myles White, NYJ WR",@Oak,L 20-45,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Marlon Brown, Den WR",Dal,W 42-17,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Sammy Watkins, KC WR",Phi,W 27-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Kelvin Benjamin, Buf WR",@Car,L 3-9,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Brandin Cooks, LAR WR",Wsh,L 20-27,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Odell Beckham Jr., NYG WR",Det,L 10-24,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Mike Evans, TB WR",Chi,W 29-7,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jordan Matthews, NE WR",@NO,W 36-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Josh Huff, NO WR",NE,L 20-36,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Paul Richardson, Wsh WR",@LAR,W 27-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Marqise Lee, Jax WR",Ten,L 16-37,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jarvis Landry, Cle WR",@Bal,L 10-24,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Donte Moncrief, Jax WR",Ten,L 16-37,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Cody Latimer, NYG WR",Det,L 10-24,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Allen Robinson, Chi WR",@TB,L 7-29,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Davante Adams, GB WR",@Atl,L 23-34,--/--,--,--,--,--,--,--,--,--,--,--,WR
"John Brown, Bal WR",Cle,W 24-10,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Shaq Evans, Dal WR",@Den,L 17-42,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jeremy Gallon, NE WR",@NO,W 36-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jared Abbrederis, Det WR",@NYG,W 24-10,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Kevin Norwood, NYG WR",Det,L 10-24,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Martavis Bryant, Pit WR",Min,W 26-9,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jalen Saunders, NE WR",@NO,W 36-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"De'Anthony Thomas, KC WR",Phi,W 27-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Bruce Ellington, Hou WR",@Cin,W 13-9,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Devin Street, Hou WR",@Cin,W 13-9,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Dontrelle Inman, Chi WR",@TB,L 7-29,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jeff Janis, Cle WR",@Bal,L 10-24,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Corey Washington, Dal WR",@Den,L 17-42,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Robert Herron, Oak WR",NYJ,W 45-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Brandon Coleman, NO WR",NE,L 20-36,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Michael Campanaro, Ten WR",@Jax,W 37-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Brenton Bersin, Car WR",Buf,W 9-3,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Allen Hurns, Dal WR",@Den,L 17-42,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Corey Brown, Buf WR",@Car,L 3-9,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Taylor Gabriel, Chi WR",@TB,L 7-29,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Adam Thielen, Min WR",@Pit,L 9-26,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Ryan Grant, Ind WR",Ari,L 13-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Frankie Hammond, NYJ WR",@Oak,L 20-45,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Albert Wilson, Mia WR",@LAC,W 19-17,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Willie Snead, NO WR",NE,L 20-36,--/--,--,--,--,--,--,--,--,--,--,--,WR
"TJ Jones, Det WR",@NYG,W 24-10,--/--,--,--,--,--,--,--,--,--,--,--,WR
"James Wright, Ind WR",Ari,L 13-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Isaiah Burse, LAC WR",Mia,L 17-19,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jeremy Butler, Buf WR",@Car,L 3-9,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Damian Copeland, Det WR",@NYG,W 24-10,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jonathan Krause, Ten WR",@Jax,W 37-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Walter Powell, Buf WR",@Car,L 3-9,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Rashad Ross, Ari WR",@Ind,W 16-13,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Freddie Martino, TB WR",Chi,W 29-7,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Kevin Smith, Sea WR",SF,W 12-9,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Andre Debose, Ind WR",Ari,L 13-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
"DiAndre Campbell, SF WR",@Sea,L 9-12,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Issac Blakeney, Pit WR",Min,W 26-9,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Geremy Davis, LAC WR",Mia,L 17-19,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Da'Ron Brown, LAC WR",Mia,L 17-19,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Kenny Bell, Den WR",Dal,W 42-17,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Dres Anderson, Ind WR",Ari,L 13-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Keith Mumphery, Hou WR",@Cin,W 13-9,--/--,--,--,--,--,--,--,--,--,--,--,WR
"J.J. Nelson, Ari WR",@Ind,W 16-13,--/--,--,--,--,--,--,--,--,--,--,--,WR
"DeAndrew White, Hou WR",@Cin,W 13-9,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Kaelin Clay, Car WR",Buf,W 9-3,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Justin Hardy, Atl WR",GB,W 34-23,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Tre McBride III, NYJ WR",@Oak,L 20-45,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Dezmin Lewis, Buf WR",@Car,L 3-9,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Quan Bray, Buf WR",@Car,L 3-9,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Sammie Coates, Hou WR",@Cin,W 13-9,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Devin Smith, NYJ WR",@Oak,L 20-45,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Evan Spencer, TB WR",Chi,W 29-7,--/--,--,--,--,--,--,--,--,--,--,--,WR
"DeVante Parker, Mia WR",@LAC,W 19-17,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jamison Crowder, Wsh WR",@LAR,W 27-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Rashad Greene Sr., Jax WR",Ten,L 16-37,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Tyler Lockett, Sea WR",SF,W 12-9,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Chris Conley, KC WR",Phi,W 27-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Phillip Dorsett, NE WR",@NO,W 36-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Dorial Green-Beckham, Phi WR",@KC,L 20-27,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Nelson Agholor, Phi WR",@KC,L 20-27,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Breshad Perriman, Bal WR",Cle,W 24-10,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Stefon Diggs, Min WR",@Pit,L 9-26,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Amari Cooper, Oak WR",NYJ,W 45-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Devin Funchess, Car WR",Buf,W 9-3,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Kevin White, Chi WR",@TB,L 7-29,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Jaelen Strong, Jax WR",Ten,L 16-37,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Vince Mayle, Bal WR, TE",Cle,W 24-10,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Mario Alford, Cle WR",@Bal,L 10-24,--/--,--,--,--,--,--,--,--,--,--,--,WR
"DeAndre Smelter, Ind WR",Ari,L 13-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Duron Carter, Ind WR",Ari,L 13-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Antwan Goodley, GB WR",@Atl,L 23-34,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Chris Matthews, Bal WR",Cle,W 24-10,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Seantavius Jones, Ind WR",Ari,L 13-16,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Cameron Meredith, NO WR",NE,L 20-36,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Bennie Fowler III, Den WR",Dal,W 42-17,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Lucky Whitehead, NYJ WR",@Oak,L 20-45,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Adam Humphries, TB WR",Chi,W 29-7,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Quincy Enunwa, NYJ WR",@Oak,L 20-45,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Matt Hazel, Cle WR",@Bal,L 10-24,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Seth Roberts, Oak WR",NYJ,W 45-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Tyrell Williams, LAC WR",Mia,L 17-19,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Chris Harper, NYJ WR",@Oak,L 20-45,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Tyler Murphy, Mia WR",@LAC,W 19-17,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Bradley Marquez, Det WR",@NYG,W 24-10,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Donteea Dye, TB WR",Chi,W 29-7,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Javontee Herndon, Dal WR",@Den,L 17-42,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Eric Rogers, SF WR",@Sea,L 9-12,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Corey Coleman, Cle WR",@Bal,L 10-24,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Will Fuller V, Hou WR",@Cin,W 13-9,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Josh Doctson, Wsh WR",@LAR,W 27-20,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Laquon Treadwell, Min WR",@Pit,L 9-26,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Sterling Shepard, NYG WR",Det,L 10-24,--/--,--,--,--,--,--,--,--,--,--,--,WR
"Michael Thomas, NO WR",NE,L 20-36,--/--,--,--,--,--,--,--,--,--,--,--,WR
