Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS,POS
"Antonio Brown, PIT",0,0,0,0,0,0.0,3,24,8.00,0,187,129,1752,13.58,9.9,2.2,223,WR
"Odell Beckham, NYG",0,0,0,0,0,0.0,3,14,4.67,0,161,103,1403,13.62,12.6,0.4,206,WR
"Julio Jones, ATL",0,0,0,0,0,0.0,0,0,0.00,0,192,130,1705,13.12,7.3,1.3,203,WR
"DeAndre Hopkins, HOU",0,0,0,0,0,0.0,0,0,0.00,0,172,104,1406,13.52,8.7,0.3,183,WR
"Jordy Nelson, OAK",0,0,0,0,0,0.0,0,0,0.00,0,147,96,1301,13.55,9.7,0.3,180,WR
"A.J. Green, CIN",0,0,0,0,0,0.0,0,2,0.00,0,134,85,1203,14.15,9.1,1.6,164,WR
"Dez Bryant, NO",0,0,0,0,0,0.0,0,0,0.00,0,143,78,1102,14.13,10.4,0.4,162,WR
"T.Y. Hilton, IND",0,0,0,0,0,0.0,1,6,6.00,0,170,91,1301,14.30,6.7,0.4,162,WR
"Brandon Marshall, NO",0,0,0,0,0,0.0,0,0,0.00,0,150,89,1179,13.25,9.3,2.2,161,WR
"Doug Baldwin, SEA",0,0,0,0,0,0.0,0,2,0.00,0,112,80,1033,12.91,10.6,0.4,157,WR
"Amari Cooper, DAL",0,0,0,0,0,0.0,3,-3,-1.00,0,150,87,1231,14.15,7.5,1.3,156,WR
"Sammy Watkins, KC",0,0,0,0,0,0.0,2,3,1.50,0,119,72,1043,14.49,9.5,0.5,153,WR
"Mike Evans, TB",0,0,0,0,0,0.0,0,0,0.00,0,152,82,1237,15.09,6.4,1.1,152,WR
"Keenan Allen, LAC",0,0,0,0,0,0.0,0,0,0.00,0,164,113,1262,11.17,6.4,2.6,150,WR
"Alshon Jeffery, PHI",0,0,0,0,0,0.0,2,12,6.00,0,149,87,1132,13.01,7.4,0.3,148,WR
"Allen Robinson, CHI",0,0,0,0,0,0.0,0,0,0.00,0,129,70,1010,14.43,9.2,0.3,148,WR
"Brandin Cooks, LAR",0,0,0,0,0,0.0,8,34,4.25,0.2,125,86,1088,12.65,7.7,0.4,148,WR
"Jeremy Maclin, BAL",0,0,0,0,0,0.0,3,8,2.67,0,117,80,973,12.16,9.5,0.9,144,WR
"Eric Decker, NE",0,0,0,0,0,0.0,0,0,0.00,0,136,82,986,12.02,8.7,1.1,141,WR
"Demaryius Thomas, HOU",0,0,0,0,0,0.0,0,0,0.00,0,156,88,1099,12.49,7,2,139,WR
"Emmanuel Sanders, DEN",0,0,0,0,0,0.0,5,40,8.00,0,135,81,1080,13.33,6.9,2,138,WR
"Randall Cobb, GB",0,0,0,0,0,0.0,15,64,4.27,0.2,125,84,965,11.49,7.6,0.6,137,WR
"Kelvin Benjamin, KC",0,0,0,0,0,0.0,0,0,0.00,0,117,63,876,13.90,10.1,1.1,137,WR
"Julian Edelman, NE",0,0,0,0,0,0.0,8,64,8.00,0.1,156,102,1050,10.29,6.6,1.7,136,WR
"Donte Moncrief, JAC",0,0,0,0,0,0.0,1,5,5.00,0,129,79,980,12.41,7.5,0.4,135,WR
"Larry Fitzgerald, ARI",0,0,0,0,0,0.0,0,0,0.00,0,126,93,1075,11.56,6.4,2.1,134,WR
"Michael Floyd, WAS",0,0,0,0,0,0.0,0,0,0.00,0,104,60,920,15.33,7.9,0.4,130,WR
"Jarvis Landry, CLE",0,0,0,0,0,0.0,13,86,6.62,0.5,149,102,1020,10.00,5.2,1.4,129,WR
"Golden Tate, PHI",0,0,0,0,0,0.0,6,40,6.67,0.1,131,92,1038,11.28,5.2,0.9,126,WR
"Michael Crabtree, BAL",0,0,0,0,0,0.0,0,1,0.00,0,139,83,839,10.11,7.4,0.3,119,WR
"Torrey Smith, CAR",0,0,0,0,0,0.0,0,0,0.00,0,97,52,925,17.79,4.7,0.3,111,WR
"Tyler Lockett, SEA",0,0,0,0,0,0.0,5,25,5.00,0,83,59,835,14.15,6.1,1.4,110,WR
"Marvin Jones, DET",0,0,0,0,0,0.0,4,25,6.25,0,114,72,893,12.40,4.6,0.3,109,WR
"John Brown, BAL",0,0,0,0,0,0.0,4,20,5.00,0,94,58,870,15.00,5.2,1.3,108,WR
"Jordan Matthews, PHI",0,0,0,0,0,0.0,0,0,0.00,0,108,68,778,11.44,6.4,1,105,WR
"Allen Hurns, DAL",0,0,0,0,0,0.0,0,0,0.00,0,86,52,777,14.94,6,1.1,102,WR
"DeSean Jackson, TB",0,0,0,0,0,0.0,2,3,1.50,0,89,55,754,13.71,5.4,1.3,97,WR
"Tavon Austin, DAL",0,0,0,0,0,0.0,52,444,8.54,2,65,42,398,9.48,3.5,2.1,95,WR
"Stefon Diggs, MIN",0,0,0,0,0,0.0,4,21,5.25,0,92,57,695,12.19,5.5,0.3,95,WR
"Willie Snead, BAL",0,0,0,0,0,0.0,0,0,0.00,0,97,69,854,12.38,3.5,2.9,93,WR
"Kamar Aiken, PHI",0,0,0,0,0,0.0,0,0,0.00,0,92,56,755,13.48,4.6,1.2,93,WR
"DeVante Parker, MIA",0,0,0,0,0,0.0,0,0,0.00,0,83,44,768,17.45,4,0.3,92,WR
"Sterling Shepard, NYG",0,0,0,0,0,0.0,2,13,6.50,0,81,52,684,13.15,5.1,0.6,89,WR
"Phillip Dorsett, NE",0,0,0,0,0,0.0,5,29,5.80,0,112,55,746,13.56,4.3,2.1,88,WR
"Tyler Boyd, CIN",0,0,0,0,0,0.0,2,15,7.50,0.1,79,52,702,13.50,4.5,0.6,88,WR
"Devin Funchess, CAR",0,0,0,0,0,0.0,0,0,0.00,0,90,48,652,13.58,5.5,1.5,87,WR
"Corey Coleman, NYG",0,0,0,0,0,0.0,2,12,6.00,0,86,53,746,14.08,3.2,0.8,83,WR
"Mike Wallace, PHI",0,0,0,0,0,0.0,2,8,4.00,0,85,46,633,13.76,4.6,0.3,82,WR
"Josh Gordon, NE",0,0,0,0,0,0.0,0,4,0.00,0,99,58,742,12.79,2.7,0.4,81,WR
"Michael Thomas, NO",0,0,0,0,0,0.0,2,12,6.00,0.1,77,56,665,11.88,3.7,0.7,80,WR
"Travis Benjamin, LAC",0,0,0,0,0,0.0,4,11,2.75,0,80,49,640,13.06,3.6,1.4,75,WR
"Terrance Williams, DAL",0,0,0,0,0,0.0,0,0,0.00,0,68,41,576,14.05,4.4,0.4,75,WR
"Mohamed Sanu, ATL",0,0,0,0,0,0.0,6,47,7.83,0.6,87,56,657,11.73,2.1,0.4,75,WR
"Will Fuller, HOU",0,0,0,0,0,0.0,2,16,8.00,0,72,44,639,14.52,3.4,0.6,75,WR
"Robert Woods, LAR",0,0,0,0,0,0.0,0,0,0.00,0,84,52,652,12.54,3.5,1.5,75,WR
"Kenny Stills, MIA",0,0,0,0,0,0.0,0,-1,0.00,0,75,42,627,14.93,3.2,0.3,73,WR
"Kevin White, CHI",0,0,0,0,0,0.0,2,14,7.00,0,72,47,614,13.06,3.6,0.6,73,WR
"Tajae Sharpe, TEN",0,0,0,0,0,0.0,2,13,6.50,0,66,40,578,14.45,3.6,0.7,70,WR
"Chris Hogan, NE",0,0,0,0,0,0.0,1,2,2.00,0,78,49,582,11.88,3.4,0.5,69,WR
"Jermaine Kearse, NYJ",0,0,0,0,0,0.0,1,5,5.00,0,63,45,544,12.09,3.7,0.3,68,WR
"Terrelle Pryor, BUF",0,0,0,0,0,0.0,4,7,1.75,0.1,110,39,613,15.72,2.6,0.7,67,WR
"Brandon LaFell, OAK",0,0,0,0,0,0.0,3,16,5.33,0,78,45,581,12.91,2.9,0.8,66,WR
"Pierre Garcon, SF",0,0,0,0,0,0.0,0,0,0.00,0,74,49,545,11.12,3.1,0.4,64,WR
"Eli Rogers, PIT",0,0,0,0,0,0.0,2,14,7.00,0.1,59,39,532,13.64,3.2,0.5,64,WR
"Braxton Miller, PHI",0,0,0,0,0,0.0,2,16,8.00,0,72,44,556,12.64,3,0.6,64,WR
"Anquan Boldin, BUF",0,0,0,0,0,0.0,0,1,0.00,0,73,49,540,11.02,3.5,1.4,64,WR
"Jaelen Strong, JAC",0,0,0,0,0,0.0,0,2,0.00,0,44,33,385,11.67,5.5,0.3,63,WR
"Laquon Treadwell, MIN",0,0,0,0,0,0.0,2,17,8.50,0.1,62,41,519,12.66,3.1,0.5,63,WR
"Ted Ginn, NO",0,0,0,0,0,0.0,6,79,13.17,0.7,56,28,430,15.36,3.6,0.4,62,WR
"Markus Wheaton, PHI",0,0,0,0,0,0.0,1,4,4.00,0,65,37,527,14.24,3.3,1,61,WR
"Josh Doctson, WAS",0,0,0,0,0,0.0,2,13,6.50,0.1,57,40,528,13.20,2.8,0.8,61,WR
"Dontrelle Inman, IND",0,0,0,0,0,0.0,0,0,0.00,0,69,42,583,13.88,2.4,2.1,60,WR
"Kenny Britt, NE",0,0,0,0,0,0.0,1,5,5.00,0,67,39,493,12.64,3.2,0.3,59,WR
"Quinton Patton, NYJ",0,0,0,0,0,0.0,2,15,7.50,0,87,47,599,12.74,1.3,0.7,58,WR
"Breshad Perriman, CLE",0,0,0,0,0,0.0,2,14,7.00,0.1,50,32,505,15.78,2.6,0.5,58,WR
"Kendall Wright, ARI",0,0,0,0,0,0.0,7,39,5.57,0.1,61,38,454,11.95,3.3,0.4,57,WR
"Albert Wilson, MIA",0,0,0,0,0,0.0,6,34,5.67,0.1,64,39,481,12.33,2.5,0.3,57,WR
"Davante Adams, GB",0,0,0,0,0,0.0,0,0,0.00,0,73,45,462,10.27,3.4,0.3,56,WR
"Justin Hardy, ATL",0,0,0,0,0,0.0,0,0,0.00,0,74,44,499,11.34,2.2,0.4,55,WR
"Cole Beasley, DAL",0,0,0,0,0,0.0,0,0,0.00,0,56,42,456,10.86,4.1,3.1,55,WR
"Rishard Matthews, NYJ",0,0,0,0,0,0.0,2,6,3.00,0,46,31,443,14.29,3.2,0.4,54,WR
"Sammie Coates, HOU",0,0,0,0,0,0.0,1,11,11.00,0,53,30,457,15.23,2.4,0.5,50,WR
"Brice Butler, MIA",0,0,0,0,0,0.0,0,0,0.00,0,43,26,493,18.96,1.5,0.4,49,WR
"Jared Abbrederis, DET",0,0,0,0,0,0.0,0,4,0.00,0,56,30,396,13.20,2.4,0.4,44,WR
"Jeremy Kerley, BUF",0,0,0,0,0,0.0,2,42,21.00,0,68,39,397,10.18,1.8,0.3,42,WR
"Victor Cruz, CHI",0,0,0,0,0,0.0,0,3,0.00,0,54,30,400,13.33,1.5,0.4,41,WR
"Jamison Crowder, WAS",0,0,0,0,0,0.0,2,2,1.00,0,51,39,407,10.44,1.3,1.3,38,WR
"Marqise Lee, JAC",0,0,0,0,0,0.0,8,59,7.38,0.1,55,28,348,12.43,1.5,0.3,38,WR
"Jeff Janis, CLE",0,0,0,0,0,0.0,0,0,0.00,0,54,25,313,12.52,2.4,0.2,36,WR
"Danny Amendola, MIA",0,0,0,0,0,0.0,2,8,4.00,0,50,37,354,9.57,1.7,1.3,35,WR
"Charles D. Johnson, NYJ",0,0,0,0,0,0.0,0,6,0.00,0,43,26,364,14.00,1.3,0.3,35,WR
"Darrius Heyward-Bey, PIT",0,0,0,0,0,0.0,0,0,0.00,0,40,24,324,13.50,1.8,0.4,35,WR
"Rashad Greene, JAC",0,0,0,0,0,0.0,0,0,0.00,0,51,27,316,11.70,2,0.3,34,WR
"Dwayne Harris, OAK",0,0,0,0,0,0.0,3,14,4.67,0,42,27,299,11.07,2.5,0.9,34,WR
"Quincy Enunwa, NYJ",0,0,0,0,0,0.0,0,0,0.00,0,52,24,335,13.96,1.4,0.3,32,WR
"Malcolm Mitchell, NE",0,0,0,0,0,0.0,2,11,5.50,0.1,34,22,288,13.09,1.9,0.4,32,WR
"Pharoh Cooper, ARI",0,0,0,0,0,0.0,2,16,8.00,0.1,42,26,316,12.15,1.4,0.6,31,WR
"Brian Quick, WAS",0,0,0,0,0,0.0,0,0,0.00,0,51,22,291,13.23,1.9,0.3,31,WR
"Marquess Wilson, PHI",0,0,0,0,0,0.0,0,0,0.00,0,41,24,334,13.92,1,0.2,31,WR
"Chris Conley, KC",0,0,0,0,0,0.0,0,0,0.00,0,41,23,252,10.96,2.5,0.3,31,WR
"Devin Smith, NYJ",0,0,0,0,0,0.0,0,4,0.00,0,66,26,322,12.38,1.7,1.7,30,WR
"Cody Latimer, NYG",0,0,0,0,0,0.0,4,2,0.50,0,30,22,278,12.64,1.8,0.3,30,WR
"Nelson Agholor, PHI",0,0,0,0,0,0.0,0,0,0.00,0,48,27,325,12.04,1.4,2.2,29,WR
"Seth Roberts, OAK",0,0,0,0,0,0.0,0,0,0.00,0,25,16,238,14.88,2.3,0.3,28,WR
"Leonte Carroo, MIA",0,0,0,0,0,0.0,2,12,6.00,0.1,35,23,284,12.35,1.4,0.5,28,WR
"Jarius Wright, CAR",0,0,0,0,0,0.0,2,41,20.50,0,37,24,308,12.83,1,1.2,27,WR
"Ryan Grant, IND",0,0,0,0,0,0.0,0,0,0.00,0,38,22,273,12.41,1.4,0.4,27,WR
"Josh Huff, NO",0,0,0,0,0,0.0,0,3,0.00,0,34,21,255,12.14,2.1,1.1,27,WR
"Adam Humphries, TB",0,0,0,0,0,0.0,0,0,0.00,0,40,29,272,9.38,1.3,0.4,27,WR
"Bennie Fowler, NYG",0,0,0,0,0,0.0,0,0,0.00,0,29,21,262,12.48,1.6,0.3,27,WR
"Brandon Coleman, NO",0,0,0,0,0,0.0,0,0,0.00,0,27,18,241,13.39,1,0.4,22,WR
"J.J. Nelson, ARI",0,0,0,0,0,0.0,2,0,0.00,0,21,11,250,22.73,1.1,1.8,20,WR
"Josh Bellamy, CHI",0,0,0,0,0,0.0,0,0,0.00,0,32,18,201,11.17,1.3,0.2,19,WR
"Jaron Brown, SEA",0,0,0,0,0,0.0,0,0,0.00,0,20,14,196,14.00,1.1,0.4,17,WR
"Adam Thielen, MIN",0,0,0,0,0,0.0,5,105,21.00,0,21,14,165,11.79,0.9,0.3,17,WR
"Chris Moore, BAL",0,0,0,0,0,0.0,2,14,7.00,0.1,18,11,200,18.18,1,0.5,17,WR
"Paul Richardson, WAS",0,0,0,0,0,0.0,0,0,0.00,0,24,17,193,11.35,0.9,0.3,16,WR
"Rashard Higgins, CLE",0,0,0,0,0,0.0,2,12,6.00,0,25,16,207,12.94,0.9,0.8,15,WR
"Nelson Spruce, LAC",0,0,0,0,0,0.0,2,17,8.50,0.1,21,13,160,12.31,0.7,0.7,13,WR
"Corey Brown, DEN",0,0,0,0,0,0.0,2,13,6.50,0,16,9,139,15.44,1,0.1,11,WR
"Louis Murphy, SF",0,0,0,0,0,0.0,0,0,0.00,0,19,12,187,15.58,0.5,0.2,11,WR
"Andre Holmes, DEN",0,0,0,0,0,0.0,0,0,0.00,0,13,6,89,14.83,1.1,0.1,10,WR
"Harry Douglas, TEN",0,0,0,0,0,0.0,1,-6,-6.00,0,25,14,153,10.93,0.7,1,9,WR
"Justin Hunter, PIT",0,0,0,0,0,0.0,0,0,0.00,0,18,10,135,13.50,0.5,0.1,8,WR
"Tyrell Williams, LAC",0,0,0,0,0,0.0,0,1,0.00,0,10,4,85,21.25,0.5,0.1,6,WR
"De'Anthony Thomas, KC",0,0,0,0,0,0.0,4,22,5.50,0.2,8,6,46,7.67,0.6,0.1,6,WR
"Rod Streater, CLE",0,0,0,0,0,0.0,0,1,0.00,0,8,5,66,13.20,0.4,0.1,5,WR
"Bryan Walters, JAC",0,0,0,0,0,0.0,0,0,0.00,0,13,9,105,11.67,0.2,0.1,5,WR
"Cordarrelle Patterson, NE",0,0,0,0,0,0.0,2,22,11.00,0.1,10,5,56,11.20,0.3,0.5,4,WR
"Trevor Davis, GB",0,0,0,0,0,0.0,0,2,0.00,0,6,4,59,14.75,0.4,0,4,WR
"Cody Core, CIN",0,0,0,0,0,0.0,0,1,0.00,0,6,4,54,13.50,0.4,0,4,WR
"Deonte Thompson, BUF",0,0,0,0,0,0.0,0,1,0.00,0,7,4,74,18.50,0.2,0.1,4,WR
"Charone Peake, NYJ",0,0,0,0,0,0.0,0,2,0.00,0,7,4,52,13.00,0.3,0,3,WR
"Jakeem Grant, MIA",0,0,0,0,0,0.0,0,1,0.00,0,7,4,58,14.50,0.3,0,3,WR
"Jordan Payton, CLE",0,0,0,0,0,0.0,0,1,0.00,0,7,4,61,15.25,0.3,0.1,3,WR
"Ricardo Louis, CLE",0,0,0,0,0,0.0,0,1,0.00,0,7,4,61,15.25,0.3,0.1,3,WR
"Mike Thomas, LAR",0,0,0,0,0,0.0,0,2,0.00,0,6,4,48,12.00,0.3,0.1,3,WR
"Cameron Meredith, NO",0,0,0,0,0,0.0,0,0,0.00,0,8,7,72,10.29,0.1,0.1,3,WR
"Aaron Burbridge, SF",0,0,0,0,0,0.0,0,1,0.00,0,6,4,51,12.75,0.2,0,3,WR
"Tyreek Hill, KC",0,0,0,0,0,0.0,0,2,0.00,0,6,4,46,11.50,0.4,0.1,3,WR
"Demarcus Robinson, KC",0,0,0,0,0,0.0,0,2,0.00,0,6,4,46,11.50,0.4,0.1,3,WR
"Kolby Listenbee, IND",0,0,0,0,0,0.0,0,2,0.00,0,6,4,48,12.00,0.3,0,2,WR
"Chris Matthews, BAL",0,0,0,0,0,0.0,0,0,0.00,0,5,3,43,14.33,0.4,0,2,WR
"Brenton Bersin, CAR",0,0,0,0,0,0.0,0,0,0.00,0,8,6,75,12.50,0.1,0.7,2,WR
"Andrew Turzilli, NYG",0,0,0,0,0,0.0,0,1,0.00,0,5,4,49,12.25,0.2,0.1,2,WR
