Player,OPP,STATUS ET,C/A,YDS,TD,INT,RUSH,YDS,TD,REC,YDS,TD,PTS,POS
"Clay Harbor, NO TE",@Buf,W 47-10,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Michael Hoomanawanui, NO TE",@Buf,W 47-10,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Anthony McCoy, Sea TE",@Ari,W 22-16,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Andrew Quarless, Det TE",Cle,W 38-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Richie Brockel, Car TE",Mia,W 45-21,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jeff Cumberland, LAC TE",@Jax,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Logan Paulsen, Atl TE",Dal,W 27-7,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Lance Kendricks, GB TE",@Chi,W 23-16,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Rob Housler, NE TE",@Den,W 41-16,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Kyle Rudolph, Min TE",@Wsh,W 38-30,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Bruce Miller, SF TE",NYG,W 31-21,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Virgil Green, LAC TE",@Jax,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Luke Stocker, Ten TE",Cin,W 24-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"David Ausberry, Det TE",Cle,W 38-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Charles Clay, Buf TE",NO,L 10-47,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Niles Paul, Jax TE",LAC,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"D.J. Williams, Wsh TE",Min,L 30-38,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jordan Cameron, Mia TE",@Car,L 21-45,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Julius Thomas, Mia TE",@Car,L 21-45,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Lee Smith, Oak TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Coby Fleener, NO TE",@Buf,W 47-10,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Dwayne Allen, NE TE",@Den,W 41-16,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Orson Charles, KC TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Ladarius Green, Pit TE",@Ind,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"James Hanna, Dal TE",@Atl,L 7-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Rhett Ellison, NYG TE",@SF,L 21-31,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Greg Scruggs, NE TE",@Den,W 41-16,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Garrett Celek, SF TE",NYG,W 31-21,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Phillip Supernaw, Ten TE",Cin,W 24-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Beau Brinkley, Ten TE",Cin,W 24-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Dominique Jones, Mia TE",@Car,L 21-45,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Derek Carrier, Oak TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Sean McGrath, LAC TE",@Jax,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Chase Ford, Bal TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Cooper Helfet, Oak TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Brandon Bostick, NYJ TE",@TB,L 10-15,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Larry Donnell, Bal TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Ifeanyi Momah, Ari TE",Sea,L 16-22,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Tyler Eifert, Cin TE",@Ten,L 20-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Zach Ertz, Phi TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Gavin Escobar, Cle TE",@Det,L 24-38,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Travis Kelce, KC TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Vance McDonald, Pit TE",@Ind,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jordan Reed, Wsh TE",Min,L 30-38,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Ryan Griffin, Hou TE",@LAR,L 7-33,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Michael Williams, NE TE",@Den,W 41-16,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Mychal Rivera, Jax TE",LAC,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Chris Gragg, NYJ TE",@TB,L 10-15,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Dion Sims, Chi TE",GB,L 16-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Levine Toilolo, Det TE",Cle,W 38-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Justice Cunningham, LAR TE",Hou,W 33-7,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Luke Willson, Det TE",Cle,W 38-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Josh Hill, NO TE",@Buf,W 47-10,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Chris Pantale, Mia TE",@Car,L 21-45,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Timothy Wright, Det TE",Cle,W 38-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Brandon Williams, Ind TE",Pit,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"MarQueis Gray, Mia TE",@Car,L 21-45,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Zach Sudfeld, NYJ TE",@TB,L 10-15,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jake Stoneburner, LAR TE",Hou,W 33-7,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jack Doyle, Ind TE",Pit,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Eric Ebron, Ind TE",Pit,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"C.J. Fiedorowicz, Hou TE",@LAR,L 7-33,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Crockett Gillmore, Bal TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Richard Rodgers, Phi TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Jace Amaro, Ten TE",Cin,W 24-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Austin Seferian-Jenkins, Jax TE",LAC,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Troy Niklas, NE TE",@Den,W 41-16,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Logan Thomas, Buf TE",NO,L 10-47,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Darren Fells, Cle TE",@Det,L 24-38,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Brian Leonhardt, Min TE",@Wsh,W 38-30,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Demetrius Harris, KC TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Trey Burton, Chi TE",GB,L 16-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Kyle Nelson, SF TE",NYG,W 31-21,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Marcel Jensen, Wsh TE",Min,L 30-38,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Asante Cleveland, LAC TE",@Jax,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Nic Jacobs, Jax TE",LAC,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Blake Annen, Buf TE",NO,L 10-47,--/--,--,--,--,--,--,--,--,--,--,--,TE
"RaShaun Allen, Hou TE",@LAR,L 7-33,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Justin Perillo, Chi TE",GB,L 16-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"James O'Shaughnessy, Jax TE",LAC,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"MyCole Pruitt, Hou TE",@LAR,L 7-33,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Randall Telfer, Cle TE",@Det,L 24-38,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Gerald Christian, Ari TE",Sea,L 16-22,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Clive Walford, NYJ TE",@TB,L 10-15,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Neal Sterling, NYJ TE",@TB,L 10-15,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Blake Bell, Min TE",@Wsh,W 38-30,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Chris Manhertz, Car TE",Mia,W 45-21,--/--,--,--,--,--,--,--,--,--,--,--,TE
"C.J. Uzomah, Cin TE",@Ten,L 20-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Nick Boyle, Bal TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Jeff Heuerman, Den TE",NE,L 16-41,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Nick O'Leary, Buf TE",NO,L 10-47,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Darren Waller, Bal TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Rory Anderson, Buf TE",NO,L 10-47,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Ben Koyack, Jax TE",LAC,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Kennard Backman, Det TE",Cle,W 38-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Tyler Kroft, Cin TE",@Ten,L 20-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Maxx Williams, Bal TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Jesse James, Pit TE",@Ind,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"A.J. Derby, Mia TE",@Car,L 21-45,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Geoff Swaim, Dal TE",@Atl,L 7-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Vince Mayle, Bal WR, TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"E.J. Bibbs, Wsh TE",Min,L 30-38,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Khari Lee, Buf TE",NO,L 10-47,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jerome Cunningham, Ten TE",Cin,W 24-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Wes Saxton, Buf TE",NO,L 10-47,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Will Tye, NE TE",@Den,W 41-16,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Cameron Brate, TB TE",NYJ,W 15-10,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Daniel Brown, Chi TE",GB,L 16-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Hunter Henry, LAC TE",@Jax,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Austin Hooper, Atl TE",Dal,W 27-7,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Nick Vannett, Sea TE",@Ari,W 22-16,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Tyler Higbee, LAR TE",Hou,W 33-7,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Seth DeValve, Cle TE",@Det,L 24-38,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Temarrick Hemingway, LAR TE",Hou,W 33-7,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jerell Adams, NYG TE",@SF,L 21-31,--/--,--,--,--,--,--,--,--,--,--,--,TE
"David Morgan, Min TE",@Wsh,W 38-30,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Rico Gathers, Dal TE",@Atl,L 7-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Thomas Duarte, Mia TE",@Car,L 21-45,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Beau Sandland, GB TE",@Chi,W 23-16,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Ben Braunecker, Chi TE",GB,L 16-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Cole Wick, SF TE",NYG,W 31-21,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Stephen Anderson, Hou TE",@LAR,L 7-33,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Matt LaCosse, Den TE",NE,L 16-41,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Erik Swoope, Ind TE",Pit,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Anthony Denham, Phi TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Bryce Williams, Ari TE",Sea,L 16-22,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Devon Cajuste, Cle WR, TE",@Det,L 24-38,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Alan Cross, TB TE",NYJ,W 15-10,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Braedon Bowman, LAC TE",@Jax,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Brian Parker, Den TE",NE,L 16-41,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Joshua Perkins, Phi TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Ross Travis, Ind TE",Pit,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Scott Simonson, Car TE",Mia,W 45-21,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Xavier Grimble, Pit TE",@Ind,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"D.J. Tialavea, Atl TE",Dal,W 27-7,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Matt Lengel, Cle TE",@Det,L 24-38,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Alex Ellis, Jax TE",LAC,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Eric Tomlinson, NYJ TE",@TB,L 10-15,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jonnu Smith, Ten TE",Cin,W 24-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Michael Roberts, Det TE",Cle,W 38-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jordan Leggett, NYJ TE",@TB,L 10-15,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jake Butt, Den TE",NE,L 16-41,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Mason Schreck, Cin TE",@Ten,L 20-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jeremy Sprinkle, Wsh TE",Min,L 30-38,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Adam Shaheen, Chi TE",GB,L 16-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"George Kittle, SF TE",NYG,W 31-21,--/--,--,--,--,--,--,--,--,--,--,--,TE
"David Njoku, Cle TE",@Det,L 24-38,--/--,--,--,--,--,--,--,--,--,--,--,TE
"O.J. Howard, TB TE",NYJ,W 15-10,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Bucky Hodges, Min TE",@Wsh,W 38-30,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Eric Saubert, Atl TE",Dal,W 27-7,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Gerald Everett, LAR TE",Hou,W 33-7,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Evan Engram, NYG TE",@SF,L 21-31,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Antony Auclair, TB TE",NYJ,W 15-10,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Ricky Seals-Jones, Ari TE",Sea,L 16-22,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Hakeem Valles, Det TE",Cle,W 38-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Cole Hikutini, SF TE",NYG,W 31-21,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jacob Hollister, NE TE",@Den,W 41-16,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Sean Culkin, LAC TE",@Jax,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Cethan Carter, Cin TE, RB",@Ten,L 20-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Darrell Daniels, Ind TE",Pit,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Evan Baylis, Car TE",Mia,W 45-21,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Shane Smith, NYG TE, RB",@SF,L 21-31,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Henry Krieger-Coble, LAR TE",Hou,W 33-7,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Austin Traylor, Den TE",NE,L 16-41,--/--,--,--,--,--,--,--,--,--,--,--,TE
