Player,Team,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,2PT
A.J. Derby,MIA,1.6,18.7,0.303244187979726,0,0,0,0.07,0.0,0.0
Alan Cross,TB,0.49,5.36,0.07,0,0,0,0.03,0.0,0.0
Alex Ellis,KC,0.14,2.26,0.02,0,0,0,0.03,0.0,0.0
Antonio Gates,LAC,3.0,25.0,0.3,0,0,0,0.02,0.0,0.0
Antony Auclair,TB,0.3,5.05986032445771,0.02,0,0,0,0.03,0.0,0.0
Austin Hooper,ATL,3.5,39.0,0.3,0,0,0,0.1,0.0,0.0
Austin Seferian-Jenkins,JAX,3.9,39.3,0.4,0,0,0,0.06,0.0,0.0
Ben Braunecker,CHI,0.2,2.4,0.02,0,0,0,0.03,0.0,0.0
Benjamin Watson,NO,4.14,39.9,0.3,0,0,0,0.1,0.0,0.0
Blake Jarwin,DAL,1.8,16.2,0.1,0,0,0,0.03,0.0,0.0
C.J. Uzomah,CIN,1.79,15.49,0.1545689022527807,0,0,0,0.06,0.0,0.0
Cameron Brate,TB,3.1,31.9,0.3,0,0,0,0.03,0.0,0.0
Charles Clay,BUF,4.0,38.4,0.2,0,0,0,0.17,0.0,0.0
Chris Herndon,NYJ,2.2,22.9,0.1,0,0,0,0.1,0.0,0.0
Chris Manhertz,CAR,0.8,10.58039425448239,0.02,0,0,0,0.03,0.0,0.0
Clark Harris,CIN,0.0,0.0,0.01,0,0,0,0.0,0.0,0.0
Cole Wick,TEN,0.16,2.53,0.02,0,0,0,0.03,0.0,0.0
Dallas Goedert,PHI,3.0,30.0,0.2,0,0,0,0.05,0.0,0.0
Daniel Brown,CHI,0.38,4.96,0.03,0,0,0,0.03,0.0,0.0
Darrell Daniels,ARI,1.0,15.771364047650417,0.1,0,0,0,0.03,0.0,0.0
Darren Fells,CLE,1.1,13.216682009435267,0.1,0,0,0,0.07,0.0,0.0
David Njoku,CLE,3.3,34.1,0.3,0,0,0,0.03,0.0,0.0
Demetrius Harris,KC,1.18,14.43,0.1,0,0,0,0.02,0.0,0.0
Derek Carrier,OAK,1.8,16.9,0.1,0,0,0,0.03,0.0,0.0
Dion Sims,CHI,1.1,11.9,0.1,0,0,0,0.06,0.0,0.0
Durham Smythe,MIA,0.3429619519556111,2.89,0.02,0,0,0,0.03,0.0,0.0
Dwayne Allen,NE,1.0,10.6,0.1,0,0,0,0.03,0.0,0.0
Eric Ebron,IND,5.69,67.56,1.0,0,0,0,0.08,0.0,0.0
Eric Saubert,ATL,0.5,7.08054377907559,0.02,0,0,0,0.03,0.0,0.0
Eric Tomlinson,NYJ,1.6,17.9,0.1,0,0,0,0.07,0.0,0.0
Erik Swoope,IND,1.28,14.67,0.13,0,0,0,0.03,0.0,0.0
Evan Engram,NYG,4.83,50.32016275250212,0.4,0,0,0,0.56,0.0,0.0
Gabe Holmes,ARI,0.23,3.54,0.03,0,0,0,0.02,0.0,0.0
Garrett Celek,SF,1.6,20.6,0.3,0,0,0,0.03,0.0,0.0
Geoff Swaim,DAL,1.4,15.5,0.1,0,0,0,0.06,0.0,0.0
George Kittle,SF,5.0,55.0,1.0,0,0,0,0.07,0.0,0.0
Gerald Everett,LAR,1.4,16.0,0.1,0,0,0,0.2,0.0,0.0
Ian Thomas,CAR,2.8,26.7,0.2,0,0,0,0.06,0.0,0.0
Jake Butt,DEN,3.5,36.3,0.2,0,0,0,0.12,0.0,0.0
James O'Shaughnessy,JAX,0.93,10.37,0.22218250967322484,0,0,0,0.03,0.0,0.0
Jared Cook,OAK,4.3,55.5,0.28,0,0,0,0.07,0.0,0.0
Jason Croom,BUF,2.0,19.8,0.1,0,0,0,0.06,0.0,0.0
Jeff Heuerman,DEN,1.7,19.4,0.1,0,0,0,0.07,0.0,0.0
Jeremy Sprinkle,WAS,0.3832503489768556,4.431634979319677,0.02,0,0,0,0.03,0.0,0.0
Jermaine Gresham,ARI,2.0,17.8,0.10708257539015861,0,0,0,0.04,0.0,0.0
Jesse James,PIT,3.1,38.7,0.25,0,0,0,0.06,0.0,0.0
Jimmy Graham,GB,5.0,55.0,1.0,0,0,0,0.11,0.0,0.0
Johnny Mundt,LAR,0.17,2.76,0.02,0,0,0,0.03,0.0,0.0
Jonnu Smith,TEN,2.2,25.0,0.12,0,0,0,0.05,0.0,0.0
Jordan Akins,HOU,2.1,22.2,0.1,0,0,0,0.04,0.0,0.0
Jordan Leggett,NYJ,1.0,10.0,0.02,0,0,0,0.06,0.0,0.0
Jordan Reed,WAS,6.0,51.1,1.0,0,0,0,0.08,0.0,0.0
Jordan Thomas,HOU,1.4,14.9,0.24476648360863468,0,0,0,0.05,0.0,0.0
Josh Hill,NO,2.0,17.4,0.11779603569373477,0,0,0,0.29,0.0,0.0
Josh Perkins,PHI,1.53,18.46,0.2,0,0,0,0.09,0.0,0.0
Kyle Rudolph,MIN,4.8,43.0,0.5,0,0,0,0.06,0.0,0.0
Lance Kendricks,GB,1.0,10.0,0.1,0,0,0,0.03,0.0,0.0
