Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD
Antonio Brown,WR,PIT,0,0,0,2,0.0,112,1589,10.1
DeAndre Hopkins,WR,HOU,0,0,0,0,0.0,94,1324,9.4
Julio Jones,WR,ATL,0,0,0,19,0.0,97,1390,5.5
Davante Adams,WR,GB,0,0,0,0,0.0,90,1043,10.0
Odell Beckham,WR,NYG,0,0,0,19,0.0,109,1229,7.1
Michael Thomas,WR,NO,0,0,0,0,0.0,105,1230,6.5
Keenan Allen,WR,LAC,0,0,0,9,0.0,95,1243,5.2
A.J. Green,WR,CIN,0,0,0,0,0.0,94,1212,6.2
Stefon Diggs,WR,MIN,0,0,0,14,0.1,90,1092,7.4
Mike Evans,WR,TB,0,0,0,0,0.0,92,1176,5.0
Amari Cooper,WR,DAL,0,0,0,3,0.0,81,1020,7.2
Tyreek Hill,WR,KC,0,0,0,125,0.7,80,991,6.2
T.Y. Hilton,WR,IND,0,0,0,0,0.0,74,1053,6.9
Demaryius Thomas,WR,HOU,0,0,0,0,0.0,91,1097,6.0
Doug Baldwin,WR,SEA,0,0,0,-4,0.0,80,958,7.4
Jarvis Landry,WR,CLE,0,0,0,-1,0.0,109,1142,5.1
Adam Thielen,WR,MIN,0,0,0,12,0.0,93,1153,4.5
JuJu Smith-Schuster,WR,PIT,0,0,0,0,0.0,66,931,7.3
Josh Gordon,WR,NE,0,0,0,5,0.0,80,1089,4.0
Golden Tate,WR,PHI,0,0,0,19,0.1,99,1038,4.8
Marvin Jones,WR,DET,0,0,0,1,0.0,66,878,6.5
Larry Fitzgerald,WR,ARI,0,0,0,0,0.0,103,1010,4.3
Michael Crabtree,WR,BAL,0,0,0,0,0.0,85,829,7.0
Robby Anderson,WR,NYJ,0,0,0,17,0.0,66,816,6.0
Marquise Goodwin,WR,SF,0,0,0,33,0.0,69,972,3.6
Brandin Cooks,WR,LAR,0,0,0,35,0.1,56,802,5.6
Chris Hogan,WR,NE,0,0,0,24,0.0,50,757,6.2
Cooper Kupp,WR,LAR,0,0,0,0,0.0,65,821,5.3
Robert Woods,WR,LAR,0,0,0,11,0.0,66,863,4.7
Allen Robinson,WR,CHI,0,0,0,0,0.0,64,891,3.8
Emmanuel Sanders,WR,DEN,0,0,0,1,0.0,71,877,3.9
Pierre Garcon,WR,SF,0,0,0,0,0.0,69,925,3.0
Will Fuller,WR,HOU,0,0,0,9,0.0,50,708,6.1
Devin Funchess,WR,CAR,0,0,0,0,0.0,49,693,6.2
Corey Davis,WR,TEN,0,0,0,0,0.0,76,846,4.5
Sterling Shepard,WR,NYG,0,0,0,15,0.0,79,874,3.3
Sammy Watkins,WR,KC,0,0,0,0,0.0,54,679,6.4
Nelson Agholor,WR,PHI,0,0,0,28,0.0,62,724,5.3
Josh Doctson,WR,WAS,0,0,0,-17,0.0,49,679,5.8
Julian Edelman,WR,NE,0,0,0,45,0.1,66,808,3.9
Jordy Nelson,WR,OAK,0,0,0,0,0.0,65,694,5.4
Jamison Crowder,WR,WAS,0,0,0,24,0.1,75,858,3.5
Rishard Matthews,WR,NYJ,0,0,0,-2,0.0,51,698,5.1
Calvin Ridley,WR,ATL,0,0,0,15,0.1,55,751,4.1
Kenny Stills,WR,MIA,0,0,0,0,0.0,56,709,5.2
Kenny Golladay,WR,DET,0,0,0,14,0.0,47,772,3.3
Keelan Cole,WR,JAX,0,0,0,0,0.0,49,712,4.5
Tyrell Williams,WR,LAC,0,0,0,0,0.0,51,736,3.9
Courtland Sutton,WR,DEN,0,0,0,15,0.0,54,724,3.9
Paul Richardson,WR,WAS,0,0,0,1,0.0,49,741,3.6
Michael Gallup,WR,DAL,0,0,0,18,0.1,51,663,4.5
Ted Ginn,WR,NO,0,0,0,60,0.1,52,702,3.9
Quincy Enunwa,WR,NYJ,0,0,0,11,0.0,57,709,4.0
John Brown,WR,BAL,0,0,0,23,0.0,59,659,4.2
Alshon Jeffery,WR,PHI,0,0,0,0,0.0,45,610,5.5
Mohamed Sanu,WR,ATL,0,0,0,10,0.0,63,677,4.1
Dede Westbrook,WR,JAX,0,0,0,0,0.0,54,670,4.0
D.J. Moore,WR,CAR,0,0,0,17,0.1,46,642,4.1
Geronimo Allison,WR,GB,0,0,0,0,0.0,62,728,3.5
Allen Hurns,WR,DAL,0,0,0,0,0.0,55,681,3.6
DeSean Jackson,WR,TB,0,0,0,31,0.0,56,742,2.3
Kelvin Benjamin,WR,KC,0,0,0,0,0.0,53,667,3.6
Randall Cobb,WR,GB,0,0,0,23,0.1,66,639,3.9
Antonio Callaway,WR,CLE,0,0,0,14,0.1,52,691,2.7
Mike Wallace,WR,PHI,0,0,0,14,0.0,36,621,4.1
Ryan Grant,WR,IND,0,0,0,0,0.0,47,578,4.2
Chester Rogers,WR,IND,0,0,0,9,0.0,48,663,2.5
Donte Moncrief,WR,JAX,0,0,0,-1,0.0,44,588,3.8
DeVante Parker,WR,MIA,0,0,0,0,0.0,54,649,2.4
Christian Kirk,WR,ARI,0,0,0,12,0.0,50,628,2.8
Travis Benjamin,WR,LAC,0,0,0,76,0.1,38,582,3.2
Albert Wilson,WR,MIA,0,0,0,16,0.2,51,567,2.7
D.J. Chark,WR,JAX,0,0,0,18,0.1,38,523,3.7
Jermaine Kearse,WR,NYJ,0,0,0,0,0.0,50,570,2.9
Cameron Meredith,WR,NO,0,0,0,7,0.0,49,602,3.2
Tyler Lockett,WR,SEA,0,0,0,80,0.4,45,540,2.3
Seth Roberts,WR,OAK,0,0,0,0,0.0,60,616,2.5
Chad Williams,WR,ARI,0,0,0,73,0.0,46,572,2.4
Adam Humphries,WR,TB,0,0,0,9,0.0,61,599,2.3
J.J. Nelson,WR,ARI,0,0,0,59,0.3,34,546,2.7
Laquon Treadwell,WR,MIN,0,0,0,0,0.0,45,529,2.6
Cole Beasley,WR,DAL,0,0,0,2,0.0,43,437,4.2
Tre'Quan Smith,WR,NO,0,0,0,16,0.1,40,502,2.8
John Ross,WR,CIN,0,0,0,36,0.0,43,539,2.5
Chris Conley,WR,KC,0,0,0,0,0.0,44,561,1.9
Chris Godwin,WR,TB,0,0,0,0,0.0,41,584,1.5
Phillip Dorsett,WR,NE,0,0,0,10,0.0,36,499,2.5
T.J. Jones,WR,DET,0,0,0,0,0.0,43,545,1.8
Cordarrelle Patterson,WR,NE,0,0,0,137,0.8,38,425,2.0
Trent Taylor,WR,SF,0,0,0,0,0.0,48,495,3.0
Anthony Miller,WR,CHI,0,0,0,12,0.1,36,499,2.0
Jaron Brown,WR,SEA,0,0,0,0,0.0,25,364,4.3
Zay Jones,WR,BUF,0,0,0,0,0.0,37,445,2.7
Mike Williams,WR,LAC,0,0,0,3,0.0,34,452,2.3
Danny Amendola,WR,MIA,0,0,0,5,0.0,47,479,1.8
Taywan Taylor,WR,TEN,0,0,0,43,0.1,33,424,2.3
Taylor Gabriel,WR,CHI,0,0,0,42,0.2,37,460,1.5
Cody Latimer,WR,NYG,0,0,0,0,0.0,35,426,2.0
Terrance Williams,WR,DAL,0,0,0,12,0.0,39,460,1.4
James Washington,WR,PIT,0,0,0,14,0.1,28,380,2.2
Chris Moore,WR,BAL,0,0,0,-4,0.0,31,330,3.0
Willie Snead,WR,BAL,0,0,0,0,0.0,42,412,1.8
Bruce Ellington,WR,DET,0,0,0,29,0.0,38,395,1.7
Andre Holmes,WR,DEN,0,0,0,0,0.0,23,272,3.5
Dante Pettis,WR,SF,0,0,0,14,0.1,29,395,1.7
Tyler Boyd,WR,CIN,0,0,0,17,0.0,37,385,1.5
Josh Reynolds,WR,LAR,0,0,0,0,0.0,24,324,2.1
Curtis Samuel,WR,CAR,0,0,0,112,0.1,27,291,1.7
Kevin White,WR,CHI,0,0,0,17,0.0,30,345,1.2
Torrey Smith,WR,CAR,0,0,0,-2,0.0,26,321,1.4
Jakeem Grant,WR,MIA,0,0,0,19,0.0,26,306,2.2
Hunter Sharp,WR,CIN,0,0,0,9,0.0,23,247,2.6
Keke Coutee,WR,HOU,0,0,0,16,0.0,21,287,1.7
Justin Hardy,WR,ATL,0,0,0,0,0.0,15,194,2.1
DaeSean Hamilton,WR,DEN,0,0,0,15,0.0,14,181,1.0
J'Mon Moore,WR,GB,0,0,0,13,0.1,15,168,1.1
Justin Hunter,WR,PIT,0,0,0,0,0.0,5,58,2.2
Brandon LaFell,WR,OAK,0,0,0,0,0.0,15,169,0.9
Rashard Higgins,WR,CLE,0,0,0,1,0.0,11,122,0.9
Damiere Byrd,WR,CAR,0,0,0,6,0.0,6,72,1.1
Josh Bellamy,WR,CHI,0,0,0,4,0.0,8,132,0.4
Tajae Sharpe,WR,TEN,0,0,0,0,0.0,11,130,0.4
Tavon Austin,WR,DAL,0,0,0,85,0.3,7,44,0.2
Kendrick Bourne,WR,SF,0,0,0,0,0.0,9,138,0.1
Demarcus Robinson,WR,KC,0,0,0,0,0.0,8,85,0.3
Geremy Davis,WR,LAC,0,0,0,1,0.0,4,64,0.4
Austin Carr,WR,NO,0,0,0,1,0.0,5,67,0.4
Eli Rogers,WR,PIT,0,0,0,1,0.0,11,118,0.6
Marquez Valdes-Scantling,WR,GB,0,0,0,1,0.0,5,58,0.5
Equanimeous St. Brown,WR,GB,0,0,0,1,0.0,5,58,0.5
Jarius Wright,WR,CAR,0,0,0,1,0.0,5,61,0.5
Trey Quinn,WR,WAS,0,0,0,1,0.0,5,64,0.3
Richie James,WR,SF,0,0,0,1,0.0,5,69,0.3
Justin Watson,WR,TB,0,0,0,1,0.0,5,64,0.3
