NFL $35K Hot Route	$100.00	$35,000	11	388	388	23%	224.20	$5,000	153.14	$200.00
NFL $30K Blind Side [Single Entry]	$27.00	$30,000	1	1,295	1,295	23%	227.96	$3,000	150.30	$50.00
NFL $30K Stiff Arm [Single Entry]	$555.00	$30,000	1	60	60	23%	174.32	$7,500	151.72	$1,000.00
NFL GIANT $2 Double Up	$2.00	$30,000	20	17,241	17,241	44%	229.96	$4	129.64	$4.00
NFL $30K Spin Move [Single Entry]	$300.00	$30,000	1	111	111	23%	202.94	$5,000	152.42	$600.00
NFL GIANT $250 Double Up [Single Entry]	$250.00	$25,000	1	111	111	45%	180.70	$500	130.42	$500.00
NFL $25K Singleback [3 Entry Max]	$1.00	$25,000	3	29,726	29,726	25%	236.90	$1,500	146.60	$2.00
NFL GIANT $10 Double Up	$10.00	$25,000	86	2,873	2,873	44%	204.52	$20	142.18	$20.00
NFL GIANT $250 Double Up	$250.00	$25,000	3	111	111	45%	198.72	$500	129.64	$500.00
NFL GIANT $25 Double Up [Single Entry]	$25.00	$25,000	1	1,149	1,149	44%	195.50	$50	128.24	$50.00
NFL GIANT $5 Double Up [Single Entry]	$5.00	$25,000	1	5,747	5,747	44%	215.00	$10	129.50	$10.00
NFL GIANT $50 Double Up [Single Entry]	$50.00	$25,000	1	568	568	44%	195.50	$100	127.34	$100.00
NFL GIANT $100 Double Up [Single Entry]	$100.00	$25,000	1	277	277	45%	193.26	$200	127.14	$200.00
NFL GIANT $10 Double Up [Single Entry]	$10.00	$25,000	1	2,873	2,873	44%	214.34	$20	128.84	$20.00
NFL $20K Super Booster [Top 200 Win $100]	$4.00	$20,000	20	5,882	5,882	3%	225.90	$100	173.80	$100.00
NFL $20K Three-Point Stance [3 Entry Max]	$33.00	$20,000	3	706	706	24%	222.00	$2,000	150.96	$50.00
NFL GIANT $25 Double Up [Single Entry]	$25.00	$20,000	1	919	919	44%	218.10	$50	130.54	$50.00
NFL $20K Mini-MAX [150 Max Entry]	$0.50	$20,000	150	47,562	47,562	22%	240.00	$1,500	151.92	$1.00
NFL $15K Safety	$2.00	$15,000	20	8,917	8,917	25%	228.10	$1,500	147.86	$3.00
NFL $15K Red Zone [Single Entry]	$50.00	$15,000	1	340	340	24%	203.96	$1,500	150.34	$75.00
NFL $15K Blind Side [Single Entry]	$27.00	$15,000	1	647	647	26%	216.20	$1,500	145.32	$40.00
NFL Single Entry $25 Double Up	$25.00	$15,000	1	689	689	44%	194.56	$50	134.42	$50.00
$2.5M Sports Betting National Championship Qualifier [$1M to 1st	$27.00	$13,130	17	567	496	4%	216.26	$0	180.60	$0.00
NFL $12K Red Zone [Single Entry]	$50.00	$12,000	1	272	272	26%	212.34	$1,200	144.36	$75.00
NFL BIG 10x Booster [Top 500 Win $20]	$2.00	$10,000	20	5,882	5,882	9%	225.90	$20	163.46	$20.00
NFL $10K Fair Catch [Single Entry]	$12.00	$10,000	1	980	980	25%	211.20	$1,000	145.20	$18.00
NFL $10K First Down [20 Entry Max]	$1.00	$10,000	20	11,890	11,890	26%	231.76	$500	146.60	$1.50
NFL $10K Spy [Single Entry]	$100.00	$10,000	1	111	111	24%	203.86	$1,500	148.20	$150.00
NFL $1,060 50-50 [Top 50% Win]	$1,060.00	$10,000	1	10	0	0%		$0		$0.00
NFL Single Entry $5 Double Up	$5.00	$10,000	1	2,298	2,298	44%	217.90	$10	129.82	$10.00
NFL $1,060 50-50 [Top 50% Win]	$1,060.00	$10,000	1	10	0	0%		$0		$0.00
NFL Single Entry $2 Double Up	$2.00	$10,000	1	5,747	5,747	44%	214.92	$4	129.60	$4.00
NFL Single Entry $25 Double Up	$25.00	$10,000	1	459	459	44%	205.90	$50	132.60	$50.00
NFL Fantasy Football Millionaire SUPERSatellite [500x]	$1.00	$10,000	20	11,890	11,890	4%	242.80	$0	174.72	$0.00
NFL $10K Daily Dollar [Single Entry]	$1.00	$10,000	1	11,890	11,890	26%	222.14	$500	144.82	$1.50
NFL $530 50-50 [Top 50% Win]	$530.00	$10,000	1	20	20	50%	178.04	$1,000	130.22	$1,000.00
nice	$50.00	$9,000	1	200	0	50%		$0		$0.00
FINAL STRETCH: NFL $1M King of the Beach Qualifier #	$20.00	$8,598	5	505	505	6%	224.20	$0	174.14	$30.00
FINAL STRETCH: NFL $1M King of the Beach Qualifier #	$20.00	$8,598	5	505	433	6%	224.20	$0	175.30	$30.00
FINAL STRETCH: NFL $1M King of the Beach Qualifier #	$20.00	$8,598	5	505	505	6%	224.20	$0	176.76	$30.00
NFL $1M King of the Beach Qualifier #	$4.00	$8,558	5	2,543	2,127	5%	228.34	$0	169.46	$6.00
NFL $1M King of the Beach Qualifier #	$12.00	$8,538	5	837	788	5%	206.70	$0	173.72	$20.00
FINAL STRETCH: NFL $1M King of the Beach Qualifier #	$1.00	$8,518	5	10,127	8,073	3%	223.50	$0	174.70	$2.00
NFL Single Entry $50 Double Up	$50.00	$8,000	1	181	181	44%	198.72	$100	128.50	$100.00
NFL Single Entry $5 Double Up	$5.00	$8,000	1	1,839	1,839	44%	196.70	$10	130.22	$10.00
NFL Single Entry $50 Double Up	$50.00	$6,000	1	136	136	44%	183.80	$100	130.80	$100.00
NFL $5,600 FFWC Qualifier Satellite	$565.00	$5,600	1	11	9	9%	159.26	$0	159.26	$0.00
NFL $5,425 FFWC MEGAQualifier Satellite	$600.00	$5,425	1	10	0	0%		$0		$0.00
NFL $5K Mini Flea Flicker	$5.00	$5,000	35	1,189	1,189	26%	229.60	$500	153.10	$8.00
NFL $5K Mini Slant	$9.00	$5,000	19	653	653	22%	217.86	$500	155.24	$20.00
NFL $5K Mini Hail Mary	$12.00	$5,000	14	490	490	25%	217.86	$500	149.92	$18.00
NFL $5K Chop Block [3 Entry Max]	$50.00	$5,000	3	113	113	25%	195.90	$750	151.94	$75.00
NFL Single Entry $50 Double Up	$50.00	$5,000	1	113	113	44%	206.30	$100	129.34	$100.00
NFL $5K Fair Catch [Single Entry]	$12.00	$5,000	1	490	490	25%	216.34	$500	144.34	$20.00
NFL $25 Double Up	$25.00	$5,000	6	229	229	44%	188.30	$50	129.26	$50.00
NFL $530 50-50 [Top 50% Win]	$530.00	$5,000	1	10	0	0%		$0		$0.00
Casual NFL $5K Front Four	$4.00	$5,000	10	1,486	1,486	25%	209.40	$500	146.60	$6.00
NFL $5K Mini Play-Action	$3.00	$5,000	20	1,981	1,981	28%	220.70	$250	146.62	$5.00
NFL $5K Mini Gridiron	$27.00	$5,000	6	215	215	24%	224.20	$750	146.66	$40.00
NFL $5K Flea Flicker [$1K to 1st]	$5.00	$5,000	35	1,189	1,189	25%	229.60	$1,000	152.04	$8.00
NFL $5K Engage Eight [5 Entry Max]	$8.00	$5,000	5	735	735	23%	224.70	$1,000	150.70	$12.00
NFL $530 50-50 [Top 50% Win]	$530.00	$5,000	1	10	0	0%		$0		$0.00
NFL $4K Quarter Jukebox [Just $0.25!]	$0.25	$4,000	20	19,024	19,024	21%	228.80	$250	150.36	$0.50
NFL Fantasy Football Millionaire SUPERSatellite [200x]	$3.00	$4,000	20	1,585	1,585	13%	227.90	$0	158.10	$0.00
NFL Fantasy Football Millionaire SUPERSatellite [200x]	$0.25	$4,000	20	19,024	19,024	1%	227.20	$0	191.86	$0.00
NFL $4K Hail Mary	$12.00	$4,000	11	392	392	19%	246.26	$750	157.54	$25.00
NFL BIG 10x Booster [Top 15 Win $250]	$25.00	$3,750	5	176	176	9%	224.20	$250	166.90	$250.00
NFL $20 200-Player (Top 20 Win)	$20.00	$3,600	1	200	0	10%		$0		$0.00
NFL $20 50-50!	$20.00	$3,600	1	200	0	50%		$0		$0.00
Spookyexpress.com NFL Picks and Bonuses Championship #1	$20.00	$3,600	1	200	0	50%		$0		$0.00
NFL $20 200-Player (Top 5 Win)	$20.00	$3,600	1	200	0	3%		$0		$0.00
NFL $20 50-50	$20.00	$3,600	1	200	0	50%		$0		$0.00
Casual NFL $3K Gridiron	$27.00	$3,000	3	129	129	23%	197.60	$500	145.00	$50.00
NFL $3K Nickel [3 Entry Max]	$5.00	$3,000	3	713	713	20%	215.14	$400	152.90	$10.00
NFL Fantasy Football Millionaire SUPERSatellite [150x]	$5.00	$3,000	21	713	713	21%	229.60	$0	157.74	$0.00
NFL $5 Double Up	$5.00	$3,000	20	689	689	44%	221.00	$10	138.96	$10.00
NFL BIG 10x Booster [Top 30 Win $100]	$10.00	$3,000	10	352	352	9%	222.00	$100	174.36	$100.00
NFL BIG 10x Booster [Top 30 Win $100]	$10.00	$3,000	10	352	352	9%	212.30	$100	169.76	$100.00
NFL $3 Double Up	$3.00	$3,000	20	1,149	1,149	44%	195.92	$6	128.24	$6.00
NFL BIG $25 Triple Up [Top 36 Win $75]	$25.00	$2,700	1	124	124	29%	200.84	$75	141.64	$75.00
NFL BIG 10x Booster [Top 50 Win $50]	$5.00	$2,500	17	594	594	8%	222.00	$50	170.34	$50.00
NFL Beginner $2.5K Play-Action	$3.00	$2,500	5	990	990	20%	205.64	$250	153.50	$6.00
Casual NFL $2K First Down	$1.00	$2,000	10	2,378	2,378	26%	225.90	$100	146.70	$1.50
NFL BIG 10x Booster [Top 100 Win $20]	$2.00	$2,000	20	1,189	1,189	8%	207.34	$20	162.30	$20.00
NFL $2K Safety	$2.00	$2,000	20	1,189	1,189	25%	222.60	$100	146.60	$4.00
NFL $2K Daily Dollar [Single Entry]	$1.00	$2,000	1	2,378	2,378	26%	216.20	$100	144.32	$1.50
NFL $10 200-Player (Top 10 Win)	$10.00	$1,800	1	200	0	5%		$0		$0.00
Spookyexpress.com NFL Picks and Bonuses Wildcard #1	$10.00	$1,800	1	200	0	50%		$0		$0.00
NFL $5 Double Up [3 Entry Max]	$5.00	$1,500	3	344	344	44%	197.62	$10	130.94	$10.00
NFL $5 Double Up [3 Entry Max]	$5.00	$1,500	3	344	344	44%	199.54	$10	131.90	$10.00
NFL $5 Double Up [3 Entry Max]	$5.00	$1,500	3	344	344	44%	199.54	$10	133.92	$10.00
NFL $5 Double Up [3 Entry Max]	$5.00	$1,500	3	344	344	44%	197.62	$10	130.42	$10.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	190.00	$20	133.92	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	178.04	$20	130.22	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	187.86	$20	132.24	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	187.86	$20	135.32	$20.00
Casual NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	179.76	$20	131.52	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	187.86	$20	132.24	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	178.04	$20	129.26	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	183.24	$20	132.90	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	187.86	$20	129.36	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	187.86	$20	132.96	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	187.86	$20	134.86	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	179.54	$20	135.32	$20.00
Casual NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	202.22	$20	129.12	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	196.04	$20	127.64	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	196.04	$20	130.22	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	178.04	$20	129.12	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	187.12	$20	135.24	$20.00
Beginner NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	212.50	$20	132.82	$20.00
Beginner NFL 10x Booster [Top 10 Win $100]	$10.00	$1,000	3	117	117	9%	203.00	$100	170.22	$100.00
NFL $1 Double Up	$1.00	$1,000	20	1,149	1,149	44%	186.94	$2	134.86	$2.00
NFL 10x Booster [Top 10 Win $100]	$10.00	$1,000	3	117	117	9%	196.90	$100	170.32	$100.00
NFL $5 Contest	$5.00	$1,000	7	237	237	21%	196.90	$125	153.80	$10.00
NFL $9 Winner Take All [$1K to 1st]	$9.00	$1,000	3	130	130	1%	190.10	$1,000	190.10	$1,000.00
NFL $1 Double Up	$1.00	$1,000	20	1,149	1,149	44%	193.50	$2	135.06	$2.00
NFL $1 Double Up	$1.00	$1,000	20	1,149	1,149	44%	186.56	$2	135.84	$2.00
NFL $3 Contest	$3.00	$1,000	11	396	396	20%	194.40	$100	149.10	$6.00
NFL $1 Double Up	$1.00	$1,000	20	1,149	1,149	44%	214.16	$2	131.82	$2.00
Casual NFL 10x Booster [Top 10 Win $100]	$10.00	$1,000	3	117	117	9%	193.30	$100	158.90	$100.00
NFL $3 Contest	$3.00	$1,000	11	396	396	20%	205.80	$100	153.02	$6.00
Casual NFL 10x Booster [Top 10 Win $100]	$10.00	$1,000	3	117	117	9%	189.06	$100	168.02	$100.00
NFL $9 Contest	$9.00	$1,000	3	130	130	22%	196.90	$100	149.30	$18.00
Beginner NFL $1K Pylon [Single Entry]	$3.00	$1,000	1	396	396	20%	206.50	$100	151.00	$6.00
NFL $3 Winner Take All [$1K to 1st]	$3.00	$1,000	10	396	396	0%	219.60	$1,000	219.60	$1,000.00
NFL $5 Winner Take All [$1K to 1st]	$5.00	$1,000	6	237	237	0%	196.90	$1,000	196.90	$1,000.00
NFL $9 Winner Take All [$1K to 1st]	$9.00	$1,000	3	130	130	1%	196.90	$1,000	196.90	$1,000.00
NFL $1K Daily Dollar [Single Entry]	$1.00	$1,000	1	1,189	1,189	25%	208.50	$150	146.82	$1.50
Beginner NFL $1K First Down	$1.00	$1,000	5	1,189	1,189	25%	236.60	$75	145.80	$1.50
Beginner NFL $1K Button Hook [Single Entry]	$9.00	$1,000	1	130	130	22%	188.30	$100	145.26	$18.00
NFL 10x Booster [Top 10 Win $100]	$10.00	$1,000	3	117	117	9%	222.00	$100	172.96	$100.00
NFL $5 Winner Take All [$1K to 1st]	$5.00	$1,000	6	237	237	0%	219.60	$1,000	219.60	$1,000.00
NFL $1K Safety	$2.00	$1,000	17	594	594	21%	212.70	$100	149.10	$4.00
Casual NFL 10x Booster [Top 10 Win $100]	$10.00	$1,000	3	117	117	9%	187.90	$100	160.20	$100.00
NFL 10x Booster [Top 10 Win $100]	$10.00	$1,000	3	117	117	9%	196.90	$100	172.06	$100.00
NFL $10 Triple Up [Top 30 Win $30] (Multi-Entry)	$10.00	$900	3	103	103	29%	194.00	$30	147.46	$30.00
NFL $5 50-50	$5.00	$900	1	200	200	50%	183.44	$9	129.22	$9.00
NFL $5 200-Player (Top 20 Win)	$5.00	$900	1	200	0	10%		$0		$0.00
NFL $3 Double Up [3 Entry Max]	$3.00	$900	3	344	344	44%	192.76	$6	128.94	$6.00
NFL BIG $5 Triple Up [Top 60 Win $15]	$5.00	$900	1	206	206	29%	194.26	$15	139.34	$15.00
NFL SUPERSat to NBA $180 SUPER Windmill [5x]	$10.00	$900	3	105	105	5%	202.70	$0	190.40	$0.00
NFL Remembrance Day kickoff	$5.00	$900	1	200	0	10%		$0		$0.00
NFL $5 50-50 #1 x3	$5.00	$900	1	200	0	50%		$0		$0.00
NFL $5 50-50	$5.00	$900	1	200	200	50%	209.30	$9	127.46	$9.00
NFL $5 200-Player (Top 15 Win)	$5.00	$900	1	200	0	8%		$0		$0.00
NFL $5 200-Player (Top 5 Win)	$5.00	$900	1	200	0	3%		$0		$0.00
NFL $3 Double Up [3 Entry Max]	$3.00	$900	3	344	344	44%	194.86	$6	130.34	$6.00
NFL $3 Double Up [3 Entry Max]	$3.00	$900	3	344	344	44%	189.12	$6	129.56	$6.00
NFL $3 Double Up [3 Entry Max]	$3.00	$900	3	344	344	44%	198.20	$6	130.80	$6.00
NFL $3 Double Up [3 Entry Max]	$3.00	$900	3	344	344	44%	183.26	$6	129.52	$6.00
NFL $5 50-50	$5.00	$900	1	200	200	50%	199.70	$9	127.46	$9.00
Shawn Riley 3 #1	$5.00	$900	1	200	0	2%		$0		$0.00
NFL $5 200-Player (Top 20 Win)	$5.00	$900	1	200	0	10%		$0		$0.00
Spookyexpress.com NFL Picks and Bonuses Championship #1	$5.00	$900	1	200	0	50%		$0		$0.00
NFL $1 Double Up [3 Entry Max]	$1.00	$750	3	862	862	44%	187.86	$2	128.70	$2.00
Casual NFL 10x Booster [Top 25 Win $30]	$3.00	$750	8	297	297	8%	199.66	$30	169.10	$30.00
Beginner NFL 10x Booster [Top 25 Win $30]	$3.00	$750	3	297	233	8%	210.14	$30	165.56	$30.00
Casual NFL 10x Booster [Top 25 Win $30]	$3.00	$750	8	297	297	8%	225.90	$30	165.10	$30.00
NFL $1 Double Up [3 Entry Max]	$1.00	$750	3	862	862	44%	194.86	$2	128.22	$2.00
NFL $5 150-Player (Top 20 Win)	$5.00	$675	1	150	0	13%		$0		$0.00
NFL $5 Triple Up [Top 45 Win $15] (Multi-Entry)	$5.00	$675	4	155	155	29%	198.20	$15	150.76	$15.00
NFL $3 Double Up	$3.00	$600	1	229	229	44%	197.62	$6	129.82	$6.00
NFL $3 Double Up	$3.00	$600	1	229	229	44%	186.44	$6	125.06	$6.00
NFL $3 Double Up	$3.00	$600	1	229	229	44%	183.44	$6	127.80	$6.00
NFL $3 Double Up	$3.00	$600	1	229	229	44%	190.10	$6	127.84	$6.00
NFL $3 Double Up	$3.00	$600	1	229	229	44%	184.06	$6	129.82	$6.00
NFL $3 Double Up	$3.00	$600	1	229	229	44%	229.22	$6	128.24	$6.00
NFL $3 Double Up	$3.00	$600	1	229	229	44%	197.10	$6	127.32	$6.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	187.86	$10	128.50	$10.00
NFL $3 200-Player (Winner Takes All) x2	$3.00	$540	1	200	0	1%		$0		$0.00
NFL $3 200-Player (Winner Takes All)	$3.00	$540	1	200	0	1%		$0		$0.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	178.04	$10	131.52	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	187.86	$10	128.80	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	187.86	$10	128.72	$10.00
NFL $3 50-50	$3.00	$540	1	200	200	50%	183.44	$5	127.54	$5.40
NFL $5 Double Up	$5.00	$540	1	124	124	44%	196.08	$10	129.52	$10.00
Casual NFL $5 Double Up	$5.00	$540	1	124	124	44%	203.30	$10	129.64	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	187.86	$10	129.26	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	178.04	$10	133.92	$10.00
Week 10 50-50	$3.00	$540	1	200	200	50%	191.30	$5	127.46	$5.40
NFL $5 Double Up	$5.00	$540	1	124	124	44%	190.00	$10	133.92	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	181.32	$10	135.64	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	181.32	$10	136.66	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	184.34	$10	136.26	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	178.04	$10	133.92	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	178.04	$10	130.54	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	178.04	$10	129.46	$10.00
NFL $3 200-Player (Top 3 Win)	$3.00	$540	1	200	0	2%		$0		$0.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	178.04	$10	131.44	$10.00
NFL $3 200-Player (Top 2 Win)	$3.00	$540	1	200	0	1%		$0		$0.00
NFL $3 200-Player (Winner Takes All)	$3.00	$540	1	200	0	1%		$0		$0.00
NFL $3 200-Player (Winner Takes All)	$3.00	$540	1	200	0	1%		$0		$0.00
Beginner NFL $5 Double Up	$5.00	$540	1	124	124	44%	203.80	$10	128.32	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	178.04	$10	130.14	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	178.04	$10	129.26	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	187.32	$10	133.92	$10.00
NFL $3 200-Player (Top 5 Win)	$3.00	$540	1	200	0	3%		$0		$0.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	178.04	$10	129.26	$10.00
NFL $3 200-Player (Top 5 Win)	$3.00	$540	1	200	0	3%		$0		$0.00
NFL $3 50-50 #1 x4	$3.00	$540	1	200	200	50%	191.30	$5	127.02	$5.40
NFL $5 Double Up	$5.00	$540	1	124	124	44%	178.04	$10	129.26	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	190.76	$10	130.22	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	192.60	$10	129.12	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	192.60	$10	129.26	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	201.20	$10	130.44	$10.00
Casual NFL $5 Double Up	$5.00	$540	1	124	124	44%	194.10	$10	129.02	$10.00
Casual NFL $5 Double Up	$5.00	$540	1	124	124	44%	201.12	$10	130.82	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	178.04	$10	131.44	$10.00
NFL $3 200-Player (Top 5 Win)	$3.00	$540	1	200	0	3%		$0		$0.00
