Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS,POS
"Le'Veon Bell, PIT",0.0,0.0,0.0,0.0,0.0,0.0,22.4,102.0,4.55,0.6,7.1,5.8,46.8,8.07,0.1,0.3,17,RB
"Todd Gurley, LAR",0.0,0.0,0.0,0.0,0.0,0.0,18.3,71.4,3.90,0.6,4.7,3.4,39.4,11.59,0.2,0.2,14,RB
"Melvin Gordon, LAC",0.0,0.0,0.0,0.0,0.0,0.0,18.2,81.6,4.48,0.5,4.8,3.2,26.3,8.22,0.2,0.1,14,RB
"Alvin Kamara, NO",0.0,0.0,0.0,0.0,0.0,0.0,7.6,39.0,5.13,0.5,6.9,5.4,57.6,10.67,0.5,0.1,13,RB
"Devonta Freeman, ATL",0.0,0.0,0.0,0.0,0.0,0.0,17.2,75.3,4.38,0.7,3.5,2.9,25.3,8.72,0.1,0.1,13,RB
"Mark Ingram, NO",0.0,0.0,0.0,0.0,0.0,0.0,16.8,82.9,4.93,0.6,4.7,3.7,26.5,7.16,0.1,0.3,13,RB
"LeSean McCoy, BUF",0.0,0.0,0.0,0.0,0.0,0.0,18.1,86.4,4.77,0.5,4.4,3.4,22.6,6.65,0.1,0.1,13,RB
"Kenyan Drake, MIA",0.0,0.0,0.0,0.0,0.0,0.0,17.8,82.4,4.63,0.4,3.8,2.9,23.6,8.14,0.1,0.2,12,RB
"Carlos Hyde, JAC",0.0,0.0,0.0,0.0,0.0,0.0,16.9,73.0,4.32,0.7,3.6,2.6,15.5,5.96,0.0,0.1,12,RB
"Jamaal Williams, GB",0.0,0.0,0.0,0.0,0.0,0.0,14.5,61.1,4.21,0.5,2.1,1.8,19.4,10.78,0.2,0.1,11,RB
"Kareem Hunt, KC",0.0,0.0,0.0,0.0,0.0,0.0,15.2,69.3,4.56,0.4,3.9,3.0,25.1,8.37,0.1,0.3,10,RB
"Alex Collins, BAL",0.0,0.0,0.0,0.0,0.0,0.0,17.3,65.0,3.76,0.5,1.9,1.5,13.2,8.80,0.1,0.2,10,RB
"Christian McCaffrey, CAR",0.0,0.0,0.0,0.0,0.0,0.0,7.1,28.2,3.97,0.2,7.7,5.5,46.0,8.36,0.4,0.1,9,RB
"Jordan Howard, CHI",0.0,0.0,0.0,0.0,0.0,0.0,18.1,73.8,4.08,0.4,2.2,1.4,9.2,6.57,0.0,0.1,9,RB
"Mike Davis, SEA",0.0,0.0,0.0,0.0,0.0,0.0,14.4,59.5,4.13,0.3,3.4,2.6,26.3,10.12,0.1,0.1,9,RB
"Rex Burkhead, NE",0.0,0.0,0.0,0.0,0.0,0.0,7.7,30.9,4.01,0.4,3.1,2.6,22.4,8.62,0.2,0.1,8,RB
"DeMarco Murray, TEN",0.0,0.0,0.0,0.0,0.0,0.0,12.1,47.6,3.93,0.3,3.3,2.7,20.2,7.48,0.1,0.1,8,RB
"Lamar Miller, HOU",0.0,0.0,0.0,0.0,0.0,0.0,15.2,58.6,3.86,0.3,3.0,2.2,17.3,7.86,0.1,0.1,8,RB
"Alfred Morris, SF",0.0,0.0,0.0,0.0,0.0,0.0,14.6,65.5,4.49,0.3,1.7,1.3,9.0,6.92,0.1,0.1,8,RB
"Samaje Perine, WAS",0.0,0.0,0.0,0.0,0.0,0.0,16.3,51.3,3.15,0.3,2.0,1.7,12.1,7.12,0.1,0.2,8,RB
"Kerwynn Williams, KC",0.0,0.0,0.0,0.0,0.0,0.0,13.2,49.1,3.72,0.4,2.1,1.5,11.0,7.33,0.1,0.1,7,RB
"Theo Riddick, DET",0.0,0.0,0.0,0.0,0.0,0.0,6.2,21.2,3.42,0.3,5.6,4.2,34.5,8.21,0.2,0.1,7,RB
"Marshawn Lynch, OAK",0.0,0.0,0.0,0.0,0.0,0.0,12.5,49.0,3.92,0.5,2.0,1.3,10.7,8.23,0.0,0.1,7,RB
"Giovani Bernard, CIN",0.0,0.0,0.0,0.0,0.0,0.0,14.5,50.1,3.46,0.2,2.5,1.6,15.6,9.75,0.1,0.1,7,RB
"Jonathan Stewart, NYG",0.0,0.0,0.0,0.0,0.0,0.0,12.9,51.1,3.96,0.4,1.7,0.9,6.7,7.44,0.1,0.4,7,RB
"Latavius Murray, MIN",0.0,0.0,0.0,0.0,0.0,0.0,13.9,54.5,3.92,0.4,1.2,1.0,5.8,5.80,0.0,0.1,7,RB
"C.J. Anderson, LAR",0.0,0.0,0.0,0.0,0.0,0.0,11.8,45.5,3.86,0.3,2.3,1.7,15.3,9.00,0.1,0.1,7,RB
"Frank Gore, MIA",0.0,0.0,0.0,0.0,0.0,0.0,15.6,49.6,3.18,0.3,2.6,1.7,13.4,7.88,0.1,0.1,7,RB
"Dion Lewis, TEN",0.0,0.0,0.0,0.0,0.0,0.0,12.4,57.2,4.61,0.3,1.5,1.3,9.8,7.54,0.1,0.1,7,RB
"Jay Ajayi, PHI",0.0,0.0,0.0,0.0,0.0,0.0,13.7,60.2,4.39,0.2,1.6,1.1,6.6,6.00,0.0,0.1,7,RB
"Matt Forte, NYJ",0.0,0.0,0.0,0.0,0.0,0.0,11.0,44.6,4.05,0.3,1.8,1.3,10.5,8.08,0.0,0.1,6,RB
"Peyton Barber, TB",0.0,0.0,0.0,0.0,0.0,0.0,13.1,53.7,4.10,0.3,1.4,1.3,8.1,6.23,0.0,0.1,6,RB
"LeGarrette Blount, DET",0.0,0.0,0.0,0.0,0.0,0.0,12.8,54.8,4.28,0.3,0.4,0.3,2.4,8.00,0.0,0.1,6,RB
"Ameer Abdullah, MIN",0.0,0.0,0.0,0.0,0.0,0.0,9.2,32.4,3.52,0.3,2.1,1.6,10.3,6.44,0.1,0.1,6,RB
"Isaiah Crowell, NYJ",0.0,0.0,0.0,0.0,0.0,0.0,12.1,45.6,3.77,0.2,2.4,1.7,13.9,8.18,0.0,0.1,6,RB
"Bilal Powell, NYJ",0.0,0.0,0.0,0.0,0.0,0.0,9.8,41.2,4.20,0.2,2.4,1.6,11.6,7.25,0.0,0.1,6,RB
"T.J. Yeldon, JAC",0.0,0.0,0.0,0.0,0.0,0.0,8.5,40.0,4.71,0.2,2.2,1.6,11.8,7.38,0.0,0.1,6,RB
"Matt Breida, SF",0.0,0.0,0.0,0.0,0.0,0.0,6.9,28.7,4.16,0.3,2.4,1.5,10.9,7.27,0.2,0.1,5,RB
"Orleans Darkwa, NYG",0.0,0.0,0.0,0.0,0.0,0.0,13.6,49.5,3.64,0.3,1.8,1.2,7.5,6.25,0.0,0.1,5,RB
"Derrick Henry, TEN",0.0,0.0,0.0,0.0,0.0,0.0,10.1,44.7,4.43,0.3,1.6,1.0,7.0,7.00,0.0,0.1,5,RB
"Jerick McKinnon, SF",0.0,0.0,0.0,0.0,0.0,0.0,8.9,34.8,3.91,0.2,4.0,3.0,19.7,6.57,0.1,0.1,5,RB
"Duke Johnson, CLE",0.0,0.0,0.0,0.0,0.0,0.0,4.8,18.7,3.90,0.1,5.0,3.8,33.9,8.92,0.2,0.1,5,RB
"Chris Ivory, BUF",0.0,0.0,0.0,0.0,0.0,0.0,12.5,44.3,3.54,0.3,1.2,0.9,7.4,8.22,0.0,0.2,5,RB
"Marlon Mack, IND",0.0,0.0,0.0,0.0,0.0,0.0,6.5,21.6,3.32,0.2,3.2,1.9,19.7,10.37,0.2,0.1,5,RB
"Devontae Booker, DEN",0.0,0.0,0.0,0.0,0.0,0.0,6.9,24.0,3.48,0.2,3.2,2.6,27.2,10.46,0.0,0.1,5,RB
