Player,OPP,STATUS ET,C/A,YDS,TD,INT,RUSH,YDS,TD,REC,YDS,TD,PTS,POS
"Michael Dyer, Oak RB",Dal,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"John Crockett, Bal RB",@Cle,W 27-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Terrence Magee, Atl RB",@TB,W 24-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Thomas Rawls, NYJ RB",@NO,L 19-31,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Gus Johnson, LAC RB",@KC,L 13-30,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Zach Zenner, Det RB",Chi,W 20-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Malcolm Brown, LAR RB",@Sea,W 42-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Terron Ward, Atl RB",@TB,W 24-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jarryd Hayne, SF RB",Ten,W 25-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Brandon Wegher, LAR RB",@Sea,W 42-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Alonzo Harris, GB RB",@Car,L 24-31,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Corey Grant, Jax RB",Hou,W 45-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Nikita Whitlock, NYG RB",Phi,L 29-34,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Raheem Mostert, SF RB",Ten,W 25-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Rod Smith, Dal RB",@Oak,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Trey Williams, Dal RB",@Oak,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Akeem Hunt, KC RB",LAC,W 30-13,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Ezekiel Elliott, Dal RB",@Oak,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Derrick Henry, Ten RB",@SF,L 23-25,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kenyan Drake, Mia RB",@Buf,L 16-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"C.J. Prosise, Sea RB",LAR,L 7-42,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Tyler Ervin, Hou RB, WR",@Jax,L 7-45,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kenneth Dixon, Bal RB",@Cle,W 27-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Devontae Booker, Den RB",@Ind,W 25-13,--/--,--,--,--,--,--,--,--,--,--,--,RB
"DeAndre Washington, Oak RB",Dal,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Paul Perkins, NYG RB",Phi,L 29-34,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jordan Howard, Chi RB",@Det,L 10-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Wendell Smallwood, Phi RB",@NYG,W 34-29,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jonathan Williams, NO RB",NYJ,W 31-19,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Alex Collins, Bal RB",@Cle,W 27-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Andy Janovich, Den RB",@Ind,W 25-13,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Danny Vitale, Cle RB",Bal,L 10-27,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Derek Watt, LAC RB",@KC,L 13-30,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kelvin Taylor, Cle RB",Bal,L 10-27,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Darius Jackson, Cle RB",Bal,L 10-27,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Dwayne Washington, Det RB",Chi,W 20-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Daniel Lasco, NO RB",NYJ,W 31-19,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Keith Marshall, Wsh RB",Ari,W 20-15,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Zac Brooks, Sea RB",LAR,L 7-42,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Josh Ferguson, Ind RB",Den,L 13-25,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Terrell Watson, NYG RB",Phi,L 29-34,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Brandon Wilds, Jax RB",Hou,W 45-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jhurell Pressley, Atl RB",@TB,W 24-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Byron Marshall, Wsh RB",Ari,W 20-15,--/--,--,--,--,--,--,--,--,--,--,--,RB
"George Atkinson III, KC RB",LAC,W 30-13,--/--,--,--,--,--,--,--,--,--,--,--,RB
"James Wilder Jr., Buf RB",Mia,W 24-16,--/--,--,--,--,--,--,--,--,--,--,--,RB
"D.J. Foster, Ari RB",@Wsh,L 15-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Dreamius Smith, LAC RB",@KC,L 13-30,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Devon Johnson, Car RB",GB,W 31-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Rob Kelley, Wsh RB",Ari,W 20-15,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jalen Richard, Oak RB",Dal,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Troymaine Pope, Hou RB",@Jax,L 7-45,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Glenn Gronkowski, NE RB",@Pit,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Julian Howsare, NYJ RB",@NO,L 19-31,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kenneth Farrow, LAC RB",@KC,L 13-30,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Paul Lasike, Chi RB",@Det,L 10-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Peyton Barber, TB RB",Atl,L 21-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Don Jackson, GB RB",@Car,L 24-31,--/--,--,--,--,--,--,--,--,--,--,--,RB
"George Farmer, Sea RB",LAR,L 7-42,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Mack Brown, Min RB",Cin,W 34-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Tarik Cohen, Chi RB",@Det,L 10-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Donnel Pumphrey, Phi RB",@NYG,W 34-29,--/--,--,--,--,--,--,--,--,--,--,--,RB
"De'Angelo Henderson, Den RB",@Ind,W 25-13,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Alvin Kamara, NO RB",NYJ,W 31-19,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Joe Mixon, Cin RB",@Min,L 7-34,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Samaje Perine, Wsh RB",Ari,W 20-15,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Elijah Hood, Oak RB",Dal,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"D'Onta Foreman, Hou RB",@Jax,L 7-45,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Marquez Williams, Cle RB",Bal,L 10-27,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Marlon Mack, Ind RB",Den,L 13-25,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Leonard Fournette, Jax RB",Hou,W 45-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kareem Hunt, KC RB",LAC,W 30-13,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Wayne Gallman, NYG RB",Phi,L 29-34,--/--,--,--,--,--,--,--,--,--,--,--,RB
"James Conner, Pit RB",NE,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Dalvin Cook, Min RB",Cin,W 34-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Christian McCaffrey, Car RB",GB,W 31-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"T.J. Logan, Ari RB",@Wsh,L 15-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Elijah McGuire, NYJ RB",@NO,L 19-31,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Aaron Jones, GB RB",@Car,L 24-31,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Sam Rogers, LAR RB",@Sea,W 42-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Devante Mays, GB RB",@Car,L 24-31,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Chris Carson, Sea RB",LAR,L 7-42,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Joe Williams, SF RB",Ten,W 25-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jamaal Williams, GB RB",@Car,L 24-31,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Matthew Dayes, Cle RB",Bal,L 10-27,--/--,--,--,--,--,--,--,--,--,--,--,RB
