Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS,POS
"Rob Gronkowski, NE",0,0,0,0,0,0.0,0,0,0.00,0,135,81,1079,13.32,10.7,0.2,163,TE
"Jordan Reed, WAS",0,0,0,0,0,0.0,0,0,0.00,0,126,93,991,10.66,8.7,2.4,138,TE
"Greg Olsen, CAR",0,0,0,0,0,0.0,0,0,0.00,0,120,80,1064,13.30,6.3,0.9,134,TE
"Delanie Walker, TEN",0,0,0,0,0,0.0,1,32,32.00,0,120,81,994,12.27,5.4,0.4,124,TE
"Coby Fleener, NO",0,0,0,0,0,0.0,0,0,0.00,0,99,73,851,11.66,5,0.4,107,TE
"Travis Kelce, KC",0,0,0,0,0,0.0,0,0,0.00,0,100,72,829,11.51,5.9,2.7,105,TE
"Antonio Gates, LAC",0,0,0,0,0,0.0,0,0,0.00,0,92,63,736,11.68,5.9,0.3,100,TE
"Martellus Bennett, NE",0,0,0,0,0,0.0,0,0,0.00,0,90,61,705,11.56,5.2,0.2,93,TE
"Zach Ertz, PHI",0,0,0,0,0,0.0,0,0,0.00,0,104,66,805,12.20,3.4,1.4,90,TE
"Zach Miller, CHI",0,0,0,0,0,0.0,0,0,0.00,0,70,54,619,11.46,5.8,0.3,87,TE
"Jason Witten, DAL",0,0,0,0,0,0.0,0,0,0.00,0,91,70,737,10.53,3.2,0.9,83,TE
"Dwayne Allen, NE",0,0,0,0,0,0.0,1,1,1.00,0,78,51,538,10.55,6.2,0.4,82,TE
"Julius Thomas, MIA",0,0,0,0,0,0.0,0,0,0.00,0,90,53,590,11.13,4.8,0.3,78,TE
"Eric Ebron, IND",0,0,0,0,0,0.0,0,0,0.00,0,73,48,597,12.44,4.3,0.3,77,TE
"Charles Clay, BUF",0,0,0,0,0,0.0,0,0,0.00,0,83,55,630,11.45,3.7,0.3,76,TE
"Jimmy Graham, GB",0,0,0,0,0,0.0,0,0,0.00,0,95,59,654,11.08,3.5,1,76,TE
"Clive Walford, NYJ",0,0,0,0,0,0.0,0,0,0.00,0,83,47,537,11.43,4.6,0.3,73,TE
"Tyler Eifert, CIN",0,0,0,0,0,0.0,0,0,0.00,0,59,41,487,11.88,5.4,0.2,73,TE
"Jared Cook, OAK",0,0,0,0,0,0.0,0,0,0.00,0,69,41,550,13.41,3.3,0.9,65,TE
"Virgil Green, LAC",0,0,0,0,0,0.0,1,1,1.00,0,58,50,494,9.88,3.8,0.3,63,TE
"Austin Seferian-Jenkins, JAC",0,0,0,0,0,0.0,0,0,0.00,0,52,30,413,13.77,4.9,0.6,61,TE
"Richard Rodgers, PHI",0,0,0,0,0,0.0,1,8,8.00,0,54,40,395,9.88,4.7,0.3,58,TE
"Kyle Rudolph, MIN",0,0,0,0,0,0.0,0,0,0.00,0,58,39,383,9.82,4.4,0.3,55,TE
"Vance McDonald, PIT",0,0,0,0,0,0.0,0,0,0.00,0,69,44,466,10.59,2.9,0.7,55,TE
"Garrett Celek, SF",0,0,0,0,0,0.0,0,0,0.00,0,46,36,379,10.53,4.1,0.3,54,TE
"Jack Doyle, IND",0,0,0,0,0,0.0,0,0,0.00,0,51,41,431,10.51,3.2,0.4,52,TE
"Crockett Gillmore, BAL",0,0,0,0,0,0.0,0,0,0.00,0,44,30,387,12.90,3.6,0.3,52,TE
"Cameron Brate, TB",0,0,0,0,0,0.0,0,0,0.00,0,36,29,353,12.17,3.9,0.4,50,TE
"Jesse James, PIT",0,0,0,0,0,0.0,0,0,0.00,0,46,36,377,10.47,2.9,0.3,46,TE
"Luke Willson, DET",0,0,0,0,0,0.0,0,0,0.00,0,48,30,399,13.30,2.4,0.3,44,TE
"Darren Fells, CLE",0,0,0,0,0,0.0,0,0,0.00,0,34,26,321,12.35,3.4,0.4,44,TE
