Player,Bye,Proj,Actual,Att,Att,Comp,Inc,Yds,Yds,Yds,Yds,TD,TD,TD,TD,Int,Pick Six,Sack,1st Downs,1st Downs,1st Downs,40 Yd Cmp,Att,Att,Yds,Yds,Yds,Yds,TD,TD,TD,TD,1st Downs,1st Downs,1st Downs,40 Yd Att,Tgt*,Rec,Yds,Yds,Yds,Yds,TD,TD,TD,TD,1st Downs,1st Downs,1st Downs,40 Yd Rec,Yds,Yds,Yds,Yds,TD,TD,TD,TD,2PT,Tot,Lost,POS
Player Note T. Kelce KC - TE Final (L) 54-51 @ LAR,12,46,46,0.0,0.0,0.0,0.0,0.0,0.0,81.8,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,81.8,0.0,0.0,0.0,0.6,0.0,0.0,0.0,4.2,0.0,8.5,6.5,0.0,0.0,81.8,0.0,0.0,0.0,0.6,0.0,0.0,0.0,4.2,0.1,0.0,0.0,81.8,0.0,0.0,0.0,0.6,0.0,0.1,0.1,0.1,TE
Player Note Z. Ertz Phi - TE Final (L) 48-7 @ NO,9,48,48,0.0,0.0,0.0,0.0,0.0,0.0,77.3,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,77.3,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.9,0.0,9.7,7.4,0.0,0.0,77.3,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.9,0.1,0.0,0.0,77.3,0.0,0.0,0.0,0.5,0.0,0.1,0.1,0.1,TE
No new player Notes G. Olsen Car - TE IR Final (L) 20-19 @ Det,4,98,98,0.0,0.0,0.0,0.0,0.0,0.0,53.8,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,53.8,0.0,0.0,0.0,0.3,0.0,0.0,0.0,3.1,0.0,6.4,4.5,0.0,0.0,53.8,0.0,0.0,0.0,0.3,0.0,0.0,0.0,3.1,0.0,0.0,0.0,53.8,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.1,TE
No new player Notes J. Doyle Ind - TE IR Final (W) 38-10 vs Ten,9,118,118,0.0,0.0,0.0,0.0,0.0,0.0,44.8,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,44.8,0.0,0.0,0.0,0.3,0.0,0.0,0.0,3.5,0.0,6.7,5.0,0.0,0.0,44.8,0.0,0.0,0.0,0.3,0.0,0.0,0.0,3.5,0.0,0.0,0.0,44.8,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,TE
No new player Notes A. Hooper Atl - TE Final (L) 22-19 vs Dal,8,133,133,0.0,0.0,0.0,0.0,0.0,0.0,42.4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,42.4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,2.7,0.0,5.3,3.8,0.0,0.0,42.4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,2.7,0.0,0.0,0.0,42.4,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.0,TE
Player Note E. Ebron Ind - TE Final (W) 38-10 vs Ten,9,137,137,0.0,0.0,0.0,0.0,0.0,0.0,40.9,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,40.9,0.0,0.0,0.0,0.3,0.0,0.0,0.0,2.2,0.0,5.8,4.1,0.0,0.0,40.9,0.0,0.0,0.0,0.3,0.0,0.0,0.0,2.2,0.0,0.0,0.0,40.9,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,TE
No new player Notes E. Engram NYG - TE Final (W) 38-35 vs TB,9,140,140,0.0,0.0,0.0,0.0,0.0,0.0,40.5,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,40.5,0.0,0.0,0.0,0.4,0.0,0.0,0.0,3.2,0.0,5.3,3.8,0.0,0.0,40.5,0.0,0.0,0.0,0.4,0.0,0.0,0.0,3.2,0.0,0.0,0.0,40.5,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.0,TE
No new player Notes J. Reed Was - TE IR Final (L) 23-21 vs Hou,4,142,142,0.0,0.0,0.0,0.0,0.0,0.0,43.6,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,43.6,0.0,0.0,0.0,0.3,0.0,0.0,0.0,2.9,0.0,6.1,4.1,0.0,0.0,43.6,0.0,0.0,0.0,0.3,0.0,0.0,0.0,2.9,0.0,0.0,0.0,43.6,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,TE
No new player Notes J. Cook Oak - TE Final (W) 23-21 @ Ari,7,145,145,0.0,0.0,0.0,0.0,0.0,0.0,44.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,44.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,3.0,0.0,5.8,4.0,0.0,0.0,44.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,44.3,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,TE
Player Note T. Burton Chi - TE Q Final (W) 25-20 vs Min,5,150,150,0.0,0.0,0.0,0.0,0.0,0.0,42.1,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,42.1,0.0,0.0,0.0,0.3,0.0,0.0,0.0,2.8,0.0,6.0,3.9,0.0,0.0,42.1,0.0,0.0,0.0,0.3,0.0,0.0,0.0,2.8,0.0,0.0,0.0,42.1,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,TE
