Player,Team,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,2PT
Alan Cross,TB,0.28,2.32,0.02,0,0,0,0.03,0.0,0.0
Anthony Firkser,TEN,0.6,7.82491672075916,0.2688392565717124,0,0,0,0.03,0.0,0.0
Antonio Gates,LAC,1.7,19.7,0.3,0,0,0,0.02,0.0,0.0
Antony Auclair,TB,0.5,4.1,0.02,0,0,0,0.03,0.0,0.0
Austin Hooper,ATL,4.8,48.8,0.4,0,0,0,0.1,0.0,0.0
Ben Braunecker,CHI,0.43,4.0,0.04,0,0,0,0.03,0.0,0.0
Ben Koyack,JAX,0.47,4.18,0.04,0,0,0,0.03,0.0,0.0
Benjamin Watson,NO,3.9,43.5,1.0,0,0,0,0.02,0.0,0.0
Blake Bell,JAX,1.7,14.9,0.26005502947435805,0,0,0,0.03,0.0,0.0
Blake Jarwin,DAL,1.0,15.0,0.04,0,0,0,0.03,0.0,0.0
Brian Parker,DEN,0.2,2.4517236790624386,0.02,0,0,0,0.03,0.0,0.0
C.J. Uzomah,CIN,3.4,35.6,0.3,0,0,0,0.05,0.0,0.0
Cameron Brate,TB,2.2,23.1,0.3,0,0,0,0.03,0.0,0.0
Chris Manhertz,CAR,0.2,1.9,0.03,0,0,0,0.05,0.0,0.0
Clark Harris,CIN,0.04,0.7,0.01,0,0,0,0.03,0.0,0.0
Dallas Goedert,PHI,2.0,23.6,0.3,0,0,0,0.03,0.0,0.0
Dalton Schultz,DAL,0.65,7.235471749561228,0.05,0,0,0,0.04,0.0,0.0
Dan Arnold,NO,0.9,10.63,0.2512708024062994,0,0,0,0.1,0.0,0.0
Daniel Brown,CHI,0.27,4.155700257883209,0.03,0,0,0,0.04,0.0,0.0
Darrell Daniels,ARI,0.2,2.3592387912806645,0.02,0,0,0,0.03,0.0,0.0
Demetrius Harris,KC,1.2,13.4,0.1,0,0,0,0.02,0.0,0.0
Derek Carrier,OAK,2.6,25.5,0.1,0,0,0,0.03,0.0,0.0
Ed Dickson,SEA,2.0,25.9,0.3,0,0,0,0.03,0.0,0.0
Eric Ebron,IND,4.1,41.5,1.0,0,0,0,1.63,0.0,0.0
Eric Saubert,ATL,0.6,5.3,0.1,0,0,0,0.03,0.0,0.0
Evan Engram,NYG,4.0,42.1,0.4,0,0,0,1.8,0.0,0.0
Geoff Swaim,DAL,3.9,37.9,0.2,0,0,0,0.06,0.0,0.0
Gerald Everett,LAR,2.3,26.3,0.3,0,0,0,0.2,0.0,0.0
Greg Olsen,CAR,4.5,56.1,1.0,0,0,0,0.06,0.0,0.0
Hayden Hurst,BAL,2.0,20.0,0.2,0,0,0,1.12,0.01,0.0
