Player,OPP,STATUS ET,C/A,YDS,TD,INT,RUSH,YDS,TD,REC,YDS,TD,PTS,POS
"Danny Woodhead, Bal RB",@Ten,L 20-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Donald Brown, NE RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Arian Foster, Mia RB",Oak,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Rashad Jennings, NYG RB",LAR,L 17-51,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jorvorskie Lane, TB RB",@NO,L 10-30,--/--,--,--,--,--,--,--,--,--,--,--,RB
"LeSean McCoy, Buf RB",@NYJ,L 21-34,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Cedric Peerman, Cin RB",@Jax,L 7-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Marcus Thigpen, Buf RB",@NYJ,L 21-34,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Darrel Young, Car RB",Atl,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Antone Smith, TB RB",@NO,L 10-30,--/--,--,--,--,--,--,--,--,--,--,--,RB
"C.J. Spiller, KC RB",@Dal,L 17-28,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Ryan Mathews, Phi RB",Den,W 51-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Dexter McCluster, LAC RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Ben Tate, Pit RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Toby Gerhart, Jax RB",Cin,W 23-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Boobie Dixon, Buf RB",@NYJ,L 21-34,--/--,--,--,--,--,--,--,--,--,--,--,RB
"LeGarrette Blount, Det RB",@GB,W 30-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"James Starks, GB RB",Det,L 17-30,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Joique Bell, Det RB",@GB,W 30-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Chris Ivory, Buf RB",@NYJ,L 21-34,--/--,--,--,--,--,--,--,--,--,--,--,RB
"James Develin, NE RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Tyler Clutts, Dal RB",KC,W 28-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Mark Ingram, NO RB",TB,W 30-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"DeMarco Murray, Ten RB",Bal,W 23-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Shane Vereen, NYG RB",LAR,L 17-51,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Stevan Ridley, Pit RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Ryan Williams, Dal RB",KC,W 28-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Daniel Thomas, Mia RB",Oak,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Bilal Powell, NYJ RB",Buf,W 34-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Anthony Sherman, KC RB",@Dal,L 17-28,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kendall Hunter, NO RB",TB,W 30-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Taiwan Jones, Buf RB",@NYJ,L 21-34,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jordan Todman, Hou RB",Ind,L 14-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Roy Helu Jr., Oak RB",@Mia,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jacquizz Rodgers, TB RB",@NO,L 10-30,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Dion Lewis, Ten RB",Bal,W 23-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"DuJuan Harris, Jax RB",Cin,W 23-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Patrick DiMarco, Buf RB",@NYJ,L 21-34,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Matt Asiata, Det RB",@GB,W 30-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Shaun Draughn, NYG RB",LAR,L 17-51,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Chase Reynolds, LAR RB",@NYG,W 51-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Will Johnson, NYG RB",LAR,L 17-51,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Trent Richardson, Bal RB",@Ten,L 20-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Doug Martin, Oak RB",@Mia,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Lamar Miller, Hou RB",Ind,L 14-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Isaiah Pead*, Mia RB",Oak,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Chris Polk, Hou RB",Ind,L 14-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"LaMike James, Mia RB",Oak,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Bernard Pierce, Den RB",@Phi,L 23-51,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Robert Turbin, Ind RB",@Hou,W 20-14,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Ronnie Hillman, Dal RB",KC,W 28-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Cyrus Gray, Atl RB",@Car,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Vick Ballard, NO RB",TB,W 30-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Alfred Morris, Dal RB",KC,W 28-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Daniel Herron, Buf RB",@NYJ,L 21-34,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Bryce Brown, Sea RB",Wsh,L 14-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Daryl Richardson, Ind RB",@Hou,W 20-14,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Cory Harkey, LAR RB",@NYG,W 51-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Joe Banyard, Buf RB",@NYJ,L 21-34,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Derrick Coleman, Atl RB",@Car,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jonas Gray, Jax RB",Cin,W 23-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Lance Dunbar, LAR RB",@NYG,W 51-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Travaris Cadet, Buf RB",@NYJ,L 21-34,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Brandon Bolden, NE RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Bobby Rainey Jr., Bal RB",@Ten,L 20-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jonathan Grimes, Jax RB",Cin,W 23-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jamize Olawale, Dal RB",KC,W 28-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Fozzy Whittaker, Car RB",Atl,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Montee Ball, FA RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Le'Veon Bell, Pit RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Giovani Bernard, Cin RB",@Jax,L 7-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Knile Davis, Pit RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Eddie Lacy, Sea RB",Wsh,L 14-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Christine Michael, Ind RB",@Hou,W 20-14,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Andre Ellington, Hou RB",Ind,L 14-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Latavius Murray, Min RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Kenjon Barner, Phi RB",Den,W 51-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Denard Robinson, Jax RB",Cin,W 23-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Mike Gillislee, NE RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Chris Thompson, Wsh RB",@Sea,W 17-14,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Mike James, Det RB",@GB,W 30-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Rex Burkhead, NE RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Tommy Bohanon, Jax RB",Cin,W 23-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Stepfan Taylor, Ari RB",@SF,W 20-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Theo Riddick, Det RB",@GB,W 30-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Zac Stacy, NYJ RB",Buf,W 34-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kyle Juszczyk, SF RB",Ari,L 10-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Joseph Randle, FA RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Spencer Ware, KC RB",@Dal,L 17-28,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kerwynn Williams, Ari RB",@SF,W 20-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"C.J. Anderson, Den RB",@Phi,L 23-51,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Benny Cunningham, Chi RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Kendall Gaskins, SF RB",Ari,L 10-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Steven Miller, Det RB",@GB,W 30-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Zach Line, NO RB",TB,W 30-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"George Winn, Ind RB",@Hou,W 20-14,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Khiry Robinson, NYJ RB",Buf,W 34-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Charles Sims, TB RB",@NO,L 10-30,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Dri Archer, Buf RB",@NYJ,L 21-34,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Carlos Hyde, Cle RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Jerick McKinnon, SF RB",Ari,L 10-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Terrance West, Bal RB",@Ten,L 20-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Tre Mason, LAR RB",@NYG,W 51-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Bishop Sankey, Min RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Jeremy Hill, NE RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Tyler Gaffney, Jax RB",Cin,W 23-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Storm Johnson, Mia RB",Oak,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Lache Seastrunk, NYJ RB",Buf,W 34-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Andre Williams, LAC RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"James White, NE RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Ka'Deem Carey, Chi RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Devonta Freeman, Atl RB",@Car,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Lorenzo Taliaferro, Bal RB",@Ten,L 20-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Marion Grice, Ari RB",@SF,W 20-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Isaiah Crowell, NYJ RB",Buf,W 34-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Alfred Blue, Hou RB",Ind,L 14-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Damien Williams, KC RB",@Dal,L 17-28,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Juwan Thompson, Den RB",@Phi,L 23-51,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kapri Bibbs, Wsh RB",@Sea,W 17-14,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Branden Oliver, LAC RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Antonio Andrews, Ten RB",Bal,W 23-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Darrin Reaves, KC RB",@Dal,L 17-28,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Silas Redd, Wsh RB",@Sea,W 17-14,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Ryan Hewitt, Cin RB",@Jax,L 7-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Trey Watts, LAR RB",@NYG,W 51-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Austin Johnson, TB RB",@NO,L 10-30,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jay Prosch, Hou RB",Ind,L 14-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Orleans Darkwa, NYG RB",LAR,L 17-51,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Senorise Perry, Mia RB",Oak,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Glenn Winston, Cle RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Fitzgerald Toussaint, Pit RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Charcandrick West, KC RB",@Dal,L 17-28,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Roosevelt Nix, Pit RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"David Johnson, Ari RB",@SF,W 20-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Marcus Murphy, Buf RB",@NYJ,L 21-34,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Michael Burton, Chi RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Jeremy Langford, NYJ RB",Buf,W 34-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jalston Fowler, Sea RB",Wsh,L 14-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Malcolm Johnson, SF RB",Ari,L 10-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Joey Iosefa, NE RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Jay Ajayi, Phi RB",Den,W 51-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"David Cobb, Chi RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Ameer Abdullah, Det RB",@GB,W 30-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Melvin Gordon, LAC RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Karlos Williams, Pit RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Ty Montgomery, GB RB",Det,L 17-30,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Javorius Allen, Bal RB",@Ten,L 20-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kenny Hilliard, Wsh RB",@Sea,W 17-14,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Josh Robinson, Ind RB",@Hou,W 20-14,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Aaron Ripkowski, GB RB",Det,L 17-30,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Tyler Varga, Ind RB",@Hou,W 20-14,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Duke Johnson Jr., Cle RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"T.J. Yeldon, Jax RB",Cin,W 23-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Todd Gurley II, LAR RB",@NYG,W 51-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Tevin Coleman, Atl RB",@Car,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Matt Jones, Ind RB",@Hou,W 20-14,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Mike Davis, Sea RB",Wsh,L 14-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Cameron Artis-Payne, Car RB",Atl,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Michael Dyer, Oak RB",@Mia,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"John Crockett, Bal RB",@Ten,L 20-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Terrence Magee, Atl RB",@Car,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Thomas Rawls, NYJ RB",Buf,W 34-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Gus Johnson, LAC RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Zach Zenner, Det RB",@GB,W 30-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Malcolm Brown, LAR RB",@NYG,W 51-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Terron Ward, Atl RB",@Car,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jarryd Hayne, SF RB",Ari,L 10-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Brandon Wegher, LAR RB",@NYG,W 51-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Alonzo Harris, GB RB",Det,L 17-30,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Corey Grant, Jax RB",Cin,W 23-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Nikita Whitlock, NYG RB",LAR,L 17-51,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Raheem Mostert, SF RB",Ari,L 10-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Rod Smith, Dal RB",KC,W 28-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Trey Williams, Dal RB",KC,W 28-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Akeem Hunt, KC RB",@Dal,L 17-28,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Ezekiel Elliott, Dal RB",KC,W 28-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Derrick Henry, Ten RB",Bal,W 23-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kenyan Drake, Mia RB",Oak,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,RB
"C.J. Prosise, Sea RB",Wsh,L 14-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Tyler Ervin, Hou RB, WR",Ind,L 14-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kenneth Dixon, Bal RB",@Ten,L 20-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Devontae Booker, Den RB",@Phi,L 23-51,--/--,--,--,--,--,--,--,--,--,--,--,RB
"DeAndre Washington, Oak RB",@Mia,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Paul Perkins, NYG RB",LAR,L 17-51,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jordan Howard, Chi RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Wendell Smallwood, Phi RB",Den,W 51-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jonathan Williams, NO RB",TB,W 30-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Alex Collins, Bal RB",@Ten,L 20-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Andy Janovich, Den RB",@Phi,L 23-51,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Danny Vitale, Cle RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Derek Watt, LAC RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Kelvin Taylor, Cle RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Darius Jackson, Cle RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Dwayne Washington, Det RB",@GB,W 30-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Daniel Lasco, NO RB",TB,W 30-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Keith Marshall, Wsh RB",@Sea,W 17-14,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Zac Brooks, Sea RB",Wsh,L 14-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Josh Ferguson, Ind RB",@Hou,W 20-14,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Terrell Watson, NYG RB",LAR,L 17-51,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Brandon Wilds, Jax RB",Cin,W 23-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jhurell Pressley, Atl RB",@Car,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Byron Marshall, Wsh RB",@Sea,W 17-14,--/--,--,--,--,--,--,--,--,--,--,--,RB
"George Atkinson III, KC RB",@Dal,L 17-28,--/--,--,--,--,--,--,--,--,--,--,--,RB
"James Wilder Jr., Buf RB",@NYJ,L 21-34,--/--,--,--,--,--,--,--,--,--,--,--,RB
"D.J. Foster, Ari RB",@SF,W 20-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Dreamius Smith, LAC RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Devon Johnson, Car RB",Atl,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Rob Kelley, Wsh RB",@Sea,W 17-14,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jalen Richard, Oak RB",@Mia,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Troymaine Pope, Hou RB",Ind,L 14-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Glenn Gronkowski, NE RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Julian Howsare, NYJ RB",Buf,W 34-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kenneth Farrow, LAC RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Paul Lasike, Chi RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Peyton Barber, TB RB",@NO,L 10-30,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Don Jackson, GB RB",Det,L 17-30,--/--,--,--,--,--,--,--,--,--,--,--,RB
"George Farmer, Sea RB",Wsh,L 14-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Mack Brown, Min RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Tarik Cohen, Chi RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Donnel Pumphrey, Phi RB",Den,W 51-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"De'Angelo Henderson, Den RB",@Phi,L 23-51,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Alvin Kamara, NO RB",TB,W 30-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Joe Mixon, Cin RB",@Jax,L 7-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Samaje Perine, Wsh RB",@Sea,W 17-14,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Elijah Hood, Oak RB",@Mia,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"D'Onta Foreman, Hou RB",Ind,L 14-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Marquez Williams, Cle RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Marlon Mack, Ind RB",@Hou,W 20-14,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Leonard Fournette, Jax RB",Cin,W 23-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kareem Hunt, KC RB",@Dal,L 17-28,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Wayne Gallman, NYG RB",LAR,L 17-51,--/--,--,--,--,--,--,--,--,--,--,--,RB
"James Conner, Pit RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Dalvin Cook, Min RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Christian McCaffrey, Car RB",Atl,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"T.J. Logan, Ari RB",@SF,W 20-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Elijah McGuire, NYJ RB",Buf,W 34-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Aaron Jones, GB RB",Det,L 17-30,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Sam Rogers, LAR RB",@NYG,W 51-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Devante Mays, GB RB",Det,L 17-30,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Chris Carson, Sea RB",Wsh,L 14-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Joe Williams, SF RB",Ari,L 10-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jamaal Williams, GB RB",Det,L 17-30,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Matthew Dayes, Cle RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Khalfani Muhammad, Ten RB",Bal,W 23-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jeremy McNichols, SF RB",Ari,L 10-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
