Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS,POS
"Ezekiel Elliott, DAL",0.0,0.0,0.0,0.0,0.0,0.0,23.4,117.0,5.00,0.6,3.4,2.3,28.7,12.48,0.2,0.2,17,RB
"Todd Gurley, LAR",0.0,0.0,0.0,0.0,0.0,0.0,19.3,72.4,3.75,0.5,4.4,3.2,32.6,10.19,0.3,0.2,14,RB
"Kareem Hunt, KC",0.0,0.0,0.0,0.0,0.0,0.0,17.0,81.6,4.80,0.5,4.5,3.8,35.6,9.37,0.2,0.4,14,RB
"Lamar Miller, HOU",0.0,0.0,0.0,0.0,0.0,0.0,17.5,71.4,4.08,0.5,2.9,2.3,22.1,9.61,0.2,0.1,13,RB
"Mark Ingram, NO",0.0,0.0,0.0,0.0,0.0,0.0,17.0,67.0,3.94,0.6,5.1,4.3,31.2,7.26,0.1,0.5,12,RB
"Devonta Freeman, ATL",0.0,0.0,0.0,0.0,0.0,0.0,15.2,60.5,3.98,0.5,3.8,3.1,25.3,8.16,0.1,0.1,11,RB
"LeSean McCoy, BUF",0.0,0.0,0.0,0.0,0.0,0.0,18.2,69.0,3.79,0.4,5.7,4.4,30.2,6.86,0.0,0.2,11,RB
"Doug Martin, OAK",0.0,0.0,0.0,0.0,0.0,0.0,17.2,75.8,4.41,0.4,2.7,1.8,17.3,9.61,0.1,0.1,10,RB
"Chris Thompson, WAS",0.0,0.0,0.0,0.0,0.0,0.0,8.8,37.4,4.25,0.2,6.4,4.8,56.8,11.83,0.3,0.2,10,RB
"Alvin Kamara, NO",0.0,0.0,0.0,0.0,0.0,0.0,6.7,32.5,4.85,0.3,6.6,5.2,44.3,8.52,0.2,0.1,9,RB
"Marlon Mack, IND",0.0,0.0,0.0,0.0,0.0,0.0,8.2,30.9,3.77,0.3,3.4,2.1,22.6,10.76,0.4,0.1,9,RB
"Carlos Hyde, JAC",0.0,0.0,0.0,0.0,0.0,0.0,14.9,54.6,3.66,0.5,3.2,2.2,12.0,5.45,0.0,0.1,8,RB
"Joe Mixon, CIN",0.0,0.0,0.0,0.0,0.0,0.0,14.7,50.8,3.46,0.3,3.3,2.5,22.7,9.08,0.0,0.1,8,RB
