Player,Team,PA,YdA,TD,Sack,Int,Fum Rec,Saf,Blk
Arizona Cardinals,ARI,20.081015283720056,329.97391612945506,0.1269142189098591,2.72,0.7829383564290142,0.6014007363408348,0.05,0.0
Atlanta Falcons,ATL,26.2,399.9447145871677,0.16994807595413086,1.8870240657849942,0.7093500085161797,0.4626780388658671,0.0,0.0
Baltimore Ravens,BAL,19.238352859604454,322.0083448336778,0.16585256082299574,2.6927399979390456,1.0338333044124492,0.5,0.0,0.0
Buffalo Bills,BUF,28.228422586868824,379.94684390585144,0.09,2.029354488698958,0.6915200517763116,0.6424138045452704,0.0,0.0
Carolina Panthers,CAR,20.102764718175216,326.9006496578601,0.15386867184767156,2.82061550605863,0.7956738730211425,0.6,0.0,0.09
Chicago Bears,CHI,15.629167911150988,277.0,0.30000000000000004,2.904700939223356,0.8606972095243651,0.6,0.0,0.09
Cincinnati Bengals,CIN,22.74697910697612,340.2545531715929,0.1,2.5987527962752432,0.8485228426538444,0.5698131755354148,0.0,0.09
Cleveland Browns,CLE,17.444113122769675,309.67259481976475,0.16416797103805444,2.9,0.9552804990110556,0.6,0.0,0.0
Dallas Cowboys,DAL,20.051477520052334,350.3339138775737,0.0,3.085630548821679,0.8449095011000253,0.6,0.0,0.0
Denver Broncos,DEN,25.121453739007247,322.4866765337533,0.1567402416494854,2.2989270048905213,0.8055396430131488,0.5762173187562419,0.0,0.1
Detroit Lions,DET,31.77393442776361,408.90767144079,0.14644094245910252,2.036515981442039,0.6759309573889998,0.5030734657756954,0.0,0.1
Green Bay Packers,GB,21.463218886461494,358.78007539544797,0.11113825224054194,2.455840380013705,0.7115063837606184,0.4232282380168044,0.0,0.0
Houston Texans,HOU,18.53402128987478,337.9032823115812,0.15089758009224394,3.0403654788940075,0.8723712576930214,0.5,0.0,0.0
Indianapolis Colts,IND,25.75319276787128,369.36556989658,0.1,1.9904947250925031,0.7271060970445016,0.5,0.0,0.0
Jacksonville Jaguars,JAX,14.826082055529666,270.5,0.22052733583266138,2.853016224575414,1.089807166534466,0.6,0.0,0.0
Kansas City Chiefs,KC,24.0,396.0,0.19280701376080822,2.480557662482123,0.9655940419456718,0.42485166566752464,0.0,0.0
Los Angeles Chargers,LAC,28.2,381.7456694556829,0.1,2.424811122263297,0.7767324867664702,0.49766753388191265,0.0,0.0
Los Angeles Rams,LAR,20.337325369747674,373.3654771163746,0.225948886507071,2.177956304485299,0.9345516564411491,0.5978334713023046,0.0,0.0
Miami Dolphins,MIA,20.660315085046832,353.6528062305156,0.19515795072617648,1.937342001021031,0.86615426854303,0.5337973928733349,0.0,0.0
Minnesota Vikings,MIN,12.3,246.5,0.2513182716135559,3.5869025559211662,1.1,0.49321480307796417,0.0,0.0
New England Patriots,NE,22.67644195392575,384.65667836601233,0.1260488278222046,2.668673306389792,0.9072767274341664,0.46997522288118126,0.0,0.1
New Orleans Saints,NO,27.5,393.3768229995281,0.1,2.3,0.817043886880505,0.69,0.0,0.0
New York Giants,NYG,23.680871378811478,353.79485098902535,0.1965439746502765,2.5,0.9875546578312264,0.5240118167318036,0.0,0.07
New York Jets,NYJ,19.982524648635426,317.0534396313889,0.1,2.8,0.7977056688127901,0.5,0.0,0.0
Oakland Raiders,OAK,24.04898052068398,349.51226108283146,0.09,2.4572118407800803,0.8262172737509348,0.4559240788212438,0.0,0.0
Philadelphia Eagles,PHI,19.22520147310664,337.4563800940773,0.15981085535852674,2.5789197335721896,1.0236449247078456,0.6,0.04,0.1
Pittsburgh Steelers,PIT,25.070518484276462,370.55327369780287,0.2509966826843378,2.5262903908239966,0.9310523586298948,0.5273112572995227,0.0,0.09
San Francisco 49ers,SF,30.7,397.559755722563,0.1,2.0,0.7514337945622589,0.6260622673400962,0.0,0.0
Seattle Seahawks,SEA,19.46347321331876,343.171744543622,0.1,2.3,0.8006325310422985,0.4830807408803531,0.0,0.08
Tampa Bay Buccaneers,TB,27.40042956257446,406.98927245722615,0.24,2.096366675074232,0.775812704266848,0.6,0.0,0.09
Tennessee Titans,TEN,24.91251505362875,345.4155103411183,0.09793041793589646,2.0245507510288534,0.7618864035556343,0.6074243095292249,0.0,0.06
Washington Redskins,WAS,24.76336276528636,356.4105537025195,0.14644094245910252,2.5087903497262833,0.7426274569058555,0.5648698060270542,0.0,0.0
