Player,Team,PA,YdA,TD,Sack,Int,Fum Rec,Saf,Blk
Arizona Cardinals,ARI,20.13142802851738,328.5202281432935,0.1269391484307081,2.72,0.75,0.6412090578984972,0.05,0.0
Atlanta Falcons,ATL,26.2,400.9999381595184,0.1699489730221244,1.8371605766534658,0.6572592228111058,0.4312251504201899,0.0,0.0
Baltimore Ravens,BAL,19.89893579181418,318.8756248981749,0.1658747136398744,2.740311804203602,1.0867312952274146,0.5,0.0,0.0
Buffalo Bills,BUF,28.01938504050285,381.0827117055155,0.09,1.9895907047469419,0.5,0.6714706113582918,0.0,0.0
Carolina Panthers,CAR,20.12714852603267,326.4477129754039,0.15386798517850583,2.8572374364800064,0.7,0.6,0.0,0.09
Chicago Bears,CHI,15.133551752577585,277.0,0.30000000000000004,2.9336515444910685,1.0498919244439548,0.6,0.0,0.09
Cincinnati Bengals,CIN,22.50948818535876,340.72464580303637,0.1,2.613359761358907,0.8442279262112768,0.5819112543222684,0.0,0.09
Cleveland Browns,CLE,16.904274541144357,309.23906956103895,0.1641743948328749,2.9,0.9074379390350082,0.6,0.0,0.0
Dallas Cowboys,DAL,19.8,350.6952862174138,0.0,3.1562476456121717,0.809407067131128,0.6,0.0,0.0
Denver Broncos,DEN,24.939057009226687,320.9928134145846,0.15673668212762906,2.305518558119316,0.7563654929628412,0.599289811001293,0.0,0.1
Detroit Lions,DET,31.9,409.76027863543413,0.14643027247325993,2.0178416309931997,0.5,0.4839224041056451,0.0,0.1
Green Bay Packers,GB,21.3,358.8949327192998,0.11112279741916017,2.4406425323039502,0.6243785367451227,0.4,0.0,0.0
Houston Texans,HOU,18.017222283367467,337.9022312689161,0.15089290009640746,3.1053221639805373,0.8073781108196414,0.5,0.0,0.0
Indianapolis Colts,IND,25.4,372.086932360719,0.1,1.9421607491356734,0.61208794707843,0.5,0.0,0.0
Jacksonville Jaguars,JAX,14.8,270.5,0.2205163193821548,2.8677102485277133,1.2564102528347683,0.6047427250069144,0.0,0.0
Kansas City Chiefs,KC,24.0,396.0,0.1928035503876722,2.489162954116982,1.1017441868486184,0.4,0.0,0.0
Los Angeles Chargers,LAC,28.2,383.2002119147241,0.1,2.4233452554784773,0.7675057033857522,0.46833756055866166,0.0,0.0
Los Angeles Rams,LAR,20.317833692278352,374.2296725990087,0.22597565551793755,2.145340779363131,1.0605710955854744,0.6316120910868432,0.0,0.0
Miami Dolphins,MIA,21.243191916281113,353.21711140655555,0.19518141330838143,1.905156581367084,0.8153526029678546,0.5099025385550247,0.0,0.0
Minnesota Vikings,MIN,12.3,246.5,0.25131056159171095,3.6,1.1,0.4853636744031853,0.0,0.0
New England Patriots,NE,23.159698509936955,384.4122069953638,0.12604882805104797,2.686780377234505,0.940623564919175,0.44783200392714567,0.0,0.1
New Orleans Saints,NO,27.5,393.94634936592234,0.1,2.3,0.8677798181696781,0.69,0.0,0.0
New York Giants,NYG,23.69862047644498,352.8322014619046,0.1965625677164554,2.5,1.051683176347942,0.5136291570898297,0.0,0.07
New York Jets,NYJ,20.399891201503294,315.3838816716014,0.1,2.8,0.7229358133887753,0.5,0.0,0.0
Oakland Raiders,OAK,24.15891954785242,348.9221005071572,0.09,2.457452889374846,0.7560340394509155,0.4362606301545838,0.0,0.0
Philadelphia Eagles,PHI,19.5,334.8255519318352,0.15981815534270252,2.601240789296455,1.014738782781251,0.6,0.04,0.1
Pittsburgh Steelers,PIT,25.578628945193017,369.87466205086105,0.25103250382924724,2.5292464930434413,1.003410245078858,0.5232477877137258,0.0,0.09
San Francisco 49ers,SF,30.7,398.1501071827761,0.1,2.0,0.7,0.6656346808900797,0.0,0.0
Seattle Seahawks,SEA,19.15730393883184,343.54537802724036,0.1,2.3,0.6676975936903236,0.4568095144105841,0.0,0.08
Tampa Bay Buccaneers,TB,27.874758846938462,407.7351609340898,0.24,2.0599130132920087,0.6647708057256232,0.6,0.0,0.09
Tennessee Titans,TEN,24.8,343.848791387784,0.09791050652466479,1.9940544693137379,0.6230196658105169,0.6301924846015453,0.0,0.06
Washington Redskins,WAS,25.308949538819142,356.17552570485407,0.14643027247325993,2.505581982567681,0.6532130575163992,0.5681634515318104,0.0,0.0
