Player,Team,PA,YdA,TD,Sack,Int,Fum Rec,Saf,Blk
Arizona Cardinals,ARI,20.65,304.8,0.2,2.5,0.8,0.7,0.1,0.04
Atlanta Falcons,ATL,25.2,393.3,0.12,1.59,0.7,0.62,0.0,0.03
Baltimore Ravens,BAL,17.455,328.0,0.2,2.3,1.1,0.6,0.015,0.035
Buffalo Bills,BUF,28.35,374.8,0.1,1.7,0.7,0.6,0.0,0.03
Carolina Panthers,CAR,20.005000000000003,315.2,0.2,2.6,0.79,0.64,0.0,0.095
Chicago Bears,CHI,16.6,272.1,0.2,2.7,0.88,0.64,0.0,0.095
Cincinnati Bengals,CIN,23.1,328.9,0.2,2.4,0.9,0.5,0.0,0.095
Cleveland Browns,CLE,18.75,295.2,0.2,2.8,1.1,0.69,0.0,0.05
Dallas Cowboys,DAL,20.55,339.9,0.2,3.1,0.88,0.7,0.07,0.03
Denver Broncos,DEN,26.450000000000003,284.8,0.2,2.0,0.8,0.6,0.0,0.1
Detroit Lions,DET,30.55,405.2,0.2,1.9,0.6,0.6,0.065,0.1
Green Bay Packers,GB,22.6,356.3,0.1,2.4,0.6,0.64,0.0,0.045
Houston Texans,HOU,19.35,325.7,0.2,2.36,0.9,0.6,0.015,0.04
Indianapolis Colts,IND,26.55,357.0,0.2,2.0,0.7,0.71,0.0,0.045
Jacksonville Jaguars,JAX,15.75,253.0,0.3,2.5,1.2,0.6,0.02,0.04
Kansas City Chiefs,KC,23.8,398.3,0.2,2.3,0.9,0.61,0.0,0.05
Los Angeles Chargers,LAC,27.6,385.6,0.2,2.2,0.78,0.6,0.07,0.035
Los Angeles Rams,LAR,20.125,373.3,0.2,1.84,0.9,0.6,0.015,0.055
Miami Dolphins,MIA,19.0,330.0,0.2,1.6,0.9,0.5,0.0,0.05
Minnesota Vikings,MIN,13.6,235.0,0.28,3.1,1.2,0.6,0.05,0.035
New England Patriots,NE,21.564999999999998,365.0,0.2,2.4,0.93,0.6,0.015,0.10500000000000001
New Orleans Saints,NO,26.6,395.0,0.2,1.9,0.83,0.5,0.0,0.035
New York Giants,NYG,23.884999999999998,343.0,0.2,2.3,1.0,0.6,0.0,0.085
New York Jets,NYJ,19.55,301.5,0.2,2.6,0.8,0.6,0.0,0.035
Oakland Raiders,OAK,23.77,341.4,0.2,2.0,0.8,0.6,0.015,0.05
Philadelphia Eagles,PHI,18.35,336.0,0.2,2.6,1.1,0.63,0.1,0.1
Pittsburgh Steelers,PIT,23.25,376.3,0.2,2.4,0.99,0.62,0.01,0.095
San Francisco 49ers,SF,29.566309724373347,382.1,0.2,1.89,0.73,0.6,0.00498785772464052,0.035
Seattle Seahawks,SEA,19.42,327.7,0.2,2.13,0.8,0.6,0.015,0.09
Tampa Bay Buccaneers,TB,25.64,434.0,0.2,1.7,0.8,0.66,0.0,0.095
Tennessee Titans,TEN,25.325000000000003,363.2,0.2,2.0,0.8,0.6,0.0,0.08
Washington Redskins,WAS,23.25,337.2,0.2,2.6,0.7,0.58,0.0,0.04
