Player,Team,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,2PT
Antonio Gates,LAC,2.5,28.3,0.4,0.0,0.0,0.0,0.01,0.0,0.0
Austin Hooper,ATL,3.2,35.1,0.3,0.0,0.0,0.0,0.05,0.0,0.0
Austin Seferian-Jenkins,JAX,3.4,34.5,0.3,0.0,0.0,0.0,0.06,0.0,0.0
Benjamin Watson,NO,3.35,36.16,0.3,0.0,0.0,0.0,0.1,0.0,0.0
Blake Jarwin,DAL,1.6,16.0,0.1,0.0,0.0,0.0,0.08,0.0,0.0
Brian Parker,DEN,0.28,3.898411128965884,0.02,0.0,0.0,0.0,0.03,0.0,0.0
C.J. Uzomah,CIN,3.3,35.0,0.3,0.0,0.0,0.0,0.07,0.0,0.0
Charles Clay,BUF,3.36,34.79,0.19,0.0,0.0,0.0,0.15,0.0,0.0
Chris Herndon,NYJ,1.8,18.5,0.1,0.0,0.0,0.0,0.13,0.0,0.0
Chris Manhertz,CAR,0.4,6.185397110257069,0.01,0.0,0.0,0.0,0.04,0.0,0.0
Clark Harris,CIN,0.05,1.53,0.02,0.0,0.0,0.0,0.03,0.0,0.0
Cole Wick,TEN,0.13,2.61,0.02,0.0,0.0,0.0,0.03,0.0,0.0
Dallas Goedert,PHI,3.0,30.0,0.3,0.0,0.0,0.0,0.13,0.0,0.0
Darrell Daniels,ARI,1.2,12.9,0.1,0.0,0.0,0.0,0.03,0.0,0.0
Darren Fells,CLE,1.2,12.7,0.1,0.0,0.0,0.0,0.05,0.0,0.0
David Morgan,MIN,0.9587581131163461,8.2,0.20217759043982203,0.0,0.0,0.0,0.05,0.0,0.0
David Njoku,CLE,5.0,55.0,1.0,0.0,0.0,0.0,0.04,0.0,0.0
Demetrius Harris,KC,1.6,18.3,0.2,0.0,0.0,0.0,0.02,0.0,0.0
Derek Carrier,OAK,1.7,17.3,0.1,0.0,0.0,0.0,0.03,0.0,0.0
Durham Smythe,MIA,0.9,10.0,0.1,0.0,0.0,0.0,0.03,0.0,0.0
Dwayne Allen,NE,2.0,20.0,0.1,0.0,0.0,0.0,0.03,0.0,0.0
Eric Ebron,IND,6.4,74.76,1.0,0.0,0.0,0.0,0.06,0.0,0.0
Eric Saubert,ATL,0.5,10.518019643377023,0.02,0.0,0.0,0.0,0.03,0.0,0.0
Eric Tomlinson,NYJ,0.9,9.6,0.1,0.0,0.0,0.0,0.03,0.0,0.0
Erik Swoope,IND,0.72,8.31,0.11655974973554588,0.0,0.0,0.0,0.02,0.0,0.0
Gabe Holmes,ARI,0.2,2.17,0.02,0.0,0.0,0.0,0.02,0.0,0.0
Garrett Celek,SF,1.5,17.0,0.2,0.0,0.0,0.0,0.03,0.0,0.0
