Player,Bye,Proj,Actual,0-19,0-19,20-29,20-29,30-39,30-39,40-49,40-49,50+,50+,0-19,0-19,20-29,20-29,30-39,30-39,40-49,40-49,50+,50+,Made,Miss,POS
No new player Notes Ka'imi Fairbairn Hou - K Final (W) 20-3 vs Jax,10,74,78,1.0,0.0,9.0,0.0,11.0,0.0,12.0,3.0,4.0,2.0,1.0,0.0,9.0,0.0,11.0,0.0,12.0,3.0,4.0,2.0,39.0,2.0,K
No new player Notes Justin Tucker Bal - K Final (W) 26-24 vs Cle,10,85,84,0.0,0.0,12.0,0.0,9.0,0.0,9.0,2.0,5.0,2.0,0.0,0.0,12.0,0.0,9.0,0.0,9.0,2.0,5.0,2.0,36.0,1.0,K
No new player Notes Wil Lutz NO - K Final (L) 33-14 vs Car,6,82,95,1.0,0.0,5.0,0.0,9.0,0.0,11.0,1.0,2.0,1.0,1.0,0.0,5.0,0.0,9.0,0.0,11.0,1.0,2.0,1.0,52.0,1.0,K
No new player Notes Jason Myers NYJ - K Final (L) 38-3 @ NE,11,87,96,0.0,0.0,4.0,0.0,13.0,1.0,10.0,1.0,6.0,1.0,0.0,0.0,4.0,0.0,13.0,1.0,10.0,1.0,6.0,1.0,30.0,3.0,K
No new player Notes Harrison Butker KC - K Final (W) 35-3 vs Oak,12,92,106,0.0,0.0,9.0,0.0,7.0,0.0,6.0,1.0,2.0,2.0,0.0,0.0,9.0,0.0,7.0,0.0,6.0,1.0,2.0,2.0,65.0,4.0,K
No new player Notes Mason Crosby GB - K Final (L) 31-0 vs Det,7,89,109,0.0,0.0,4.0,0.0,10.0,1.0,11.0,4.0,5.0,2.0,0.0,0.0,4.0,0.0,10.0,1.0,11.0,4.0,5.0,2.0,34.0,2.0,K
No new player Notes Aldrick Rosas NYG - K Final (L) 36-35 vs Dal,9,116,112,0.0,0.0,9.0,0.0,13.0,0.0,6.0,0.0,4.0,1.0,0.0,0.0,9.0,0.0,13.0,0.0,6.0,0.0,4.0,1.0,31.0,1.0,K
No new player Notes Robbie Gould SF - K Final (L) 48-32 @ LAR,11,112,115,0.0,0.0,9.0,0.0,13.0,0.0,9.0,1.0,2.0,0.0,0.0,0.0,9.0,0.0,13.0,0.0,9.0,1.0,2.0,0.0,27.0,2.0,K
No new player Notes Brett Maher Dal - K Final (W) 36-35 @ NYG,8,110,117,0.0,0.0,10.0,0.0,6.0,2.0,7.0,4.0,6.0,1.0,0.0,0.0,10.0,0.0,6.0,2.0,7.0,4.0,6.0,1.0,32.0,1.0,K
No new player Notes Stephen Gostkowski NE - K Final (W) 38-3 vs NYJ,11,111,118,0.0,0.0,11.0,0.0,10.0,0.0,4.0,2.0,2.0,3.0,0.0,0.0,11.0,0.0,10.0,0.0,4.0,2.0,2.0,3.0,49.0,1.0,K
No new player Notes Matt Prater Det - K Final (W) 31-0 @ GB,6,151,155,0.0,0.0,8.0,0.0,12.0,0.0,5.0,2.0,3.0,2.0,0.0,0.0,8.0,0.0,12.0,0.0,5.0,2.0,3.0,2.0,30.0,0.0,K
No new player Notes Greg Zuerlein LAR - K Final (W) 48-32 vs SF,12,146,144,0.0,0.0,9.0,0.0,10.0,0.0,4.0,2.0,4.0,2.0,0.0,0.0,9.0,0.0,10.0,0.0,4.0,2.0,4.0,2.0,35.0,1.0,K
No new player Notes Sebastian Janikowski Sea - K Questionable Final (W) 27-24 vs Ari,7,142,143,0.0,0.0,2.0,0.0,9.0,2.0,8.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,9.0,2.0,8.0,1.0,3.0,2.0,48.0,3.0,K
Player Note Adam Vinatieri Ind - K Final (W) 33-17 @ Ten,9,157,152,0.0,0.0,8.0,0.0,6.0,1.0,5.0,1.0,4.0,2.0,0.0,0.0,8.0,0.0,6.0,1.0,5.0,1.0,4.0,2.0,44.0,3.0,K
No new player Notes Dustin Hopkins Was - K Final (L) 24-0 vs Phi,4,136,171,0.0,0.0,5.0,0.0,7.0,0.0,10.0,2.0,4.0,1.0,0.0,0.0,5.0,0.0,7.0,0.0,10.0,2.0,4.0,1.0,25.0,1.0,K
Player Note Cody Parkey Chi - K Final (W) 24-10 @ Min,5,160,166,0.0,0.0,6.0,0.0,7.0,3.0,9.0,3.0,1.0,1.0,0.0,0.0,6.0,0.0,7.0,3.0,9.0,3.0,1.0,1.0,42.0,3.0,K
No new player Notes Jake Elliott Phi - K Final (W) 24-0 @ Was,9,153,165,0.0,0.0,7.0,0.0,10.0,1.0,7.0,1.0,2.0,3.0,0.0,0.0,7.0,0.0,10.0,1.0,7.0,1.0,2.0,3.0,33.0,2.0,K
No new player Notes Ryan Succop Ten - K Final (L) 33-17 vs Ind,8,175,186,0.0,0.0,5.0,1.0,13.0,0.0,5.0,2.0,3.0,1.0,0.0,0.0,5.0,1.0,13.0,0.0,5.0,2.0,3.0,1.0,28.0,3.0,K
No new player Notes Matt Bryant Atl - K Final (W) 34-32 @ TB,8,219,214,0.0,0.0,4.0,0.0,5.0,0.0,7.0,0.0,4.0,1.0,0.0,0.0,4.0,0.0,5.0,0.0,7.0,0.0,4.0,1.0,33.0,2.0,K
No new player Notes Brandon McManus Den - K Final (L) 23-9 vs LAC,10,204,223,0.0,0.0,5.0,0.0,6.0,0.0,7.0,0.0,2.0,5.0,0.0,0.0,5.0,0.0,6.0,0.0,7.0,0.0,2.0,5.0,35.0,0.0,K
