Player,Bye,Proj,Actual,0-19,0-19,20-29,20-29,30-39,30-39,40-49,40-49,50+,50+,0-19,0-19,20-29,20-29,30-39,30-39,40-49,40-49,50+,50+,Made,Miss,POS
No new player Notes Josh Lambo Jax - K IR Final (W) 31-12 vs NYJ,9,124,124,0.0,0.0,0.5,0.0,0.7,0.0,0.6,0.1,0.2,0.1,0.0,0.0,0.5,0.0,0.7,0.0,0.6,0.1,0.2,0.1,2.2,0.1,K
No new player Notes Robbie Gould SF - K Final (L) 29-27 @ LAC,11,128,128,0.0,0.0,0.6,0.0,0.6,0.1,0.6,0.1,0.1,0.1,0.0,0.0,0.6,0.0,0.6,0.1,0.6,0.1,0.1,0.1,2.6,0.1,K
No new player Notes Caleb Sturgis LAC - K Inactive Final (W) 29-27 vs SF,8,130,130,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.2,0.2,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.2,0.2,3.2,0.2,K
No new player Notes Jason Sanders Mia - K Final (L) 38-7 @ NE,11,134,134,0.0,0.0,0.5,0.0,0.6,0.1,0.6,0.2,0.2,0.1,0.0,0.0,0.5,0.0,0.6,0.1,0.6,0.2,0.2,0.1,2.4,0.2,K
No new player Notes Ka'imi Fairbairn Hou - K Final (W) 37-34 @ Ind,10,135,135,0.0,0.0,0.5,0.0,0.5,0.1,0.5,0.1,0.2,0.1,0.0,0.0,0.5,0.0,0.5,0.1,0.5,0.1,0.2,0.1,2.7,0.1,K
No new player Notes Mason Crosby GB - K Final (W) 22-0 vs Buf,7,137,137,0.0,0.0,0.5,0.0,0.6,0.1,0.5,0.1,0.1,0.1,0.0,0.0,0.5,0.0,0.6,0.1,0.5,0.1,0.1,0.1,3.0,0.1,K
No new player Notes Aldrick Rosas NYG - K Final (L) 33-18 vs NO,9,145,145,0.0,0.0,0.5,0.0,0.5,0.0,0.6,0.2,0.2,0.1,0.0,0.0,0.5,0.0,0.5,0.0,0.6,0.2,0.2,0.1,2.0,0.2,K
Player Note Sam Ficken Sea - K Final (W) 20-17 @ Ari,7,151,151,0.3,0.0,0.5,0.0,0.8,0.0,0.3,0.2,0.0,0.0,0.3,0.0,0.5,0.0,0.8,0.0,0.3,0.2,0.0,0.0,2.9,0.0,K
No new player Notes Randy Bullock Cin - K Final (W) 37-36 @ Atl,9,153,153,0.1,0.0,0.4,0.0,0.5,0.1,0.6,0.2,0.1,0.1,0.1,0.0,0.4,0.0,0.5,0.1,0.6,0.2,0.1,0.1,2.7,0.2,K
Player Note Cody Parkey Chi - K Final (W) 48-10 vs TB,5,159,159,0.1,0.0,0.4,0.0,0.6,0.1,0.6,0.1,0.1,0.1,0.1,0.0,0.4,0.0,0.6,0.1,0.6,0.1,0.1,0.1,2.5,0.1,K
No new player Notes Ryan Succop Ten - K Final (W) 26-23 vs Phi,8,160,160,0.1,0.0,0.5,0.0,0.6,0.0,0.5,0.2,0.1,0.1,0.1,0.0,0.5,0.0,0.6,0.0,0.5,0.2,0.1,0.1,2.1,0.1,K
No new player Notes Chandler Catanzaro Car - K Bye,4,166,166,0.0,0.0,0.5,0.0,0.5,0.0,0.6,0.2,0.1,0.1,0.0,0.0,0.5,0.0,0.5,0.0,0.6,0.2,0.1,0.1,2.3,0.1,K
No new player Notes Brett Maher Dal - K Final (W) 26-24 vs Det,8,169,169,0.1,0.0,0.2,0.0,0.6,0.0,0.5,0.1,0.2,0.1,0.1,0.0,0.2,0.0,0.6,0.0,0.5,0.1,0.2,0.1,2.4,0.1,K
No new player Notes Stephen Hauschka Buf - K Final (L) 22-0 @ GB,11,187,187,0.0,0.0,0.3,0.0,0.5,0.0,0.6,0.1,0.2,0.1,0.0,0.0,0.3,0.0,0.5,0.0,0.6,0.1,0.2,0.1,1.6,0.1,K
No new player Notes Dan Bailey Min - K Final (L) 38-31 @ LAR,10,217,217,0.3,0.0,0.3,0.0,0.7,0.0,0.2,0.1,0.1,0.1,0.3,0.0,0.3,0.0,0.7,0.0,0.2,0.1,0.1,0.1,2.0,0.0,K
No new player Notes Phil Dawson Ari - K IR Final (L) 20-17 vs Sea,9,242,242,0.0,0.0,0.4,0.0,0.5,0.1,0.5,0.1,0.1,0.2,0.0,0.0,0.4,0.0,0.5,0.1,0.5,0.1,0.1,0.2,1.5,0.1,K
No new player Notes Matt McCrane Pit - K Final (L) 26-14 vs Bal,7,299,299,0.4,0.0,0.3,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.3,0.0,0.4,0.0,0.2,0.0,0.0,0.0,2.0,0.0,K
No new player Notes Greg Joseph Cle - K Final (L) 45-42 @ Oak,11,314,314,0.2,0.0,0.5,0.0,0.6,0.1,0.1,0.2,0.0,0.1,0.2,0.0,0.5,0.0,0.6,0.1,0.1,0.2,0.0,0.1,1.9,0.0,K
No new player Notes Jason Myers NYJ - K Final (L) 31-12 @ Jax,11,328,328,0.1,0.0,0.3,0.0,0.3,0.1,0.5,0.2,0.2,0.1,0.1,0.0,0.3,0.0,0.3,0.1,0.5,0.2,0.2,0.1,0.7,0.0,K
No new player Notes Mike Nugent Oak - K IR Final (W) 45-42 vs Cle,7,1559,1559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Zane Gonzalez Ari - K Final (L) 20-17 vs Sea,9,1550,1550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Nick Novak LAC - K Inactive Final (W) 29-27 vs SF,8,1560,1560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Tyler Davis Buf - K Inactive Final (L) 22-0 @ GB,11,1558,1558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Daniel Carlson Oak - K Final (W) 45-42 vs Cle,7,1553,1553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Eddy Pineiro Oak - K IR Final (W) 45-42 vs Cle,7,1557,1557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes David Marvin Atl - K Inactive Final (L) 37-36 vs Cin,8,1555,1555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Nick Folk TB - K Inactive Final (L) 48-10 @ Chi,5,1539,1539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Trevor Moore TB - K Inactive Final (L) 48-10 @ Chi,5,1554,1554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Michael Badgley LAC - K Final (W) 29-27 vs SF,8,1556,1556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Marshall Koehn NYG - K Inactive Final (L) 33-18 vs NO,9,1545,1545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Cairo Santos TB - K Final (L) 48-10 @ Chi,5,1561,1561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Kai Forbath Jax - K Final (W) 31-12 vs NYJ,9,1543,1543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Greg Zuerlein LAR - K Final (W) 38-31 vs Min,12,1547,1547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Blair Walsh Sea - K Inactive Final (W) 20-17 @ Ari,7,1548,1548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Giorgio Tavecchio Atl - K Final (L) 37-36 vs Cin,8,1551,1551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Roberto Aguayo LAC - K Inactive Final (W) 29-27 vs SF,8,1540,1540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
Player Note Nick Rose LAC - K Inactive Final (W) 29-27 vs SF,8,1541,1541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Dustin Hopkins Was - K Bye,4,1552,1552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
No new player Notes Ross Martin Cle - K Inactive Final (L) 45-42 @ Oak,11,1544,1544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
