Player,Team,PA,YdA,TD,Sack,Int,Fum Rec,Saf,Blk
Arizona Cardinals,ARI,19.77,305.0,0.14321491,3.0334739685058594,0.7717571258544922,0.6,0.0,0.0
Atlanta Falcons,ATL,23.692991256713867,376.0,0.14321491,2.9,0.668899655342102,0.5178933143615723,0.0,0.0
Baltimore Ravens,BAL,17.307491302490234,298.0,0.14321491,2.9,0.960816502571106,0.42661094665527344,0.0,0.0
Buffalo Bills,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carolina Panthers,CAR,24.3,356.4493713378906,0.14321491,3.0334739685058594,0.7717571258544922,0.6,0.0,0.09
Chicago Bears,CHI,18.695632934570312,350.5576171875,0.22347185,3.0,0.9,0.5209376215934753,0.0,0.06
Cincinnati Bengals,CIN,24.9,340.57879638671875,0.14321491,2.7354116439819336,0.8,0.42661094665527344,0.0,0.09
Cleveland Browns,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dallas Cowboys,DAL,23.579336166381836,406.0,0.14321491,2.6,0.668899655342102,0.5178933143615723,0.0,0.0
Denver Broncos,DEN,26.056499481201172,427.0,0.14321491,2.0926766395568848,0.668899655342102,0.42661094665527344,0.0,0.09
Detroit Lions,DET,26.954221725463867,419.0,0.14321491,2.4,0.7475047707557678,0.5178933143615723,0.0,0.1
Green Bay Packers,GB,24.43,379.7739562988281,0.14321491,2.904822587966919,0.8822113275527954,0.5178933143615723,0.0,0.0
Houston Texans,HOU,21.143526077270508,298.0,0.14321491,2.6,0.6967825293540955,0.5209376215934753,0.0,0.0
Indianapolis Colts,IND,24.5,355.0,0.14321491,3.0,0.668899655342102,0.5178933143615723,0.0,0.0
Jacksonville Jaguars,JAX,23.994327545166016,403.67327880859375,0.14321491,1.8628535270690918,0.8503623008728027,0.42661094665527344,0.03,0.0
Kansas City Chiefs,KC,34.6,442.0,0.14321491,2.5,0.7804070711135864,0.7,0.0,0.0
Los Angeles Chargers,LAC,21.5,342.46319580078125,0.14321491,3.0334739685058594,1.0636740922927856,0.5178933143615723,0.0,0.0
Los Angeles Rams,LAR,31.8,429.0,0.14321491,2.161806583404541,0.7,0.64,0.0,0.0
Miami Dolphins,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minnesota Vikings,MIN,21.5,357.67266845703125,0.14321491,2.6,0.8,0.5178933143615723,0.03,0.0
New England Patriots,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Orleans Saints,NO,21.85498809814453,387.0,0.14321491,3.0,0.6967825293540955,0.5178933143615723,0.0,0.0
New York Giants,NYG,25.197420120239258,387.9679870605469,0.14321491,2.1990480422973633,1.0636740922927856,0.5178933143615723,0.0,0.08
New York Jets,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oakland Raiders,OAK,22.3,347.8587951660156,0.14321491,2.5,1.0636740922927856,0.5178933143615723,0.0,0.0
Philadelphia Eagles,PHI,33.4,420.0564880371094,0.14321491,1.81,0.668899655342102,0.5178933143615723,0.0,0.08
Pittsburgh Steelers,PIT,21.275144577026367,341.17584228515625,0.14321491,2.8,0.8,0.5178933143615723,0.02,0.09
San Francisco 49ers,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Seattle Seahawks,SEA,24.4,363.0,0.14321491,2.317800521850586,0.668899655342102,0.5178933143615723,0.0,0.09
Tampa Bay Buccaneers,TB,28.464405059814453,395.0,0.14321491,2.8,0.668899655342102,0.5178933143615723,0.0,0.1
Tennessee Titans,TEN,26.7,348.1578674316406,0.14321491,2.2076423168182373,0.960816502571106,0.5178933143615723,0.0,0.06
Washington Redskins,WAS,20.85,362.0,0.14321491,3.0334739685058594,1.0636740922927856,0.56,0.0,0.0
