Player,Team,PA,YdA,TD,Sack,Int,Fum Rec,Saf,Blk
Arizona Cardinals,ARI,17.950000000000003,312.7,0.2,2.8,0.9,0.7,0.02,0.04
Atlanta Falcons,ATL,23.765,391.0,0.2,2.7,0.7,0.7,0.0,0.035
Baltimore Ravens,BAL,18.55,318.9,0.2,2.6,0.9,0.6,0.02,0.045
Buffalo Bills,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carolina Panthers,CAR,23.950000000000003,361.5,0.2,3.1,1.0,0.64,0.0,0.095
Chicago Bears,CHI,19.03,339.2,0.2,2.6,0.9,0.67,0.0,0.08
Cincinnati Bengals,CIN,24.95,333.0,0.17,2.4,0.83,0.5,0.0,0.095
Cleveland Browns,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dallas Cowboys,DAL,26.05,381.9,0.1,2.3,0.6,0.63,0.0,0.03
Denver Broncos,DEN,27.326399250992345,386.1,0.2,2.0,0.6695292622610699,0.5,0.004986999732552658,0.095
Detroit Lions,DET,25.9,399.0,0.2,2.3,0.72,0.6,0.0,0.1
Green Bay Packers,GB,25.9,372.1,0.1,2.8,0.8,0.6,0.0,0.045
Houston Texans,HOU,20.85,314.0,0.2,2.3,0.7,0.66,0.015,0.04
Indianapolis Colts,IND,22.85,345.2,0.2,2.4,0.9,0.6,0.0,0.05
Jacksonville Jaguars,JAX,25.3,394.6,0.2,1.7,0.8,0.6,0.1,0.045
Kansas City Chiefs,KC,33.15,460.7,0.2,2.1,0.8,0.68,0.065,0.04
Los Angeles Chargers,LAC,19.3,398.0,0.2,2.9,1.0,0.6,0.0,0.035
Los Angeles Rams,LAR,30.8,436.5,0.2,2.1,0.73,0.6,0.0,0.06
Miami Dolphins,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minnesota Vikings,MIN,22.975,345.3,0.2,2.5,0.8,0.6,0.1,0.035
New England Patriots,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Orleans Saints,NO,24.8,394.2,0.2,2.8,0.8,0.65,0.0,0.045
New York Giants,NYG,24.9,403.1,0.3,1.7,1.2,0.6,0.0,0.09
New York Jets,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oakland Raiders,OAK,23.1,343.1,0.11,2.1,0.96,0.6,0.015,0.04
Philadelphia Eagles,PHI,32.25,419.0,0.1,1.8,0.6,0.65,0.0,0.09
Pittsburgh Steelers,PIT,20.55,337.0,0.2,2.6,0.9,0.67,0.1,0.095
San Francisco 49ers,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Seattle Seahawks,SEA,23.1,389.5,0.2,2.8,0.7,0.63,0.025,0.095
Tampa Bay Buccaneers,TB,25.95,385.0,0.2,2.4,0.7,0.6,0.0,0.1
Tennessee Titans,TEN,25.25,364.3,0.2,2.1,1.0,0.6,0.065,0.08
Washington Redskins,WAS,22.4,363.0,0.2,2.9,0.94,0.7,0.0,0.04
