Player,Team,PA,YdA,TD,Sack,Int,Fum Rec,Saf,Blk
Arizona Cardinals,ARI,17.52898148458002,314.373174569949,0.16119687928262683,2.8005012167605927,0.8633225334617279,0.6,0.0,0.0
Atlanta Falcons,ATL,23.922309382269827,382.7618609856636,0.1,2.9,0.7461726465291861,0.4982107578526035,0.0,0.0
Baltimore Ravens,BAL,18.9,327.1597507410442,0.22010622494982957,2.8019523318032715,0.9318468947131592,0.5103706497910097,0.0,0.0
Buffalo Bills,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carolina Panthers,CAR,24.05289233681625,365.6205432681089,0.1,3.1012588256594626,0.867044014960846,0.6,0.0,0.09
Chicago Bears,CHI,20.891952631889872,358.9515876666901,0.30000000000000004,2.790639702168419,0.9,0.5553315530664125,0.0,0.06
Cincinnati Bengals,CIN,24.9,346.40671343726365,0.10228009377878379,2.656008210023541,0.892384752411254,0.5783238100823056,0.0,0.09
Cleveland Browns,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dallas Cowboys,DAL,26.912352115401617,387.72069012763063,0.10519606872968675,2.4424015926457012,0.6851836156773655,0.5489274098455854,0.0,0.0
Denver Broncos,DEN,27.9998733930355,397.9662323345553,0.1591218039464115,2.269068156148677,0.7327639637674437,0.5881758473400805,0.0,0.09
Detroit Lions,DET,26.863633457469508,400.4912739878306,0.18040201390265223,2.4,0.7612569355308472,0.502590402100352,0.0,0.1
Green Bay Packers,GB,26.30891066965502,386.0234837307973,0.1315747720265289,2.799271278270609,0.8221053648269159,0.44384617923582276,0.0,0.0
Houston Texans,HOU,19.54221264543088,315.3,0.15525469577177162,2.6,0.7344356000773946,0.5543859270056468,0.0,0.0
Indianapolis Colts,IND,23.99713414977636,349.820487342285,0.1,2.811644944874663,0.8595845292687725,0.5254200051779914,0.0,0.0
Jacksonville Jaguars,JAX,25.9,393.95958751384205,0.1920873370171351,2.1,0.8311571815504232,0.553870779353946,0.03,0.0
Kansas City Chiefs,KC,34.6,456.8226725841708,0.18337310565807982,2.3694700907622583,0.792004103945021,0.655169505720646,0.0,0.0
Los Angeles Chargers,LAC,20.098788285296344,368.355560828299,0.21862067907211577,2.8746265127404107,0.9458355267439411,0.4840263669411187,0.0,0.0
Los Angeles Rams,LAR,31.8,438.70025817184876,0.1774309221472246,2.2573841778922348,0.7763745209520225,0.6280948360145219,0.0,0.0
Miami Dolphins,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minnesota Vikings,MIN,22.242538087639016,360.3896929803394,0.12436423803726337,2.6,0.8011315990033744,0.5021278397149298,0.03,0.0
New England Patriots,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Orleans Saints,NO,25.2,387.0,0.18624467545989365,2.769989792802174,0.804489877854346,0.5,0.0,0.0
New York Giants,NYG,25.615214835177476,387.22551442525867,0.18815133222043928,2.196425489530982,1.0708487569950806,0.5374453194971338,0.0,0.08
New York Jets,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oakland Raiders,OAK,22.3,348.0095934212365,0.143514255852764,2.5,0.9431014790840576,0.4193931485074631,0.0,0.0
Philadelphia Eagles,PHI,33.4,435.1449946475366,0.12398753230352058,1.81,0.6506584550554259,0.5050173031635055,0.0,0.08
Pittsburgh Steelers,PIT,20.33216256505651,345.7908160575755,0.12149266823544948,2.8,0.8762344251159893,0.5,0.02,0.09
San Francisco 49ers,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Seattle Seahawks,SEA,23.98719394642218,374.7000013071867,0.1,2.4296081046433518,0.7120218080428405,0.5,0.0,0.09
Tampa Bay Buccaneers,TB,27.81986139129197,384.95761188532833,0.18030249194903847,2.583492701721425,0.7296533171183716,0.4607867867443358,0.0,0.1
Tennessee Titans,TEN,25.977758600011285,374.78870039756646,0.09,2.2170666337480087,0.8787540861949199,0.570543562391648,0.0,0.06
Washington Redskins,WAS,22.817865693717078,364.68183414869225,0.18773022133760747,3.241984398227975,0.9319879968597873,0.5726821376940691,0.0,0.0
