player,team,pos,proj,salary
Nick Foles,PHI,QB,10.455933333333336,6000.0
Christian McCaffrey,CAR,RB,25.959999999999997,9300.0
Ezekiel Elliott,DAL,RB,22.302333333333333,8800.0
Jalen Richard,OAK,RB,13.762333333333334,4800.0
Julio Jones,ATL,WR,21.941000000000003,8700.0
Jarvis Landry,CLE,WR,15.9,6300.0
Sterling Shepard,NYG,WR,13.314333333333334,5000.0
Zach Ertz,PHI,TE,17.933,7400.0
Dallas Cowboys,DAL,DST,2.7280000000000006,3700.0
,,,144.29693333333336,60000.0
