$2.5M Sports Betting National Championship Qualifier [$1M to 1st	$50.00	$13,000	9	305	305	4%	217.76	$0	199.94	$50.00
$2.5M Sports Betting National Championship Qualifier [$1M to 1st	$5.00	$13,000	92	3,091	3,091	3%	238.02	$0	199.38	$5.00
$2.5M Sports Betting National Championship Qualifier [$1M to 1st	$16.00	$13,000	28	955	955	3%	245.46	$0	200.68	$16.00
Beginner NFL 10x Booster [Top 10 Win $50]	$5.00	$500	3	118	106	8%	204.36	$50	182.70	$50.00
Beginner NFL 10x Booster [Top 10 Win $100]	$10.00	$1,000	3	117	91	9%	210.60	$100	181.80	$100.00
Beginner NFL $1 Double Up	$1.00	$200	1	229	113	44%	218.50	$2	111.18	$2.00
Beginner NFL $1 Double Up	$1.00	$108	1	124	54	44%	195.64	$2	79.44	$2.00
Beginner NFL $1K Button Hook [Single Entry]	$9.00	$1,000	1	130	118	22%	229.18	$100	166.66	$18.00
Beginner NFL $1K Play-Action	$3.00	$1,000	5	396	396	20%	219.24	$100	167.24	$6.00
Beginner NFL $3 Double Up	$3.00	$324	1	124	63	44%	210.08	$6	113.68	$6.00
Beginner NFL $5 Double Up	$5.00	$540	1	124	105	44%	210.08	$10	146.16	$10.00
Beginner NFL $10 Double Up	$10.00	$1,080	1	124	90	44%	209.44	$20	141.86	$20.00
Beginner NFL $500 First Down	$1.00	$500	5	594	594	28%	216.58	$50	155.84	$1.50
Casual NFL 10x Booster [Top 10 Win $50]	$5.00	$500	3	118	118	8%	227.34	$50	196.98	$50.00
Casual NFL 10x Booster [Top 10 Win $50]	$5.00	$500	3	118	118	8%	242.80	$50	192.24	$50.00
Casual NFL 10x Booster [Top 10 Win $100]	$10.00	$1,000	3	117	117	9%	204.10	$100	187.14	$100.00
Casual NFL 10x Booster [Top 25 Win $30]	$3.00	$750	8	297	297	8%	235.64	$30	190.24	$30.00
Casual NFL $1 Double Up	$1.00	$108	1	124	124	44%	210.64	$2	156.56	$2.00
