Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD
Ezekiel Elliott,RB,DAL,0.0,0.0,0.0,114.0,0.6,3.9,35.4,0.3
Todd Gurley,RB,LAR,0.0,0.0,0.0,89.5,0.9,3.8,39.0,0.3
Saquon Barkley,RB,NYG,0.0,0.0,0.0,75.6,0.6,5.9,50.9,0.3
Alvin Kamara,RB,NO,0.0,0.0,0.0,63.2,0.6,5.7,52.4,0.3
Christian McCaffrey,RB,CAR,0.0,0.0,0.0,64.6,0.4,5.8,52.9,0.4
Aaron Jones,RB,GB,0.0,0.0,0.0,81.0,0.8,3.1,22.0,0.1
David Johnson,RB,ARI,0.0,0.0,0.0,76.3,0.6,3.4,39.7,0.2
Nick Chubb,RB,CLE,0.0,0.0,0.0,76.1,0.8,0.9,10.1,0.2
Phillip Lindsay,RB,DEN,0.0,0.0,0.0,80.9,0.6,1.9,15.7,0.1
Jaylen Samuels,RB,PIT,0.0,0.0,0.0,54.4,0.6,2.8,26.3,0.4
Leonard Fournette,RB,JAX,0.0,0.0,0.0,78.4,0.5,2.9,26.6,0.1
Lamar Miller,RB,HOU,0.0,0.0,0.0,70.0,0.5,2.2,18.7,0.1
James White,RB,NE,0.0,0.0,0.0,20.3,0.2,5.7,55.2,0.5
Joe Mixon,RB,CIN,0.0,0.0,0.0,62.8,0.4,3.2,26.6,0.1
Justin Jackson,RB,LAC,0.0,0.0,0.0,54.8,0.7,1.7,15.6,0.1
Jeff Wilson,RB,SF,0.0,0.0,0.0,63.6,0.4,2.8,26.5,0.1
Mark Ingram,RB,NO,0.0,0.0,0.0,60.5,0.4,2.6,20.5,0.1
Gus Edwards,RB,BAL,0.0,0.0,0.0,85.1,0.4,0.2,1.1,0.0
Adrian Peterson,RB,WAS,0.0,0.0,0.0,65.5,0.5,1.2,13.1,0.1
Spencer Ware,RB,KC,0.0,0.0,0.0,52.6,0.4,1.8,21.3,0.1
Tevin Coleman,RB,ATL,0.0,0.0,0.0,49.5,0.3,1.9,21.6,0.3
Chris Carson,RB,SEA,0.0,0.0,0.0,60.6,0.4,1.3,12.9,0.1
Austin Ekeler,RB,LAC,0.0,0.0,0.0,46.1,0.4,2.3,25.1,0.2
Marlon Mack,RB,IND,0.0,0.0,0.0,55.6,0.5,1.8,16.4,0.1
LeSean McCoy,RB,BUF,0.0,0.0,0.0,54.8,0.3,2.8,23.3,0.1
Sony Michel,RB,NE,0.0,0.0,0.0,61.7,0.5,1.2,9.3,0.1
Jordan Howard,RB,CHI,0.0,0.0,0.0,59.4,0.5,1.2,10.5,0.0
Josh Adams,RB,PHI,0.0,0.0,0.0,61.3,0.5,1.1,7.2,0.0
Dalvin Cook,RB,MIN,0.0,0.0,0.0,57.1,0.3,4.0,29.8,0.1
Kenyan Drake,RB,MIA,0.0,0.0,0.0,36.5,0.3,3.5,29.2,0.3
Tarik Cohen,RB,CHI,0.0,0.0,0.0,24.4,0.2,4.1,49.1,0.3
LeGarrette Blount,RB,DET,0.0,0.0,0.0,53.2,0.6,0.5,3.1,0.0
Isaiah Crowell,RB,NYJ,0.0,0.0,0.0,53.7,0.4,1.9,13.2,0.0
Frank Gore,RB,MIA,0.0,0.0,0.0,59.3,0.2,1.5,13.6,0.1
Dion Lewis,RB,TEN,0.0,0.0,0.0,42.3,0.2,2.9,21.2,0.1
Doug Martin,RB,OAK,0.0,0.0,0.0,59.1,0.4,0.9,6.5,0.0
Royce Freeman,RB,DEN,0.0,0.0,0.0,50.9,0.4,0.9,6.4,0.0
Duke Johnson,RB,CLE,0.0,0.0,0.0,18.3,0.2,3.6,37.2,0.3
Chris Thompson,RB,WAS,0.0,0.0,0.0,20.7,0.1,3.7,30.9,0.2
Peyton Barber,RB,TB,0.0,0.0,0.0,51.2,0.3,0.8,6.4,0.0
Elijah McGuire,RB,NYJ,0.0,0.0,0.0,31.9,0.1,2.4,22.5,0.1
Derrick Henry,RB,TEN,0.0,0.0,0.0,39.8,0.4,0.9,8.3,0.0
Ito Smith,RB,ATL,0.0,0.0,0.0,30.8,0.4,1.2,8.2,0.0
Theo Riddick,RB,DET,0.0,0.0,0.0,17.6,0.1,5.1,35.9,0.1
Latavius Murray,RB,MIN,0.0,0.0,0.0,31.9,0.3,1.2,9.0,0.0
Jalen Richard,RB,OAK,0.0,0.0,0.0,23.4,0.1,3.3,28.7,0.0
Stevan Ridley,RB,PIT,0.0,0.0,0.0,21.8,0.2,1.2,11.4,0.1
Giovani Bernard,RB,CIN,0.0,0.0,0.0,23.3,0.2,1.9,14.4,0.0
Rex Burkhead,RB,NE,0.0,0.0,0.0,17.9,0.1,1.3,14.2,0.1
Nyheim Hines,RB,IND,0.0,0.0,0.0,18.7,0.1,2.6,19.1,0.1
Mike Davis,RB,SEA,0.0,0.0,0.0,18.7,0.1,1.7,11.5,0.1
Darren Sproles,RB,PHI,0.0,0.0,0.0,14.4,0.1,1.9,16.2,0.1
Rashaad Penny,RB,SEA,0.0,0.0,0.0,24.4,0.2,0.6,4.9,0.0
Alfred Blue,RB,HOU,0.0,0.0,0.0,28.8,0.1,0.7,5.3,0.0
Kenneth Dixon,RB,BAL,0.0,0.0,0.0,24.7,0.1,0.4,2.4,0.0
Chris Ivory,RB,BUF,0.0,0.0,0.0,14.2,0.1,0.8,11.2,0.0
Ty Montgomery,RB,BAL,0.0,0.0,0.0,10.3,0.1,1.9,15.3,0.0
Jamaal Williams,RB,GB,0.0,0.0,0.0,21.1,0.1,0.8,5.9,0.0
Kyle Juszczyk,RB,SF,0.0,0.0,0.0,1.8,0.0,2.2,26.0,0.1
Corey Clement,RB,PHI,0.0,0.0,0.0,15.5,0.1,1.6,15.1,0.0
T.J. Yeldon,RB,JAX,0.0,0.0,0.0,10.1,0.0,1.9,16.9,0.1
DeAndre Washington,RB,OAK,0.0,0.0,0.0,24.1,0.1,1.1,7.1,0.0
Dontrell Hilliard,RB,CLE,0.0,0.0,0.0,6.8,0.1,1.5,16.1,0.1
Chase Edmonds,RB,ARI,0.0,0.0,0.0,18.8,0.2,1.4,8.5,0.0
Damien Williams,RB,KC,0.0,0.0,0.0,10.3,0.1,0.4,3.0,0.0
Zach Zenner,RB,DET,0.0,0.0,0.0,12.0,0.1,1.2,8.6,0.0
Rod Smith,RB,DAL,0.0,0.0,0.0,14.3,0.1,0.4,2.8,0.0
Trey Edmunds,RB,PIT,0.0,0.0,0.0,12.6,0.1,0.7,6.9,0.0
Justin Davis,RB,LAR,0.0,0.0,0.0,10.7,0.1,0.2,2.1,0.0
Devontae Booker,RB,DEN,0.0,0.0,0.0,7.4,0.1,1.2,11.0,0.0
Cameron Artis-Payne,RB,CAR,0.0,0.0,0.0,11.3,0.1,0.4,2.8,0.0
Ronald Jones,RB,TB,0.0,0.0,0.0,11.9,0.1,0.8,7.2,0.0
James Develin,RB,NE,0.0,0.0,0.0,0.5,0.2,0.8,4.5,0.0
Jordan Wilkins,RB,IND,0.0,0.0,0.0,19.7,0.1,0.4,3.0,0.0
Anthony Sherman,RB,KC,0.0,0.0,0.0,0.8,0.0,0.9,9.7,0.1
Taquan Mizzell,RB,CHI,0.0,0.0,0.0,3.3,0.0,0.7,6.5,0.1
Wayne Gallman,RB,NYG,0.0,0.0,0.0,8.5,0.1,1.2,8.2,0.0
Keith Smith,RB,OAK,0.0,0.0,0.0,0.0,0.0,0.1,0.7,0.0
Carlos Hyde,RB,JAX,0.0,0.0,0.0,9.4,0.0,0.2,1.2,0.0
Dwayne Washington,RB,NO,0.0,0.0,0.0,2.1,0.0,0.1,0.3,0.0
Marcus Murphy,RB,BUF,0.0,0.0,0.0,4.0,0.0,0.1,0.3,0.0
T.J. Logan,RB,ARI,0.0,0.0,0.0,1.4,0.0,0.1,1.0,0.0
Javorius Allen,RB,BAL,0.0,0.0,0.0,2.8,0.0,0.2,1.0,0.0
Jacquizz Rodgers,RB,TB,0.0,0.0,0.0,2.4,0.0,0.1,1.3,0.0
Detrez Newsome,RB,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Derek Watt,RB,LAC,0.0,0.0,0.0,0.3,0.0,0.0,0.9,0.0
Roosevelt Nix,RB,PIT,0.0,0.0,0.0,0.0,0.0,0.1,1.3,0.0
Derrick Coleman,RB,ARI,0.0,0.0,0.0,0.1,0.0,0.0,0.5,0.0
Senorise Perry,RB,MIA,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
C.J. Ham,RB,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kalen Ballage,RB,MIA,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0
Zach Line,RB,NO,0.0,0.0,0.0,0.6,0.0,0.1,0.4,0.0
Ameer Abdullah,RB,MIN,0.0,0.0,0.0,3.3,0.0,0.2,1.6,0.0
Wendell Smallwood,RB,PHI,0.0,0.0,0.0,3.7,0.0,0.2,2.1,0.0
Mark Walton,RB,CIN,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0
Tommy Bohanon,RB,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamize Olawale,RB,DAL,0.0,0.0,0.0,0.5,0.0,0.1,1.6,0.0
Andy Janovich,RB,DEN,0.0,0.0,0.0,1.0,0.0,0.5,6.4,0.0
Alex Armah,RB,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Wilson,RB,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elijhaa Penny,RB,NYG,0.0,0.0,0.0,0.7,0.0,0.2,1.0,0.0
Patrick DiMarco,RB,BUF,0.0,0.0,0.0,-0.0,0.0,0.1,2.0,0.0
Michael Burton,RB,CHI,0.0,0.0,0.0,0.1,0.0,0.1,0.6,0.0
Kenjon Barner,RB,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Dayes,RB,SF,0.0,0.0,0.0,0.2,0.0,0.0,0.3,0.0
Danny Vitale,RB,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trenton Cannon,RB,NYJ,0.0,0.0,0.0,4.8,0.0,1.1,9.4,0.0
