Player,Bye,Proj,Actual,Att,Att,Comp,Inc,Yds,Yds,Yds,Yds,TD,TD,TD,TD,Int,Pick Six,Sack,1st Downs,1st Downs,1st Downs,40 Yd Cmp,Att,Att,Yds,Yds,Yds,Yds,TD,TD,TD,TD,1st Downs,1st Downs,1st Downs,40 Yd Att,Tgt*,Rec,Yds,Yds,Yds,Yds,TD,TD,TD,TD,1st Downs,1st Downs,1st Downs,40 Yd Rec,Yds,Yds,Yds,Yds,TD,TD,TD,TD,2PT,Tot,Lost,POS
Player Note P. Mahomes KC - QB Final (W) 26-14 vs Ari,12,1,1,36.5,5.5,28.4,8.1,359,21.2,0.0,0.0,2.6,0.1,0.0,0.0,0.9,0.0,1.9,14.7,1.5,0.0,0.7,36.5,5.5,359,21.2,0.0,0.0,2.6,0.1,0.0,0.0,14.7,1.5,0.0,0.0,0.0,0.0,359,21.2,0.0,0.0,2.6,0.1,0.0,0.0,14.7,1.5,0.0,0.0,359,21.2,0.0,0.0,2.6,0.1,0.0,0.0,0.1,0.5,0.2,QB
Player Note C. Newton Car - QB Q Final (L) 52-21 @ Pit,4,3,3,35.2,8.0,22.4,12.8,261,40.1,0.0,0.0,2.0,0.4,0.0,0.0,0.8,0.0,2.3,12.9,3.2,0.0,0.8,35.2,8.0,261,40.1,0.0,0.0,2.0,0.4,0.0,0.0,12.9,3.2,0.0,0.1,0.0,0.0,261,40.1,0.0,0.0,2.0,0.4,0.0,0.0,12.9,3.2,0.0,0.0,261,40.1,0.0,0.0,2.0,0.4,0.0,0.0,0.1,0.5,0.2,QB
No new player Notes M. Ryan Atl - QB Final (L) 28-16 @ Cle,8,4,4,39.7,2.4,28.2,11.5,330,8.6,0.0,0.0,2.1,0.2,0.0,0.0,1.0,0.0,2.0,15.5,0.4,0.0,0.8,39.7,2.4,330,8.6,0.0,0.0,2.1,0.2,0.0,0.0,15.5,0.4,0.0,0.0,0.0,0.0,330,8.6,0.0,0.0,2.1,0.2,0.0,0.0,15.5,0.4,0.0,0.0,330,8.6,0.0,0.0,2.1,0.2,0.0,0.0,0.1,0.4,0.1,QB
No new player Notes A. Rodgers GB - QB Q Final (W) 31-12 vs Mia,7,5,5,33.2,3.3,24.2,9.0,287,16.2,0.0,0.0,2.3,0.1,0.0,0.0,0.5,0.0,1.6,13.4,0.9,0.0,0.7,33.2,3.3,287,16.2,0.0,0.0,2.3,0.1,0.0,0.0,13.4,0.9,0.0,0.0,0.0,0.0,287,16.2,0.0,0.0,2.3,0.1,0.0,0.0,13.4,0.9,0.0,0.0,287,16.2,0.0,0.0,2.3,0.1,0.0,0.0,0.2,0.4,0.2,QB
No new player Notes B. Roethlisberger Pit - QB Final (W) 52-21 vs Car,7,6,6,39.2,0.8,27.2,12.0,327,2.5,0.0,0.0,2.2,0.0,0.0,0.0,0.9,0.0,2.0,15.2,0.1,0.0,0.8,39.2,0.8,327,2.5,0.0,0.0,2.2,0.0,0.0,0.0,15.2,0.1,0.0,0.0,0.0,0.0,327,2.5,0.0,0.0,2.2,0.0,0.0,0.0,15.2,0.1,0.0,0.0,327,2.5,0.0,0.0,2.2,0.0,0.0,0.0,0.1,0.4,0.1,QB
Player Note J. Goff LAR - QB Final (W) 36-31 vs Sea,12,7,7,34.4,2.8,24.8,9.6,306,7.6,0.0,0.0,2.1,0.1,0.0,0.0,0.7,0.0,1.7,14.0,0.3,0.0,0.7,34.4,2.8,306,7.6,0.0,0.0,2.1,0.1,0.0,0.0,14.0,0.3,0.0,0.0,0.0,0.0,306,7.6,0.0,0.0,2.1,0.1,0.0,0.0,14.0,0.3,0.0,0.0,306,7.6,0.0,0.0,2.1,0.1,0.0,0.0,0.1,0.5,0.2,QB
Player Note P. Rivers LAC - QB Q Final (W) 20-6 @ Oak,8,9,9,36.3,1.5,26.5,9.8,326,0.3,0.0,0.0,2.2,0.0,0.0,0.0,0.7,0.0,1.6,14.8,0.0,0.0,0.7,36.3,1.5,326,0.3,0.0,0.0,2.2,0.0,0.0,0.0,14.8,0.0,0.0,0.0,0.0,0.0,326,0.3,0.0,0.0,2.2,0.0,0.0,0.0,14.8,0.0,0.0,0.0,326,0.3,0.0,0.0,2.2,0.0,0.0,0.0,0.1,0.4,0.2,QB
Player Note D. Brees NO - QB Final (W) 51-14 @ Cin,6,10,10,34.9,0.4,26.9,8.0,308,0.9,0.0,0.0,2.2,0.1,0.0,0.0,0.8,0.0,1.5,14.1,0.0,0.0,0.8,34.9,0.4,308,0.9,0.0,0.0,2.2,0.1,0.0,0.0,14.1,0.0,0.0,0.0,0.0,0.0,308,0.9,0.0,0.0,2.2,0.1,0.0,0.0,14.1,0.0,0.0,0.0,308,0.9,0.0,0.0,2.2,0.1,0.0,0.0,0.1,0.3,0.1,QB
Player Note C. Wentz Phi - QB Q Final (L) 27-20 vs Dal,9,13,13,33.7,3.6,22.5,11.2,269,18.5,0.0,0.0,2.0,0.2,0.0,0.0,0.6,0.0,1.7,12.7,1.7,0.0,0.7,33.7,3.6,269,18.5,0.0,0.0,2.0,0.2,0.0,0.0,12.7,1.7,0.0,0.0,0.0,0.0,269,18.5,0.0,0.0,2.0,0.2,0.0,0.0,12.7,1.7,0.0,0.0,269,18.5,0.0,0.0,2.0,0.2,0.0,0.0,0.3,0.6,0.3,QB
No new player Notes A. Dalton Cin - QB IR Final (L) 51-14 vs NO,9,14,14,40.6,1.7,26.6,14.0,300,8.6,0.0,0.0,2.2,0.1,0.0,0.0,0.9,0.0,2.1,14.9,0.6,0.0,0.8,40.6,1.7,300,8.6,0.0,0.0,2.2,0.1,0.0,0.0,14.9,0.6,0.0,0.0,0.0,0.0,300,8.6,0.0,0.0,2.2,0.1,0.0,0.0,14.9,0.6,0.0,0.0,300,8.6,0.0,0.0,2.2,0.1,0.0,0.0,0.1,0.5,0.2,QB
