NFL $5,425 FFWC MEGAQualifier Satellite	$5.00	$5,425	38	1,290	1,099	0%	258.56	$0	258.56	$0.00
NFL $5K Mini Gridiron	$27.00	$5,000	6	215	215	24%	262.56	$750	194.48	$40.00
NFL $5K Chop Block [3 Entry Max]	$50.00	$5,000	3	113	113	25%	233.78	$750	202.70	$75.00
NFL $25 Double Up	$25.00	$5,000	6	229	229	44%	233.78	$50	205.08	$50.00
Casual NFL $5K Gridiron	$27.00	$5,000	6	215	215	28%	237.08	$500	184.00	$50.00
NFL $5K Mini Play-Action	$3.00	$5,000	20	1,981	1,981	28%	262.56	$250	186.22	$5.00
NFL $5K Mini Slant	$9.00	$5,000	19	653	653	22%	242.60	$500	198.06	$20.00
NFL $530 50-50 [Top 50% Win]	$530.00	$5,000	1	10	0	0%		$0		$0.00
NFL $50 Single Entry Double Up	$50.00	$5,000	1	113	113	44%	247.96	$100	199.18	$100.00
NFL $50 Single Entry Double Up	$50.00	$5,000	1	113	113	44%	252.16	$100	201.68	$100.00
NFL $5K Mini Gridiron	$27.00	$5,000	6	215	215	24%	241.66	$750	199.68	$40.00
NFL $530 50-50 [Top 50% Win]	$530.00	$5,000	1	10	0	0%		$0		$0.00
NFL $5K Mini Flea Flicker	$5.00	$5,000	35	1,189	1,189	26%	247.36	$500	188.38	$8.00
NFL $5K Mini Hail Mary	$12.00	$5,000	14	490	490	25%	242.60	$500	188.86	$18.00
Beginner NFL $5K Play-Action	$3.00	$5,000	5	1,981	1,981	28%	247.50	$250	172.58	$5.00
NFL Fantasy Football Millionaire SUPERSatellite [200x]	$0.25	$4,000	20	19,024	19,024	1%	263.90	$0	225.08	$0.00
NFL Fantasy Football Millionaire SUPERSatellite [200x]	$3.00	$4,000	20	1,585	1,585	13%	243.18	$0	198.58	$0.00
NFL $10 Double Up	$10.00	$4,000	13	459	459	44%	259.06	$20	185.08	$20.00
NFL BIG 10x Booster [Top 15 Win $250]	$25.00	$3,750	5	176	176	9%	248.46	$250	209.48	$250.00
NFL $20 200-Player (Winner Takes All)	$20.00	$3,600	1	200	0	0%		$0		$0.00
NFL $20 50-50	$20.00	$3,600	1	200	200	50%	249.50	$36	205.08	$36.00
NFL $20 50-50	$20.00	$3,600	1	200	0	0%		$0		$0.00
Spookyexpress.com Newsletter and Bonuses Championship #1	$20.00	$3,600	1	200	0	0%		$0		$0.00
NFL $20 200-Player (Top 3 Win)	$20.00	$3,600	1	200	0	0%		$0		$0.00
Top 20 wieners	$20.00	$3,600	1	200	0	0%		$0		$0.00
NFL $20 200-Player (Top 20 Win)	$20.00	$3,600	1	200	0	0%		$0		$0.00
NFL $20 200-Player (Top 20 Win)	$20.00	$3,600	1	200	0	0%		$0		$0.00
gd #1	$20.00	$3,600	1	200	0	0%		$0		$0.00
NFL MEGA Millionaire Satellite	$330.00	$3,000	1	10	0	0%		$0		$0.00
NFL $5 Double Up	$5.00	$3,000	20	689	689	44%	259.80	$10	208.70	$10.00
Beginner NFL $3K First Down	$1.00	$3,000	5	3,567	3,567	20%	251.50	$150	176.36	$2.00
NFL $3K Hail Mary	$12.00	$3,000	8	294	294	19%	242.16	$500	196.80	$25.00
NFL Single Entry $5 Double Up	$5.00	$3,000	1	689	689	44%	248.28	$10	185.28	$10.00
NFL $3 Double Up	$3.00	$3,000	20	1,149	1,149	44%	237.28	$6	213.18	$6.00
NFL $3 Double Up	$3.00	$3,000	20	1,149	1,149	44%	247.96	$6	213.18	$6.00
Beginner NFL $3K Gridiron	$27.00	$3,000	3	129	129	23%	235.68	$500	186.78	$50.00
NFL MEGA Millionaire Satellite	$34.00	$3,000	3	102	86	1%	254.76	$0	254.76	$0.00
NFL BIG 10x Booster [Top 30 Win $100]	$10.00	$3,000	10	352	352	9%	236.16	$100	214.16	$100.00
NFL BIG 10x Booster [Top 30 Win $100]	$10.00	$3,000	10	352	352	9%	236.16	$100	211.48	$100.00
NFL MEGA Millionaire Satellite	$5.00	$3,000	21	713	636	0%	254.76	$0	254.76	$0.00
NFL MEGA Millionaire Satellite	$330.00	$3,000	1	10	0	0%		$0		$0.00
NFL $5 Double Up	$5.00	$3,000	20	689	689	44%	233.88	$10	211.68	$10.00
NFL $3K Safety	$2.00	$3,000	20	1,783	1,783	20%	243.48	$300	192.66	$4.00
NFL BIG $25 Triple Up [Top 36 Win $75]	$25.00	$2,700	1	124	124	29%	233.78	$75	213.18	$75.00
NFL BIG 10x Booster [Top 50 Win $50]	$5.00	$2,500	17	594	594	8%	247.18	$50	206.16	$50.00
NFL Single Entry $10 Double Up	$10.00	$2,000	1	229	229	44%	235.68	$20	197.98	$20.00
NFL $2K Singleback [3 Entry Max]	$1.00	$2,000	3	2,378	2,378	26%	257.68	$100	182.40	$1.50
NFL BIG 10x Booster [Top 100 Win $20]	$2.00	$2,000	20	1,189	1,189	8%	244.10	$20	213.18	$20.00
Spookyexpress.com Newsletter and Bonuses Wildcard #1	$10.00	$1,800	1	200	0	50%		$0		$0.00
NFL $10 200-Player (Top 20 Win)	$10.00	$1,800	1	200	200	10%	224.56	$270	190.40	$36.00
NFL $10 200-Player (Winner Takes All)	$10.00	$1,800	1	200	0	0%		$0		$0.00
NFL $10 200-Player (Top 10 Win)	$10.00	$1,800	1	200	0	0%		$0		$0.00
NFL $10 200-Player (Top 5 Win)	$10.00	$1,800	1	200	0	0%		$0		$0.00
NFL $5 Double Up [3 Entry Max]	$5.00	$1,500	3	344	344	44%	237.28	$10	205.08	$10.00
NFL $5 Double Up [3 Entry Max]	$5.00	$1,500	3	344	344	44%	237.28	$10	205.08	$10.00
NFL $5 Double Up [3 Entry Max]	$5.00	$1,500	3	344	344	44%	247.18	$10	213.18	$10.00
NFL $5 Double Up [3 Entry Max]	$5.00	$1,500	3	344	344	44%	247.18	$10	213.18	$10.00
NFL $5 Double Up [3 Entry Max]	$5.00	$1,500	3	344	344	44%	237.28	$10	205.08	$10.00
NFL $5 Double Up [3 Entry Max]	$5.00	$1,500	3	344	344	44%	247.18	$10	213.18	$10.00
NFL $5 Double Up [3 Entry Max]	$5.00	$1,500	3	344	344	44%	238.58	$10	205.08	$10.00
NFL $5 Double Up [3 Entry Max]	$5.00	$1,500	3	344	344	44%	247.18	$10	213.18	$10.00
Casual NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	235.68	$20	182.48	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	237.28	$20	210.88	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	238.58	$20	206.00	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	235.68	$20	205.08	$20.00
Beginner NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	237.28	$20	188.78	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	237.28	$20	208.58	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	237.28	$20	210.88	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	231.10	$20	198.90	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	234.36	$20	205.08	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	237.28	$20	207.26	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	237.28	$20	213.18	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	237.28	$20	210.88	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	237.28	$20	213.18	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	247.18	$20	210.66	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	247.18	$20	213.18	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	237.28	$20	214.90	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	242.68	$20	205.86	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	237.28	$20	213.18	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	237.28	$20	213.18	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	242.68	$20	213.18	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	237.28	$20	213.18	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	237.28	$20	213.18	$20.00
Casual NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	235.68	$20	187.68	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	247.18	$20	207.00	$20.00
Casual NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	235.68	$20	187.68	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	237.28	$20	210.88	$20.00
Beginner NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	249.50	$20	183.78	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	247.18	$20	211.90	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	247.18	$20	213.18	$20.00
NFL $2 Double Up	$2.00	$1,000	17	574	574	44%	233.16	$4	178.62	$4.00
NFL $5 Contest	$5.00	$1,000	7	237	237	21%	234.36	$125	193.46	$10.00
NFL $3 Contest	$3.00	$1,000	11	396	396	20%	233.78	$100	199.10	$6.00
NFL 10x Booster [Top 10 Win $100]	$10.00	$1,000	3	117	117	9%	237.98	$100	212.76	$100.00
NFL $3 Contest	$3.00	$1,000	11	396	396	20%	236.30	$100	198.58	$6.00
NFL $3 Winner Take All [$1K to 1st]	$3.00	$1,000	10	396	396	0%	239.10	$1,000	239.10	$1,000.00
NFL 10x Booster [Top 10 Win $100]	$10.00	$1,000	3	117	117	9%	228.26	$100	215.96	$100.00
NFL $9 Contest	$9.00	$1,000	3	130	130	22%	236.30	$100	197.70	$18.00
Beginner NFL $1K Button Hook [Single Entry]	$9.00	$1,000	1	130	130	22%	251.50	$100	188.28	$18.00
Casual NFL 10x Booster [Top 10 Win $100]	$10.00	$1,000	3	117	117	9%	246.78	$100	214.58	$100.00
NFL $1 Double Up	$1.00	$1,000	20	1,149	1,149	44%	238.18	$2	213.18	$2.00
NFL 10x Booster [Top 10 Win $100]	$10.00	$1,000	3	117	117	9%	231.10	$100	220.68	$100.00
Beginner NFL $1K Pylon [Single Entry]	$3.00	$1,000	1	396	396	20%	251.50	$100	186.60	$6.00
NFL $5 Winner Take All [$1K to 1st]	$5.00	$1,000	6	237	237	0%	228.40	$1,000	228.40	$1,000.00
NFL $3 Winner Take All [$1K to 1st]	$3.00	$1,000	10	396	396	0%	240.36	$1,000	240.36	$1,000.00
NFL $5 Winner Take All [$1K to 1st]	$5.00	$1,000	6	237	237	0%	240.26	$1,000	240.26	$1,000.00
Casual NFL 10x Booster [Top 10 Win $100]	$10.00	$1,000	3	117	117	9%	229.08	$100	210.70	$100.00
NFL $9 Winner Take All [$1K to 1st]	$9.00	$1,000	3	130	130	1%	240.26	$1,000	240.26	$1,000.00
Beginner NFL 10x Booster [Top 10 Win $100]	$10.00	$1,000	3	117	117	9%	220.68	$100	199.70	$100.00
NFL $9 Winner Take All [$1K to 1st]	$9.00	$1,000	3	130	130	1%	228.18	$1,000	228.18	$1,000.00
NFL $1 Double Up	$1.00	$1,000	20	1,149	1,149	44%	243.96	$2	204.78	$2.00
NFL $1 Double Up	$1.00	$1,000	20	1,149	1,149	44%	237.28	$2	213.18	$2.00
Casual NFL 10x Booster [Top 10 Win $100]	$10.00	$1,000	3	117	117	9%	227.86	$100	201.88	$100.00
Beginner NFL $1K Button Hook [Single Entry]	$9.00	$1,000	1	130	130	22%	235.68	$100	188.98	$18.00
NFL $1 Double Up	$1.00	$1,000	20	1,149	1,149	44%	237.96	$2	210.26	$2.00
NFL $1 Double Up	$1.00	$1,000	20	1,149	1,149	44%	262.80	$2	199.96	$2.00
NFL $1 Double Up	$1.00	$1,000	20	1,149	1,149	44%	252.28	$2	205.08	$2.00
NFL $3 Double Up [3 Entry Max]	$3.00	$900	3	344	344	44%	239.76	$6	213.18	$6.00
NFL $5 200-Player (Top 10 Win)	$5.00	$900	1	200	0	5%		$0		$0.00
NFL $5 200-Player (Top 20 Win)	$5.00	$900	1	200	0	10%		$0		$0.00
NFL $3 Double Up [3 Entry Max]	$3.00	$900	3	344	344	44%	239.76	$6	213.18	$6.00
NFL $10 Triple Up [Top 30 Win $30] (Multi-Entry)	$10.00	$900	3	103	103	29%	233.78	$30	206.28	$30.00
$5 top ten	$5.00	$900	1	200	0	5%		$0		$0.00
NFL $5 50-50	$5.00	$900	1	200	200	50%	247.18	$9	194.18	$9.00
NFL $5 200-Player (Top 10 Win)	$5.00	$900	1	200	0	5%		$0		$0.00
NFL $3 Double Up [3 Entry Max]	$3.00	$900	3	344	344	44%	239.76	$6	213.18	$6.00
Spookyexpress.com Newsletter and Bonuses Divisional Playoff #1	$5.00	$900	1	200	200	50%	247.18	$9	185.28	$9.00
NFL $5 200-Player (Top 3 Win)	$5.00	$900	1	200	0	2%		$0		$0.00
NFL $5 200-Player (Winner Takes All)	$5.00	$900	1	200	0	1%		$0		$0.00
NFL $5 200-Player (Top 5 Win)	$5.00	$900	1	200	0	3%		$0		$0.00
NFL $3 Double Up [3 Entry Max]	$3.00	$900	3	344	344	44%	239.76	$6	213.18	$6.00
NFL $3 Double Up [3 Entry Max]	$3.00	$900	3	344	344	44%	247.18	$6	213.18	$6.00
NFL $5 200-Player (Top 20 Win)	$5.00	$900	1	200	0	10%		$0		$0.00
NFL BIG $5 Triple Up [Top 60 Win $15]	$5.00	$900	1	206	206	29%	237.96	$15	213.18	$15.00
NFL $3 Double Up [3 Entry Max]	$3.00	$900	3	344	344	44%	247.18	$6	207.18	$6.00
NFL $3 Double Up [3 Entry Max]	$3.00	$900	3	344	344	44%	247.18	$6	213.18	$6.00
NFL $3 Double Up [3 Entry Max]	$3.00	$900	3	344	344	44%	247.18	$6	213.18	$6.00
Boyer49 #1	$5.00	$900	1	200	0	50%		$0		$0.00
NFL $5 200-Player (Top 20 Win)	$5.00	$900	1	200	0	10%		$0		$0.00
NFL $5 200-Player (Top 5 Win)	$5.00	$900	1	200	0	3%		$0		$0.00
