Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,Status
Rob Gronkowski,TE,NE,0.0,0.0,0.0,0.0,0.0,5.2,78.1,0.5, 
Travis Kelce,TE,KC,0.0,0.0,0.0,0.5,0.0,5.5,70.7,0.4, 
Zach Ertz,TE,PHI,0.0,0.0,0.0,0.0,0.0,5.2,59.9,0.4, 
Jordan Reed,TE,WAS,0.0,0.0,0.0,0.0,0.0,4.2,45.9,0.4,IR
Jack Doyle,TE,IND,0.0,0.0,0.0,0.0,0.0,4.5,41.6,0.4,IR
Kyle Rudolph,TE,MIN,0.0,0.0,0.0,0.0,0.0,3.9,41.5,0.4, 
Evan Engram,TE,NYG,0.0,0.0,0.0,0.0,0.0,4.0,44.0,0.3, 
Jimmy Graham,TE,GB,0.0,0.0,0.0,0.0,0.0,3.5,38.8,0.5, 
George Kittle,TE,SF,0.0,0.0,0.0,0.0,0.0,3.5,42.4,0.4, 
Ricky Seals-Jones,TE,ARI,0.0,0.0,0.0,0.0,0.0,3.6,42.2,0.2,Q
Trey Burton,TE,CHI,0.0,0.0,0.0,0.0,0.0,3.3,35.7,0.3,Q
Austin Seferian-Jenkins,TE,JAX,0.0,0.0,0.0,0.0,0.0,3.4,36.0,0.3,IR
David Njoku,TE,CLE,0.0,0.0,0.0,0.0,0.0,2.9,34.3,0.3, 
Vance McDonald,TE,PIT,0.0,0.0,0.0,0.0,0.0,2.8,34.6,0.3, 
Benjamin Watson,TE,NO,0.0,0.0,0.0,0.0,0.0,2.9,29.6,0.3,Q
Jared Cook,TE,OAK,0.0,0.0,0.0,0.0,0.0,2.8,33.9,0.2, 
Austin Hooper,TE,ATL,0.0,0.0,0.0,0.0,0.0,2.7,29.9,0.3, 
O.J. Howard,TE,TB,0.0,0.0,0.0,0.0,0.0,2.5,32.7,0.2,IR
Charles Clay,TE,BUF,0.0,0.0,0.0,0.0,0.0,3.0,30.7,0.1, 
Eric Ebron,TE,IND,0.0,0.0,0.0,0.0,0.0,2.6,28.8,0.2, 
Antonio Gates,TE,LAC,0.0,0.0,0.0,0.0,0.0,2.3,26.2,0.3, 
Ian Thomas,TE,CAR,0.0,0.0,0.0,0.0,0.0,2.5,27.2,0.2, 
Cameron Brate,TE,TB,0.0,0.0,0.0,0.0,0.0,2.4,27.2,0.2,Q
Ryan Griffin,TE,HOU,0.0,0.0,0.0,0.0,0.0,2.4,26.9,0.2, 
Tyler Eifert,TE,CIN,0.0,0.0,0.0,0.0,0.0,2.2,24.2,0.2,IR
Will Dissly,TE,SEA,0.0,0.0,0.0,0.0,0.0,2.2,22.7,0.2,IR
