Player,Team,PA,YdA,TD,Sack,Int,Fum Rec,Saf,Blk
Arizona Cardinals,ARI,21.36,333.46666666666664,0.148,2.376,0.6359999999999999,0.6599999999999999,0.0325,0.03
Atlanta Falcons,ATL,24.1875,384.7,0.17200000000000001,2.068,0.7700000000000001,0.76,0.0075,0.04
Baltimore Ravens,BAL,15.86,270.76666666666665,0.24800000000000005,2.816,1.198,0.682,0.035,0.05
Buffalo Bills,BUF,22.43,341.6666666666667,0.18800000000000003,1.818,0.9119999999999999,0.512,0.0075,0.04
Carolina Panthers,CAR,22.285,356.6666666666667,0.178,2.586,0.8219999999999998,0.692,0.01,0.085
Chicago Bears,CHI,23.7675,328.40000000000003,0.192,2.8160000000000003,0.6180000000000001,0.596,0.0075,0.085
Cincinnati Bengals,CIN,25.185,356.90000000000003,0.17,2.73,0.96,0.502,0.0575,0.085
Cleveland Browns,CLE,22.77,352.90000000000003,0.17600000000000002,1.514,0.844,0.504,0.0075,0.04
Dallas Cowboys,DAL,21.377499999999998,330.73333333333335,0.164,2.408,0.906,0.686,0.0075,0.035
Denver Broncos,DEN,20.4525,313.93333333333334,0.21600000000000003,2.766,0.8800000000000001,0.542,0.0625,0.085
Detroit Lions,DET,19.5325,321.43333333333334,0.236,2.668,0.984,0.664,0.0075,0.085
Green Bay Packers,GB,19.405,336.53333333333336,0.18,2.902,0.89,0.646,0.0575,0.035
Houston Texans,HOU,25.9075,352.0,0.13799999999999998,2.34,0.6140000000000001,0.588,0.0825,0.03
Indianapolis Colts,IND,21.57,337.59999999999997,0.168,2.168,0.704,0.5980000000000001,0.0075,0.035
Jacksonville Jaguars,JAX,18.61,325.96666666666664,0.24000000000000005,2.6879999999999997,1.092,0.7939999999999999,0.035,0.03
Kansas City Chiefs,KC,23.9775,386.8,0.186,1.828,0.892,0.602,0.0075,0.03
Los Angeles Chargers,LAC,22.290000000000003,373.2,0.198,2.472,0.9860000000000001,0.538,0.0075,0.035
Los Angeles Rams,LAR,19.4875,327.6666666666667,0.254,2.16,0.9019999999999999,0.6799999999999999,0.035,0.04
Miami Dolphins,MIA,21.1,325.6666666666667,0.2,2.22,0.938,0.568,0.0075,0.04
Minnesota Vikings,MIN,19.6475,349.8,0.22600000000000003,2.658,0.9520000000000002,0.5640000000000001,0.0325,0.035
New England Patriots,NE,19.36,377.23333333333335,0.21200000000000002,3.022,1.1340000000000001,0.6020000000000001,0.035,0.09
New Orleans Saints,NO,19.055,334.3666666666667,0.24,2.3440000000000003,1.21,0.6639999999999999,0.01,0.04
New York Giants,NYG,21.8725,376.06666666666666,0.20800000000000002,1.592,0.9120000000000001,0.6639999999999999,0.01,0.09
New York Jets,NYJ,25.555,366.5,0.17,2.0479999999999996,0.744,0.5559999999999999,0.01,0.035
Oakland Raiders,OAK,28.27566476700593,409.85084531484205,0.16842875872186722,1.8477504661730582,0.6975160708584437,0.6431105312308653,0.032501171521580045,0.035
Philadelphia Eagles,PHI,20.605,372.8333333333333,0.19200000000000003,2.1759999999999997,0.8559999999999999,0.648,0.037500000000000006,0.085
Pittsburgh Steelers,PIT,18.0375,341.76666666666665,0.168,3.3899999999999997,0.6779999999999999,0.734,0.0325,0.09
San Francisco 49ers,SF,26.035,360.56666666666666,0.16,1.874,0.7699999999999999,0.548,0.0075,0.04
Seattle Seahawks,SEA,19.86,333.09999999999997,0.196,2.292,0.826,0.724,0.0325,0.08
Tampa Bay Buccaneers,TB,28.7625,436.59999999999997,0.194,1.484,0.7580000000000001,0.736,0.01,0.07500000000000001
Tennessee Titans,TEN,20.747500000000002,329.76666666666665,0.22000000000000003,2.478,0.9880000000000001,0.618,0.060000000000000005,0.08
Washington Redskins,WAS,22.3275,365.06666666666666,0.2,2.844,0.8639999999999999,0.5740000000000001,0.01,0.03
