Player,Team,PA,YdA,TD,Sack,Int,Fum Rec,Saf,Blk
Arizona Cardinals,ARI,23.900530795033244,342.66342037782965,0.1,2.6,0.4,0.4,0.0,0.0
Atlanta Falcons,ATL,24.108836049441866,383.19477716719035,0.1,2.032352917033964,0.9422422003221343,0.6,0.0,0.0
Baltimore Ravens,BAL,14.4,292.0,0.1,3.5,1.4,0.6,0.0,0.0
Buffalo Bills,BUF,24.8,353.6983704707193,0.15,1.8999775372379863,0.6,0.3,0.0,0.0
Carolina Panthers,CAR,19.5,360.26457527189785,0.1,2.7,0.6,0.5,0.0,0.07
Chicago Bears,CHI,24.09981838910113,341.9149939468583,0.11584713437039695,3.7,0.89,0.4,0.0,0.07
Cincinnati Bengals,CIN,23.9,358.31213422362714,0.10593165319065612,3.071858669745886,0.8999899166957346,0.3,0.0,0.07
Cleveland Browns,CLE,23.50819208602082,356.1991855649457,0.12,1.6421138666800814,1.0,0.4,0.0,0.0
Dallas Cowboys,DAL,20.11,342.47201783260545,0.09984988445384635,2.7,0.8,0.6,0.0,0.0
Denver Broncos,DEN,23.5,333.41744680343595,0.17,3.1,1.1,0.5,0.0,0.07
Detroit Lions,DET,24.4,331.9452299424659,0.17,2.9,0.9002297134732941,0.5,0.0,0.07
Green Bay Packers,GB,18.326897347041452,343.7987420567564,0.1,3.3,0.8,0.4,0.0,0.0
Houston Texans,HOU,26.899702754192962,356.51161598376103,0.1,1.832374058733829,0.77,0.5,0.03,0.0
Indianapolis Colts,IND,20.260639718088143,347.21301550686053,0.1,2.428798177452265,0.9004355136355985,0.4,0.0,0.0
Jacksonville Jaguars,JAX,19.713504849962113,336.247447874468,0.17,2.1,1.0,0.6,0.0,0.0
Kansas City Chiefs,KC,25.8,381.98843794127754,0.10027944329207183,1.5731508998229102,0.9288560330521519,0.5,0.0,0.0
Los Angeles Chargers,LAC,23.667260547824043,371.6808211934041,0.15,2.365756979583492,0.9,0.4,0.0,0.0
Los Angeles Rams,LAR,19.182757512983358,336.5764107116881,0.16,1.7,1.01,0.5,0.0,0.0
Miami Dolphins,MIA,19.7,336.9578953052521,0.15,1.9869223283263495,1.3,0.4,0.0,0.0
Minnesota Vikings,MIN,19.21321177959327,354.2251280030052,0.18000000000000002,2.600718006289494,1.1,0.5,0.0,0.0
New England Patriots,NE,19.296119189468754,370.9903071587439,0.1,2.8998430134970796,0.9080571672159868,0.4,0.0,0.08
New Orleans Saints,NO,19.8,339.3166914153204,0.16,1.8,0.9,0.5,0.0,0.0
New York Giants,NYG,21.48275347167383,374.1099556961516,0.13,1.3338906982563057,0.9205779534965906,0.4,0.0,0.08
New York Jets,NYJ,23.32,370.5512480151083,0.1,1.8388607868509246,1.02,0.4,0.0,0.0
Oakland Raiders,OAK,26.900141667892576,409.0,0.1,1.9160940365102044,0.6,0.5,0.0,0.0
Philadelphia Eagles,PHI,18.9,373.8843620234455,0.14,2.5078156806559573,1.0,0.5,0.0,0.07
Pittsburgh Steelers,PIT,18.85,346.06280648365157,0.1,4.125340368994926,0.9080702067193454,0.4,0.0,0.08
San Francisco 49ers,SF,23.94,364.6674279827882,0.1,1.8556427597254923,0.7,0.4,0.0,0.0
Seattle Seahawks,SEA,22.8,342.0712356003995,0.1,2.8,1.1,0.5,0.0,0.06
Tampa Bay Buccaneers,TB,27.45,431.8,0.12,1.100138712130314,0.5,0.4,0.0,0.05
Tennessee Titans,TEN,22.9,342.1002350147184,0.14,2.3677931835562047,1.3,0.4,0.0,0.06
Washington Redskins,WAS,20.31,367.34236654213333,0.16,3.6,0.9076875244984549,0.5,0.0,0.0
