Player,Team,GP,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,Fum Lost,2PT,Tack,Ast,Sack,Int,Frc Fum,Fum Rec,Pass Def,POS,TD
Jehu Chesson,WAS,1.0,0.03,0.0,0.13,2.73,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Sammie Coates,FA,1.0,0.12,0.0,0.42,5.52,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Randall Cobb,GB,1.0,1.67,0.0,4.37,48.27,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Keelan Cole,JAX,1.0,0.07,0.0,4.18,56.56,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Corey Coleman,NYG,1.0,0.11,0.0,0.29,5.45,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Chris Conley,KC,1.0,0.05,0.0,1.59,21.27,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Brandin Cooks,LAR,1.0,2.89,0.02,4.25,74.27,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Cody Core,CIN,1.0,0.06,0.0,0.99,10.67,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Michael Crabtree,BAL,1.0,0.09,0.0,5.02,63.01,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Stefon Diggs,MIN,1.0,3.1,0.03,6.09,70.59,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Josh Doctson,WAS,1.0,0.35,0.0,2.88,37.59,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Phillip Dorsett,NE,1.0,0.04,0.0,0.59,6.89,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Julian Edelman,NE,1.0,9.59,0.04,6.07,69.17,0.45,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Alex Erickson,CIN,1.0,0.85,0.01,2.32,24.63,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Mike Evans,TB,1.0,0.05,0.0,5.86,82.99,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Larry Fitzgerald,ARI,1.0,0.1,0.0,4.99,54.59,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Michael Floyd,WAS,1.0,0.03,0.0,0.51,6.53,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Bennie Fowler,NYG,1.0,0.03,0.0,0.79,10.51,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Will Fuller,HOU,1.0,0.58,0.0,4.63,62.25,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.02
Devin Funchess,CAR,1.0,0.06,0.0,4.4,66.8,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Taylor Gabriel,CHI,1.0,2.66,0.02,3.14,45.14,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Shelton Gibson,PHI,1.0,0.09,0.0,0.27,3.39,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Chris Godwin,TB,1.0,0.03,0.0,3.94,51.77,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Kenny Golladay,DET,1.0,0.57,0.0,4.2,67.54,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Marquise Goodwin,SF,1.0,4.83,0.04,3.7,57.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Josh Gordon,NE,1.0,0.13,0.0,3.79,49.33,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Jakeem Grant,MIA,1.0,0.24,0.0,3.2,40.7,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
A.J. Green,CIN,1.0,0.19,0.0,6.44,91.33,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Rashad Greene,JAX,1.0,0.08,0.0,0.29,4.87,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Justin Hardee,NO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.09,0.0,0.01,0.01,0.01,0.08,WR,0.0
Dwayne Harris,OAK,1.0,0.47,0.0,0.25,5.92,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Maurice Harris,WAS,1.0,0.77,0.0,1.73,21.96,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Quadree Henderson,NYG,1.0,0.45,0.0,0.2,3.46,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Tyreek Hill,KC,1.0,5.24,0.02,5.22,78.9,0.57,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.05
T.Y. Hilton,IND,1.0,0.16,0.0,4.47,56.88,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.01
KhaDarel Hodge,LAR,1.0,0.12,0.0,0.12,3.69,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Chris Hogan,NE,1.0,3.77,0.0,3.57,51.23,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Andre Holmes,DEN,1.0,0.16,0.0,1.53,18.67,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
DeAndre Hopkins,HOU,1.0,0.62,0.0,6.72,104.88,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Adam Humphries,TB,1.0,1.33,0.01,3.19,39.04,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Justin Hunter,PIT,1.0,0.03,0.0,0.82,11.55,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Dontrelle Inman,IND,1.0,0.05,0.0,1.72,23.96,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
DeSean Jackson,TB,1.0,4.49,0.01,3.58,58.37,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Richie James,SF,1.0,0.14,0.0,0.19,3.59,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Alshon Jeffery,PHI,1.0,0.12,0.0,4.97,67.55,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Marvin Jones,DET,1.0,0.16,0.0,3.66,60.99,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Zay Jones,BUF,1.0,0.05,0.0,3.05,37.49,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Jermaine Kearse,NYJ,1.0,0.04,0.0,3.84,46.61,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Marcus Kemp,KC,1.0,0.06,0.0,0.16,4.6,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Christian Kirk,ARI,1.0,1.89,0.01,4.17,57.16,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.01
Jarvis Landry,CLE,1.0,0.07,0.0,5.88,61.13,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Tyler Lockett,SEA,1.0,3.55,0.02,3.58,58.88,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.01
Josh Malone,CIN,1.0,0.45,0.0,0.47,4.74,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Brandon Marshall,FA,1.0,0.09,0.0,0.59,10.08,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Jordan Matthews,PHI,1.0,0.03,0.0,1.45,16.34,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Rishard Matthews,NYJ,1.0,0.02,0.0,2.18,28.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Ray-Ray McCloud,BUF,1.0,1.07,0.0,0.66,8.17,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Isaiah McKenzie,BUF,1.0,0.18,0.0,1.21,10.98,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Cameron Meredith,NO,1.0,0.03,0.0,1.96,27.38,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Anthony Miller,CHI,1.0,0.13,0.0,2.36,29.79,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Donte Moncrief,JAX,1.0,0.21,0.0,3.45,47.51,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Chris Moore,BAL,1.0,1.22,0.0,0.85,10.89,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
D.J. Moore,CAR,1.0,2.41,0.0,3.44,43.31,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.01
David Moore,SEA,1.0,1.13,0.01,1.88,24.86,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
JoJo Natson,LAR,1.0,0.33,0.0,0.2,2.66,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
J.J. Nelson,ARI,1.0,0.86,0.01,0.8,13.3,0.06,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Jordy Nelson,OAK,1.0,0.03,0.0,3.91,50.02,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.01
George Odum,IND,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,0.88,0.02,0.11,0.04,0.03,0.41,WR,0.0
DeVante Parker,MIA,1.0,0.04,0.0,3.49,47.14,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Zach Pascal,IND,1.0,0.62,0.0,1.83,21.74,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Tim Patrick,DEN,1.0,0.18,0.0,0.76,9.34,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Cordarrelle Patterson,NE,1.0,5.18,0.02,0.99,10.24,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.04
Charone Peake,NYJ,1.0,0.03,0.0,0.21,4.46,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Breshad Perriman,CLE,1.0,0.03,0.0,0.72,8.85,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Dante Pettis,SF,1.0,0.48,0.0,1.78,25.07,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Cam Phillips,BUF,1.0,0.28,0.0,0.71,9.57,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Damion Ratley,CLE,1.0,0.21,0.0,3.03,36.6,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Josh Reynolds,LAR,1.0,1.39,0.01,1.74,20.67,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Paul Richardson,WAS,1.0,0.36,0.0,2.72,43.36,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Andre Roberts,NYJ,1.0,0.3,0.0,2.34,30.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.03
Seth Roberts,OAK,1.0,0.03,0.0,2.76,30.81,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Aldrick Robinson,MIN,1.0,0.03,0.0,0.8,9.47,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Demarcus Robinson,KC,1.0,0.03,0.0,0.56,7.7,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Chester Rogers,IND,1.0,0.58,0.0,2.81,34.53,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Curtis Samuel,CAR,1.0,3.52,0.01,1.64,21.31,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Emmanuel Sanders,DEN,1.0,2.63,0.02,5.53,72.61,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Russell Shepard,NYG,1.0,0.31,0.0,1.48,16.71,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Sterling Shepard,NYG,1.0,0.49,0.0,5.17,68.34,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Tre'Quan Smith,NO,1.0,0.55,0.0,2.5,37.78,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Vyncint Smith,HOU,1.0,0.26,0.0,1.54,18.31,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
JuJu Smith-Schuster,PIT,1.0,0.12,0.0,5.83,75.96,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Willie Snead,BAL,1.0,0.39,0.0,3.52,43.19,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Equanimeous St. Brown,GB,1.0,0.1,0.0,0.55,7.19,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Courtland Sutton,DEN,1.0,0.12,0.0,2.65,33.47,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Ryan Switzer,PIT,1.0,1.54,0.01,0.98,10.74,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.01
Golden Tate,PHI,1.0,1.91,0.0,5.67,69.66,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Trent Taylor,SF,1.0,0.12,0.0,2.84,28.43,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Adam Thielen,MIN,1.0,0.17,0.0,7.61,97.65,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Demaryius Thomas,HOU,1.0,0.13,0.0,5.5,65.61,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Michael Thomas,NO,1.0,0.05,0.0,7.21,89.7,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Robert Tonyan,GB,1.0,0.03,0.0,0.19,2.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Laquon Treadwell,MIN,1.0,0.03,0.0,2.54,26.84,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Marquez Valdes-Scantling,GB,1.0,0.14,0.0,0.79,10.9,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Sammy Watkins,KC,1.0,1.7,0.03,3.41,47.56,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Justin Watson,TB,1.0,0.13,0.0,0.21,4.72,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Dede Westbrook,JAX,1.0,0.29,0.0,3.88,52.39,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.01
Kevin White,CHI,1.0,0.15,0.0,0.47,7.11,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Chad Williams,ARI,1.0,0.36,0.0,2.26,28.57,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Nick Williams,FA,1.0,0.04,0.0,0.66,8.75,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Robert Woods,LAR,1.0,3.04,0.01,5.72,85.7,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Jarius Wright,CAR,1.0,1.26,0.0,2.85,34.44,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
Brandon Zylstra,MIN,1.0,0.12,0.0,0.31,5.75,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0
