Player,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,2PT
AJ McCarron,OAK,3.1821351403457254,0.005946403954625691,0.008014289783859678,0.03060152699777213,0.00199871586449076,0.0,0.0,0.0,0.03
Aaron Rodgers,GB,279.40333333333336,2.065,0.37166666666666665,15.038333333333334,0.08333333333333333,0.0,0.0,0.0,0.1
Andrew Luck,IND,284.2366666666667,1.9966666666666668,1.0466666666666666,8.593333333333334,0.045000000000000005,0.0,0.0,0.0,0.13
Baker Mayfield,CLE,272.38666666666666,1.8783333333333332,0.9633333333333334,11.83,0.06833333333333334,0.0,0.0,0.0,0.16
Ben Roethlisberger,PIT,332.425,2.403333333333333,0.965,5.346666666666667,0.08333333333333333,0.0,0.0,0.0,0.19
Blaine Gabbert,TEN,4.8690679357884425,0.007928538606167589,0.020035724459649195,0.11315881637337612,0.00199871586449076,0.0,0.0,0.0,0.03
Blake Bortles,JAX,6.949913072364258,0.053749871559279384,0.010017862229824597,0.8127844529646966,0.00399743172898152,0.0,0.0,0.0,0.03
Brett Hundley,SEA,3.581735911089911,0.007928538606167589,0.018032152013684275,0.04133746399410356,0.00399743172898152,0.0,0.0,0.0,0.03
Brian Hoyer,NE,5.325484934149405,0.007928538606167589,0.014025007121754439,0.09717254949148203,0.00399743172898152,0.0,0.0,0.0,0.01
Brock Osweiler,MIA,6.670667465850666,0.013874942560793281,0.01602857956771936,0.12550103736092974,0.00199871586449076,0.0,0.0,0.0,0.06
C.J. Beathard,SF,9.87313150698982,0.05374987155927938,0.058528281743842565,0.2899620228202262,0.00199871586449076,0.0,0.0,0.0,0.03
Cam Newton,CAR,251.18166666666664,1.7883333333333333,0.98,38.56333333333333,0.2916666666666667,0.0,0.0,0.0,0.13
Carson Wentz,PHI,263.29,1.6850000000000003,0.805,11.410000000000002,0.05000000000000001,0.0,0.0,0.0,0.22
Case Keenum,DEN,242.5666666666667,1.6500000000000001,0.7816666666666666,4.948333333333333,0.05833333333333334,0.0,0.0,0.0,0.03
Chad Henne,KC,3.3922319856342127,0.005946403954625691,0.00801428978385968,0.03060152699777213,0.00199871586449076,0.0,0.0,0.0,0.02
Chase Daniel,CHI,3.6145325342189434,0.005946403954625691,0.00801428978385968,0.03060152699777213,0.00199871586449076,0.0,0.0,0.0,0.02
Cody Kessler,JAX,197.98499999999999,0.9250000000000002,0.8249999999999998,11.765,0.03333333333333333,0.0,0.0,0.0,0.09
Cooper Rush,DAL,4.279383182246403,0.007928538606167589,0.008014289783859678,0.03954814116138169,0.00199871586449076,0.0,0.0,0.0,0.03
Dak Prescott,DAL,242.01333333333332,1.6000000000000003,0.5133333333333333,25.459999999999997,0.26,0.0,0.0,0.0,0.06
DeShone Kizer,GB,4.043360049030479,0.005946403954625691,0.018032152013684275,0.11822610741743912,0.00199871586449076,0.0,0.0,0.0,0.03
Derek Carr,OAK,249.40666666666667,1.36,0.7783333333333333,4.830000000000001,0.06166666666666667,0.0,0.0,0.0,0.16
Deshaun Watson,HOU,247.43999999999997,1.7166666666666668,0.8283333333333333,34.919999999999995,0.39666666666666667,0.0,0.0,0.0,0.13
Drew Brees,NO,296.31666666666666,2.233333333333333,0.39999999999999997,2.513333333333333,0.12166666666666666,0.0,0.0,0.0,0.03
Eli Manning,NYG,256.52,1.5766666666666664,0.8283333333333333,1.6833333333333336,0.005,0.0,0.0,0.0,0.06
Geno Smith,LAC,4.799287498839784,0.015857077212335178,0.016028579567719355,0.08088560515548518,0.00399743172898152,0.0,0.0,0.0,0.03
Jacoby Brissett,IND,3.8661474592853176,0.007928538606167589,0.012021434675789517,0.10384612452676713,0.00199871586449076,0.0,0.0,0.0,0.03
Jameis Winston,TB,308.4266666666667,1.86,1.18,19.49833333333333,0.11166666666666668,0.0,0.0,0.0,0.13
Jared Goff,LAR,282.375,1.9316666666666666,0.8583333333333334,7.623333333333335,0.08333333333333333,0.0,0.0,0.0,0.09
Jeff Driskel,CIN,228.205,1.14,1.0566666666666669,13.148333333333333,0.10666666666666667,0.0,0.0,0.0,0.08
Joe Webb,HOU,0.07942304593684427,0.0019821346515418972,0.00200357244596492,0.007139420920391927,0.00199871586449076,0.0,0.0,0.0,0.0
Josh Allen,BUF,194.5533333333333,1.0766666666666667,0.9416666666666665,46.88666666666666,0.35333333333333333,0.0,0.0,0.0,0.1
Josh Johnson,WAS,4.4210362920873365,0.007928538606167589,0.03005358668947379,0.08428121197942921,0.00399743172898152,0.0,0.0,0.0,0.01
Josh McCown,NYJ,4.759977718573002,0.005946403954625691,0.016028579567719355,0.20459731968369307,0.0,0.0,0.0,0.0,0.02
Josh Rosen,ARI,203.6816666666667,1.2699999999999998,1.0799999999999998,8.881666666666666,0.03,0.0,0.0,0.0,0.09
Joshua Dobbs,PIT,3.980201919952949,0.007928538606167589,0.014025007121754439,0.0017848552300979818,0.00199871586449076,0.0,0.0,0.0,0.03
Kevin Hogan,DEN,4.06126023750377,0.005946403954625691,0.014025007121754439,0.1431589884629428,0.00199871586449076,0.0,0.0,0.0,0.03
Kirk Cousins,MIN,282.05333333333334,1.7366666666666666,0.6566666666666666,8.238333333333335,0.10166666666666668,0.0,0.0,0.0,0.09
Kyle Lauletta,NYG,7.550630876504975,0.021803481166960865,0.04207502136526331,0.0017848552300979825,0.00199871586449076,0.0,0.0,0.0,0.04
Lamar Jackson,BAL,177.81499999999997,0.9950000000000001,0.9583333333333334,68.92833333333333,0.595,0.0,0.0,0.0,0.08
