Player,OPP,STATUS ET,C/A,YDS,TD,INT,RUSH,YDS,TD,REC,YDS,TD,PTS,POS
"Andy Dalton, Cin QB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,QB
"Ryan Mallett, Bal QB",Chi,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,QB
"T.J. Yates, Hou QB",Cle,W 33-17,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Tyrod Taylor, Cle QB",@Hou,L 17-33,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Jerrod Johnson, Dal QB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,QB
"Scott Tolzien, Ind QB",@Ten,L 22-36,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Andrew Luck, Ind QB",@Ten,L 22-36,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Robert Griffin III, Bal QB",Chi,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Ryan Tannehill, Mia QB",@Atl,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Nick Foles, Phi QB",@Car,W 28-23,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Brandon Weeden, Hou QB",Cle,W 33-17,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Brock Osweiler, Mia QB",@Atl,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Kirk Cousins, Min QB",GB,W 23-10,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Russell Wilson, Sea QB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,QB
"Kellen Moore, Dal QB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,QB
"Ryan Lindley, Ind QB",@Ten,L 22-36,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Case Keenum, Den QB",NYG,L 10-23,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Austin Davis, Sea QB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,QB
"Matt Simms, Atl QB",Mia,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Alex Tanney, Ten QB",Ind,W 36-22,--/--,--,--,--,--,--,--,--,--,--,--,QB
"EJ Manuel, Oak QB",LAC,L 16-17,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Mike Glennon, Ari QB",TB,W 38-33,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Geno Smith, LAC QB",@Oak,W 17-16,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Ryan Nassib, Jax QB",LAR,L 17-27,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Sean Renfree, Atl QB",Mia,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Landry Jones, Pit QB",@KC,W 19-13,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Zac Dysert, Ari QB",TB,W 38-33,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Matt Barkley, Cin QB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,QB
"Ryan Griffin, TB QB",@Ari,L 33-38,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Tyler Bray, Chi QB",@Bal,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Matt McGloin, KC QB",Pit,L 13-19,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Blake Bortles, Jax QB",LAR,L 17-27,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Teddy Bridgewater, NYJ QB",NE,L 17-24,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Johnny Manziel, Cle QB",@Hou,L 17-33,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Derek Carr, Oak QB",LAC,L 16-17,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Jimmy Garoppolo, SF QB",@Wsh,L 24-26,--/--,--,--,--,--,--,--,--,--,--,--,QB
"AJ McCarron, Buf QB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,QB
"Tajh Boyd, Pit QB",@KC,W 19-13,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Zach Mettenberger, Pit QB",@KC,W 19-13,--/--,--,--,--,--,--,--,--,--,--,--,QB
"David Fales, Mia QB",@Atl,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Keith Wenning, Buf QB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,QB
"Tom Savage, Hou QB",Cle,W 33-17,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Aaron Murray, KC QB",Pit,L 13-19,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Matt Blanchard, Chi QB",@Bal,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Dustin Vaughan, Bal QB",Chi,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Connor Shaw, Chi QB",@Bal,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Jameis Winston, TB QB",@Ari,L 33-38,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Bryce Petty, NYJ QB",NE,L 17-24,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Trevor Siemian, Min QB",GB,W 23-10,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Dylan Thompson, LAR QB",@Jax,W 27-17,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Sean Mannion, LAR QB",@Jax,W 27-17,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Garrett Grayson, Atl QB",Mia,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Marcus Mariota, Ten QB",Ind,W 36-22,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Brett Hundley, GB QB",@Min,L 10-23,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Jared Goff, LAR QB",@Jax,W 27-17,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Carson Wentz, Phi QB",@Car,W 28-23,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Paxton Lynch, Den QB",NYG,L 10-23,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Christian Hackenberg, NYJ QB",NE,L 17-24,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Jacoby Brissett, Ind QB",@Ten,L 22-36,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Cody Kessler, Jax QB",LAR,L 17-27,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Connor Cook, Oak QB",LAC,L 16-17,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Dak Prescott, Dal QB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,QB
"Cardale Jones, LAC QB",@Oak,W 17-16,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Kevin Hogan, Wsh QB",SF,W 26-24,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Nate Sudfeld, Phi QB",@Car,W 28-23,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Jake Rudock, Det QB",@NO,L 38-52,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Brandon Allen, LAR QB",@Jax,W 27-17,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Jeff Driskel, Cin QB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,QB
"Brandon Doughty, Ari QB",TB,W 38-33,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Trevone Boykin, Sea QB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,QB
"Taylor Heinicke, Hou QB",Cle,W 33-17,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Stephen Morris, Wsh QB",SF,W 26-24,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Joe Callahan, GB QB",@Min,L 10-23,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Mitchell Trubisky, Chi QB",@Bal,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Brad Kaaya, Ind QB",@Ten,L 22-36,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Chad Kelly, Den QB",NYG,L 10-23,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Patrick Mahomes, KC QB",Pit,L 13-19,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Joshua Dobbs, Pit QB",@KC,W 19-13,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Deshaun Watson, Hou QB",Cle,W 33-17,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Nathan Peterman, Buf QB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,QB
"C.J. Beathard, SF QB",@Wsh,L 24-26,--/--,--,--,--,--,--,--,--,--,--,--,QB
"DeShone Kizer, GB QB",@Min,L 10-23,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Davis Webb, NYG QB",@Den,W 23-10,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Cooper Rush, Dal QB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,QB
"Taysom Hill, NO QB",Det,W 52-38,--/--,--,--,--,--,--,--,--,--,--,--,QB
