Player,Bye,Proj,Actual,0-19,0-19,20-29,20-29,30-39,30-39,40-49,40-49,50+,50+,0-19,0-19,20-29,20-29,30-39,30-39,40-49,40-49,50+,50+,Made,Miss,POS
No new player Notes Greg Zuerlein LAR - K Final (W) 29-27 vs GB,12,56,56,0.0,0.0,0.6,0.0,0.8,0.0,0.7,0.1,0.5,0.1,0.0,0.0,0.6,0.0,0.8,0.0,0.7,0.1,0.5,0.1,3.6,0.2,K
No new player Notes Harrison Butker KC - K Final (W) 30-23 vs Den,12,65,65,0.0,0.0,0.7,0.0,0.7,0.1,0.8,0.1,0.3,0.1,0.0,0.0,0.7,0.0,0.7,0.1,0.8,0.1,0.3,0.1,3.2,0.2,K
No new player Notes Stephen Gostkowski NE - K Final (W) 25-6 @ Buf,11,70,70,0.1,0.0,0.5,0.0,0.6,0.1,0.7,0.1,0.3,0.1,0.1,0.0,0.5,0.0,0.6,0.1,0.7,0.1,0.3,0.1,3.5,0.1,K
No new player Notes Matt Prater Det - K Final (L) 28-14 vs Sea,6,83,83,0.0,0.0,0.6,0.0,0.6,0.0,0.6,0.1,0.3,0.1,0.0,0.0,0.6,0.0,0.6,0.0,0.6,0.1,0.3,0.1,2.8,0.1,K
No new player Notes Wil Lutz NO - K Final (W) 30-20 @ Min,6,84,84,0.0,0.0,0.5,0.0,0.6,0.1,0.8,0.1,0.2,0.1,0.0,0.0,0.5,0.0,0.6,0.1,0.8,0.1,0.2,0.1,3.2,0.1,K
No new player Notes Chris Boswell Pit - K IR Final (W) 33-18 vs Cle,7,88,88,0.0,0.0,0.5,0.0,0.5,0.1,0.8,0.1,0.2,0.1,0.0,0.0,0.5,0.0,0.5,0.1,0.8,0.1,0.2,0.1,2.9,0.1,K
No new player Notes Justin Tucker Bal - K Final (L) 36-21 @ Car,10,92,92,0.0,0.0,0.6,0.0,0.5,0.0,0.7,0.1,0.4,0.1,0.0,0.0,0.6,0.0,0.5,0.0,0.7,0.1,0.4,0.1,2.4,0.0,K
Player Note Adam Vinatieri Ind - K Final (W) 42-28 @ Oak,9,93,93,0.0,0.0,0.6,0.0,0.6,0.1,0.7,0.1,0.2,0.2,0.0,0.0,0.6,0.0,0.6,0.1,0.7,0.1,0.2,0.2,2.4,0.1,K
No new player Notes Randy Bullock Cin - K Final (W) 37-34 vs TB,9,103,103,0.1,0.0,0.4,0.0,0.6,0.1,0.7,0.2,0.1,0.1,0.1,0.0,0.4,0.0,0.6,0.1,0.7,0.2,0.1,0.1,3.1,0.2,K
No new player Notes Ka'imi Fairbairn Hou - K Final (W) 42-23 vs Mia,10,107,107,0.0,0.0,0.5,0.0,0.6,0.1,0.6,0.1,0.2,0.1,0.0,0.0,0.5,0.0,0.6,0.1,0.6,0.1,0.2,0.1,2.9,0.1,K
No new player Notes Jake Elliott Phi - K Final (W) 24-18 @ Jax,9,114,114,0.0,0.0,0.4,0.0,0.7,0.0,0.5,0.1,0.2,0.1,0.0,0.0,0.4,0.0,0.7,0.0,0.5,0.1,0.2,0.1,2.7,0.1,K
No new player Notes Mason Crosby GB - K Final (L) 29-27 @ LAR,7,116,116,0.0,0.0,0.5,0.0,0.6,0.1,0.5,0.1,0.1,0.1,0.0,0.0,0.5,0.0,0.6,0.1,0.5,0.1,0.1,0.1,3.1,0.1,K
No new player Notes Sebastian Janikowski Sea - K Questionable Final (W) 28-14 @ Det,7,120,120,0.0,0.0,0.4,0.0,0.4,0.0,0.6,0.1,0.3,0.2,0.0,0.0,0.4,0.0,0.4,0.0,0.6,0.1,0.3,0.2,2.6,0.2,K
No new player Notes Brandon McManus Den - K Final (L) 30-23 @ KC,10,128,128,0.0,0.0,0.5,0.0,0.5,0.0,0.6,0.1,0.3,0.1,0.0,0.0,0.5,0.0,0.5,0.0,0.6,0.1,0.3,0.1,2.0,0.1,K
No new player Notes Josh Lambo Jax - K IR Final (L) 24-18 vs Phi,9,129,129,0.0,0.0,0.5,0.0,0.7,0.0,0.6,0.1,0.2,0.1,0.0,0.0,0.5,0.0,0.7,0.0,0.6,0.1,0.2,0.1,2.0,0.1,K
No new player Notes Chandler Catanzaro Car - K Final (W) 36-21 vs Bal,4,132,132,0.0,0.0,0.5,0.0,0.5,0.0,0.6,0.2,0.1,0.1,0.0,0.0,0.5,0.0,0.5,0.0,0.6,0.2,0.1,0.1,2.5,0.1,K
Player Note Cody Parkey Chi - K Final (W) 24-10 vs NYJ,5,139,139,0.1,0.0,0.4,0.0,0.6,0.1,0.6,0.1,0.1,0.1,0.1,0.0,0.4,0.0,0.6,0.1,0.6,0.1,0.1,0.1,2.6,0.1,K
No new player Notes Robbie Gould SF - K Final (L) 18-15 @ Ari,11,144,144,0.0,0.0,0.5,0.0,0.6,0.1,0.5,0.1,0.1,0.1,0.0,0.0,0.5,0.0,0.6,0.1,0.5,0.1,0.1,0.1,2.4,0.1,K
No new player Notes Graham Gano Car - K IR Final (W) 36-21 vs Bal,4,145,145,0.1,0.0,0.5,0.0,0.5,0.0,0.6,0.1,0.1,0.1,0.1,0.0,0.5,0.0,0.5,0.0,0.6,0.1,0.1,0.1,2.4,0.1,K
No new player Notes Dan Bailey Min - K Final (L) 30-20 vs NO,10,146,146,0.3,0.0,0.4,0.0,0.8,0.0,0.2,0.1,0.1,0.1,0.3,0.0,0.4,0.0,0.8,0.0,0.2,0.1,0.1,0.1,2.4,0.0,K
No new player Notes Dustin Hopkins Was - K Final (W) 20-13 @ NYG,4,158,158,0.0,0.0,0.5,0.0,0.5,0.0,0.6,0.2,0.1,0.1,0.0,0.0,0.5,0.0,0.5,0.0,0.6,0.2,0.1,0.1,2.3,0.1,K
No new player Notes Aldrick Rosas NYG - K Final (L) 20-13 vs Was,9,159,159,0.0,0.0,0.5,0.0,0.5,0.0,0.6,0.2,0.2,0.1,0.0,0.0,0.5,0.0,0.5,0.0,0.6,0.2,0.2,0.1,1.9,0.2,K
No new player Notes Jason Myers NYJ - K Final (L) 24-10 @ Chi,11,195,195,0.2,0.0,0.4,0.0,0.4,0.1,0.5,0.1,0.2,0.1,0.2,0.0,0.4,0.0,0.4,0.1,0.5,0.1,0.2,0.1,1.6,0.0,K
No new player Notes Daniel Carlson Oak - K Final (L) 42-28 vs Ind,7,197,197,0.0,0.0,0.5,0.0,0.6,0.1,0.3,0.1,0.1,0.2,0.0,0.0,0.5,0.0,0.6,0.1,0.3,0.1,0.1,0.2,2.4,0.1,K
No new player Notes Phil Dawson Ari - K IR Final (W) 18-15 vs SF,9,209,209,0.0,0.0,0.5,0.0,0.5,0.1,0.5,0.1,0.1,0.3,0.0,0.0,0.5,0.0,0.5,0.1,0.5,0.1,0.1,0.3,1.9,0.1,K
No new player Notes Jason Sanders Mia - K Final (L) 42-23 @ Hou,11,214,214,0.0,0.0,0.4,0.0,0.5,0.1,0.5,0.1,0.1,0.1,0.0,0.0,0.4,0.0,0.5,0.1,0.5,0.1,0.1,0.1,1.9,0.1,K
No new player Notes Stephen Hauschka Buf - K Final (L) 25-6 vs NE,11,224,224,0.0,0.0,0.3,0.0,0.4,0.0,0.6,0.1,0.2,0.1,0.0,0.0,0.3,0.0,0.4,0.0,0.6,0.1,0.2,0.1,1.5,0.1,K
No new player Notes Greg Joseph Cle - K Final (L) 33-18 @ Pit,11,246,246,0.2,0.0,0.5,0.0,0.6,0.2,0.1,0.2,0.0,0.1,0.2,0.0,0.5,0.0,0.6,0.2,0.1,0.2,0.0,0.1,2.1,0.0,K
No new player Notes Zane Gonzalez Ari - K Final (W) 18-15 vs SF,9,1540,1540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,K
