Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS,POS
"Antonio Brown, PIT",0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,10.00,0.0,11.4,7.9,114.0,14.43,0.8,0.1,15,WR
"Jordy Nelson, OAK",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,9.7,6.4,81.9,12.80,0.9,0.0,13,WR
"A.J. Green, CIN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,9,6.2,87.2,14.06,0.6,0.1,11,WR
"T.Y. Hilton, IND",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.00,0.0,11,6.2,81.7,13.18,0.5,0.0,11,WR
"Demaryius Thomas, HOU",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.8,5.8,73.5,12.67,0.6,0.1,10,WR
"Emmanuel Sanders, DEN",0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.7,8.50,0.0,8.9,5.8,73.5,12.67,0.6,0.1,10,WR
"Michael Crabtree, BAL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,9.1,5.9,61.8,10.47,0.7,0.0,10,WR
"Kelvin Benjamin, KC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.4,4.4,62.1,14.11,0.7,0.0,10,WR
"Mike Evans, TB",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,10.1,5.5,77.8,14.15,0.5,0.0,10,WR
"Brandon Marshall, NO",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,9.5,5.2,70.5,13.56,0.5,0.1,9,WR
"Will Fuller, HOU",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,5.00,0.0,8.9,4.9,71.3,14.55,0.4,0.0,9,WR
"Odell Beckham, NYG",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,6.00,0.0,8.8,5.2,73.1,14.06,0.4,0.0,9,WR
"DeAndre Hopkins, HOU",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,9.9,5.7,70.2,12.32,0.4,0.0,9,WR
"Jarvis Landry, CLE",0.0,0.0,0.0,0.0,0.0,0.0,0.7,4.4,6.29,0.0,9.8,6.5,72.7,11.18,0.4,0.1,9,WR
"Sterling Shepard, NYG",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,4.00,0.0,6.8,5.0,66.7,13.34,0.5,0.0,9,WR
"DeVante Parker, MIA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.8,4.7,66.3,14.11,0.5,0.0,9,WR
"Phillip Dorsett, NE",0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.5,5.00,0.0,7.6,3.8,72.1,18.97,0.3,0.0,8,WR
"Marvin Jones, DET",0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,10.00,0.0,9.1,5.5,74.4,13.53,0.3,0.0,8,WR
"Julio Jones, ATL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,9.5,5.7,70.9,12.44,0.3,0.1,8,WR
"Jordan Matthews, PHI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,7.4,4.9,57.6,11.76,0.6,0.0,8,WR
"Amari Cooper, DAL",0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.1,-1.00,0.0,9.4,5.5,69.6,12.65,0.4,0.0,8,WR
"Julian Edelman, NE",0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.6,5.60,0.0,8.7,5.7,61.8,10.84,0.4,0.1,8,WR
"Kenny Stills, MIA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.00,0.0,5.8,2.9,53.3,18.38,0.4,0.0,7,WR
"Mike Wallace, PHI",0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.9,6.33,0.0,7.5,4.0,52.5,13.12,0.4,0.0,7,WR
"Travis Benjamin, LAC",0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,1.67,0.0,7.5,5.0,62.7,12.54,0.3,0.2,7,WR
"Sammie Coates, HOU",0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.9,2.25,0.0,4.4,3.0,63.3,21.10,0.2,0.0,7,WR
"DeSean Jackson, TB",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.00,0.0,7.2,4.4,53.4,12.14,0.3,0.0,6,WR
"Randall Cobb, GB",0.0,0.0,0.0,0.0,0.0,0.0,1.2,4.2,3.50,0.0,7.5,5.0,56.5,11.30,0.3,0.0,6,WR
"Tajae Sharpe, TEN",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,4.00,0.0,8.3,4.5,59.3,13.18,0.3,0.0,6,WR
"Alshon Jeffery, PHI",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,5.00,0.0,7.8,4.5,58.6,13.02,0.3,0.0,6,WR
"Larry Fitzgerald, ARI",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.00,0.0,7.2,4.9,54.8,11.18,0.3,0.1,6,WR
"Victor Cruz, CHI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6,3.7,52.3,14.14,0.3,0.1,6,WR
"Cole Beasley, DAL",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,6.00,0.0,6.1,4.6,52.6,11.43,0.3,0.1,6,WR
"Torrey Smith, CAR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.6,3.1,47.6,15.35,0.4,0.0,6,WR
"Terrelle Pryor, BUF",0.0,0.0,0.0,0.0,0.0,0.0,0.8,2.0,2.50,0.0,9.3,3.9,55.9,14.33,0.2,0.0,6,WR
"Tyrell Williams, LAC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,6,3.4,52.8,15.53,0.2,0.0,6,WR
"Anquan Boldin, BUF",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6,3.9,40.8,10.46,0.3,0.1,5,WR
"Terrance Williams, DAL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.2,3.5,46.9,13.40,0.3,0.1,5,WR
"Markus Wheaton, PHI",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,2.00,0.0,4.3,2.4,36.9,15.38,0.4,0.0,5,WR
"Jeremy Kerley, BUF",0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.5,15.00,0.0,7.4,4.1,44.2,10.78,0.2,0.0,5,WR
"Quincy Enunwa, NYJ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.1,4.0,48.5,12.12,0.2,0.0,5,WR
"Robert Woods, LAR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,7,4.8,44.9,9.35,0.2,0.1,5,WR
"John Brown, BAL",0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.7,3.50,0.0,6,3.4,47.6,14.00,0.2,0.1,5,WR
"Dontrelle Inman, IND",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.4,3.2,41.2,12.88,0.2,0.1,5,WR
"Golden Tate, PHI",0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.1,2.75,0.0,7.6,4.8,46.0,9.58,0.2,0.1,5,WR
"Michael Floyd, WAS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.4,2.7,39.2,14.52,0.3,0.0,4,WR
"Chris Hogan, NE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,4.9,3.0,39.1,13.03,0.3,0.0,4,WR
"Darrius Heyward-Bey, PIT",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.9,2.7,38.0,14.07,0.3,0.0,4,WR
"Brice Butler, MIA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.1,2.4,34.6,14.42,0.3,0.0,4,WR
"Davante Adams, GB",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.8,3.3,36.5,11.06,0.3,0.1,4,WR
"Brandon LaFell, OAK",0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,2.00,0.0,5.3,3.2,43.7,13.66,0.1,0.0,4,WR
"Seth Roberts, OAK",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.3,2.6,29.9,11.50,0.4,0.0,4,WR
"Kendall Wright, ARI",0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.9,4.75,0.0,4.6,3.0,33.2,11.07,0.2,0.0,4,WR
"Pierre Garcon, SF",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.7,3.8,36.1,9.50,0.2,0.0,4,WR
"Breshad Perriman, CLE",0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.7,3.50,0.0,4.7,2.5,35.8,14.32,0.2,0.0,4,WR
"Adam Thielen, MIN",0.0,0.0,0.0,0.0,0.0,0.0,0.2,4.5,22.50,0.0,4.5,3.3,36.5,11.06,0.2,0.0,4,WR
"Adam Humphries, TB",0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.1,5.50,0.0,5.3,3.6,39.7,11.03,0.2,0.0,4,WR
"Nelson Agholor, PHI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.1,2.9,30.5,10.52,0.2,0.0,4,WR
"Cordarrelle Patterson, NE",0.0,0.0,0.0,0.0,0.0,0.0,0.7,4.4,6.29,0.0,4.2,2.9,33.7,11.62,0.2,0.1,4,WR
"Tyler Boyd, CIN",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,4.00,0.0,4.4,3.0,35.6,11.87,0.2,0.1,4,WR
"Tavon Austin, DAL",0.0,0.0,0.0,0.0,0.0,0.0,2.5,18.2,7.28,0.0,5.8,3.0,29.1,9.70,0.2,0.1,4,WR
"Walt Powell, JAC",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,6.00,0.0,4.2,3.0,32.4,10.80,0.2,0.1,4,WR
"Jamison Crowder, WAS",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.00,0.0,4.9,3.5,32.4,9.26,0.2,0.1,4,WR
"Brian Quick, WAS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.4,1.6,25.3,15.81,0.3,0.0,3,WR
"Justin Hardy, ATL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.1,2.2,26.6,12.09,0.3,0.0,3,WR
"Andre Holmes, DEN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.3,2.0,23.1,11.55,0.3,0.0,3,WR
"Devin Funchess, CAR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.2,2.0,28.4,14.20,0.3,0.0,3,WR
"Charles D. Johnson, NYJ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.00,0.0,4.3,2.0,33.2,16.60,0.1,0.0,3,WR
"Mohamed Sanu, ATL",0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.1,7.00,0.0,5.7,3.4,33.6,9.88,0.1,0.0,3,WR
"Danny Amendola, MIA",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,3.00,0.0,3.9,2.8,29.6,10.57,0.3,0.1,3,WR
"Rishard Matthews, NYJ",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,2.00,0.0,3.4,2.3,35.9,15.61,0.1,0.0,3,WR
"Quinton Patton, NYJ",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,6.00,0.0,5.8,3.0,34.4,11.47,0.1,0.0,3,WR
"Kenny Britt, NE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.00,0.0,5.2,3.0,39.6,13.20,0.1,0.1,3,WR
"Marquise Goodwin, SF",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,3.00,0.0,5.1,1.6,29.7,18.56,0.2,0.0,3,WR
"Corey Brown, DEN",0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.1,7.00,0.0,3.8,2.2,25.9,11.77,0.2,0.0,3,WR
"Malcolm Mitchell, NE",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,6.00,0.0,4,1.7,23.5,13.82,0.2,0.0,3,WR
"Quan Bray, HOU",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7,7.00,0.0,2.808,2.2,27.1,12.32,0.2,0.0,3,WR
"Pharoh Cooper, ARI",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,8.00,0.0,3.2,1.8,22.4,12.44,0.1,0.0,2,WR
"Ricardo Louis, CLE",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,4.00,0.0,2.7,1.7,20.4,12.00,0.1,0.0,2,WR
"Josh Bellamy, CHI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3,1.8,21.0,11.67,0.1,0.0,2,WR
"Charone Peake, NYJ",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,8.00,0.0,2.977,2.3,29.0,12.61,0.1,0.0,2,WR
"Robby Anderson, NYJ",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7,7.00,0.0,3.5,2.1,27.1,12.90,0.1,0.0,2,WR
"Jaelen Strong, JAC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.4,2.2,20.1,9.14,0.1,0.0,2,WR
"Cameron Meredith, NO",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,3.7,2.6,26.5,10.19,0.1,0.2,2,WR
"Kamar Aiken, PHI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2.5,1.7,18.3,10.76,0.1,0.0,1,WR
"Jared Abbrederis, DET",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,1.8,1.0,13.1,13.10,0.1,0.0,1,WR
"Jaron Brown, SEA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2.6,1.4,19.4,13.86,0.1,0.0,1,WR
"J.J. Nelson, ARI",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.00,0.0,1.2,0.7,12.9,18.43,0.1,0.0,1,WR
"Cody Latimer, NYG",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.00,0.0,1.6,1.4,16.9,12.07,0.1,0.0,1,WR
"Justin Hunter, PIT",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2.1,1.2,14.5,12.08,0.1,0.0,1,WR
"Deonte Thompson, BUF",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,6.00,0.0,2.5,1.6,19.9,12.44,0.1,0.0,1,WR
"Braxton Miller, PHI",0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,2.50,0.0,3.6,1.2,14.7,12.25,0.1,0.0,1,WR
"Laquon Treadwell, MIN",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,9.00,0.0,1.7,1.1,13.9,12.64,0.1,0.0,1,WR
"Bennie Fowler, NYG",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,1.8,1.4,16.9,12.07,0.1,0.0,1,WR
"Ryan Grant, IND",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2.9,1.7,19.7,11.59,0.1,0.0,1,WR
"Rashard Higgins, CLE",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,9.00,0.0,2.5,1.4,17.9,12.79,0.1,0.0,1,WR
"Ted Ginn, NO",0.0,0.0,0.0,0.0,0.0,0.0,0.7,4.6,6.57,0.0,2.6,1.2,18.3,15.25,0.1,0.2,1,WR
"Nelson Spruce, LAC",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,8.00,0.0,1.5,0.8,10.5,13.12,0.0,0.0,1,WR
"Jeff Janis, CLE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.6,0.3,6.5,21.67,0.1,0.0,0,WR
"Josh Huff, NO",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.00,0.0,1.1,0.8,9.3,11.62,0.1,0.0,0,WR
"Marcus Tucker, PIT",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0,0.0,0.0,0.00,0.0,0.0,0,WR
"DeAndrew White, CAR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0,0.0,0.0,0.00,0.0,0.0,0,WR
"Mekale McKay, DAL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0,0.0,0.0,0.00,0.0,0.0,0,WR
"Kenbrell Thompkins, NYJ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0,0.0,0.0,0.00,0.0,0.0,0,WR
"Jordan Payton, CLE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,0.4,0.2,3.1,15.50,0.0,0.0,0,WR
"Brenton Bersin, CAR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.4,0.3,3.9,13.00,0.0,0.0,0,WR
"Rueben Randle, CHI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0,0.0,0.0,0.00,0.0,0.0,0,WR
"Roger Lewis, TEN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0,0.0,0.0,0.00,0.0,0.0,0,WR
"Rodney Smith, SEA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0,0.0,0.0,0.00,0.0,0.0,0,WR
"Jonathan Krause, TEN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0,0.0,0.0,0.00,0.0,0.0,0,WR
"Taylor Gabriel, CHI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0,0.0,0.0,0.00,0.0,0.0,0,WR
"Rod Streater, CLE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.5,0.3,4.3,14.33,0.0,0.0,0,WR
"Paul Turner, NO",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0,0.0,0.0,0.00,0.0,0.0,0,WR
"Kendal Thompson, LAR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0,0.0,0.0,0.00,0.0,0.0,0,WR
"Harvey Binford, IND",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0,0.0,0.0,0.00,0.0,0.0,0,WR
"Alex Erickson, CIN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0,0.0,0.0,0.00,0.0,0.0,0,WR
"Marvin Hall, ATL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0,0.0,0.0,0.00,0.0,0.0,0,WR
