player,team,pos,proj,salary
Ryan Tannehill,MIA,QB,11.448033333333333,6200.0
Christian McCaffrey,CAR,RB,20.43266666666667,7400.0
Dalvin Cook,MIN,RB,17.20633333333333,6500.0
Julio Jones,ATL,WR,25.616666666666667,8500.0
Keenan Allen,LAC,WR,22.492333333333335,8000.0
Danny Amendola,MIA,WR,16.87033333333333,5100.0
Antonio Brown,PIT,WR,26.125,8900.0
Jack Doyle,IND,TE,14.722666666666667,5600.0
Chicago Bears,CHI,DST,2.788000000000001,3500.0
,,,157.70203333333336,59700.0
