Player,Team,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,2PT
A.J. Derby,MIA,1.55,12.084129922179434,0.1,0.0,0.0,0.0,0.03,0.0,0.0
Alan Cross,TB,0.36,0.0,0.04,0.0,0.0,0.0,0.03,0.0,0.0
Alex Ellis,KC,0.15,0.0,0.03,0.0,0.0,0.0,0.03,0.0,0.0
Anthony Firkser,TEN,0.38,0.0,0.04,0.0,0.0,0.0,0.05,0.0,0.0
Antonio Gates,LAC,3.0,22.6,0.4,0.0,0.0,0.0,0.02,0.0,0.0
Antony Auclair,TB,0.3,0.0,0.02,0.0,0.0,0.0,0.03,0.0,0.0
Austin Hooper,ATL,3.1,27.60119875606219,0.3,0.0,0.0,0.0,0.08,0.0,0.0
Austin Seferian-Jenkins,JAX,4.0,34.3,1.0,0.0,0.0,0.0,0.06,0.0,0.0
Ben Braunecker,CHI,0.2,0.0,0.02,0.0,0.0,0.0,0.03,0.0,0.0
Benjamin Watson,NO,4.14,33.54542805450137,1.0,0.0,0.0,0.0,0.1,0.0,0.0
Blake Jarwin,DAL,2.2,10.12557633793191,0.2,0.0,0.0,0.0,0.04,0.0,0.0
C.J. Uzomah,CIN,1.45,13.02,0.1,0.0,0.0,0.0,0.06,0.0,0.0
Cameron Brate,TB,3.0,24.544242250542155,0.3,0.0,0.0,0.0,0.03,0.0,0.0
Charles Clay,BUF,3.58,30.0,0.25,0.0,0.0,0.0,0.16,0.0,0.0
Chris Herndon,NYJ,1.0,8.322161581112548,0.1,0.0,0.0,0.0,0.05,0.0,0.0
Chris Manhertz,CAR,0.8,0.0,0.1,0.0,0.0,0.0,0.02,0.0,0.0
Clark Harris,CIN,0.04,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0
Cole Wick,TEN,0.17,0.0,0.03,0.0,0.0,0.0,0.03,0.0,0.0
Dallas Goedert,PHI,3.5,16.60406480497638,0.2,0.0,0.0,0.0,0.05,0.0,0.0
Dalton Schultz,DAL,0.29,0.0,0.03,0.0,0.0,0.0,0.03,0.0,0.0
Darrell Daniels,ARI,0.2,0.0,0.02,0.0,0.0,0.0,0.03,0.0,0.0
Darren Fells,CLE,1.1,10.374824287360266,0.1,0.0,0.0,0.0,0.07,0.0,0.0
David Morgan,MIN,1.6,9.730083203362447,0.27677518685982183,0.0,0.0,0.0,0.02,0.0,0.0
David Njoku,CLE,3.3,44.4,0.4,0.0,0.0,0.0,0.1,0.0,0.0
Demetrius Harris,KC,1.9,9.9,0.12,0.0,0.0,0.0,0.03,0.0,0.0
Derek Carrier,OAK,1.4,8.594643744709694,0.1,0.0,0.0,0.0,0.01,0.0,0.0
Dion Sims,CHI,1.2,11.219126120738428,0.1,0.0,0.0,0.0,0.07,0.0,0.0
Durham Smythe,MIA,0.3,1.0,0.02,0.0,0.0,0.0,0.03,0.0,0.0
Dwayne Allen,NE,1.0,8.322161581112548,0.03,0.0,0.0,0.0,0.03,0.0,0.0
Eric Ebron,IND,4.0,31.519238584225448,1.0,0.0,0.0,0.0,0.09,0.0,0.0
Eric Saubert,ATL,0.5,0.0,0.03,0.0,0.0,0.0,0.03,0.0,0.0
Eric Tomlinson,NYJ,1.8,9.730083203362447,0.1,0.0,0.0,0.0,0.03,0.0,0.0
Evan Engram,NYG,4.61,45.05885986981146,0.4,0.0,0.0,0.0,0.8,0.01,0.0
Gabe Holmes,ARI,0.8,7.7,0.049184908465788935,0.0,0.0,0.0,0.03,0.0,0.0
Garrett Celek,SF,1.6,10.770317421929729,0.2,0.0,0.0,0.0,0.02,0.0,0.0
Geoff Swaim,DAL,2.0,14.258118556670508,0.2,0.0,0.0,0.0,0.06,0.0,0.0
George Kittle,SF,5.0,42.4,1.0,0.0,0.0,0.0,0.06,0.0,0.0
Gerald Everett,LAR,1.4,8.770970279921247,0.1,0.0,0.0,0.0,0.2,0.0,0.0
Hakeem Valles,NYG,0.9,0.0,0.1,0.0,0.0,0.0,0.02,0.0,0.0
Ian Thomas,CAR,3.6,24.159693810945704,0.2,0.0,0.0,0.0,0.14,0.0,0.0
Jack Doyle,IND,5.1,41.6,1.0,0.0,0.0,0.0,0.06,0.0,0.0
Jacob Hollister,NE,1.5,11.568334683500323,0.1,0.0,0.0,0.0,0.15,0.0,0.0
Jake Butt,DEN,3.2,24.437544390200753,0.3,0.0,0.0,0.0,0.12,0.0,0.0
James O'Shaughnessy,JAX,1.08,9.604425856204987,0.37572238277700026,0.0,0.0,0.0,0.02,0.0,0.0
Jared Cook,OAK,4.0,41.96883334237153,1.0,0.0,0.0,0.0,0.01,0.0,0.0
Jason Croom,BUF,1.7,8.322161581112548,0.1,0.0,0.0,0.0,0.06,0.0,0.0
Jeff Heuerman,DEN,1.6,12.454703799851146,0.1,0.0,0.0,0.0,0.07,0.0,0.0
Jeremy Sprinkle,WAS,0.3,1.2,0.02,0.0,0.0,0.0,0.03,0.0,0.0
Jesse James,PIT,3.6,39.6,0.2,0.0,0.0,0.0,0.07,0.0,0.0
Jimmy Graham,GB,4.0,43.5,0.5,0.0,0.0,0.0,0.1,0.0,0.0
Johnny Mundt,LAR,0.47,0.0,0.036888681349337704,0.0,0.0,0.0,0.03,0.0,0.0
Jonnu Smith,TEN,3.0,22.996126426775263,0.2,0.0,0.0,0.0,0.06,0.0,0.0
Jordan Akins,HOU,2.0,10.0,0.1,0.0,0.0,0.0,0.04,0.0,0.0
Jordan Leggett,NYJ,2.0,10.12557633793191,0.03,0.0,0.0,0.0,0.05,0.0,0.0
Jordan Reed,WAS,6.0,45.9,1.0,0.0,0.0,0.0,0.07,0.0,0.0
Jordan Thomas,HOU,1.6,8.322161581112548,0.1109776925522652,0.0,0.0,0.0,0.04,0.0,0.0
Josh Hill,NO,1.8,10.374824287360266,0.1,0.0,0.0,0.0,0.04,0.0,0.0
Josh Perkins,PHI,0.2,0.0,0.01,0.0,0.0,0.0,0.03,0.0,0.0
Kyle Rudolph,MIN,4.0,41.5,0.5,0.0,0.0,0.0,0.05,0.0,0.0
Lance Kendricks,GB,1.0,8.322161581112548,0.1,0.0,0.0,0.0,0.03,0.0,0.0
Lee Smith,OAK,0.3,0.0,0.03,0.0,0.0,0.0,0.01,0.0,0.0
Levine Toilolo,DET,0.8,7.5,0.24819858965111827,0.0,0.0,0.0,0.02,0.0,0.0
Logan Paulsen,ATL,0.2,0.0,0.01,0.0,0.0,0.0,0.03,0.0,0.0
Logan Thomas,BUF,1.0,8.770970279921247,0.1,0.0,0.0,0.0,0.03,0.0,0.0
Luke Stocker,TEN,1.4,10.57438503674061,0.1,0.0,0.0,0.0,0.06,0.0,0.0
Luke Willson,DET,2.3,13.477497162479118,0.2,0.0,0.0,0.0,0.02,0.0,0.0
Marcedes Lewis,GB,0.91,7.75,0.1,0.0,0.0,0.0,0.06,0.0,0.0
Mark Andrews,BAL,2.0,13.588846308281607,0.1,0.0,0.0,0.0,0.06,0.0,0.0
Mason Schreck,CIN,0.21,0.0,0.03,0.0,0.0,0.0,0.03,0.0,0.0
Matt LaCosse,DEN,0.4,0.0,0.35577463603363313,0.0,0.0,0.0,0.03,0.0,0.0
Maxx Williams,BAL,2.1,14.283959916316675,0.1,0.0,0.0,0.0,1.41,0.02,0.0
Michael Roberts,DET,1.3,11.4,0.2132794073192099,0.0,0.0,0.0,0.03,0.0,0.0
Mike Gesicki,MIA,3.2,21.34545933941008,0.2,0.0,0.0,0.0,0.08,0.0,0.0
Neal Sterling,NYJ,2.7,20.733213744840587,0.12,0.0,0.0,0.0,0.1,0.0,0.0
Nick Boyle,BAL,3.4,26.766551926038048,0.12,0.0,0.0,0.0,0.05,0.0,0.0
Nick Vannett,SEA,3.0,17.490567506983194,0.1,0.0,0.0,0.0,0.06,0.0,0.0
O.J. Howard,TB,3.1,30.682814850571248,0.3,0.0,0.0,0.0,0.05,0.0,0.0
Rhett Ellison,NYG,2.2,8.966902665110366,0.1,0.0,0.0,0.0,0.08,0.0,0.0
Ricky Seals-Jones,ARI,4.0,25.9,1.0,0.0,0.0,0.0,0.07,0.0,0.0
Rob Gronkowski,NE,6.14,66.0,1.0,0.0,0.0,0.0,0.07,0.0,0.0
Ryan Griffin,HOU,3.0,21.853085247174974,0.2,0.0,0.0,0.0,0.05,0.0,0.0
Sean Culkin,LAC,0.26,0.0,0.03,0.0,0.0,0.0,0.03,0.0,0.0
Travis Kelce,KC,6.0,70.7,1.0,0.0,0.0,0.0,0.5,0.0,0.0
Trey Burton,CHI,4.3,38.82043664970655,1.0,0.0,0.0,0.0,0.13,0.0,0.0
Tyler Conklin,MIN,1.3,8.322161581112548,0.1,0.0,0.0,0.0,0.05,0.0,0.0
Tyler Eifert,CIN,4.0,30.054362294463825,1.0,0.0,0.0,0.0,0.03,0.0,0.0
Tyler Higbee,LAR,2.3,13.505782549600607,0.2,0.0,0.0,0.0,0.04,0.0,0.0
Tyler Kroft,CIN,1.9,8.322161581112548,0.2,0.0,0.0,0.0,0.02,0.0,0.0
Vance McDonald,PIT,3.0,24.20275415965408,0.3,0.0,0.0,0.0,0.09,0.0,0.0
Vernon Davis,WAS,2.2,18.151419609487903,0.2,0.0,0.0,0.0,0.03,0.0,0.0
Virgil Green,LAC,2.4,15.011347480688487,0.2,0.0,0.0,0.0,0.12,0.0,0.0
Will Dissly,SEA,2.9,25.765213307090843,0.3,0.0,0.0,0.0,0.1,0.0,0.0
Xavier Grimble,PIT,0.43,1.3,0.04,0.0,0.0,0.0,0.03,0.0,0.0
Zach Ertz,PHI,6.5,67.1,1.0,0.0,0.0,0.0,0.09,0.0,0.0
