Player,Team,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,2PT
A.J. Derby,MIA,1.1942037812249222,13.385816062726263,0.07681378750806342,0.0,0.0,0.0,0.0075,0.0,0.0
Alan Cross,TB,0.15358405931070432,2.0590107403038966,0.007965242576553715,0.0,0.0,0.0,0.0075,0.0,0.0
Alex Ellis,KC,0.05862855857142949,0.7267939446038744,0.007671779875743678,0.0,0.0,0.0,0.0075,0.0,0.0
Anthony Firkser,TEN,0.1997590423957464,2.1943363739402253,0.013209710593318783,0.0,0.0,0.0,0.023237135886585405,0.0,0.0
Antonio Gates,LAC,2.408333333333333,24.281666666666666,0.20833333333333334,0.0,0.0,0.0,0.005,0.0,0.0
Antony Auclair,TB,0.1548878418757243,2.008586794972889,0.0039826212882768585,0.0,0.0,0.0,0.0075,0.0,0.0
Austin Hooper,ATL,2.953333333333333,30.12166666666667,0.19833333333333333,0.0,0.0,0.0,0.02,0.0,0.0
Austin Seferian-Jenkins,JAX,3.59,37.79333333333333,0.39833333333333326,0.0,0.0,0.0,0.015,0.0,0.0
Ben Braunecker,CHI,0.12637867742884704,1.5993698258159406,0.0039826212882768585,0.0,0.0,0.0,0.0075,0.0,0.0
Benjamin Watson,NO,3.5398298673455684,37.98414519015049,0.412784845951173,0.0,0.0,0.0,0.025,0.0,0.0
Blake Jarwin,DAL,1.1300000000000001,12.18,0.07666666666666667,0.0,0.0,0.0,0.01,0.0,0.0
C.J. Uzomah,CIN,0.6583597121176593,6.320832385922628,0.035309860860073254,0.0,0.0,0.0,0.015,0.0,0.0
Cameron Brate,TB,2.501666666666667,27.03333333333333,0.155,0.0,0.0,0.0,0.0075,0.0,0.0
Charles Clay,BUF,3.2300000000000004,33.533333333333324,0.1416666666666667,0.0,0.0,0.0,0.04,0.0,0.0
Chris Herndon,NYJ,0.5916666666666667,6.375,0.055,0.0,0.0,0.0,0.0125,0.0,0.0
Chris Manhertz,CAR,0.3896079080456951,4.530174163346637,0.04550386594188761,0.0,0.0,0.0,0.005,0.0,0.0
