Player,OPP,STATUS ET,C/A,YDS,TD,INT,RUSH,YDS,TD,REC,YDS,TD,PTS,POS
"James Casey, Den TE",Dal,W 42-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Chase Coffman, Ind TE",Ari,L 13-16,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jared Cook, Oak TE",NYJ,W 45-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Bear Pascoe, NE TE",@NO,W 36-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Brandon Pettigrew, Det TE",@NYG,W 24-10,--/--,--,--,--,--,--,--,--,--,--,--,TE
"John Phillips, NO TE",NE,L 20-36,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Zach Miller*, Chi TE",@TB,L 7-29,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Brandon Myers, TB TE",Chi,W 29-7,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jermaine Gresham, Ari TE",@Ind,W 16-13,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Rob Gronkowski, NE TE",@NO,W 36-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Dennis Pitta*, Bal TE",Cle,W 24-10,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jimmy Graham, GB TE",@Atl,L 23-34,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Ed Dickson, Sea TE",SF,W 12-9,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Tony Moeaki, Chi TE",@TB,L 7-29,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jim Dray, Ari TE",@Ind,W 16-13,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Garrett Graham, Den TE",Dal,W 42-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Clay Harbor, NO TE",NE,L 20-36,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Michael Hoomanawanui, NO TE",NE,L 20-36,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Anthony McCoy, Sea TE",SF,W 12-9,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Andrew Quarless, Det TE",@NYG,W 24-10,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Richie Brockel, Car TE",Buf,W 9-3,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jeff Cumberland, LAC TE",Mia,L 17-19,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Logan Paulsen, Atl TE",GB,W 34-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Lance Kendricks, GB TE",@Atl,L 23-34,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Rob Housler, NE TE",@NO,W 36-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Kyle Rudolph, Min TE",@Pit,L 9-26,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Bruce Miller, SF TE",@Sea,L 9-12,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Virgil Green, LAC TE",Mia,L 17-19,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Luke Stocker, Ten TE",@Jax,W 37-16,--/--,--,--,--,--,--,--,--,--,--,--,TE
"David Ausberry, Det TE",@NYG,W 24-10,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Charles Clay, Buf TE",@Car,L 3-9,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Niles Paul, Jax TE",Ten,L 16-37,--/--,--,--,--,--,--,--,--,--,--,--,TE
"D.J. Williams, Wsh TE",@LAR,W 27-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jordan Cameron, Mia TE",@LAC,W 19-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Julius Thomas, Mia TE",@LAC,W 19-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Lee Smith, Oak TE",NYJ,W 45-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Coby Fleener, NO TE",NE,L 20-36,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Dwayne Allen, NE TE",@NO,W 36-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Orson Charles, KC TE",Phi,W 27-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Ladarius Green, Pit TE",Min,W 26-9,--/--,--,--,--,--,--,--,--,--,--,--,TE
"James Hanna, Dal TE",@Den,L 17-42,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Rhett Ellison, NYG TE",Det,L 10-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Greg Scruggs, NE TE",@NO,W 36-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Garrett Celek, SF TE",@Sea,L 9-12,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Phillip Supernaw, Ten TE",@Jax,W 37-16,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Beau Brinkley, Ten TE",@Jax,W 37-16,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Dominique Jones, Mia TE",@LAC,W 19-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Derek Carrier, Oak TE",NYJ,W 45-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Sean McGrath, LAC TE",Mia,L 17-19,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Chase Ford, Bal TE",Cle,W 24-10,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Cooper Helfet, Oak TE",NYJ,W 45-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Brandon Bostick, NYJ TE",@Oak,L 20-45,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Larry Donnell, Bal TE",Cle,W 24-10,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Ifeanyi Momah, Ari TE",@Ind,W 16-13,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Tyler Eifert, Cin TE",Hou,L 9-13,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Zach Ertz, Phi TE",@KC,L 20-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Gavin Escobar, Cle TE",@Bal,L 10-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Travis Kelce, KC TE",Phi,W 27-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Vance McDonald, Pit TE",Min,W 26-9,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jordan Reed, Wsh TE",@LAR,W 27-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Ryan Griffin, Hou TE",@Cin,W 13-9,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Michael Williams, NE TE",@NO,W 36-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Mychal Rivera, Jax TE",Ten,L 16-37,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Chris Gragg, NYJ TE",@Oak,L 20-45,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Dion Sims, Chi TE",@TB,L 7-29,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Levine Toilolo, Det TE",@NYG,W 24-10,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Justice Cunningham, LAR TE",Wsh,L 20-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Luke Willson, Det TE",@NYG,W 24-10,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Josh Hill, NO TE",NE,L 20-36,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Chris Pantale, Mia TE",@LAC,W 19-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Timothy Wright, Det TE",@NYG,W 24-10,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Brandon Williams, Ind TE",Ari,L 13-16,--/--,--,--,--,--,--,--,--,--,--,--,TE
"MarQueis Gray, Mia TE",@LAC,W 19-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Zach Sudfeld, NYJ TE",@Oak,L 20-45,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jake Stoneburner, LAR TE",Wsh,L 20-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jack Doyle, Ind TE",Ari,L 13-16,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Eric Ebron, Ind TE",Ari,L 13-16,--/--,--,--,--,--,--,--,--,--,--,--,TE
"C.J. Fiedorowicz, Hou TE",@Cin,W 13-9,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Crockett Gillmore, Bal TE",Cle,W 24-10,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Richard Rodgers, Phi TE",@KC,L 20-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jace Amaro, Ten TE",@Jax,W 37-16,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Austin Seferian-Jenkins, Jax TE",Ten,L 16-37,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Troy Niklas, NE TE",@NO,W 36-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Logan Thomas, Buf TE",@Car,L 3-9,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Darren Fells, Cle TE",@Bal,L 10-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Brian Leonhardt, Min TE",@Pit,L 9-26,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Demetrius Harris, KC TE",Phi,W 27-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Trey Burton, Chi TE",@TB,L 7-29,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Kyle Nelson, SF TE",@Sea,L 9-12,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Marcel Jensen, Wsh TE",@LAR,W 27-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Asante Cleveland, LAC TE",Mia,L 17-19,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Nic Jacobs, Jax TE",Ten,L 16-37,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Blake Annen, Buf TE",@Car,L 3-9,--/--,--,--,--,--,--,--,--,--,--,--,TE
"RaShaun Allen, Hou TE",@Cin,W 13-9,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Justin Perillo, Chi TE",@TB,L 7-29,--/--,--,--,--,--,--,--,--,--,--,--,TE
"James O'Shaughnessy, Jax TE",Ten,L 16-37,--/--,--,--,--,--,--,--,--,--,--,--,TE
"MyCole Pruitt, Hou TE",@Cin,W 13-9,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Randall Telfer, Cle TE",@Bal,L 10-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Gerald Christian, Ari TE",@Ind,W 16-13,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Clive Walford, NYJ TE",@Oak,L 20-45,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Neal Sterling, NYJ TE",@Oak,L 20-45,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Blake Bell, Min TE",@Pit,L 9-26,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Chris Manhertz, Car TE",Buf,W 9-3,--/--,--,--,--,--,--,--,--,--,--,--,TE
"C.J. Uzomah, Cin TE",Hou,L 9-13,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Nick Boyle, Bal TE",Cle,W 24-10,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jeff Heuerman, Den TE",Dal,W 42-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Nick O'Leary, Buf TE",@Car,L 3-9,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Darren Waller, Bal TE",Cle,W 24-10,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Rory Anderson, Buf TE",@Car,L 3-9,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Ben Koyack, Jax TE",Ten,L 16-37,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Kennard Backman, Det TE",@NYG,W 24-10,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Tyler Kroft, Cin TE",Hou,L 9-13,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Maxx Williams, Bal TE",Cle,W 24-10,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jesse James, Pit TE",Min,W 26-9,--/--,--,--,--,--,--,--,--,--,--,--,TE
"A.J. Derby, Mia TE",@LAC,W 19-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Geoff Swaim, Dal TE",@Den,L 17-42,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Vince Mayle, Bal WR, TE",Cle,W 24-10,--/--,--,--,--,--,--,--,--,--,--,--,TE
"E.J. Bibbs, Wsh TE",@LAR,W 27-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Khari Lee, Buf TE",@Car,L 3-9,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jerome Cunningham, Ten TE",@Jax,W 37-16,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Wes Saxton, Buf TE",@Car,L 3-9,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Will Tye, NE TE",@NO,W 36-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Cameron Brate, TB TE",Chi,W 29-7,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Daniel Brown, Chi TE",@TB,L 7-29,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Hunter Henry, LAC TE",Mia,L 17-19,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Austin Hooper, Atl TE",GB,W 34-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Nick Vannett, Sea TE",SF,W 12-9,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Tyler Higbee, LAR TE",Wsh,L 20-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Seth DeValve, Cle TE",@Bal,L 10-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Temarrick Hemingway, LAR TE",Wsh,L 20-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jerell Adams, NYG TE",Det,L 10-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"David Morgan, Min TE",@Pit,L 9-26,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Rico Gathers, Dal TE",@Den,L 17-42,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Thomas Duarte, Mia TE",@LAC,W 19-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Beau Sandland, GB TE",@Atl,L 23-34,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Ben Braunecker, Chi TE",@TB,L 7-29,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Cole Wick, SF TE",@Sea,L 9-12,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Stephen Anderson, Hou TE",@Cin,W 13-9,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Matt LaCosse, Den TE",Dal,W 42-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Erik Swoope, Ind TE",Ari,L 13-16,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Anthony Denham, Phi TE",@KC,L 20-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Bryce Williams, Ari TE",@Ind,W 16-13,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Devon Cajuste, Cle WR, TE",@Bal,L 10-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Alan Cross, TB TE",Chi,W 29-7,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Braedon Bowman, LAC TE",Mia,L 17-19,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Brian Parker, Den TE",Dal,W 42-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Joshua Perkins, Phi TE",@KC,L 20-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Ross Travis, Ind TE",Ari,L 13-16,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Scott Simonson, Car TE",Buf,W 9-3,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Xavier Grimble, Pit TE",Min,W 26-9,--/--,--,--,--,--,--,--,--,--,--,--,TE
"D.J. Tialavea, Atl TE",GB,W 34-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Matt Lengel, Cle TE",@Bal,L 10-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Alex Ellis, Jax TE",Ten,L 16-37,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Eric Tomlinson, NYJ TE",@Oak,L 20-45,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jonnu Smith, Ten TE",@Jax,W 37-16,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Michael Roberts, Det TE",@NYG,W 24-10,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jordan Leggett, NYJ TE",@Oak,L 20-45,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jake Butt, Den TE",Dal,W 42-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Mason Schreck, Cin TE",Hou,L 9-13,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jeremy Sprinkle, Wsh TE",@LAR,W 27-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Adam Shaheen, Chi TE",@TB,L 7-29,--/--,--,--,--,--,--,--,--,--,--,--,TE
"George Kittle, SF TE",@Sea,L 9-12,--/--,--,--,--,--,--,--,--,--,--,--,TE
"David Njoku, Cle TE",@Bal,L 10-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"O.J. Howard, TB TE",Chi,W 29-7,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Bucky Hodges, Min TE",@Pit,L 9-26,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Eric Saubert, Atl TE",GB,W 34-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Gerald Everett, LAR TE",Wsh,L 20-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Evan Engram, NYG TE",Det,L 10-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Antony Auclair, TB TE",Chi,W 29-7,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Ricky Seals-Jones, Ari TE",@Ind,W 16-13,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Hakeem Valles, Det TE",@NYG,W 24-10,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Cole Hikutini, SF TE",@Sea,L 9-12,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jacob Hollister, NE TE",@NO,W 36-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Sean Culkin, LAC TE",Mia,L 17-19,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Cethan Carter, Cin TE, RB",Hou,L 9-13,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Darrell Daniels, Ind TE",Ari,L 13-16,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Evan Baylis, Car TE",Buf,W 9-3,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Shane Smith, NYG TE, RB",Det,L 10-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Henry Krieger-Coble, LAR TE",Wsh,L 20-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Austin Traylor, Den TE",Dal,W 42-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
