Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD
Rob Gronkowski,TE,NE,0,0,0,0,0.0,73,1071,7.3
Travis Kelce,TE,KC,0,0,0,4,0.0,90,1043,7.2
Zach Ertz,TE,PHI,0,0,0,0,0.0,75,817,6.4
Evan Engram,TE,NYG,0,0,0,18,0.0,67,732,5.1
Kyle Rudolph,TE,MIN,0,0,0,0,0.0,67,625,6.7
Delanie Walker,TE,TEN,0,0,0,1,0.6,68,786,4.0
Jimmy Graham,TE,GB,0,0,0,0,0.0,66,590,7.5
Jordan Reed,TE,WAS,0,0,0,0,0.0,71,720,4.6
Trey Burton,TE,CHI,0,0,0,0,0.0,66,705,4.7
Greg Olsen,TE,CAR,0,0,0,0,0.0,60,716,4.0
George Kittle,TE,SF,0,0,0,0,0.0,58,712,3.6
David Njoku,TE,CLE,0,0,0,1,0.0,45,570,5.7
Jack Doyle,TE,IND,0,0,0,0,0.0,63,666,4.5
Charles Clay,TE,BUF,0,0,0,0,0.0,64,656,2.8
Austin Seferian-Jenkins,TE,JAX,0,0,0,0,0.0,53,577,4.5
Ricky Seals-Jones,TE,ARI,0,0,0,0,0.0,37,522,5.2
Benjamin Watson,TE,NO,0,0,0,0,0.0,52,565,4.2
Tyler Eifert,TE,CIN,0,0,0,0,0.0,36,447,6.4
Eric Ebron,TE,IND,0,0,0,0,0.3,53,593,3.5
Cameron Brate,TE,TB,0,0,0,0,0.0,51,564,4.1
Jared Cook,TE,OAK,0,0,0,0,0.0,59,706,1.9
Vance McDonald,TE,PIT,0,0,0,0,0.0,47,607,2.9
Vernon Davis,TE,WAS,0,0,0,0,0.0,48,664,2.3
O.J. Howard,TE,TB,0,0,0,0,0.0,34,530,4.6
Garrett Celek,TE,SF,0,0,0,0,0.0,35,453,5.0
Austin Hooper,TE,ATL,0,0,0,0,0.0,45,467,3.0
Mike Gesicki,TE,MIA,0,0,0,0,0.0,50,449,3.0
Hayden Hurst,TE,BAL,0,0,0,0,0.0,51,421,2.8
Antonio Gates,TE,LAC,0,0,0,0,0.0,38,391,3.5
Luke Willson,TE,DET,0,0,0,0,0.0,37,362,3.9
Dallas Goedert,TE,PHI,0,0,0,0,0.0,38,362,3.5
Tyler Higbee,TE,LAR,0,0,0,0,0.0,34,372,2.9
Jesse James,TE,PIT,0,0,0,0,0.0,42,384,2.5
Jeff Heuerman,TE,DEN,0,0,0,0,0.0,32,333,2.8
Jonnu Smith,TE,TEN,0,0,0,0,0.0,29,293,3.4
Virgil Green,TE,LAC,0,0,0,0,0.0,31,359,2.0
Blake Jarwin,TE,DAL,0,0,0,0,0.0,32,305,2.9
Ryan Griffin,TE,HOU,0,0,0,0,0.0,40,398,1.8
Nick Vannett,TE,SEA,0,0,0,0,0.0,31,300,2.6
Dwayne Allen,TE,NE,0,0,0,0,0.0,25,277,2.7
Jordan Akins,TE,HOU,0,0,0,0,0.0,29,297,2.4
Marcedes Lewis,TE,GB,0,0,0,0,0.0,20,197,3.7
Jermaine Gresham,TE,ARI,0,0,0,0,0.0,35,336,1.5
Jake Butt,TE,DEN,0,0,0,0,0.0,30,300,2.2
Rhett Ellison,TE,NYG,0,0,0,0,0.4,29,240,1.8
Tyler Kroft,TE,CIN,0,0,0,0,0.0,25,230,2.4
Ed Dickson,TE,SEA,0,0,0,0,0.0,21,274,1.6
Geoff Swaim,TE,DAL,0,0,0,0,0.0,23,229,1.9
David Morgan,TE,MIN,0,0,0,0,0.0,26,235,1.5
Josh Hill,TE,NO,0,0,0,-9,0.0,26,246,1.7
Jordan Leggett,TE,NYJ,0,0,0,0,0.0,22,190,1.3
Chris Herndon,TE,NYJ,0,0,0,0,0.0,22,190,1.3
Adam Shaheen,TE,CHI,0,0,0,0,0.0,10,116,2.1
Darren Fells,TE,CLE,0,0,0,0,0.0,16,167,1.2
Rico Gathers,TE,DAL,0,0,0,0,0.0,16,153,1.4
Gerald Everett,TE,LAR,0,0,0,16,0.0,14,144,1.5
Will Dissly,TE,SEA,0,0,0,0,0.0,14,135,1.4
Demetrius Harris,TE,KC,0,0,0,0,0.0,16,152,1.0
Mark Andrews,TE,BAL,0,0,0,0,0.0,16,132,0.9
A.J. Derby,TE,MIA,0,0,0,0,0.0,10,103,1.0
Seth DeValve,TE,CLE,0,0,0,0,0.0,11,134,0.6
Dalton Schultz,TE,DAL,0,0,0,0,0.0,10,95,0.9
Ian Thomas,TE,CAR,0,0,0,0,0.0,9,92,0.8
Dion Sims,TE,CHI,0,0,0,0,0.0,8,87,0.6
Lance Kendricks,TE,GB,0,0,0,0,0.0,9,95,0.6
Durham Smythe,TE,MIA,0,0,0,0,0.0,11,102,0.7
Ben Koyack,TE,JAX,0,0,0,0,0.0,6,52,0.7
Erik Swoope,TE,IND,0,0,0,0,0.0,5,95,0.3
Luke Stocker,TE,TEN,0,0,0,0,0.0,5,32,0.7
Neal Sterling,TE,NYJ,0,0,0,0,0.0,8,103,0.1
Logan Thomas,TE,BUF,0,0,0,0,0.0,4,42,0.6
Xavier Grimble,TE,PIT,0,0,0,0,0.0,4,34,0.6
Eric Tomlinson,TE,NYJ,0,0,0,0,0.0,4,55,0.4
Nick Boyle,TE,BAL,0,0,0,0,0.0,10,69,0.2
Jeremy Sprinkle,TE,WAS,0,0,0,0,0.0,4,39,0.5
C.J. Uzomah,TE,CIN,0,0,0,0,0.0,5,50,0.3
Jordan Thomas,TE,HOU,0,0,0,0,0.0,4,41,0.4
Maxx Williams,TE,BAL,0,0,0,3,0.0,6,36,0.5
Orson Charles,TE,CLE,0,0,0,0,0.0,4,55,0.2
Mason Schreck,TE,CIN,0,0,0,0,0.0,4,35,0.3
Tyler Conklin,TE,MIN,0,0,0,0,0.0,4,41,0.3
Eric Saubert,TE,ATL,0,0,0,0,0.0,4,37,0.3
James O'Shaughnessy,TE,JAX,0,0,0,0,0.0,4,38,0.3
Chris Manhertz,TE,CAR,0,0,0,0,0.0,4,38,0.2
Antony Auclair,TE,TB,0,0,0,0,0.0,4,40,0.2
Michael Roberts,TE,DET,0,0,0,0,0.0,4,46,0.2
Darrell Daniels,TE,ARI,0,0,0,0,0.0,3,30,0.1
Daniel Brown,TE,CHI,0,0,0,0,0.0,5,44,0.1
Levine Toilolo,TE,DET,0,0,0,0,0.0,2,23,0.1
Derek Carrier,TE,OAK,0,0,0,0,0.0,5,36,0.0
Lee Smith,TE,OAK,0,0,0,0,0.0,4,42,0.0
Jacob Hollister,TE,NE,0,0,0,3,0.0,2,20,0.0
Logan Paulsen,TE,ATL,0,0,0,0,0.0,2,14,0.1
Ben Braunecker,TE,CHI,0,0,0,0,0.0,1,9,0.0
