Player,Team,PA,YdA,TD,Sack,Int,Fum Rec,Saf,Blk
Arizona Cardinals,ARI,28.9,395.8601279103699,0.10197764885341287,2.0914344552264033,0.72,0.4,0.0,0.0
Atlanta Falcons,ATL,27.7,447.2,0.1,1.77,0.71,0.4,0.0,0.0
Baltimore Ravens,BAL,16.9,312.0,0.13,2.28,1.1,0.4,0.0,0.0
Buffalo Bills,BUF,23.051200037784437,333.3591310068632,0.1,3.1655312404294538,0.8905813159748853,0.6,0.0,0.0
Carolina Panthers,CAR,21.8,369.93176688911035,0.1,2.8077651771930463,0.7,0.5,0.0,0.08
Chicago Bears,CHI,19.89,332.14973075864833,0.15000000000000002,2.74,0.810135651718106,0.58,0.0,0.07
Cincinnati Bengals,CIN,22.325540422656257,379.95216648448786,0.1,2.7657270328842136,0.9336320379546307,0.4,0.0,0.08
Cleveland Browns,CLE,25.0,344.639753733256,0.11,2.4215995621615845,1.10925248554401,0.6,0.0,0.0
Dallas Cowboys,DAL,16.2,323.0,0.1,3.5,0.9160014044520872,0.5,0.0,0.0
Denver Broncos,DEN,23.690346081674395,388.4258955731797,0.11,2.0377388267078462,0.68,0.5,0.0,0.1
Detroit Lions,DET,20.5,351.3838492107465,0.1,2.7,0.9,0.4,0.0,0.09
Green Bay Packers,GB,23.8,371.9713874562383,0.09,2.5124730702813274,0.9103837958443172,0.4,0.0,0.0
Houston Texans,HOU,20.7,312.0,0.15000000000000002,3.0,0.8031878642138341,0.6,0.0,0.0
Indianapolis Colts,IND,19.82,350.91644121059943,0.1,3.4214302919328876,0.9080687245202376,0.5,0.0,0.0
Jacksonville Jaguars,JAX,16.7,287.0,0.13,3.37,1.1079547256881135,0.4,0.0,0.0
Kansas City Chiefs,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Angeles Chargers,LAC,14.5,297.0,0.13,3.113214357637606,1.0,0.4,0.0,0.0
Los Angeles Rams,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miami Dolphins,MIA,27.284678763590865,410.0,0.1,1.82,0.857897441996845,0.4,0.0,0.0
Minnesota Vikings,MIN,20.202543632023527,360.4828212301414,0.11,3.4,0.7075339685565429,0.4,0.0,0.0
New England Patriots,NE,21.0,334.1217971219413,0.13,3.4,0.9,0.4,0.0,0.1
New Orleans Saints,NO,23.459788768334864,415.4,0.12,2.6419607127992855,0.9175657218610196,0.5,0.0,0.0
New York Giants,NYG,26.8,365.14255151800296,0.11,2.028147686204582,0.8,0.4,0.0,0.08
New York Jets,NYJ,29.5,385.0312538052058,0.1,1.8,0.7,0.4,0.0,0.0
Oakland Raiders,OAK,27.5,364.992333843237,0.10077433878171493,1.9704776513494198,0.7799021162642599,0.4,0.0,0.0
Philadelphia Eagles,PHI,21.705465861045706,370.7844430663869,0.12,2.6644300315016847,1.0,0.5,0.0,0.1
Pittsburgh Steelers,PIT,20.38,357.71951645878676,0.12,2.9555853780899284,0.9,0.5,0.0,0.1
San Francisco 49ers,SF,27.5,382.33002033739206,0.1,2.3372011018912766,0.9184620318044615,0.4,0.0,0.0
Seattle Seahawks,SEA,24.8,358.7751698966679,0.1,2.1550317467101796,0.7313710496587735,0.5,0.0,0.09
Tampa Bay Buccaneers,TB,24.492622854155325,366.240457732124,0.13,2.14,0.9,0.5,0.0,0.1
Tennessee Titans,TEN,22.94,357.541575833919,0.12,3.3,0.9081435537733666,0.5,0.0,0.07
Washington Redskins,WAS,24.81527928175075,350.97488268879346,0.1,3.1,0.7,0.5,0.0,0.0
