Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS,POS
"Le'Veon Bell, PIT",0.0,0.0,0.0,0.0,0.0,0.0,22.2,92.9,4.18,0.7,6.4,5.7,38.1,6.68,0.1,0.1,16,RB
"Ezekiel Elliott, DAL",0.0,0.0,0.0,0.0,0.0,0.0,22.2,96.3,4.34,0.5,3.4,2.6,30.9,11.88,0.2,0.1,16,RB
"LeSean McCoy, BUF",0.0,0.0,0.0,0.0,0.0,0.0,18.0,78.1,4.34,0.6,5.5,4.3,32.5,7.56,0.1,0.3,13,RB
"Jordan Howard, CHI",0.0,0.0,0.0,0.0,0.0,0.0,21.3,97.7,4.59,0.5,2.1,1.4,10.5,7.50,0.0,0.1,12,RB
"Devonta Freeman, ATL",0.0,0.0,0.0,0.0,0.0,0.0,15.5,61.5,3.97,0.6,4.0,3.2,28.3,8.84,0.1,0.1,12,RB
"Melvin Gordon, LAC",0.0,0.0,0.0,0.0,0.0,0.0,14.9,54.5,3.66,0.4,5.0,3.6,30.0,8.33,0.3,0.2,11,RB
"Kareem Hunt, KC",0.0,0.0,0.0,0.0,0.0,0.0,16.0,65.5,4.09,0.5,4.1,3.1,29.2,9.42,0.2,0.3,11,RB
"Mark Ingram, NO",0.0,0.0,0.0,0.0,0.0,0.0,16.2,66.3,4.09,0.5,4.9,3.8,25.4,6.68,0.1,0.2,11,RB
"Joe Mixon, CIN",0.0,0.0,0.0,0.0,0.0,0.0,14.1,58.2,4.13,0.6,3.3,2.5,20.8,8.32,0.1,0.1,11,RB
"Carlos Hyde, JAC",0.0,0.0,0.0,0.0,0.0,0.0,14.8,60.3,4.07,0.4,2.9,2.1,12.1,5.76,0.0,0.1,9,RB
"Alvin Kamara, NO",0.0,0.0,0.0,0.0,0.0,0.0,7.2,35.3,4.90,0.3,6.4,4.7,32.5,6.91,0.2,0.1,8,RB
"Christian McCaffrey, CAR",0.0,0.0,0.0,0.0,0.0,0.0,7.4,24.8,3.35,0.1,7.8,5.9,50.1,8.49,0.3,0.3,8,RB
"Doug Martin, OAK",0.0,0.0,0.0,0.0,0.0,0.0,17.2,59.7,3.47,0.4,2.6,1.8,16.2,9.00,0.1,0.2,8,RB
"Lamar Miller, HOU",0.0,0.0,0.0,0.0,0.0,0.0,16.3,60.2,3.69,0.2,3.2,2.4,18.9,7.88,0.1,0.1,8,RB
"Jay Ajayi, PHI",0.0,0.0,0.0,0.0,0.0,0.0,18.1,72.7,4.02,0.3,2.5,1.7,9.8,5.76,0.0,0.2,8,RB
"LeGarrette Blount, DET",0.0,0.0,0.0,0.0,0.0,0.0,14.1,58.4,4.14,0.5,1.3,1.1,8.0,7.27,0.1,0.1,8,RB
"Chris Thompson, WAS",0.0,0.0,0.0,0.0,0.0,0.0,5.7,24.8,4.35,0.2,4.9,3.8,42.6,11.21,0.2,0.2,8,RB
"Ameer Abdullah, MIN",0.0,0.0,0.0,0.0,0.0,0.0,15.7,56.2,3.58,0.3,2.7,1.9,12.0,6.32,0.0,0.1,7,RB
"Tarik Cohen, CHI",0.0,0.0,0.0,0.0,0.0,0.0,8.6,40.9,4.76,0.1,4.8,3.6,35.0,9.72,0.1,0.3,7,RB
"Javorius Allen, BAL",0.0,0.0,0.0,0.0,0.0,0.0,11.2,46.0,4.11,0.2,5.0,4.0,20.5,5.12,0.1,0.1,7,RB
"Tevin Coleman, ATL",0.0,0.0,0.0,0.0,0.0,0.0,7.9,33.1,4.19,0.2,2.8,1.9,23.7,12.47,0.2,0.1,7,RB
"Bilal Powell, NYJ",0.0,0.0,0.0,0.0,0.0,0.0,10.5,48.3,4.60,0.3,3.7,2.7,18.3,6.78,0.1,0.1,7,RB
"Matt Forte, NYJ",0.0,0.0,0.0,0.0,0.0,0.0,11.9,51.9,4.36,0.2,2.0,1.6,11.9,7.44,0.0,0.1,7,RB
"Jerick McKinnon, SF",0.0,0.0,0.0,0.0,0.0,0.0,12.4,41.5,3.35,0.3,3.9,3.1,18.9,6.10,0.1,0.2,7,RB
"C.J. Anderson, LAR",0.0,0.0,0.0,0.0,0.0,0.0,11.8,51.3,4.35,0.2,1.9,1.2,9.7,8.08,0.1,0.1,6,RB
"Frank Gore, MIA",0.0,0.0,0.0,0.0,0.0,0.0,13.9,49.6,3.57,0.2,2.6,1.8,15.0,8.33,0.1,0.1,6,RB
"Isaiah Crowell, NYJ",0.0,0.0,0.0,0.0,0.0,0.0,14.6,50.1,3.43,0.1,2.9,2.0,15.2,7.60,0.0,0.1,6,RB
"DeAndre Washington, OAK",0.0,0.0,0.0,0.0,0.0,0.0,10.1,35.3,3.50,0.3,3.9,3.0,17.2,5.73,0.1,0.1,6,RB
"Mike Gillislee, NO",0.0,0.0,0.0,0.0,0.0,0.0,9.4,41.7,4.44,0.4,0.7,0.6,4.1,6.83,0.0,0.2,6,RB
"Jalen Richard, OAK",0.0,0.0,0.0,0.0,0.0,0.0,8.9,34.9,3.92,0.2,2.8,2.2,23.4,10.64,0.0,0.1,6,RB
"Giovani Bernard, CIN",0.0,0.0,0.0,0.0,0.0,0.0,5.1,24.8,4.86,0.1,3.5,2.4,29.6,12.33,0.2,0.1,5,RB
"Dion Lewis, TEN",0.0,0.0,0.0,0.0,0.0,0.0,9.4,47.0,5.00,0.3,1.6,1.2,9.3,7.75,0.0,0.1,5,RB
"Alex Collins, BAL",0.0,0.0,0.0,0.0,0.0,0.0,12.3,54.9,4.46,0.2,2.6,1.4,7.4,5.29,0.0,0.4,5,RB
"Jonathan Stewart, NYG",0.0,0.0,0.0,0.0,0.0,0.0,14.8,49.0,3.31,0.2,1.8,1.1,8.5,7.73,0.1,0.3,5,RB
"Rob Kelley, WAS",0.0,0.0,0.0,0.0,0.0,0.0,11.6,44.7,3.85,0.2,1.7,1.0,6.5,6.50,0.0,0.1,5,RB
"Marlon Mack, IND",0.0,0.0,0.0,0.0,0.0,0.0,8.4,31.6,3.76,0.2,3.2,2.1,19.5,9.29,0.0,0.1,5,RB
"Duke Johnson, CLE",0.0,0.0,0.0,0.0,0.0,0.0,4.1,15.8,3.85,0.1,6.1,4.5,38.2,8.49,0.1,0.1,5,RB
"Latavius Murray, MIN",0.0,0.0,0.0,0.0,0.0,0.0,12.2,39.0,3.20,0.3,1.1,0.9,5.9,6.56,0.0,0.1,4,RB
"Wendell Smallwood, PHI",0.0,0.0,0.0,0.0,0.0,0.0,6.7,25.7,3.84,0.2,2.1,1.4,11.3,8.07,0.1,0.1,4,RB
"James White, NE",0.0,0.0,0.0,0.0,0.0,0.0,3.4,14.4,4.24,0.1,4.9,3.7,29.3,7.92,0.2,0.1,4,RB
"Thomas Rawls, CIN",0.0,0.0,0.0,0.0,0.0,0.0,8.8,33.4,3.80,0.3,1.7,1.1,8.5,7.73,0.0,0.3,4,RB
"Eddie Lacy, SEA",0.0,0.0,0.0,0.0,0.0,0.0,9.9,35.5,3.59,0.2,1.5,1.1,7.6,6.91,0.0,0.1,4,RB
"Mike Tolbert, BUF",0.0,0.0,0.0,0.0,0.0,0.0,6.5,26.9,4.14,0.2,1.2,0.9,6.6,7.33,0.1,0.1,3,RB
"Charcandrick West, KC",0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.4,3.60,0.1,2.2,1.7,11.4,6.71,0.2,0.1,3,RB
"Devontae Booker, DEN",0.0,0.0,0.0,0.0,0.0,0.0,5.0,20.1,4.02,0.1,2.4,1.4,18.0,12.86,0.0,0.1,3,RB
"D'Onta Foreman, HOU",0.0,0.0,0.0,0.0,0.0,0.0,9.3,35.0,3.76,0.1,1.4,0.9,7.6,8.44,0.0,0.2,3,RB
"Rex Burkhead, NE",0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.7,4.17,0.1,1.5,1.1,10.2,9.27,0.1,0.1,3,RB
"Austin Ekeler, LAC",0.0,0.0,0.0,0.0,0.0,0.0,3.8,13.0,3.42,0.1,2.4,1.8,13.2,7.33,0.1,0.1,3,RB
"Theo Riddick, DET",0.0,0.0,0.0,0.0,0.0,0.0,3.1,9.6,3.10,0.1,5.1,3.8,26.1,6.87,0.1,0.1,3,RB
"Jamaal Charles, JAC",0.0,0.0,0.0,0.0,0.0,0.0,6.4,29.0,4.53,0.2,1.8,1.1,7.8,7.09,0.0,0.3,2,RB
"Matt Breida, SF",0.0,0.0,0.0,0.0,0.0,0.0,6.5,25.2,3.88,0.1,2.6,1.4,8.7,6.21,0.0,0.1,2,RB
"Jeremy Hill, NE",0.0,0.0,0.0,0.0,0.0,0.0,5.0,19.8,3.96,0.2,0.8,0.7,5.1,7.29,0.0,0.1,2,RB
"Kyle Juszczyk, SF",0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.6,4.00,0.0,2.6,1.7,14.3,8.41,0.1,0.0,1,RB
"Darren McFadden, DAL",0.0,0.0,0.0,0.0,0.0,0.0,2.4,10.5,4.38,0.1,0.5,0.3,3.0,10.00,0.0,0.0,1,RB
"Samaje Perine, WAS",0.0,0.0,0.0,0.0,0.0,0.0,5.2,18.4,3.54,0.1,1.1,0.9,6.2,6.89,0.1,0.3,1,RB
"Branden Oliver, IND",0.0,0.0,0.0,0.0,0.0,0.0,3.4,12.1,3.56,0.1,1.3,0.9,5.7,6.33,0.0,0.1,1,RB
"Kenyan Drake, MIA",0.0,0.0,0.0,0.0,0.0,0.0,4.1,13.8,3.37,0.1,1.4,0.9,5.8,6.44,0.0,0.1,1,RB
"James Conner, PIT",0.0,0.0,0.0,0.0,0.0,0.0,3.8,14.5,3.82,0.1,0.8,0.6,4.4,7.33,0.0,0.1,1,RB
"Alfred Morris, SF",0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.9,4.47,0.1,1.4,0.8,5.9,7.38,0.0,0.1,1,RB
"Jacquizz Rodgers, TB",0.0,0.0,0.0,0.0,0.0,0.0,3.1,10.7,3.45,0.1,0.8,0.7,4.8,6.86,0.0,0.1,1,RB
"Corey Clement, PHI",0.0,0.0,0.0,0.0,0.0,0.0,2.7,10.3,3.81,0.1,0.3,0.2,1.8,9.00,0.0,0.1,1,RB
"Benny Cunningham, CHI",0.0,0.0,0.0,0.0,0.0,0.0,1.6,6.5,4.06,0.0,1.3,1.0,12.1,12.10,0.1,0.1,1,RB
