$10M Fantasy Football World Championship Qualifier #104	$75.00	$66,011	31	1,035	938	4%	230.14	$0	176.48	$75.00
$10M Fantasy Football World Championship Qualifier #108	$1,100.00	$65,311	2	69	64	4%	204.28	$0	167.44	$1,100.00
$10M Fantasy Football World Championship Qualifier #109	$5,600.00	$62,611	1	13	13	8%	176.68	$0	176.68	$0.00
NFL $60K Flea Flicker	$5.00	$60,000	150	14,268	14,268	25%	236.44	$5,000	150.38	$8.00
NFL $60K Pylon [Single Entry]	$3.00	$60,000	1	23,781	23,781	23%	228.24	$5,000	147.12	$5.00
NFL $50K mini-MAX [150 Max Entry]	$0.50	$50,000	150	118,906	118,906	22%	247.28	$5,000	149.78	$1.00
NFL GIANT $25 Double Up [Single Entry]	$25.00	$50,000	1	2,298	2,298	44%	210.18	$50	136.38	$50.00
NFL GIANT $5 Double Up [Single Entry]	$5.00	$50,000	1	11,494	11,494	44%	221.42	$10	135.14	$10.00
NFL GIANT $25 Double Up [Single Entry]	$25.00	$50,000	1	2,298	2,298	44%	219.80	$50	135.58	$50.00
NFL GIANT $10 Double Up [Single Entry]	$10.00	$50,000	1	5,747	5,747	44%	220.98	$20	135.58	$20.00
NFL GIANT $10 Double Up	$10.00	$50,000	100	5,747	5,747	44%	222.18	$20	140.52	$20.00
NFL $50K Engage Eight [3 Entry Max]	$8.00	$50,000	3	7,352	7,352	25%	242.88	$5,000	149.04	$12.00
NFL $50K Week 11 Special [$10K to 1st]	$20.00	$50,000	88	2,941	2,941	24%	223.48	$10,000	147.70	$30.00
NFL GIANT $2,120 50-50	$2,120.00	$40,000	1	20	20	50%	180.58	$4,000	146.82	$4,000.00
NFL $40K Hail Mary	$12.00	$40,000	117	3,921	3,921	26%	230.14	$4,000	149.80	$18.00
NFL $40K Quarter Jukebox [Just $0.25!]	$0.25	$40,000	20	190,249	190,249	24%	253.72	$1,500	144.58	$0.50
NFL GIANT $1,060 50-50	$1,060.00	$40,000	1	40	40	50%	180.58	$2,000	135.58	$2,000.00
NFL GIANT $100 Double Up	$100.00	$35,000	11	388	388	45%	209.70	$200	141.12	$200.00
NFL GIANT $530 50-50	$530.00	$35,000	2	70	70	50%	193.92	$1,000	135.58	$1,000.00
NFL $35K Blind Side [Single Entry]	$27.00	$35,000	1	1,511	1,511	23%	226.38	$4,000	150.00	$50.00
NFL $35K Chop Block [$5K to 1st]	$50.00	$35,000	23	795	795	21%	219.22	$5,000	153.58	$75.00
NFL $30K Touchdown	$200.00	$30,100	5	167	167	23%	202.58	$7,500	150.24	$300.00
NFL $30K Hot Route	$100.00	$30,100	10	334	334	21%	202.58	$5,000	152.08	$200.00
NFL $30K Spin Move [Single Entry]	$300.00	$30,000	1	111	111	23%	192.50	$5,000	146.92	$600.00
NFL GIANT $2 Double Up	$2.00	$30,000	20	17,241	17,241	44%	231.02	$4	135.58	$4.00
NFL $30K Red Zone [Single Entry]	$50.00	$30,000	1	681	681	27%	228.88	$3,000	146.00	$75.00
NFL $30K Stiff Arm [Single Entry]	$555.00	$30,000	1	60	60	23%	192.80	$7,500	147.74	$1,000.00
NFL GIANT $50 Double Up	$50.00	$30,000	20	681	681	44%	212.18	$100	141.74	$100.00
NFL GIANT $250 Double Up	$250.00	$25,000	3	111	111	45%	180.58	$500	142.34	$500.00
NFL $25K Fair Catch [Single Entry]	$12.00	$25,000	1	2,450	2,450	20%	225.90	$2,000	152.08	$25.00
NFL $25K Three-Point Stance [3 Entry Max]	$33.00	$25,000	3	883	883	23%	202.58	$2,500	150.78	$50.00
NFL GIANT $25 Double Up [Single Entry]	$25.00	$25,000	1	1,149	1,149	44%	210.82	$50	135.58	$50.00
NFL GIANT $25 Double Up	$25.00	$25,000	34	1,149	1,149	44%	196.54	$50	140.90	$50.00
NFL GIANT $100 Double Up [Single Entry]	$100.00	$25,000	1	277	277	45%	228.72	$200	137.22	$200.00
NFL GIANT $10 Double Up	$10.00	$25,000	86	2,873	2,873	44%	214.20	$20	146.82	$20.00
NFL GIANT $5 Double Up [Single Entry]	$5.00	$25,000	1	5,747	5,747	44%	230.74	$10	135.58	$10.00
NFL GIANT $10 Double Up [Single Entry]	$10.00	$25,000	1	2,873	2,873	44%	219.78	$20	135.98	$20.00
NFL GIANT $50 Double Up [Single Entry]	$50.00	$25,000	1	568	568	44%	212.18	$100	135.58	$100.00
NFL GIANT $250 Double Up [Single Entry]	$250.00	$25,000	1	111	111	45%	196.12	$500	136.02	$500.00
NFL $25K Singleback [3 Entry Max]	$1.00	$25,000	3	29,726	29,726	25%	235.98	$1,500	145.96	$2.00
NFL $20K Super Booster [Top 200 Win $100]	$4.00	$20,000	20	5,882	5,882	3%	220.22	$100	176.38	$100.00
NFL $20K Play-Action [20 Entry Max]	$3.00	$20,000	20	7,927	7,927	26%	220.94	$1,000	144.62	$5.00
NFL $50 Double Up [Single Entry]	$50.00	$15,000	1	340	340	44%	195.32	$100	138.18	$100.00
NFL Single Entry $10 Double Up	$10.00	$15,000	1	1,724	1,724	44%	210.04	$20	135.58	$20.00
NFL $15K Blind Side [Single Entry]	$27.00	$15,000	1	647	647	26%	225.90	$1,500	147.60	$40.00
NFL $15K Safety	$2.00	$15,000	20	8,917	8,917	25%	228.18	$1,500	149.30	$3.00
NFL $14.2K Luxury Box [Single Entry]	$1,500.00	$14,200	1	10	0	0%		$0		$0.00
$2.5M Sports Betting National Championship Qualifier [$1M to 1st	$27.00	$13,130	17	567	364	4%	217.22	$0	169.80	$0.00
Sports Betting National Championship Qualifier [$1M to 1st]	$5.00	$13,000	92	3,091	2,263	3%	213.98	$0	173.26	$5.00
NFL $12K Spy [Single Entry]	$100.00	$12,000	1	133	133	23%	204.28	$2,000	152.42	$150.00
NFL Single Entry $5 Double Up	$5.00	$12,000	1	2,758	2,758	44%	210.04	$10	135.58	$10.00
NFL $12K Stiff Arm [Single Entry]	$555.00	$12,000	1	24	24	25%	172.82	$4,000	152.92	$1,000.00
NFL $1M Showdown Championship Qualifier #69	$635.00	$11,450	1	20	14	15%	188.44	$0	148.44	$650.00
NFL $10K Engage Eight [3 Entry Max]	$8.00	$10,000	3	1,470	1,470	20%	230.78	$1,500	151.76	$15.00
NFL BIG 10x Booster [Top 500 Win $20]	$2.00	$10,000	20	5,882	5,882	9%	217.22	$20	162.92	$20.00
NFL $10K First Down [20 Entry Max]	$1.00	$10,000	20	11,890	11,890	26%	236.80	$500	145.34	$1.50
NFL Single Entry $100 Double Up	$100.00	$10,000	1	111	111	45%	183.72	$200	137.44	$200.00
NFL $1,060 50-50 [Top 50% Win]	$1,060.00	$10,000	1	10	0	0%		$0		$0.00
NFL $530 50-50 [Top 50% Win]	$530.00	$10,000	1	20	20	50%	180.58	$1,000	138.28	$1,000.00
NFL $10K Flea Flicker [$2K to 1st]	$5.00	$10,000	71	2,378	2,378	25%	218.12	$2,000	148.08	$8.00
NFL $530 50-50 [Top 50% Win]	$530.00	$10,000	1	20	20	50%	180.58	$1,000	149.90	$1,000.00
NFL Single Entry $2 Double Up	$2.00	$10,000	1	5,747	5,747	44%	228.72	$4	135.58	$4.00
NFL $10K Daily Dollar [Single Entry]	$1.00	$10,000	1	11,890	11,890	26%	241.38	$500	145.52	$1.50
NFL Fantasy Football Millionaire SUPERSatellite [500x]	$1.00	$10,000	20	11,890	11,890	4%	253.72	$0	172.62	$0.00
NFL Single Entry $100 Double Up	$100.00	$10,000	1	111	111	45%	188.00	$200	137.22	$200.00
NFL $10K Three-Point Stance [3 Entry Max]	$33.00	$10,000	3	353	353	27%	213.62	$1,000	148.00	$50.00
NFL $10K Red Zone [Single Entry]	$50.00	$10,000	1	227	227	26%	194.90	$1,000	147.02	$75.00
NFL $25 Double Up	$25.00	$10,000	13	459	459	44%	204.08	$50	135.58	$50.00
NFL $10K Fair Catch [Single Entry]	$12.00	$10,000	1	980	980	25%	213.62	$1,000	144.70	$18.00
NFL $10K First Down [20 Entry Max]	$1.00	$10,000	20	11,890	11,890	26%	235.02	$500	144.08	$1.50
NFL $10K Pylon [Single Entry]	$3.00	$10,000	1	3,963	3,963	27%	227.84	$500	143.34	$5.00
NFL $50 50-50	$50.00	$9,000	1	200	0	50%		$0		$0.00
NFL $50 200-Player (Top 3 Win)	$50.00	$9,000	1	200	0	2%		$0		$0.00
NFL $50 50-50	$50.00	$9,000	1	200	0	50%		$0		$0.00
NFL Single Entry $50 Double Up	$50.00	$8,000	1	181	181	44%	202.08	$100	136.40	$100.00
NFL Single Entry $25 Double Up	$25.00	$8,000	1	367	367	44%	206.74	$50	135.70	$50.00
NFL Single Entry $5 Double Up	$5.00	$6,000	1	1,379	1,379	44%	206.74	$10	134.48	$10.00
NFL $5,600 FFWC Qualifier Satellite	$565.00	$5,600	1	11	10	9%	156.44	$0	156.44	$0.00
NFL $5,425 FFWC MEGAQualifier Satellite	$600.00	$5,425	1	10	0	0%		$0		$0.00
NFL $5,425 FFWC MEGAQualifier Satellite	$600.00	$5,425	1	10	0	0%		$0		$0.00
LAST SHOT: NFL $5,425 FFWC MEGAQualifier Satellite	$37.00	$5,425	5	170	170	1%	209.82	$0	209.82	$0.00
NFL $5K Mini Hail Mary	$12.00	$5,000	14	490	490	25%	206.22	$500	147.50	$18.00
NFL $5K Blind Side [Single Entry]	$27.00	$5,000	1	215	215	24%	194.18	$750	146.64	$40.00
NFL $5K Quarter Jukebox [Just $0.25!]	$0.25	$5,000	20	23,781	23,781	24%	247.28	$250	145.30	$0.50
NFL $5K Nickel [3 Entry Max]	$5.00	$5,000	3	1,189	1,189	26%	224.80	$500	146.20	$8.00
NFL $5K Chop Block [3 Entry Max]	$50.00	$5,000	3	113	113	25%	185.04	$750	148.76	$75.00
NFL $5K Mini Gridiron	$27.00	$5,000	6	215	215	24%	215.62	$750	150.24	$40.00
NFL $25 Double Up	$25.00	$5,000	6	229	229	44%	193.52	$50	144.18	$50.00
NFL $530 50-50 [Top 50% Win]	$530.00	$5,000	1	10	0	0%		$0		$0.00
NFL $5K Blind Side [Single Entry]	$27.00	$5,000	1	215	215	24%	230.14	$750	150.54	$40.00
Casual NFL $5K Front Four	$4.00	$5,000	10	1,486	1,486	25%	213.30	$500	146.12	$6.00
NFL $530 50-50 [Top 50% Win]	$530.00	$5,000	1	10	0	0%		$0		$0.00
NFL $5K Engage Eight [5 Entry Max]	$8.00	$5,000	5	735	735	23%	211.58	$1,000	148.18	$12.00
NFL $5K Mini Play-Action	$3.00	$5,000	20	1,981	1,981	28%	253.72	$250	145.68	$5.00
NFL $5K Mini Slant	$9.00	$5,000	19	653	653	22%	212.08	$500	152.18	$20.00
NFL $5K Blind Side [Single Entry]	$27.00	$5,000	1	215	215	24%	213.32	$750	147.48	$40.00
NFL $5K Post Pattern [$1K to 1st]	$8.00	$5,000	22	735	735	23%	210.20	$1,000	148.08	$12.00
NFL $5K Mini Flea Flicker	$5.00	$5,000	35	1,189	1,189	26%	253.72	$500	147.38	$8.00
NFL Fantasy Football Millionaire SUPERSatellite [200x]	$3.00	$4,000	20	1,585	1,501	13%	217.68	$0	158.58	$0.00
NFL Fantasy Football Millionaire SUPERSatellite [200x]	$0.25	$4,000	20	19,024	19,024	1%	229.98	$0	187.72	$0.00
NFL BIG 10x Booster [Top 15 Win $250]	$25.00	$3,750	5	176	176	9%	198.62	$250	162.24	$250.00
Spookyexpress.com Newsletter Sign Up Bonus Championship #1	$20.00	$3,600	1	200	0	50%		$0		$0.00
NFL $3 Double Up	$3.00	$3,000	20	1,149	1,149	44%	196.92	$6	144.28	$6.00
NFL BIG 10x Booster [Top 30 Win $100]	$10.00	$3,000	10	352	352	9%	207.02	$100	167.28	$100.00
NFL $5 Double Up	$5.00	$3,000	20	689	689	44%	185.72	$10	144.18	$10.00
NFL $3K Safety	$2.00	$3,000	20	1,783	1,783	20%	222.82	$300	151.38	$4.00
NFL BIG 10x Booster [Top 30 Win $100]	$10.00	$3,000	10	352	352	9%	198.30	$100	164.98	$100.00
Casual NFL $3K Gridiron	$27.00	$3,000	3	129	129	23%	201.52	$500	144.72	$50.00
NFL Fantasy Football Millionaire SUPERSatellite [150x]	$5.00	$3,000	21	713	636	21%	203.72	$0	150.28	$0.00
NFL $5 Double Up	$5.00	$3,000	20	689	689	44%	213.32	$10	135.58	$10.00
NFL $3K Daily Dollar [Single Entry]	$1.00	$3,000	1	3,567	3,567	26%	226.58	$150	144.82	$1.50
Casual NFL $3K First Down	$1.00	$3,000	5	3,567	3,567	20%	223.68	$150	149.74	$2.00
NFL $20 150-Player (Top 5 Win)	$20.00	$2,700	1	150	0	3%		$0		$0.00
NFL BIG $25 Triple Up [Top 36 Win $75]	$25.00	$2,700	1	124	124	29%	180.58	$75	146.82	$75.00
NFL BIG 10x Booster [Top 50 Win $50]	$5.00	$2,500	17	594	594	8%	196.58	$50	164.84	$50.00
NFL $2K Quarter Jukebox [Just $0.25!]	$0.25	$2,000	20	9,512	9,512	21%	224.82	$100	148.38	$0.50
Beginner NFL $2K Play-Action	$3.00	$2,000	5	792	792	25%	218.28	$100	142.54	$5.00
NFL BIG 10x Booster [Top 100 Win $20]	$2.00	$2,000	20	1,189	1,189	8%	209.54	$20	161.52	$20.00
Spookyexpress.com Newsletter and Bonuses Championship #1	$10.00	$1,800	1	200	0	50%		$0		$0.00
Classic Clash	$10.00	$1,800	1	200	0	10%		$0		$0.00
NFL $10 50-50	$10.00	$1,800	1	200	0	50%		$0		$0.00
NFL $10 50-50	$10.00	$1,800	1	200	0	50%		$0		$0.00
NFL $5 Double Up [3 Entry Max]	$5.00	$1,500	3	344	344	44%	202.84	$10	140.94	$10.00
NFL $5 Double Up [3 Entry Max]	$5.00	$1,500	3	344	344	44%	180.58	$10	140.52	$10.00
NFL $5 Double Up [3 Entry Max]	$5.00	$1,500	3	344	344	44%	192.52	$10	140.94	$10.00
NFL $5 Double Up [3 Entry Max]	$5.00	$1,500	3	344	344	44%	186.12	$10	142.54	$10.00
NFL $10 50-50	$10.00	$1,350	1	150	0	50%		$0		$0.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	180.58	$20	138.72	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	188.82	$20	141.62	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	183.42	$20	139.52	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	183.38	$20	142.92	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	180.58	$20	143.18	$20.00
Casual NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	194.82	$20	130.32	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	197.56	$20	143.54	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	180.58	$20	140.52	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	184.22	$20	147.82	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	180.58	$20	146.52	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	204.48	$20	137.34	$20.00
Casual NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	211.68	$20	129.88	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	180.58	$20	143.98	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	190.12	$20	140.22	$20.00
Beginner NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	185.92	$20	131.88	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	193.92	$20	139.52	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	192.52	$20	136.28	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	189.82	$20	140.90	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	185.50	$20	139.52	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	185.50	$20	137.44	$20.00
NFL $10 Double Up	$10.00	$1,080	1	124	124	44%	185.50	$20	140.52	$20.00
NFL $1K Safety	$2.00	$1,000	17	594	594	21%	206.12	$100	150.00	$4.00
Beginner NFL 10x Booster [Top 10 Win $100]	$10.00	$1,000	3	117	117	9%	201.22	$100	169.68	$100.00
NFL $3 Contest	$3.00	$1,000	11	396	396	20%	227.88	$100	154.08	$6.00
NFL $9 Winner Take All [$1K to 1st]	$9.00	$1,000	3	130	130	1%	197.42	$1,000	197.42	$1,000.00
Beginner NFL $1K First Down	$1.00	$1,000	5	1,189	1,189	25%	205.68	$75	143.32	$1.50
NFL $5 Winner Take All [$1K to 1st]	$5.00	$1,000	6	237	237	0%	212.14	$1,000	212.14	$1,000.00
NFL $3 Winner Take All [$1K to 1st]	$3.00	$1,000	10	396	396	0%	205.54	$1,000	205.54	$1,000.00
NFL $3 Contest	$3.00	$1,000	11	396	396	20%	253.72	$100	152.58	$6.00
NFL $5 Contest	$5.00	$1,000	7	237	237	21%	253.72	$125	151.28	$10.00
NFL $9 Contest	$9.00	$1,000	3	130	130	22%	205.48	$100	155.90	$18.00
Casual NFL 10x Booster [Top 10 Win $100]	$10.00	$1,000	3	117	117	9%	185.02	$100	155.60	$100.00
Beginner NFL $1K Pylon [Single Entry]	$3.00	$1,000	1	396	340	20%	206.00	$100	145.18	$6.00
NFL $1K Nickel [3 Entry Max]	$5.00	$1,000	3	237	237	21%	190.90	$125	149.94	$10.00
Beginner NFL $1K Button Hook [Single Entry]	$9.00	$1,000	1	130	130	22%	191.68	$100	153.74	$18.00
NFL $9 Winner Take All [$1K to 1st]	$9.00	$1,000	3	130	130	1%	194.68	$1,000	194.68	$1,000.00
NFL $1 Double Up	$1.00	$1,000	20	1,149	1,149	44%	202.98	$2	139.94	$2.00
NFL $1 Double Up	$1.00	$1,000	20	1,149	1,149	44%	208.18	$2	141.12	$2.00
NFL $1 Double Up	$1.00	$1,000	20	1,149	1,149	44%	208.18	$2	136.78	$2.00
NFL 10x Booster [Top 10 Win $100]	$10.00	$1,000	3	117	117	9%	212.20	$100	169.02	$100.00
NFL 10x Booster [Top 10 Win $100]	$10.00	$1,000	3	117	117	9%	212.20	$100	170.20	$100.00
Casual NFL 10x Booster [Top 10 Win $100]	$10.00	$1,000	3	117	117	9%	218.54	$100	160.22	$100.00
NFL $1 Double Up	$1.00	$1,000	20	1,149	1,149	44%	202.94	$2	142.52	$2.00
NFL $5 Winner Take All [$1K to 1st]	$5.00	$1,000	6	237	237	0%	216.82	$1,000	216.82	$1,000.00
NFL $3 Double Up [3 Entry Max]	$3.00	$900	3	344	344	44%	199.48	$6	140.52	$6.00
NFL $5 50-50	$5.00	$900	1	200	0	50%		$0		$0.00
Spookyexpress.com Newsletter and Bonus Wildcard #1	$5.00	$900	1	200	0	50%		$0		$0.00
NFL BIG $5 Triple Up [Top 60 Win $15]	$5.00	$900	1	206	206	29%	195.02	$15	150.22	$15.00
Week 11 50-50	$5.00	$900	1	200	200	50%	200.22	$9	134.20	$9.00
NFL $5 50-50	$5.00	$900	1	200	0	50%		$0		$0.00
NFL $3 Double Up [3 Entry Max]	$3.00	$900	3	344	344	44%	197.24	$6	138.52	$6.00
NFL $3 Double Up [3 Entry Max]	$3.00	$900	3	344	344	44%	197.24	$6	140.52	$6.00
NFL $3 Double Up [3 Entry Max]	$3.00	$900	3	344	344	44%	197.24	$6	140.52	$6.00
NFL $5 200-Player (Top 20 Win)	$5.00	$900	1	200	0	10%		$0		$0.00
NFL $5 50-50	$5.00	$900	1	200	0	50%		$0		$0.00
NFL $5 50-50 #1 x5	$5.00	$900	1	200	200	50%	207.38	$9	133.54	$9.00
NFL $5 200-Player (Top 5 Win)	$5.00	$900	1	200	0	3%		$0		$0.00
NFL $3 Double Up [3 Entry Max]	$3.00	$900	3	344	344	44%	198.92	$6	135.58	$6.00
NFL $5 200-Player (Winner Takes All)	$5.00	$900	1	200	0	1%		$0		$0.00
NFL $10 Triple Up [Top 30 Win $30] (Multi-Entry)	$10.00	$900	3	103	103	29%	180.58	$30	153.58	$30.00
buggin #1	$5.00	$900	1	200	0	5%		$0		$0.00
Casual NFL 10x Booster [Top 25 Win $30]	$3.00	$750	8	297	297	8%	209.02	$30	162.40	$30.00
Casual NFL 10x Booster [Top 25 Win $30]	$3.00	$750	8	297	297	8%	198.88	$30	160.12	$30.00
NFL $1 Double Up [3 Entry Max]	$1.00	$750	3	862	862	44%	208.18	$2	137.20	$2.00
Beginner NFL 10x Booster [Top 25 Win $30]	$3.00	$750	3	297	191	8%	181.42	$30	157.58	$30.00
NFL $1 Double Up [3 Entry Max]	$1.00	$750	3	862	862	44%	214.38	$2	136.24	$2.00
NFL $5 Triple Up [Top 45 Win $15] (Multi-Entry)	$5.00	$675	4	155	155	29%	180.58	$15	153.58	$15.00
NFL $5 50-50	$5.00	$675	1	150	0	50%		$0		$0.00
NFL $3 Double Up	$3.00	$600	1	229	229	44%	214.10	$6	137.54	$6.00
NFL $3 Double Up	$3.00	$600	1	229	229	44%	190.20	$6	135.98	$6.00
NFL $3 Double Up	$3.00	$600	1	229	229	44%	198.32	$6	139.24	$6.00
NFL $3 Double Up	$3.00	$600	1	229	229	44%	198.32	$6	136.78	$6.00
NFL $3 Double Up	$3.00	$600	1	229	229	44%	190.20	$6	135.58	$6.00
NFL $3 Double Up	$3.00	$600	1	229	229	44%	190.20	$6	135.58	$6.00
NFL $3 Double Up	$3.00	$600	1	229	229	44%	212.52	$6	136.94	$6.00
NFL SUPERSatellite to NHL Pre-Thanksgiving Appetizer [113x]	$1.00	$565	20	671	671	17%	194.52	$0	151.92	$0.00
NFL $3 200-Player (Winner Takes All)	$3.00	$540	1	200	0	1%		$0		$0.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	180.58	$10	143.88	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	180.58	$10	143.50	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	201.02	$10	143.18	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	180.58	$10	141.34	$10.00
NFL $3 50-50	$3.00	$540	1	200	200	50%	181.18	$5	132.98	$5.40
NFL $3 200-Player (Top 2 Win)	$3.00	$540	1	200	0	1%		$0		$0.00
Casual NFL $5 Double Up	$5.00	$540	1	124	124	44%	189.72	$10	135.58	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	180.58	$10	145.42	$10.00
Shawn Riley 3 #1	$3.00	$540	1	200	0	5%		$0		$0.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	180.58	$10	140.52	$10.00
Casual NFL $5 Double Up	$5.00	$540	1	124	124	44%	195.08	$10	133.02	$10.00
NFL $3 50-50	$3.00	$540	1	200	200	50%	200.72	$5	134.72	$5.40
Week 11 Fifty Fifty	$3.00	$540	1	200	0	50%		$0		$0.00
NFL $3 200-Player (Winner Takes All)	$3.00	$540	1	200	0	1%		$0		$0.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	201.02	$10	143.88	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	197.72	$10	139.70	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	182.08	$10	139.52	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	182.18	$10	139.10	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	225.62	$10	139.42	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	182.18	$10	141.04	$10.00
NFL $3 200-Player (Top 20 Win)	$3.00	$540	1	200	0	10%		$0		$0.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	182.18	$10	140.90	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	180.58	$10	140.52	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	182.18	$10	140.52	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	184.88	$10	140.52	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	184.42	$10	141.72	$10.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	180.58	$10	140.52	$10.00
Spookyexpress.com No Deposit Bonus Championship #1	$3.00	$540	1	200	0	50%		$0		$0.00
NFL $5 Double Up	$5.00	$540	1	124	124	44%	180.58	$10	137.50	$10.00
