Player,OPP,STATUS ET,C/A,YDS,TD,INT,RUSH,YDS,TD,REC,YDS,TD,PTS,POS
"Derek Carrier, Oak TE",@Wsh,L 10-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Sean McGrath, LAC TE",KC,L 10-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Chase Ford, Bal TE",@Jax,L 7-44,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Cooper Helfet, Oak TE",@Wsh,L 10-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Brandon Bostick, NYJ TE",Mia,W 20-6,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Larry Donnell, Bal TE",@Jax,L 7-44,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Ifeanyi Momah, Ari TE",Dal,L 17-28,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Tyler Eifert, Cin TE",@GB,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Zach Ertz, Phi TE",NYG,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Gavin Escobar, Cle TE",@Ind,L 28-31,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Travis Kelce, KC TE",@LAC,W 24-10,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Vance McDonald, Pit TE",@Chi,L 17-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jordan Reed, Wsh TE",Oak,W 27-10,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Ryan Griffin, Hou TE",@NE,L 33-36,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Michael Williams, NE TE",Hou,W 36-33,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Mychal Rivera, Jax TE",Bal,W 44-7,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Chris Gragg, NYJ TE",Mia,W 20-6,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Dion Sims, Chi TE",Pit,W 23-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Levine Toilolo, Det TE",Atl,L 26-30,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Justice Cunningham, LAR TE",@SF,W 41-39,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Luke Willson, Det TE",Atl,L 26-30,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Josh Hill, NO TE",@Car,W 34-13,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Chris Pantale, Mia TE",@NYJ,L 6-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Timothy Wright, Det TE",Atl,L 26-30,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Brandon Williams, Ind TE",Cle,W 31-28,--/--,--,--,--,--,--,--,--,--,--,--,TE
"MarQueis Gray, Mia TE",@NYJ,L 6-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Zach Sudfeld, NYJ TE",Mia,W 20-6,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jake Stoneburner, LAR TE",@SF,W 41-39,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jack Doyle, Ind TE",Cle,W 31-28,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Eric Ebron, Ind TE",Cle,W 31-28,--/--,--,--,--,--,--,--,--,--,--,--,TE
"C.J. Fiedorowicz, Hou TE",@NE,L 33-36,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Crockett Gillmore, Bal TE",@Jax,L 7-44,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Richard Rodgers, Phi TE",NYG,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jace Amaro, Ten TE",Sea,W 33-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Austin Seferian-Jenkins, Jax TE",Bal,W 44-7,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Troy Niklas, NE TE",Hou,W 36-33,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Logan Thomas, Buf TE",Den,W 26-16,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Darren Fells, Cle TE",@Ind,L 28-31,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Brian Leonhardt, Min TE",TB,W 34-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Demetrius Harris, KC TE",@LAC,W 24-10,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Trey Burton, Chi TE",Pit,W 23-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Kyle Nelson, SF TE",LAR,L 39-41,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Marcel Jensen, Wsh TE",Oak,W 27-10,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Asante Cleveland, LAC TE",KC,L 10-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Nic Jacobs, Jax TE",Bal,W 44-7,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Blake Annen, Buf TE",Den,W 26-16,--/--,--,--,--,--,--,--,--,--,--,--,TE
"RaShaun Allen, Hou TE",@NE,L 33-36,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Justin Perillo, Chi TE",Pit,W 23-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"James O'Shaughnessy, Jax TE",Bal,W 44-7,--/--,--,--,--,--,--,--,--,--,--,--,TE
"MyCole Pruitt, Hou TE",@NE,L 33-36,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Randall Telfer, Cle TE",@Ind,L 28-31,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Gerald Christian, Ari TE",Dal,L 17-28,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Clive Walford, NYJ TE",Mia,W 20-6,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Neal Sterling, NYJ TE",Mia,W 20-6,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Blake Bell, Min TE",TB,W 34-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Chris Manhertz, Car TE",NO,L 13-34,--/--,--,--,--,--,--,--,--,--,--,--,TE
"C.J. Uzomah, Cin TE",@GB,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Nick Boyle, Bal TE",@Jax,L 7-44,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jeff Heuerman, Den TE",@Buf,L 16-26,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Nick O'Leary, Buf TE",Den,W 26-16,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Darren Waller, Bal TE",@Jax,L 7-44,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Rory Anderson, Buf TE",Den,W 26-16,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Ben Koyack, Jax TE",Bal,W 44-7,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Kennard Backman, Det TE",Atl,L 26-30,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Tyler Kroft, Cin TE",@GB,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Maxx Williams, Bal TE",@Jax,L 7-44,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jesse James, Pit TE",@Chi,L 17-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"A.J. Derby, Mia TE",@NYJ,L 6-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Geoff Swaim, Dal TE",@Ari,W 28-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Vince Mayle, Bal WR, TE",@Jax,L 7-44,--/--,--,--,--,--,--,--,--,--,--,--,TE
"E.J. Bibbs, Wsh TE",Oak,W 27-10,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Khari Lee, Buf TE",Den,W 26-16,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jerome Cunningham, Ten TE",Sea,W 33-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Wes Saxton, Buf TE",Den,W 26-16,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Will Tye, NE TE",Hou,W 36-33,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Cameron Brate, TB TE",@Min,L 17-34,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Daniel Brown, Chi TE",Pit,W 23-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Hunter Henry, LAC TE",KC,L 10-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Austin Hooper, Atl TE",@Det,W 30-26,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Nick Vannett, Sea TE",@Ten,L 27-33,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Tyler Higbee, LAR TE",@SF,W 41-39,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Seth DeValve, Cle TE",@Ind,L 28-31,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Temarrick Hemingway, LAR TE",@SF,W 41-39,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jerell Adams, NYG TE",@Phi,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"David Morgan, Min TE",TB,W 34-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Rico Gathers, Dal TE",@Ari,W 28-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Thomas Duarte, Mia TE",@NYJ,L 6-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Beau Sandland, GB TE",Cin,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Ben Braunecker, Chi TE",Pit,W 23-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Cole Wick, SF TE",LAR,L 39-41,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Stephen Anderson, Hou TE",@NE,L 33-36,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Matt LaCosse, Den TE",@Buf,L 16-26,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Erik Swoope, Ind TE",Cle,W 31-28,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Anthony Denham, Phi TE",NYG,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Bryce Williams, Ari TE",Dal,L 17-28,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Devon Cajuste, Cle WR, TE",@Ind,L 28-31,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Alan Cross, TB TE",@Min,L 17-34,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Braedon Bowman, LAC TE",KC,L 10-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Brian Parker, Den TE",@Buf,L 16-26,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Joshua Perkins, Phi TE",NYG,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Ross Travis, Ind TE",Cle,W 31-28,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Scott Simonson, Car TE",NO,L 13-34,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Xavier Grimble, Pit TE",@Chi,L 17-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"D.J. Tialavea, Atl TE",@Det,W 30-26,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Matt Lengel, Cle TE",@Ind,L 28-31,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Alex Ellis, Jax TE",Bal,W 44-7,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Eric Tomlinson, NYJ TE",Mia,W 20-6,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jonnu Smith, Ten TE",Sea,W 33-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Michael Roberts, Det TE",Atl,L 26-30,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jordan Leggett, NYJ TE",Mia,W 20-6,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jake Butt, Den TE",@Buf,L 16-26,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Mason Schreck, Cin TE",@GB,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jeremy Sprinkle, Wsh TE",Oak,W 27-10,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Adam Shaheen, Chi TE",Pit,W 23-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"George Kittle, SF TE",LAR,L 39-41,--/--,--,--,--,--,--,--,--,--,--,--,TE
"David Njoku, Cle TE",@Ind,L 28-31,--/--,--,--,--,--,--,--,--,--,--,--,TE
"O.J. Howard, TB TE",@Min,L 17-34,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Bucky Hodges, Min TE",TB,W 34-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Eric Saubert, Atl TE",@Det,W 30-26,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Gerald Everett, LAR TE",@SF,W 41-39,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Evan Engram, NYG TE",@Phi,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Antony Auclair, TB TE",@Min,L 17-34,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Ricky Seals-Jones, Ari TE",Dal,L 17-28,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Hakeem Valles, Det TE",Atl,L 26-30,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Cole Hikutini, SF TE",LAR,L 39-41,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jacob Hollister, NE TE",Hou,W 36-33,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Sean Culkin, LAC TE",KC,L 10-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Cethan Carter, Cin TE, RB",@GB,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Darrell Daniels, Ind TE",Cle,W 31-28,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Evan Baylis, Car TE",NO,L 13-34,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Shane Smith, NYG TE, RB",@Phi,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Henry Krieger-Coble, LAR TE",@SF,W 41-39,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Austin Traylor, Den TE",@Buf,L 16-26,--/--,--,--,--,--,--,--,--,--,--,--,TE
