Player,OPP,STATUS ET,C/A,YDS,TD,INT,RUSH,YDS,TD,REC,YDS,TD,PTS,POS
"Ryan Mathews, Phi RB",@Sea,L 10-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Dexter McCluster, LAC RB",Cle,W 19-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Ben Tate, Pit RB",@Cin,W 23-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Toby Gerhart, Jax RB",Ind,W 30-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Boobie Dixon, Buf RB",NE,L 3-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"LeGarrette Blount, Det RB",@Bal,L 20-44,--/--,--,--,--,--,--,--,--,--,--,--,RB
"James Starks, GB RB",TB,W 26-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Joique Bell, Det RB",@Bal,L 20-44,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Chris Ivory, Buf RB",NE,L 3-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"James Develin, NE RB",@Buf,W 23-3,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Tyler Clutts, Dal RB",Wsh,W 38-14,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Mark Ingram, NO RB",Car,W 31-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"DeMarco Murray, Ten RB",Hou,W 24-13,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Shane Vereen, NYG RB",@Oak,L 17-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Stevan Ridley, Pit RB",@Cin,W 23-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Ryan Williams, Dal RB",Wsh,W 38-14,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Daniel Thomas, Mia RB",Den,W 35-9,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Bilal Powell, NYJ RB",KC,W 38-31,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Anthony Sherman, KC RB",@NYJ,L 31-38,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kendall Hunter, NO RB",Car,W 31-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Taiwan Jones, Buf RB",NE,L 3-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jordan Todman, Hou RB",@Ten,L 13-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Roy Helu Jr., Oak RB",NYG,W 24-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jacquizz Rodgers, TB RB",@GB,L 20-26,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Dion Lewis, Ten RB",Hou,W 24-13,--/--,--,--,--,--,--,--,--,--,--,--,RB
"DuJuan Harris, Jax RB",Ind,W 30-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Patrick DiMarco, Buf RB",NE,L 3-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Matt Asiata, Det RB",@Bal,L 20-44,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Shaun Draughn, NYG RB",@Oak,L 17-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Chase Reynolds, LAR RB",@Ari,W 32-16,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Will Johnson, NYG RB",@Oak,L 17-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Trent Richardson, Bal RB",Det,W 44-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Doug Martin, Oak RB",NYG,W 24-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Lamar Miller, Hou RB",@Ten,L 13-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Isaiah Pead*, Mia RB",Den,W 35-9,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Chris Polk, Hou RB",@Ten,L 13-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"LaMike James, Mia RB",Den,W 35-9,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Bernard Pierce, Den RB",@Mia,L 9-35,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Robert Turbin, Ind RB",@Jax,L 10-30,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Ronnie Hillman, Dal RB",Wsh,W 38-14,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Cyrus Gray, Atl RB",Min,L 9-14,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Vick Ballard, NO RB",Car,W 31-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Alfred Morris, Dal RB",Wsh,W 38-14,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Daniel Herron, Buf RB",NE,L 3-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Bryce Brown, Sea RB",Phi,W 24-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Daryl Richardson, Ind RB",@Jax,L 10-30,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Cory Harkey, LAR RB",@Ari,W 32-16,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Joe Banyard, Buf RB",NE,L 3-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Derrick Coleman, Atl RB",Min,L 9-14,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jonas Gray, Jax RB",Ind,W 30-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Lance Dunbar, LAR RB",@Ari,W 32-16,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Travaris Cadet, Buf RB",NE,L 3-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Brandon Bolden, NE RB",@Buf,W 23-3,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Bobby Rainey Jr., Bal RB",Det,W 44-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jonathan Grimes, Jax RB",Ind,W 30-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jamize Olawale, Dal RB",Wsh,W 38-14,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Fozzy Whittaker, Car RB",@NO,L 21-31,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Montee Ball, FA RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Le'Veon Bell, Pit RB",@Cin,W 23-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Giovani Bernard, Cin RB",Pit,L 20-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Knile Davis, Pit RB",@Cin,W 23-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Eddie Lacy, Sea RB",Phi,W 24-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Christine Michael, Ind RB",@Jax,L 10-30,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Andre Ellington, Hou RB",@Ten,L 13-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Latavius Murray, Min RB",@Atl,W 14-9,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kenjon Barner, Phi RB",@Sea,L 10-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Denard Robinson, Jax RB",Ind,W 30-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Mike Gillislee, NE RB",@Buf,W 23-3,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Chris Thompson, Wsh RB",@Dal,L 14-38,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Mike James, Det RB",@Bal,L 20-44,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Rex Burkhead, NE RB",@Buf,W 23-3,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Tommy Bohanon, Jax RB",Ind,W 30-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Stepfan Taylor, Ari RB",LAR,L 16-32,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Theo Riddick, Det RB",@Bal,L 20-44,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Zac Stacy, NYJ RB",KC,W 38-31,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kyle Juszczyk, SF RB",@Chi,W 15-14,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Joseph Randle, FA RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Spencer Ware, KC RB",@NYJ,L 31-38,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kerwynn Williams, Ari RB",LAR,L 16-32,--/--,--,--,--,--,--,--,--,--,--,--,RB
"C.J. Anderson, Den RB",@Mia,L 9-35,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Benny Cunningham, Chi RB",SF,L 14-15,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kendall Gaskins, SF RB",@Chi,W 15-14,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Steven Miller, Det RB",@Bal,L 20-44,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Zach Line, NO RB",Car,W 31-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"George Winn, Ind RB",@Jax,L 10-30,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Khiry Robinson, NYJ RB",KC,W 38-31,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Charles Sims, TB RB",@GB,L 20-26,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Dri Archer, Buf RB",NE,L 3-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Carlos Hyde, Cle RB",@LAC,L 10-19,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jerick McKinnon, SF RB",@Chi,W 15-14,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Terrance West, Bal RB",Det,W 44-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Tre Mason, LAR RB",@Ari,W 32-16,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Bishop Sankey, Min RB",@Atl,W 14-9,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jeremy Hill, NE RB",@Buf,W 23-3,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Tyler Gaffney, Jax RB",Ind,W 30-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Storm Johnson, Mia RB",Den,W 35-9,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Lache Seastrunk, NYJ RB",KC,W 38-31,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Andre Williams, LAC RB",Cle,W 19-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"James White, NE RB",@Buf,W 23-3,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Ka'Deem Carey, Chi RB",SF,L 14-15,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Devonta Freeman, Atl RB",Min,L 9-14,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Lorenzo Taliaferro, Bal RB",Det,W 44-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Marion Grice, Ari RB",LAR,L 16-32,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Isaiah Crowell, NYJ RB",KC,W 38-31,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Alfred Blue, Hou RB",@Ten,L 13-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Damien Williams, KC RB",@NYJ,L 31-38,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Juwan Thompson, Den RB",@Mia,L 9-35,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kapri Bibbs, Wsh RB",@Dal,L 14-38,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Branden Oliver, LAC RB",Cle,W 19-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Antonio Andrews, Ten RB",Hou,W 24-13,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Darrin Reaves, KC RB",@NYJ,L 31-38,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Silas Redd, Wsh RB",@Dal,L 14-38,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Ryan Hewitt, Cin RB",Pit,L 20-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Trey Watts, LAR RB",@Ari,W 32-16,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Austin Johnson, TB RB",@GB,L 20-26,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jay Prosch, Hou RB",@Ten,L 13-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Orleans Darkwa, NYG RB",@Oak,L 17-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Senorise Perry, Mia RB",Den,W 35-9,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Glenn Winston, Cle RB",@LAC,L 10-19,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Fitzgerald Toussaint, Pit RB",@Cin,W 23-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Charcandrick West, KC RB",@NYJ,L 31-38,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Roosevelt Nix, Pit RB",@Cin,W 23-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"David Johnson, Ari RB",LAR,L 16-32,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Marcus Murphy, Buf RB",NE,L 3-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Michael Burton, Chi RB",SF,L 14-15,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jeremy Langford, NYJ RB",KC,W 38-31,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jalston Fowler, Sea RB",Phi,W 24-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Malcolm Johnson, SF RB",@Chi,W 15-14,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Joey Iosefa, NE RB",@Buf,W 23-3,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jay Ajayi, Phi RB",@Sea,L 10-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"David Cobb, Chi RB",SF,L 14-15,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Ameer Abdullah, Det RB",@Bal,L 20-44,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Melvin Gordon, LAC RB",Cle,W 19-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Karlos Williams, Pit RB",@Cin,W 23-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Ty Montgomery, GB RB",TB,W 26-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Javorius Allen, Bal RB",Det,W 44-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kenny Hilliard, Wsh RB",@Dal,L 14-38,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Josh Robinson, Ind RB",@Jax,L 10-30,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Aaron Ripkowski, GB RB",TB,W 26-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Tyler Varga, Ind RB",@Jax,L 10-30,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Duke Johnson Jr., Cle RB",@LAC,L 10-19,--/--,--,--,--,--,--,--,--,--,--,--,RB
"T.J. Yeldon, Jax RB",Ind,W 30-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Todd Gurley II, LAR RB",@Ari,W 32-16,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Tevin Coleman, Atl RB",Min,L 9-14,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Matt Jones, Ind RB",@Jax,L 10-30,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Mike Davis, Sea RB",Phi,W 24-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Cameron Artis-Payne, Car RB",@NO,L 21-31,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Michael Dyer, Oak RB",NYG,W 24-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"John Crockett, Bal RB",Det,W 44-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Terrence Magee, Atl RB",Min,L 9-14,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Thomas Rawls, NYJ RB",KC,W 38-31,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Gus Johnson, LAC RB",Cle,W 19-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Zach Zenner, Det RB",@Bal,L 20-44,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Malcolm Brown, LAR RB",@Ari,W 32-16,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Terron Ward, Atl RB",Min,L 9-14,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jarryd Hayne, SF RB",@Chi,W 15-14,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Brandon Wegher, LAR RB",@Ari,W 32-16,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Alonzo Harris, GB RB",TB,W 26-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Corey Grant, Jax RB",Ind,W 30-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Nikita Whitlock, NYG RB",@Oak,L 17-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Raheem Mostert, SF RB",@Chi,W 15-14,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Rod Smith, Dal RB",Wsh,W 38-14,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Trey Williams, Dal RB",Wsh,W 38-14,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Akeem Hunt, KC RB",@NYJ,L 31-38,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Ezekiel Elliott, Dal RB",Wsh,W 38-14,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Derrick Henry, Ten RB",Hou,W 24-13,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kenyan Drake, Mia RB",Den,W 35-9,--/--,--,--,--,--,--,--,--,--,--,--,RB
"C.J. Prosise, Sea RB",Phi,W 24-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Tyler Ervin, Hou RB, WR",@Ten,L 13-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kenneth Dixon, Bal RB",Det,W 44-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Devontae Booker, Den RB",@Mia,L 9-35,--/--,--,--,--,--,--,--,--,--,--,--,RB
"DeAndre Washington, Oak RB",NYG,W 24-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Paul Perkins, NYG RB",@Oak,L 17-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jordan Howard, Chi RB",SF,L 14-15,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Wendell Smallwood, Phi RB",@Sea,L 10-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jonathan Williams, NO RB",Car,W 31-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Alex Collins, Bal RB",Det,W 44-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Andy Janovich, Den RB",@Mia,L 9-35,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Danny Vitale, Cle RB",@LAC,L 10-19,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Derek Watt, LAC RB",Cle,W 19-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kelvin Taylor, Cle RB",@LAC,L 10-19,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Darius Jackson, Cle RB",@LAC,L 10-19,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Dwayne Washington, Det RB",@Bal,L 20-44,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Daniel Lasco, NO RB",Car,W 31-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Keith Marshall, Wsh RB",@Dal,L 14-38,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Zac Brooks, Sea RB",Phi,W 24-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Josh Ferguson, Ind RB",@Jax,L 10-30,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Terrell Watson, NYG RB",@Oak,L 17-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Brandon Wilds, Jax RB",Ind,W 30-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jhurell Pressley, Atl RB",Min,L 9-14,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Byron Marshall, Wsh RB",@Dal,L 14-38,--/--,--,--,--,--,--,--,--,--,--,--,RB
"George Atkinson III, KC RB",@NYJ,L 31-38,--/--,--,--,--,--,--,--,--,--,--,--,RB
"James Wilder Jr., Buf RB",NE,L 3-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"D.J. Foster, Ari RB",LAR,L 16-32,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Dreamius Smith, LAC RB",Cle,W 19-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Devon Johnson, Car RB",@NO,L 21-31,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Rob Kelley, Wsh RB",@Dal,L 14-38,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jalen Richard, Oak RB",NYG,W 24-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Troymaine Pope, Hou RB",@Ten,L 13-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Glenn Gronkowski, NE RB",@Buf,W 23-3,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Julian Howsare, NYJ RB",KC,W 38-31,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kenneth Farrow, LAC RB",Cle,W 19-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Paul Lasike, Chi RB",SF,L 14-15,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Peyton Barber, TB RB",@GB,L 20-26,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Don Jackson, GB RB",TB,W 26-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"George Farmer, Sea RB",Phi,W 24-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Mack Brown, Min RB",@Atl,W 14-9,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Tarik Cohen, Chi RB",SF,L 14-15,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Donnel Pumphrey, Phi RB",@Sea,L 10-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"De'Angelo Henderson, Den RB",@Mia,L 9-35,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Alvin Kamara, NO RB",Car,W 31-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Joe Mixon, Cin RB",Pit,L 20-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Samaje Perine, Wsh RB",@Dal,L 14-38,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Elijah Hood, Oak RB",NYG,W 24-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"D'Onta Foreman, Hou RB",@Ten,L 13-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Marquez Williams, Cle RB",@LAC,L 10-19,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Marlon Mack, Ind RB",@Jax,L 10-30,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Leonard Fournette, Jax RB",Ind,W 30-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kareem Hunt, KC RB",@NYJ,L 31-38,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Wayne Gallman, NYG RB",@Oak,L 17-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"James Conner, Pit RB",@Cin,W 23-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Dalvin Cook, Min RB",@Atl,W 14-9,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Christian McCaffrey, Car RB",@NO,L 21-31,--/--,--,--,--,--,--,--,--,--,--,--,RB
"T.J. Logan, Ari RB",LAR,L 16-32,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Elijah McGuire, NYJ RB",KC,W 38-31,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Aaron Jones, GB RB",TB,W 26-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Sam Rogers, LAR RB",@Ari,W 32-16,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Devante Mays, GB RB",TB,W 26-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Chris Carson, Sea RB",Phi,W 24-10,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Joe Williams, SF RB",@Chi,W 15-14,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jamaal Williams, GB RB",TB,W 26-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Matthew Dayes, Cle RB",@LAC,L 10-19,--/--,--,--,--,--,--,--,--,--,--,--,RB
