Player,Team,Rush Yds,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,Rush TD,2PT
Adam Humphries,TB,1.3,3.9,41.3,0.22,0.0,0.0,0.0,0.0,0.0
Adam Thielen,MIN,1.7,10.1,132.0,1.0,0.0,0.0,0.0,0.01,0.0
Aldrick Robinson,MIN,0.03,3.1,44.2,0.4,0.0,0.0,0.0,0.0,0.0
Allen Hurns,DAL,0.06,2.2,26.2,0.2,0.0,0.0,0.0,0.0,0.0
Amari Cooper,DAL,1.7,4.2,52.9,0.4,0.0,0.0,0.0,0.01,0.0
Andre Holmes,DEN,0.06,1.25,17.46,0.1,0.0,0.0,0.0,0.0,0.0
Andre Roberts,NYJ,0.8,2.0,30.0,0.1,0.0,0.0,0.0,0.0,0.0
Anthony Miller,CHI,1.1,4.0,45.0,0.5,0.0,0.0,0.0,0.01,0.0
Antonio Brown,PIT,0.18,7.1,103.0,1.0,0.0,0.0,0.0,0.0,0.0
Antonio Callaway,CLE,3.1,3.0,41.6,0.3,0.0,0.0,0.0,0.0,0.0
Austin Carr,NO,0.05,0.8,12.2,0.3124287729184777,0.0,0.0,0.0,0.0,0.0
Brandin Cooks,LAR,5.1,8.0,105.0,1.0,0.0,0.0,0.0,0.01,0.0
Brandon LaFell,OAK,0.12,3.0,36.7,0.2,0.0,0.0,0.0,0.0,0.0
Brandon Powell,DET,0.84,2.0,21.8,0.2,0.0,0.0,0.0,0.0,0.0
Brandon Zylstra,MIN,0.09,1.8,24.5,0.2,0.0,0.0,0.0,0.0,0.0
Breshad Perriman,CLE,0.06,0.9,11.1,0.02,0.0,0.0,0.0,0.0,0.0
Calvin Ridley,ATL,3.49,4.3,53.0,0.5,0.0,0.0,0.0,0.04,0.0
Cameron Batson,TEN,0.12,0.45,8.413579427895126,0.01,0.0,0.0,0.0,0.0,0.0
Cameron Meredith,NO,0.1,2.9,37.8,0.2,0.0,0.0,0.0,0.0,0.0
Charone Peake,NYJ,0.04,1.0116810742421416,28.13226780869159,0.01,0.0,0.0,0.0,0.0,0.0
Chris Conley,KC,0.06,3.0,35.0,0.2,0.0,0.0,0.0,0.0,0.0
Chris Godwin,TB,0.02,4.5,55.7,0.4,0.0,0.0,0.0,0.0,0.0
Chris Hogan,NE,0.95,3.3,48.55,0.3,0.0,0.0,0.0,0.0,0.0
Chris Moore,BAL,3.2,1.2,14.71,0.1,0.0,0.0,0.0,0.0,0.0
Cole Beasley,DAL,0.17,4.4,51.0,0.3,0.0,0.0,0.0,0.0,0.0
Cooper Kupp,LAR,4.9,6.0,73.19,1.0,0.0,0.0,0.0,0.02,0.0
Cordarrelle Patterson,NE,49.8,2.4,34.3,0.2,0.0,0.0,0.0,0.4,0.0
Corey Davis,TEN,0.05,5.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0
Courtland Sutton,DEN,0.73,5.0,68.4,0.5,0.0,0.0,0.0,0.0,0.0
Curtis Samuel,CAR,6.2,2.2,35.0,0.2,0.0,0.0,0.0,0.1,0.0
D.J. Moore,CAR,11.5,5.0,60.0,0.4,0.0,0.0,0.0,0.01,0.0
Damiere Byrd,CAR,0.28,0.51,7.43,0.05,0.0,0.0,0.0,0.0,0.0
Damion Ratley,CLE,0.7,2.1,32.2,0.2,0.0,0.0,0.0,0.0,0.0
Danny Amendola,MIA,0.2,6.0,56.96,0.31,0.0,0.0,0.0,0.0,0.0
Dante Pettis,SF,1.7,2.0,31.5,0.2,0.0,0.0,0.0,0.0,0.0
Darius Jennings,TEN,0.04,1.0,13.3,0.1,0.0,0.0,0.0,0.0,0.0
Darrius Heyward-Bey,PIT,1.2,0.3,7.6505547313653395,0.02,0.0,0.0,0.0,0.0,0.0
Davante Adams,GB,0.05,8.4,115.0,1.0,0.0,0.0,0.0,0.0,0.0
David Moore,SEA,1.22,3.0,50.5,0.5,0.0,0.0,0.0,0.01,0.0
DeAndre Hopkins,HOU,1.9,8.0,110.0,1.0,0.0,0.0,0.0,0.01,0.0
