Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,Status
Todd Gurley,RB,LAR,0.0,0.0,0.0,93.1,1.1,4.1,38.3,0.2, 
Saquon Barkley,RB,NYG,0.0,0.0,0.0,69.3,0.5,5.8,48.7,0.2, 
Ezekiel Elliott,RB,DAL,0.0,0.0,0.0,90.5,0.4,4.2,35.8,0.1, 
Joe Mixon,RB,CIN,0.0,0.0,0.0,72.9,0.5,4.3,34.3,0.2, 
Alvin Kamara,RB,NO,0.0,0.0,0.0,45.6,0.4,5.5,49.1,0.2, 
David Johnson,RB,ARI,0.0,0.0,0.0,77.7,0.7,3.1,28.5,0.1, 
Christian McCaffrey,RB,CAR,0.0,0.0,0.0,63.7,0.3,4.8,37.0,0.1, 
Kareem Hunt,RB,FA,0.0,0.0,17.4,0.7,2.3,20.9,0.1,, 
T.J. Yeldon,RB,JAX,0.0,0.0,0.0,57.6,0.3,4.1,32.3,0.2, 
Austin Ekeler,RB,LAC,0.0,0.0,0.0,63.8,0.4,3.3,29.3,0.1, 
James White,RB,NE,0.0,0.0,0.0,18.9,0.2,5.6,48.0,0.3, 
LeSean McCoy,RB,BUF,0.0,0.0,0.0,60.4,0.3,3.4,26.1,0.1, 
Tevin Coleman,RB,ATL,0.0,0.0,0.0,52.9,0.5,2.5,24.1,0.2, 
Tarik Cohen,RB,CHI,0.0,0.0,0.0,30.2,0.2,4.6,42.3,0.2, 
Adrian Peterson,RB,WAS,0.0,0.0,0.0,68.4,0.5,1.9,16.2,0.0, 
Mark Ingram,RB,NO,0.0,0.0,0.0,51.8,0.5,3.0,21.1,0.1, 
Kerryon Johnson,RB,DET,0.0,0.0,0.0,47.5,0.2,3.6,27.5,0.1,IR
Sony Michel,RB,NE,0.0,0.0,0.0,69.7,0.6,1.1,8.7,0.0, 
Latavius Murray,RB,MIN,0.0,0.0,0.0,60.1,0.3,2.4,18.0,0.1, 
Kenyan Drake,RB,MIA,0.0,0.0,0.0,44.4,0.3,3.0,23.4,0.1, 
Phillip Lindsay,RB,DEN,0.0,0.0,0.0,56.1,0.3,2.3,18.9,0.1,IR
Nick Chubb,RB,CLE,0.0,0.0,0.0,64.7,0.6,1.0,8.7,0.0, 
Corey Clement,RB,PHI,0.0,0.0,0.0,53.9,0.4,2.1,17.8,0.1,IR
Bilal Powell,RB,NYJ,0.0,0.0,0.0,51.9,0.3,2.5,21.7,0.1,IR
Jordan Howard,RB,CHI,0.0,0.0,0.0,61.0,0.3,1.8,14.3,0.1, 
Matt Breida,RB,SF,0.0,0.0,0.0,54.3,0.3,2.2,18.1,0.1,IR
Javorius Allen,RB,BAL,0.0,0.0,0.0,28.4,0.3,3.4,28.1,0.1, 
Alex Collins,RB,BAL,0.0,0.0,0.0,50.8,0.5,1.8,15.5,0.1,IR
Peyton Barber,RB,TB,0.0,0.0,0.0,60.5,0.3,1.7,12.7,0.1, 
Dion Lewis,RB,TEN,0.0,0.0,0.0,44.4,0.1,3.2,21.7,0.1, 
Wendell Smallwood,RB,PHI,0.0,0.0,0.0,44.1,0.3,2.3,19.8,0.1, 
Nyheim Hines,RB,IND,0.0,0.0,0.0,22.7,0.1,4.0,28.2,0.2, 
Lamar Miller,RB,HOU,0.0,0.0,0.0,55.7,0.2,2.1,16.8,0.1, 
Marlon Mack,RB,IND,0.0,0.0,0.0,50.7,0.4,1.8,13.4,0.1,Q
Duke Johnson,RB,CLE,0.0,0.0,0.0,26.7,0.2,3.0,30.3,0.1, 
Ito Smith,RB,ATL,0.0,0.0,0.0,38.2,0.5,1.6,12.9,0.1,IR
Isaiah Crowell,RB,NYJ,0.0,0.0,0.0,49.6,0.3,1.4,11.3,0.0,IR
Chris Ivory,RB,BUF,0.0,0.0,0.0,31.3,0.3,2.1,17.6,0.0, 
Royce Freeman,RB,DEN,0.0,0.0,0.0,48.9,0.3,1.0,8.3,0.0, 
Frank Gore,RB,MIA,0.0,0.0,0.0,50.9,0.3,0.9,7.4,0.0,IR
