Player,OPP,STATUS ET,C/A,YDS,TD,INT,RUSH,YDS,TD,REC,YDS,TD,PTS,POS
"Chris Pantale, Mia TE",@Atl,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Timothy Wright, Det TE",@NO,L 38-52,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Brandon Williams, Ind TE",@Ten,L 22-36,--/--,--,--,--,--,--,--,--,--,--,--,TE
"MarQueis Gray, Mia TE",@Atl,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Zach Sudfeld, NYJ TE",NE,L 17-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jake Stoneburner, LAR TE",@Jax,W 27-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jack Doyle, Ind TE",@Ten,L 22-36,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Eric Ebron, Ind TE",@Ten,L 22-36,--/--,--,--,--,--,--,--,--,--,--,--,TE
"C.J. Fiedorowicz, Hou TE",Cle,W 33-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Crockett Gillmore, Bal TE",Chi,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Richard Rodgers, Phi TE",@Car,W 28-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jace Amaro, Ten TE",Ind,W 36-22,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Austin Seferian-Jenkins, Jax TE",LAR,L 17-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Troy Niklas, NE TE",@NYJ,W 24-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Logan Thomas, Buf TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Darren Fells, Cle TE",@Hou,L 17-33,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Brian Leonhardt, Min TE",GB,W 23-10,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Demetrius Harris, KC TE",Pit,L 13-19,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Trey Burton, Chi TE",@Bal,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Kyle Nelson, SF TE",@Wsh,L 24-26,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Marcel Jensen, Wsh TE",SF,W 26-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Asante Cleveland, LAC TE",@Oak,W 17-16,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Nic Jacobs, Jax TE",LAR,L 17-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Blake Annen, Buf TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"RaShaun Allen, Hou TE",Cle,W 33-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Justin Perillo, Chi TE",@Bal,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"James O'Shaughnessy, Jax TE",LAR,L 17-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"MyCole Pruitt, Hou TE",Cle,W 33-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Randall Telfer, Cle TE",@Hou,L 17-33,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Gerald Christian, Ari TE",TB,W 38-33,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Clive Walford, NYJ TE",NE,L 17-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Neal Sterling, NYJ TE",NE,L 17-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Blake Bell, Min TE",GB,W 23-10,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Chris Manhertz, Car TE",Phi,L 23-28,--/--,--,--,--,--,--,--,--,--,--,--,TE
"C.J. Uzomah, Cin TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Nick Boyle, Bal TE",Chi,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jeff Heuerman, Den TE",NYG,L 10-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Nick O'Leary, Buf TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Darren Waller, Bal TE",Chi,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Rory Anderson, Buf TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Ben Koyack, Jax TE",LAR,L 17-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Kennard Backman, Det TE",@NO,L 38-52,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Tyler Kroft, Cin TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Maxx Williams, Bal TE",Chi,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jesse James, Pit TE",@KC,W 19-13,--/--,--,--,--,--,--,--,--,--,--,--,TE
"A.J. Derby, Mia TE",@Atl,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Geoff Swaim, Dal TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Vince Mayle, Bal WR, TE",Chi,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"E.J. Bibbs, Wsh TE",SF,W 26-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Khari Lee, Buf TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Jerome Cunningham, Ten TE",Ind,W 36-22,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Wes Saxton, Buf TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Will Tye, NE TE",@NYJ,W 24-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Cameron Brate, TB TE",@Ari,L 33-38,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Daniel Brown, Chi TE",@Bal,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Hunter Henry, LAC TE",@Oak,W 17-16,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Austin Hooper, Atl TE",Mia,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Nick Vannett, Sea TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Tyler Higbee, LAR TE",@Jax,W 27-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Seth DeValve, Cle TE",@Hou,L 17-33,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Temarrick Hemingway, LAR TE",@Jax,W 27-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jerell Adams, NYG TE",@Den,W 23-10,--/--,--,--,--,--,--,--,--,--,--,--,TE
"David Morgan, Min TE",GB,W 23-10,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Rico Gathers, Dal TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Thomas Duarte, Mia TE",@Atl,W 20-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Beau Sandland, GB TE",@Min,L 10-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Ben Braunecker, Chi TE",@Bal,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Cole Wick, SF TE",@Wsh,L 24-26,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Stephen Anderson, Hou TE",Cle,W 33-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Matt LaCosse, Den TE",NYG,L 10-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Erik Swoope, Ind TE",@Ten,L 22-36,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Anthony Denham, Phi TE",@Car,W 28-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Bryce Williams, Ari TE",TB,W 38-33,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Devon Cajuste, Cle WR, TE",@Hou,L 17-33,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Alan Cross, TB TE",@Ari,L 33-38,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Braedon Bowman, LAC TE",@Oak,W 17-16,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Brian Parker, Den TE",NYG,L 10-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Joshua Perkins, Phi TE",@Car,W 28-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Ross Travis, Ind TE",@Ten,L 22-36,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Scott Simonson, Car TE",Phi,L 23-28,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Xavier Grimble, Pit TE",@KC,W 19-13,--/--,--,--,--,--,--,--,--,--,--,--,TE
"D.J. Tialavea, Atl TE",Mia,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Matt Lengel, Cle TE",@Hou,L 17-33,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Alex Ellis, Jax TE",LAR,L 17-27,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Eric Tomlinson, NYJ TE",NE,L 17-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jonnu Smith, Ten TE",Ind,W 36-22,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Michael Roberts, Det TE",@NO,L 38-52,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jordan Leggett, NYJ TE",NE,L 17-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jake Butt, Den TE",NYG,L 10-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Mason Schreck, Cin TE",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Jeremy Sprinkle, Wsh TE",SF,W 26-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Adam Shaheen, Chi TE",@Bal,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,TE
"George Kittle, SF TE",@Wsh,L 24-26,--/--,--,--,--,--,--,--,--,--,--,--,TE
"David Njoku, Cle TE",@Hou,L 17-33,--/--,--,--,--,--,--,--,--,--,--,--,TE
"O.J. Howard, TB TE",@Ari,L 33-38,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Bucky Hodges, Min TE",GB,W 23-10,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Eric Saubert, Atl TE",Mia,L 17-20,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Gerald Everett, LAR TE",@Jax,W 27-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Evan Engram, NYG TE",@Den,W 23-10,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Antony Auclair, TB TE",@Ari,L 33-38,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Ricky Seals-Jones, Ari TE",TB,W 38-33,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Hakeem Valles, Det TE",@NO,L 38-52,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Cole Hikutini, SF TE",@Wsh,L 24-26,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Jacob Hollister, NE TE",@NYJ,W 24-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Sean Culkin, LAC TE",@Oak,W 17-16,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Cethan Carter, Cin TE, RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,TE
"Darrell Daniels, Ind TE",@Ten,L 22-36,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Evan Baylis, Car TE",Phi,L 23-28,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Shane Smith, NYG TE, RB",@Den,W 23-10,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Henry Krieger-Coble, LAR TE",@Jax,W 27-17,--/--,--,--,--,--,--,--,--,--,--,--,TE
"Austin Traylor, Den TE",NYG,L 10-23,--/--,--,--,--,--,--,--,--,--,--,--,TE
