Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,Status
Travis Kelce,TE,KC,0.0,0.0,0.0,0.0,0.0,6.4,82.5,0.8, 
Zach Ertz,TE,PHI,0.0,0.0,0.0,0.0,0.0,6.7,71.7,0.4, 
Eric Ebron,TE,IND,0.0,0.0,0.0,0.9,0.0,5.7,62.9,0.7, 
George Kittle,TE,SF,0.0,0.0,0.0,0.0,0.0,5.5,67.8,0.3, 
Jared Cook,TE,OAK,0.0,0.0,0.0,0.0,0.0,4.6,54.5,0.3, 
Rob Gronkowski,TE,NE,0.0,0.0,0.0,0.0,0.0,3.9,57.7,0.3, 
Austin Hooper,TE,ATL,0.0,0.0,0.0,0.0,0.0,4.8,44.9,0.4, 
Jordan Reed,TE,WAS,0.0,0.0,0.0,0.0,0.0,4.4,45.9,0.3,IR
Jimmy Graham,TE,GB,0.0,0.0,0.0,0.0,0.0,3.5,43.8,0.4, 
Evan Engram,TE,NYG,0.0,0.0,0.0,0.0,0.0,4.1,43.6,0.3, 
Cameron Brate,TE,TB,0.0,0.0,0.0,0.0,0.0,3.5,38.9,0.4,Q
Kyle Rudolph,TE,MIN,0.0,0.0,0.0,0.0,0.0,3.3,33.6,0.3, 
David Njoku,TE,CLE,0.0,0.0,0.0,0.0,0.0,3.2,33.2,0.3, 
C.J. Uzomah,TE,CIN,0.0,0.0,0.0,0.0,0.0,3.5,34.1,0.2, 
Vance McDonald,TE,PIT,0.0,0.0,0.0,0.0,0.0,3.1,34.0,0.3, 
Ian Thomas,TE,CAR,0.0,0.0,0.0,0.0,0.0,3.1,31.6,0.3, 
Trey Burton,TE,CHI,0.0,0.0,0.0,0.0,0.0,2.6,30.8,0.3,Q
Benjamin Watson,TE,NO,0.0,0.0,0.0,0.0,0.0,2.4,28.1,0.4,Q
Michael Roberts,TE,DET,0.0,0.0,0.0,0.0,0.0,2.8,30.1,0.3,IR
Chris Herndon,TE,NYJ,0.0,0.0,0.0,0.0,0.0,2.9,34.5,0.2, 
Matt LaCosse,TE,DEN,0.0,0.0,0.0,0.0,0.0,2.7,29.7,0.2, 
Tyler Higbee,TE,LAR,0.0,0.0,0.0,0.0,0.0,2.3,25.3,0.2, 
Gerald Everett,TE,LAR,0.0,0.0,0.0,0.0,0.0,2.2,23.5,0.2, 
