Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS,POS
"Antonio Brown, PIT",0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.6,8.00,0.0,11.9,8.5,120.0,14.12,0.7,0.2,15,WR
"Julio Jones, ATL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,12.1,9.0,118.0,13.11,0.6,0.1,14,WR
"DeAndre Hopkins, HOU",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,10.8,6.9,99.0,14.35,0.7,0.0,13,WR
"Odell Beckham, NYG",0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,4.00,0.0,10.2,6.7,89.4,13.34,0.8,0.0,12,WR
"Amari Cooper, DAL",0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.2,-1.00,0.0,10.1,6.4,98.4,15.38,0.6,0.1,12,WR
"Dez Bryant, NO",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,9.1,5.0,71.3,14.26,0.7,0.0,11,WR
"T.Y. Hilton, IND",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.00,0.0,10.6,6.2,86.0,13.87,0.5,0.0,11,WR
"Jordy Nelson, OAK",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,9.1,5.9,78.5,13.31,0.6,0.0,10,WR
"Doug Baldwin, SEA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,7,5.1,69.2,13.57,0.7,0.0,10,WR
"Mike Evans, TB",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,9.9,5.5,81.2,14.76,0.4,0.1,10,WR
"Jeremy Maclin, BAL",0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,3.00,0.0,7.4,5.0,64.2,12.84,0.7,0.1,10,WR
"A.J. Green, CIN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,8.5,5.2,72.6,13.96,0.5,0.1,9,WR
"Michael Crabtree, BAL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,8.6,5.6,63.0,11.25,0.6,0.0,9,WR
"Sammy Watkins, KC",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,2.00,0.0,7.6,4.5,61.2,13.60,0.6,0.0,9,WR
"Brandin Cooks, LAR",0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.1,4.20,0.0,8,5.3,66.7,12.58,0.6,0.0,9,WR
"Allen Robinson, CHI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.1,4.1,63.7,15.54,0.5,0.0,9,WR
"Donte Moncrief, JAC",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,3.00,0.0,8.2,5.4,64.8,12.00,0.5,0.0,9,WR
"Brandon Marshall, NO",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,9.4,5.6,69.3,12.38,0.5,0.1,8,WR
"Keenan Allen, LAC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,10.4,6.6,72.7,11.02,0.3,0.1,8,WR
"Alshon Jeffery, PHI",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7,7.00,0.0,8.9,5.1,63.6,12.47,0.4,0.0,8,WR
"Larry Fitzgerald, ARI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,7.9,5.5,66.6,12.11,0.4,0.1,8,WR
"Golden Tate, PHI",0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.5,8.33,0.0,8,5.5,63.4,11.53,0.4,0.1,8,WR
"Michael Floyd, WAS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.5,3.5,57.0,16.29,0.5,0.0,8,WR
"Eric Decker, NE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.5,5.1,58.0,11.37,0.5,0.1,7,WR
"Jordan Matthews, PHI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.8,4.1,51.1,12.46,0.5,0.1,7,WR
"Randall Cobb, GB",0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.7,3.70,0.0,7.8,5.2,58.2,11.19,0.4,0.0,7,WR
"Tyler Lockett, SEA",0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.6,5.33,0.0,5.2,3.7,55.9,15.11,0.4,0.1,7,WR
"Tavon Austin, DAL",0.0,0.0,0.0,0.0,0.0,0.0,3.4,27.1,7.97,0.1,5.3,3.5,34.1,9.74,0.3,0.1,7,WR
"Demaryius Thomas, HOU",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,9.7,5.3,59.6,11.25,0.4,0.2,7,WR
"Emmanuel Sanders, DEN",0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.4,8.00,0.0,8.3,4.8,58.5,12.19,0.4,0.2,7,WR
"Torrey Smith, CAR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.9,3.3,59.2,17.94,0.3,0.0,6,WR
"Marvin Jones, DET",0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.6,8.00,0.0,7.1,4.4,56.3,12.80,0.3,0.0,6,WR
"Kamar Aiken, PHI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.6,3.8,51.0,13.42,0.3,0.1,6,WR
"Eli Rogers, PIT",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,9.00,0.0,5.4,3.7,53.4,14.43,0.3,0.1,6,WR
"Jarvis Landry, CLE",0.0,0.0,0.0,0.0,0.0,0.0,0.8,4.2,5.25,0.0,8.8,6.2,53.0,8.55,0.3,0.1,6,WR
"John Brown, BAL",0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.3,6.50,0.0,5.9,3.4,53.9,15.85,0.3,0.1,6,WR
"Julian Edelman, NE",0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.8,7.60,0.0,9.5,5.8,59.1,10.19,0.3,0.1,6,WR
"Willie Snead, BAL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.1,4.2,52.4,12.48,0.3,0.2,6,WR
"Corey Coleman, NYG",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7,7.00,0.0,5.9,3.7,53.2,14.38,0.2,0.1,6,WR
"Stefon Diggs, MIN",0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.2,4.00,0.0,5.7,3.4,42.1,12.38,0.3,0.0,5,WR
"Sterling Shepard, NYG",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,8.00,0.0,5.2,3.4,43.6,12.82,0.3,0.0,5,WR
"Will Fuller, HOU",0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.1,5.50,0.0,4.5,2.9,45.0,15.52,0.3,0.0,5,WR
"Tyler Boyd, CIN",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,8.00,0.0,5.6,3.5,47.6,13.60,0.3,0.0,5,WR
"Mike Wallace, PHI",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,5.00,0.0,6.1,3.1,41.5,13.39,0.3,0.0,5,WR
"Michael Thomas, NO",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,8.00,0.0,4.9,3.4,40.8,12.00,0.3,0.0,5,WR
"Phillip Dorsett, NE",0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.8,6.00,0.0,7,3.8,49.3,12.97,0.3,0.1,5,WR
"DeSean Jackson, TB",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,2.00,0.0,5.6,3.5,49.5,14.14,0.3,0.1,5,WR
"Allen Hurns, DAL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.5,3.1,49.1,15.84,0.3,0.1,5,WR
"Terrelle Pryor, BUF",0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,2.00,0.0,7.6,2.7,43.8,16.22,0.2,0.0,5,WR
"Chris Hogan, NE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,6.7,4.0,48.6,12.15,0.2,0.0,5,WR
