Player,Bye,Proj,Actual,Att,Att,Comp,Inc,Yds,Yds,Yds,Yds,TD,TD,TD,TD,Int,Pick Six,Sack,1st Downs,1st Downs,1st Downs,40 Yd Cmp,Att,Att,Yds,Yds,Yds,Yds,TD,TD,TD,TD,1st Downs,1st Downs,1st Downs,40 Yd Att,Tgt*,Rec,Yds,Yds,Yds,Yds,TD,TD,TD,TD,1st Downs,1st Downs,1st Downs,40 Yd Rec,Yds,Yds,Yds,Yds,TD,TD,TD,TD,2PT,Tot,Lost,POS
Player Note M. Thomas NO - WR Final (W) 51-14 @ Cin,6,21,21,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,5.6,0.0,11.5,8.6,0.0,0.0,107.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,5.6,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.6,0.0,0.1,0.1,0.1,WR
No new player Notes J. Jones Atl - WR Final (L) 28-16 @ Cle,8,24,24,0.0,0.2,0.0,0.0,0.0,1.4,110.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.1,4.7,0.0,0.0,0.2,0.0,1.4,110.0,0.0,0.0,0.0,0.5,0.0,0.0,0.1,4.7,0.0,11.1,7.2,0.0,1.4,110.0,0.0,0.0,0.0,0.5,0.0,0.0,0.1,4.7,0.4,0.0,1.4,110.0,0.0,0.0,0.0,0.5,0.0,0.1,0.1,0.1,WR
Player Note A. Brown Pit - WR Final (W) 52-21 vs Car,7,26,26,0.0,0.0,0.0,0.0,0.0,0.0,103.0,6.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,103.0,6.6,0.0,0.0,0.6,0.0,0.0,0.0,4.7,0.0,10.6,7.1,0.0,0.0,103.0,6.6,0.0,0.0,0.6,0.0,0.0,0.0,4.7,0.3,0.0,0.0,103.0,6.6,0.0,0.0,0.6,0.0,0.1,0.1,0.1,WR
No new player Notes D. Adams GB - WR Q Final (W) 31-12 vs Mia,7,33,33,0.0,0.0,0.0,0.0,0.0,0.0,85.3,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,85.3,0.0,0.0,0.0,0.8,0.0,0.0,0.0,4.6,0.0,9.4,6.6,0.0,0.0,85.3,0.0,0.0,0.0,0.8,0.0,0.0,0.0,4.6,0.1,0.0,0.0,85.3,0.0,0.0,0.0,0.8,0.0,0.1,0.1,0.1,WR
Player Note T. Hill KC - WR Final (W) 26-14 vs Ari,12,35,35,0.0,1.4,0.0,0.0,0.0,8.2,88.1,7.6,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.2,3.7,0.0,0.0,1.4,0.0,8.2,88.1,7.6,0.0,0.0,0.5,0.1,0.0,0.2,3.7,0.0,7.6,5.7,0.0,8.2,88.1,7.6,0.0,0.0,0.5,0.1,0.0,0.2,3.7,0.4,0.0,8.2,88.1,7.6,0.0,0.0,0.5,0.1,0.0,0.1,0.1,WR
No new player Notes O. Beckham Jr. NYG - WR Q Final (W) 27-23 @ SF,9,37,37,0.0,0.6,0.0,0.0,0.0,3.0,89.7,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.1,4.0,0.0,0.0,0.6,0.0,3.0,89.7,0.0,0.0,0.0,0.5,0.0,0.0,0.1,4.0,0.0,11.0,6.8,0.0,3.0,89.7,0.0,0.0,0.0,0.5,0.0,0.0,0.1,4.0,0.3,0.0,3.0,89.7,0.0,0.0,0.0,0.5,0.0,0.1,0.1,0.1,WR
Player Note K. Allen LAC - WR Final (W) 20-6 @ Oak,8,43,43,0.0,0.6,0.0,0.0,0.0,5.3,83.3,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.2,4.3,0.0,0.0,0.6,0.0,5.3,83.3,0.0,0.0,0.0,0.5,0.0,0.0,0.2,4.3,0.0,9.1,6.5,0.0,5.3,83.3,0.0,0.0,0.0,0.5,0.0,0.0,0.2,4.3,0.1,0.0,5.3,83.3,0.0,0.0,0.0,0.5,0.0,0.1,0.1,0.1,WR
No new player Notes M. Evans TB - WR Final (L) 16-3 vs Was,5,50,50,0.0,0.0,0.0,0.0,0.0,0.0,73.8,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,73.8,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.5,0.0,8.5,5.4,0.0,0.0,73.8,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.5,0.2,0.0,0.0,73.8,0.0,0.0,0.0,0.5,0.0,0.1,0.1,0.1,WR
Player Note T. Boyd Cin - WR IR Final (L) 51-14 vs NO,9,54,54,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,4.3,0.0,9.9,6.6,0.0,0.0,76.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,4.3,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.1,WR
No new player Notes J. Landry Cle - WR Final (W) 28-16 vs Atl,11,55,55,0.0,0.1,0.0,0.0,0.0,0.4,69.9,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.1,0.0,0.4,69.9,0.0,0.0,0.0,0.4,0.0,0.0,0.0,4.4,0.0,10.4,6.8,0.0,0.4,69.9,0.0,0.0,0.0,0.4,0.0,0.0,0.0,4.4,0.0,0.0,0.4,69.9,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.1,WR
Player Note R. Woods LAR - WR Final (W) 36-31 vs Sea,12,56,56,0.0,1.2,0.0,0.0,0.0,6.3,68.6,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.3,3.5,0.0,0.0,1.2,0.0,6.3,68.6,0.0,0.0,0.0,0.4,0.0,0.0,0.3,3.5,0.0,7.0,5.2,0.0,6.3,68.6,0.0,0.0,0.0,0.4,0.0,0.0,0.3,3.5,0.1,0.0,6.3,68.6,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.1,WR
Player Note J. Edelman NE - WR Final (L) 34-10 @ Ten,11,59,59,0.0,0.0,0.0,0.0,0.0,0.0,72.1,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,72.1,0.0,0.0,0.0,0.3,0.0,0.0,0.0,4.4,0.0,9.0,6.6,0.0,0.0,72.1,0.0,0.0,0.0,0.3,0.0,0.0,0.0,4.4,0.0,0.0,0.0,72.1,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.1,WR
Player Note B. Cooks LAR - WR Final (W) 36-31 vs Sea,12,62,62,0.0,0.6,0.0,0.0,0.0,5.1,71.7,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,2.9,0.0,0.0,0.6,0.0,5.1,71.7,0.0,0.0,0.0,0.4,0.0,0.0,0.2,2.9,0.0,6.7,4.6,0.0,5.1,71.7,0.0,0.0,0.0,0.4,0.0,0.0,0.2,2.9,0.3,0.0,5.1,71.7,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.1,WR
No new player Notes J. Smith-Schuster Pit - WR Final (W) 52-21 vs Car,7,63,63,0.0,0.0,0.0,0.0,0.0,0.0,67.6,4.8,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,67.6,4.8,0.0,0.0,0.5,0.0,0.0,0.0,3.2,0.0,7.1,4.9,0.0,0.0,67.6,4.8,0.0,0.0,0.5,0.0,0.0,0.0,3.2,0.2,0.0,0.0,67.6,4.8,0.0,0.0,0.5,0.0,0.1,0.1,0.1,WR
No new player Notes C. Kupp LAR - WR IR Final (W) 36-31 vs Sea,12,65,65,0.0,0.3,0.0,0.0,0.0,2.3,70.8,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.3,0.0,2.3,70.8,0.0,0.0,0.0,0.4,0.0,0.0,0.0,3.4,0.0,7.0,5.2,0.0,2.3,70.8,0.0,0.0,0.0,0.4,0.0,0.0,0.0,3.4,0.1,0.0,2.3,70.8,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.1,WR
Player Note T. Hilton Ind - WR Q Final (W) 29-26 vs Jax,9,68,68,0.0,0.0,0.0,0.0,0.0,0.0,72.8,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,72.8,0.0,0.0,0.0,0.3,0.0,0.0,0.0,3.2,0.0,8.1,4.9,0.0,0.0,72.8,0.0,0.0,0.0,0.3,0.0,0.0,0.0,3.2,0.3,0.0,0.0,72.8,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.1,WR
Player Note A. Jeffery Phi - WR Q Final (L) 27-20 vs Dal,9,70,70,0.0,0.0,0.0,0.0,0.0,0.0,58.4,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,58.4,0.0,0.0,0.0,0.6,0.0,0.0,0.0,2.7,0.0,7.0,4.0,0.0,0.0,58.4,0.0,0.0,0.0,0.6,0.0,0.0,0.0,2.7,0.1,0.0,0.0,58.4,0.0,0.0,0.0,0.6,0.0,0.2,0.1,0.1,WR
No new player Notes J. Gordon NE - WR SUSP Final (L) 34-10 @ Ten,11,73,73,0.0,0.3,0.0,0.0,0.0,1.4,60.8,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.1,2.8,0.0,0.0,0.3,0.0,1.4,60.8,0.0,0.0,0.0,0.5,0.0,0.0,0.1,2.8,0.0,6.5,4.2,0.0,1.4,60.8,0.0,0.0,0.0,0.5,0.0,0.0,0.1,2.8,0.1,0.0,1.4,60.8,0.0,0.0,0.0,0.5,0.0,0.1,0.1,0.1,WR
Player Note L. Fitzgerald Ari - WR Final (L) 26-14 @ KC,9,81,81,0.0,0.0,0.0,0.0,0.0,0.0,57.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,57.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,3.4,0.0,9.1,5.5,0.0,0.0,57.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,3.4,0.0,0.0,0.0,57.3,0.0,0.0,0.0,0.3,0.0,0.1,0.1,0.1,WR
No new player Notes T. Lockett Sea - WR Final (L) 36-31 @ LAR,7,82,82,0.0,0.7,0.0,0.0,0.0,3.6,56.6,86.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1,2.6,0.0,0.0,0.7,0.0,3.6,56.6,86.0,0.0,0.0,0.3,0.0,0.0,0.1,2.6,0.0,6.6,4.0,0.0,3.6,56.6,86.0,0.0,0.0,0.3,0.0,0.0,0.1,2.6,0.1,0.0,3.6,56.6,86.0,0.0,0.0,0.3,0.0,0.0,0.1,0.1,WR
Player Note G. Tate Phi - WR Final (L) 27-20 vs Dal,9,85,85,0.0,0.3,0.0,0.0,0.0,1.6,57.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1,3.4,0.0,0.0,0.3,0.0,1.6,57.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,3.4,0.0,7.0,5.2,0.0,1.6,57.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,3.4,0.0,0.0,1.6,57.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.1,WR
No new player Notes C. Ridley Atl - WR Final (L) 28-16 @ Cle,8,88,88,0.0,0.1,0.0,0.0,0.0,0.4,59.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.1,0.0,0.4,59.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,3.2,0.0,6.8,4.9,0.0,0.4,59.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,3.2,0.0,0.0,0.4,59.3,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.1,WR
No new player Notes C. Davis Ten - WR Final (W) 34-10 vs NE,8,90,90,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,2.9,0.0,7.6,4.5,0.0,0.0,57.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,2.9,0.1,0.0,0.0,57.0,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.1,WR
No new player Notes A. Robinson II Chi - WR Final (W) 34-22 vs Det,5,91,91,0.0,0.0,0.0,0.0,0.0,0.0,53.7,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,53.7,0.0,0.0,0.0,0.4,0.0,0.0,0.0,2.7,0.0,6.6,4.1,0.0,0.0,53.7,0.0,0.0,0.0,0.4,0.0,0.0,0.0,2.7,0.2,0.0,0.0,53.7,0.0,0.0,0.0,0.4,0.0,0.1,0.1,0.1,WR
No new player Notes M. Jones Jr. Det - WR IR Final (L) 34-22 @ Chi,6,92,92,0.0,0.0,0.0,0.0,0.0,0.0,58.5,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,58.5,0.0,0.0,0.0,0.4,0.0,0.0,0.0,2.7,0.0,7.1,4.0,0.0,0.0,58.5,0.0,0.0,0.0,0.4,0.0,0.0,0.0,2.7,0.3,0.0,0.0,58.5,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.1,WR
No new player Notes S. Shepard NYG - WR Final (W) 27-23 @ SF,9,94,94,0.0,0.1,0.0,0.0,0.0,0.9,59.4,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.1,0.0,0.9,59.4,0.0,0.0,0.0,0.3,0.0,0.0,0.0,3.1,0.0,7.4,4.7,0.0,0.9,59.4,0.0,0.0,0.0,0.3,0.0,0.0,0.0,3.1,0.1,0.0,0.9,59.4,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.1,WR
No new player Notes D. Funchess Car - WR Final (L) 52-21 @ Pit,4,97,97,0.0,0.0,0.0,0.0,0.0,0.0,52.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,52.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,2.5,0.0,6.1,3.7,0.0,0.0,52.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,2.5,0.1,0.0,0.0,52.3,0.0,0.0,0.0,0.4,0.0,0.1,0.1,0.1,WR
No new player Notes K. Golladay Det - WR Q Final (L) 34-22 @ Chi,6,98,98,0.0,0.1,0.0,0.0,0.0,0.9,56.7,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.1,0.0,0.9,56.7,0.0,0.0,0.0,0.4,0.0,0.0,0.0,2.3,0.0,6.6,3.7,0.0,0.9,56.7,0.0,0.0,0.0,0.4,0.0,0.0,0.0,2.3,0.2,0.0,0.9,56.7,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.1,WR
