Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS,POS
"Julio Jones, ATL",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,8.00,0.0,9.8,6.7,105.0,15.67,0.4,0.0,12,WR
"Keenan Allen, LAC",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7,7.00,0.0,10.8,6.9,97.7,14.16,0.4,0.0,11,WR
"Michael Thomas, NO",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,9.8,6.6,86.2,13.06,0.5,0.0,11,WR
"Larry Fitzgerald, ARI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,11.0,7.7,83.7,10.87,0.4,0.1,10,WR
"DeAndre Hopkins, HOU",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,12.5,6.6,76.9,11.65,0.5,0.1,9,WR
"Devin Funchess, CAR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,7.1,4.1,60.3,14.71,0.6,0.0,9,WR
"Michael Crabtree, BAL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.9,5.9,65.0,11.02,0.5,0.0,9,WR
"Davante Adams, GB",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.5,5.6,63.4,11.32,0.5,0.0,9,WR
"Dez Bryant, NO",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,9.3,5.3,66.7,12.58,0.5,0.0,9,WR
"A.J. Green, CIN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,11.0,6.1,75.3,12.34,0.4,0.2,9,WR
"Jordy Nelson, OAK",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.4,5.5,53.9,9.80,0.6,0.0,8,WR
"Stefon Diggs, MIN",0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.1,2.75,0.0,7.5,5.0,60.3,12.06,0.4,0.0,8,WR
"JuJu Smith-Schuster, PIT",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.9,4.1,61.2,14.93,0.4,0.0,8,WR
"Marqise Lee, JAC",0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,10.00,0.0,8.7,5.0,63.5,12.70,0.4,0.0,8,WR
"Brandin Cooks, LAR",0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.0,5.00,0.0,7.7,4.8,68.7,14.31,0.4,0.0,8,WR
"Jarvis Landry, CLE",0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.1,3.67,0.0,9.9,6.9,65.9,9.55,0.4,0.1,8,WR
"Doug Baldwin, SEA",0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.3,-1.50,0.0,7.2,4.7,60.2,12.81,0.3,0.0,7,WR
"Mike Evans, TB",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,10.0,5.3,63.2,11.92,0.3,0.0,7,WR
"Alshon Jeffery, PHI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.4,4.3,61.4,14.28,0.3,0.0,7,WR
"Adam Thielen, MIN",0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.8,18.00,0.0,8.6,5.7,69.2,12.14,0.3,0.1,7,WR
"Demaryius Thomas, HOU",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.7,5.1,68.0,13.33,0.3,0.1,7,WR
"Dede Westbrook, JAC",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,6.00,0.0,9.0,4.8,59.8,12.46,0.4,0.0,7,WR
"Robby Anderson, NYJ",0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.3,6.50,0.0,7.3,3.8,50.6,13.32,0.4,0.0,7,WR
"Jamison Crowder, WAS",0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.4,4.67,0.0,8.4,5.3,60.4,11.40,0.3,0.2,7,WR
"Marvin Jones, DET",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,4.00,0.0,6.7,3.8,50.1,13.18,0.4,0.0,7,WR
"Marquise Goodwin, SF",0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.5,15.00,0.0,6.8,3.6,67.9,18.86,0.2,0.0,7,WR
"Kenny Stills, MIA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,7.1,4.1,51.7,12.61,0.4,0.1,7,WR
"T.Y. Hilton, IND",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,7.3,3.8,52.8,13.89,0.4,0.1,7,WR
"Josh Doctson, WAS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.7,3.5,47.2,13.49,0.5,0.0,7,WR
"Mohamed Sanu, ATL",0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.2,6.00,0.0,5.8,4.5,52.7,11.71,0.3,0.0,6,WR
"Emmanuel Sanders, DEN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.00,0.0,7.6,4.0,58.8,14.70,0.3,0.0,6,WR
"Tyreek Hill, KC",0.0,0.0,0.0,0.0,0.0,0.0,1.4,7.7,5.50,0.0,6.2,4.1,52.3,12.76,0.3,0.0,6,WR
"Golden Tate, PHI",0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.7,4.25,0.0,7.3,5.4,55.8,10.33,0.3,0.1,6,WR
"Sammy Watkins, KC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.2,3.1,45.5,14.68,0.4,0.0,6,WR
"Sterling Shepard, NYG",0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.9,2.25,0.0,7.1,4.4,50.4,11.45,0.2,0.0,6,WR
"Terrance Williams, DAL",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,3.00,0.0,5.5,4.1,52.0,12.68,0.2,0.0,6,WR
"Josh Gordon, NE",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,5.00,0.0,8.9,4.6,59.1,12.85,0.2,0.0,6,WR
"Cooper Kupp, LAR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.2,4.0,52.5,13.12,0.2,0.1,6,WR
"Robert Woods, LAR",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7,7.00,0.0,5.9,3.8,51.5,13.55,0.2,0.1,6,WR
"Jeremy Maclin, BAL",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.00,0.0,7.6,4.7,47.9,10.19,0.3,0.0,5,WR
"Paul Richardson, WAS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,5.2,3.0,43.9,14.63,0.3,0.0,5,WR
"Jaron Brown, SEA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.9,3.0,46.1,15.37,0.3,0.0,5,WR
"Randall Cobb, GB",0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.4,3.43,0.0,6.4,5.0,47.8,9.56,0.3,0.0,5,WR
"Jermaine Kearse, NYJ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.7,3.7,46.5,12.57,0.3,0.0,5,WR
"Mike Wallace, PHI",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,6.00,0.0,7.0,4.3,45.8,10.65,0.3,0.0,5,WR
"Rishard Matthews, NYJ",0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.1,-1.00,0.0,5.3,3.3,48.1,14.58,0.3,0.0,5,WR
"Nelson Agholor, PHI",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,2.00,0.0,5.5,3.3,44.0,13.33,0.3,0.0,5,WR
