Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD
Ezekiel Elliott,RB,DAL,0.0,0.0,0.0,92.5,0.6,5.3,42.4,0.2
Christian McCaffrey,RB,CAR,0.0,0.0,0.0,67.5,0.4,6.8,52.4,0.3
Saquon Barkley,RB,NYG,0.0,0.0,0.0,71.4,0.5,5.8,49.8,0.2
Alvin Kamara,RB,NO,0.0,0.0,0.0,57.5,0.4,5.5,49.8,0.2
Melvin Gordon,RB,LAC,0.0,0.0,0.0,67.1,0.5,4.3,35.1,0.2
Nick Chubb,RB,CLE,0.0,0.0,0.0,85.5,0.6,2.6,18.8,0.1
Joe Mixon,RB,CIN,0.0,0.0,0.0,75.3,0.6,3.0,24.8,0.1
Phillip Lindsay,RB,DEN,0.0,0.0,0.0,62.3,0.4,4.1,35.1,0.2
Dalvin Cook,RB,MIN,0.0,0.0,0.0,71.3,0.5,2.9,23.5,0.1
Marlon Mack,RB,IND,0.0,0.0,0.0,68.4,0.5,2.9,26.9,0.1
Chris Carson,RB,SEA,0.0,0.0,0.0,73.5,0.5,2.1,20.9,0.1
Darrel Williams,RB,KC,0.0,0.0,0.0,56.6,0.4,4.3,31.8,0.2
Tarik Cohen,RB,CHI,0.0,0.0,0.0,34.2,0.2,4.6,42.6,0.2
Derrick Henry,RB,TEN,0.0,0.0,0.0,79.6,0.6,1.5,10.6,0.1
Jaylen Samuels,RB,PIT,0.0,0.0,0.0,52.2,0.4,4.0,31.8,0.2
Jamaal Williams,RB,GB,0.0,0.0,0.0,58.6,0.4,3.4,26.2,0.1
David Johnson,RB,ARI,0.0,0.0,0.0,57.3,0.4,3.1,27.6,0.1
Elijah McGuire,RB,NYJ,0.0,0.0,0.0,54.7,0.4,3.6,26.6,0.1
Leonard Fournette,RB,JAX,0.0,0.0,0.0,58.2,0.5,2.3,18.7,0.1
Sony Michel,RB,NE,0.0,0.0,0.0,60.4,0.5,1.9,15.6,0.1
Matt Breida,RB,SF,0.0,0.0,0.0,46.9,0.4,3.4,27.7,0.1
Tevin Coleman,RB,ATL,0.0,0.0,0.0,54.1,0.4,2.3,20.7,0.2
Kalen Ballage,RB,MIA,0.0,0.0,0.0,43.8,0.4,3.4,23.8,0.2
James White,RB,NE,0.0,0.0,0.0,22.2,0.1,4.5,37.4,0.3
Josh Adams,RB,PHI,0.0,0.0,0.0,58.1,0.4,1.8,12.9,0.1
Alfred Blue,RB,HOU,0.0,0.0,0.0,61.4,0.6,1.4,6.0,0.0
Mark Ingram,RB,NO,0.0,0.0,0.0,49.5,0.5,1.7,16.5,0.1
Kenyan Drake,RB,MIA,0.0,0.0,0.0,36.3,0.2,3.6,29.1,0.2
Jordan Howard,RB,CHI,0.0,0.0,0.0,56.1,0.4,1.8,14.0,0.0
Peyton Barber,RB,TB,0.0,0.0,0.0,62.3,0.4,1.3,9.2,0.0
Adrian Peterson,RB,WAS,0.0,0.0,0.0,46.8,0.5,1.2,9.7,0.1
Zach Zenner,RB,DET,0.0,0.0,0.0,46.5,0.3,2.1,14.1,0.0
Gus Edwards,RB,BAL,0.0,0.0,0.0,58.9,0.4,1.0,7.3,0.0
Theo Riddick,RB,DET,0.0,0.0,0.0,16.7,0.1,4.3,32.9,0.2
LeSean McCoy,RB,BUF,0.0,0.0,0.0,46.9,0.2,1.7,15.0,0.0
Doug Martin,RB,OAK,0.0,0.0,0.0,56.4,0.2,1.6,10.9,0.0
Jeff Wilson,RB,SF,0.0,0.0,0.0,33.6,0.2,2.7,18.5,0.1
Chris Thompson,RB,WAS,0.0,0.0,0.0,18.9,0.1,3.6,30.5,0.2
Darren Sproles,RB,PHI,0.0,0.0,0.0,16.6,0.0,4.4,31.8,0.1
Mike Davis,RB,SEA,0.0,0.0,0.0,23.7,0.2,3.0,21.5,0.2
Rex Burkhead,RB,NE,0.0,0.0,0.0,22.5,0.4,2.3,16.3,0.1
Jalen Richard,RB,OAK,0.0,0.0,0.0,19.8,0.1,3.3,26.5,0.1
Duke Johnson,RB,CLE,0.0,0.0,0.0,14.5,0.2,3.3,31.2,0.1
Nyheim Hines,RB,IND,0.0,0.0,0.0,21.8,0.1,3.1,26.0,0.1
Kenneth Dixon,RB,BAL,0.0,0.0,0.0,33.3,0.3,1.2,11.2,0.1
John Kelly,RB,LAR,0.0,0.0,0.0,22.0,0.2,2.6,22.0,0.0
Dion Lewis,RB,TEN,0.0,0.0,0.0,30.6,0.2,1.5,11.9,0.1
Trenton Cannon,RB,NYJ,0.0,0.0,0.0,27.7,0.3,1.9,13.0,0.0
Kapri Bibbs,RB,GB,0.0,0.0,0.0,17.8,0.1,2.9,22.6,0.1
Brian Hill,RB,ATL,0.0,0.0,0.0,28.8,0.4,1.1,7.2,0.0
Royce Freeman,RB,DEN,0.0,0.0,0.0,31.2,0.2,1.2,10.2,0.0
Wendell Smallwood,RB,PHI,0.0,0.0,0.0,26.5,0.1,1.9,13.9,0.1
Latavius Murray,RB,MIN,0.0,0.0,0.0,30.7,0.3,0.8,7.2,0.0
Keith Ford,RB,BUF,0.0,0.0,0.0,23.1,0.3,1.3,9.2,0.0
Justin Jackson,RB,LAC,0.0,0.0,0.0,26.2,0.2,0.8,5.4,0.0
Chase Edmonds,RB,ARI,0.0,0.0,0.0,21.4,0.2,1.3,8.3,0.0
Giovani Bernard,RB,CIN,0.0,0.0,0.0,14.7,0.1,1.5,13.6,0.1
Devontae Booker,RB,DEN,0.0,0.0,0.0,16.3,0.1,1.2,10.7,0.0
Wayne Gallman,RB,NYG,0.0,0.0,0.0,17.4,0.1,1.2,10.7,0.0
Darrel Williams,RB,KC,0.0,0.0,0.0,17.5,0.1,0.7,5.5,0.0
Kyle Juszczyk,RB,SF,0.0,0.0,0.0,1.4,0.0,2.1,18.5,0.1
David Williams,RB,JAX,0.0,0.0,0.0,19.2,0.2,0.5,3.5,0.0
D'Onta Foreman,RB,HOU,0.0,0.0,0.0,17.7,0.2,0.4,3.0,0.0
LeGarrette Blount,RB,DET,0.0,0.0,0.0,19.4,0.2,0.3,2.3,0.0
Ronald Jones,RB,TB,0.0,0.0,0.0,18.7,0.1,0.3,2.9,0.0
Jacquizz Rodgers,RB,TB,0.0,0.0,0.0,16.1,0.1,0.7,5.8,0.0
Brandon Bolden,RB,MIA,0.0,0.0,0.0,17.3,0.1,0.2,0.9,0.0
Justin Davis,RB,LAR,0.0,0.0,0.0,20.3,0.0,0.6,2.8,0.0
Jordan Wilkins,RB,IND,0.0,0.0,0.0,9.7,0.1,0.5,5.0,0.0
J.D. McKissic,RB,SEA,0.0,0.0,0.0,4.4,0.0,0.7,6.5,0.0
DeAndre Washington,RB,OAK,0.0,0.0,0.0,8.1,0.1,0.3,4.4,0.0
Rod Smith,RB,DAL,0.0,0.0,0.0,8.1,0.0,0.5,3.6,0.0
Stevan Ridley,RB,PIT,0.0,0.0,0.0,8.1,0.1,0.2,1.4,0.0
Charcandrick West,RB,KC,0.0,0.0,0.0,4.1,0.0,0.6,4.3,0.0
C.J. Ham,RB,MIN,0.0,0.0,0.0,0.9,0.0,0.6,8.0,0.0
Elijhaa Penny,RB,NYG,0.0,0.0,0.0,0.5,0.1,0.8,5.7,0.0
T.J. Logan,RB,ARI,0.0,0.0,0.0,0.4,0.0,0.6,5.8,0.0
Taquan Mizzell,RB,CHI,0.0,0.0,0.0,7.8,0.0,0.2,1.3,0.0
Detrez Newsome,RB,LAC,0.0,0.0,0.0,4.6,0.0,0.3,1.9,0.0
Benny Cunningham,RB,CHI,0.0,0.0,0.0,0.7,0.0,0.3,3.0,0.0
Mark Walton,RB,CIN,0.0,0.0,0.0,2.2,0.0,0.2,0.8,0.0
James Develin,RB,NE,0.0,0.0,0.0,0.2,0.0,0.4,2.4,0.0
Kenjon Barner,RB,CAR,0.0,0.0,0.0,2.4,0.0,0.2,1.2,0.0
Dwayne Washington,RB,NO,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0
Trey Edmunds,RB,PIT,0.0,0.0,0.0,1.6,0.0,0.3,1.2,0.0
Ameer Abdullah,RB,MIN,0.0,0.0,0.0,1.2,0.0,0.1,0.7,0.0
Tommy Bohanon,RB,JAX,0.0,0.0,0.0,0.2,0.0,0.1,1.1,0.0
Cameron Artis-Payne,RB,CAR,0.0,0.0,0.0,2.4,0.0,0.1,0.3,0.0
Derrick Coleman,RB,ARI,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
Alex Armah,RB,CAR,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Matt Dayes,RB,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buddy Howell,RB,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dontrell Hilliard,RB,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alfred Blue,RB,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zach Line,RB,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senorise Perry,RB,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roosevelt Nix,RB,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keith Smith,RB,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Sherman,RB,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick DiMarco,RB,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamize Olawale,RB,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lamar Miller,RB,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tre Madden,RB,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dontrell Hilliard,RB,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
