Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD
Ezekiel Elliott,RB,DAL,0.0,0.0,0.0,107.0,0.6,4.6,41.2,0.3
Saquon Barkley,RB,NYG,0.0,0.0,0.0,76.2,0.6,6.5,53.4,0.3
Christian McCaffrey,RB,CAR,0.0,0.0,0.0,77.2,0.6,5.6,44.2,0.3
Phillip Lindsay,RB,DEN,0.0,0.0,0.0,81.9,0.7,2.5,20.4,0.1
Nick Chubb,RB,CLE,0.0,0.0,0.0,88.1,0.8,1.0,10.1,0.1
Melvin Gordon,RB,LAC,0.0,0.0,0.0,63.5,0.6,3.5,35.7,0.2
David Johnson,RB,ARI,0.0,0.0,0.0,71.9,0.5,3.5,37.4,0.2
Derrick Henry,RB,TEN,0.0,0.0,0.0,86.0,0.8,1.1,9.6,0.1
Alvin Kamara,RB,NO,0.0,0.0,0.0,47.6,0.6,5.4,48.3,0.3
Jamaal Williams,RB,GB,0.0,0.0,0.0,71.1,0.6,2.3,20.6,0.1
Chris Carson,RB,SEA,0.0,0.0,0.0,84.0,0.6,1.6,13.9,0.1
Joe Mixon,RB,CIN,0.0,0.0,0.0,72.7,0.5,2.7,21.2,0.1
Damien Williams,RB,KC,0.0,0.0,0.0,60.8,0.5,3.1,28.0,0.2
Jaylen Samuels,RB,PIT,0.0,0.0,0.0,58.6,0.5,2.9,31.8,0.2
Dalvin Cook,RB,MIN,0.0,0.0,0.0,56.0,0.5,4.2,35.4,0.2
Leonard Fournette,RB,JAX,0.0,0.0,0.0,65.7,0.5,2.6,23.6,0.1
Matt Breida,RB,SF,0.0,0.0,0.0,64.1,0.3,2.9,28.2,0.2
Marlon Mack,RB,IND,0.0,0.0,0.0,58.1,0.7,1.5,13.9,0.1
Tevin Coleman,RB,ATL,0.0,0.0,0.0,63.6,0.4,1.8,18.5,0.2
Elijah McGuire,RB,NYJ,0.0,0.0,0.0,57.3,0.5,2.4,26.4,0.1
Jordan Howard,RB,CHI,0.0,0.0,0.0,53.3,0.5,1.4,10.9,0.1
Kenyan Drake,RB,MIA,0.0,0.0,0.0,40.0,0.3,3.1,28.7,0.3
Tarik Cohen,RB,CHI,0.0,0.0,0.0,22.6,0.2,4.6,49.3,0.3
Gus Edwards,RB,BAL,0.0,0.0,0.0,78.6,0.3,0.1,0.9,0.0
James White,RB,NE,0.0,0.0,0.0,16.4,0.2,5.2,42.5,0.4
Alfred Blue,RB,HOU,0.0,0.0,0.0,64.2,0.3,0.6,4.8,0.0
Doug Martin,RB,OAK,0.0,0.0,0.0,55.3,0.5,1.1,8.5,0.0
Mark Ingram,RB,NO,0.0,0.0,0.0,48.4,0.4,2.4,18.8,0.1
Sony Michel,RB,NE,0.0,0.0,0.0,58.3,0.4,1.2,8.0,0.1
Adrian Peterson,RB,WAS,0.0,0.0,0.0,55.2,0.3,1.2,12.6,0.0
Trenton Cannon,RB,NYJ,0.0,0.0,0.0,31.9,0.3,2.4,24.5,0.1
Kalen Ballage,RB,MIA,0.0,0.0,0.0,47.6,0.3,1.7,12.5,0.1
Peyton Barber,RB,TB,0.0,0.0,0.0,54.6,0.4,0.8,5.9,0.0
LeSean McCoy,RB,BUF,0.0,0.0,0.0,49.0,0.2,2.7,21.6,0.0
Josh Adams,RB,PHI,0.0,0.0,0.0,47.3,0.5,1.0,7.4,0.0
Zach Zenner,RB,DET,0.0,0.0,0.0,32.4,0.3,2.1,15.4,0.1
Kenneth Dixon,RB,BAL,0.0,0.0,0.0,49.8,0.4,1.1,8.1,0.0
Duke Johnson,RB,CLE,0.0,0.0,0.0,19.5,0.2,3.5,35.6,0.2
Keith Ford,RB,BUF,0.0,0.0,0.0,40.1,0.2,1.3,11.1,0.0
