Player,OPP,STATUS ET,C/A,YDS,TD,INT,RUSH,YDS,TD,REC,YDS,TD,PTS,POS
"Danny Woodhead, Bal RB",@Cin,W 20-0,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Donald Brown, NE RB",KC,L 27-42,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Arian Foster, Mia RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Rashad Jennings, NYG RB",@Dal,L 3-19,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jorvorskie Lane, TB RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"LeSean McCoy, Buf RB",NYJ,W 21-12,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Cedric Peerman, Cin RB",Bal,L 0-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Marcus Thigpen, Buf RB",NYJ,W 21-12,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Darrel Young, Car RB",@SF,W 23-3,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Antone Smith, TB RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"C.J. Spiller, KC RB",@NE,W 42-27,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Ryan Mathews, Phi RB",@Wsh,W 30-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Dexter McCluster, LAC RB",@Den,L 21-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Ben Tate, Pit RB",@Cle,W 21-18,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Toby Gerhart, Jax RB",@Hou,W 29-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Boobie Dixon, Buf RB",NYJ,W 21-12,--/--,--,--,--,--,--,--,--,--,--,--,RB
"LeGarrette Blount, Det RB",Ari,W 35-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"James Starks, GB RB",Sea,W 17-9,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Joique Bell, Det RB",Ari,W 35-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Chris Ivory, Buf RB",NYJ,W 21-12,--/--,--,--,--,--,--,--,--,--,--,--,RB
"James Develin, NE RB",KC,L 27-42,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Tyler Clutts, Dal RB",NYG,W 19-3,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Mark Ingram, NO RB",@Min,L 19-29,--/--,--,--,--,--,--,--,--,--,--,--,RB
"DeMarco Murray, Ten RB",Oak,L 16-26,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Shane Vereen, NYG RB",@Dal,L 3-19,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Stevan Ridley, Pit RB",@Cle,W 21-18,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Ryan Williams, Dal RB",NYG,W 19-3,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Daniel Thomas, Mia RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Bilal Powell, NYJ RB",@Buf,L 12-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Anthony Sherman, KC RB",@NE,W 42-27,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kendall Hunter, NO RB",@Min,L 19-29,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Taiwan Jones, Buf RB",NYJ,W 21-12,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jordan Todman, Hou RB",Jax,L 7-29,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Roy Helu Jr., Oak RB",@Ten,W 26-16,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jacquizz Rodgers, TB RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Dion Lewis, Ten RB",Oak,L 16-26,--/--,--,--,--,--,--,--,--,--,--,--,RB
"DuJuan Harris, Jax RB",@Hou,W 29-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Patrick DiMarco, Buf RB",NYJ,W 21-12,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Matt Asiata, Det RB",Ari,W 35-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Shaun Draughn, NYG RB",@Dal,L 3-19,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Chase Reynolds, LAR RB",Ind,W 46-9,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Will Johnson, NYG RB",@Dal,L 3-19,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Trent Richardson, Bal RB",@Cin,W 20-0,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Doug Martin, Oak RB",@Ten,W 26-16,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Lamar Miller, Hou RB",Jax,L 7-29,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Isaiah Pead*, Mia RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Chris Polk, Hou RB",Jax,L 7-29,--/--,--,--,--,--,--,--,--,--,--,--,RB
"LaMike James, Mia RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Bernard Pierce, Den RB",LAC,W 24-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Robert Turbin, Ind RB",@LAR,L 9-46,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Ronnie Hillman, Dal RB",NYG,W 19-3,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Cyrus Gray, Atl RB",@Chi,W 23-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Vick Ballard, NO RB",@Min,L 19-29,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Alfred Morris, Dal RB",NYG,W 19-3,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Daniel Herron, Buf RB",NYJ,W 21-12,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Bryce Brown, Sea RB",@GB,L 9-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Daryl Richardson, Ind RB",@LAR,L 9-46,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Cory Harkey, LAR RB",Ind,W 46-9,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Joe Banyard, Buf RB",NYJ,W 21-12,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Derrick Coleman, Atl RB",@Chi,W 23-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jonas Gray, Jax RB",@Hou,W 29-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Lance Dunbar, LAR RB",Ind,W 46-9,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Travaris Cadet, Buf RB",NYJ,W 21-12,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Brandon Bolden, NE RB",KC,L 27-42,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Bobby Rainey Jr., Bal RB",@Cin,W 20-0,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jonathan Grimes, Jax RB",@Hou,W 29-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jamize Olawale, Dal RB",NYG,W 19-3,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Fozzy Whittaker, Car RB",@SF,W 23-3,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Montee Ball, FA RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Le'Veon Bell, Pit RB",@Cle,W 21-18,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Giovani Bernard, Cin RB",Bal,L 0-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Knile Davis, Pit RB",@Cle,W 21-18,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Eddie Lacy, Sea RB",@GB,L 9-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Christine Michael, Ind RB",@LAR,L 9-46,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Andre Ellington, Hou RB",Jax,L 7-29,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Latavius Murray, Min RB",NO,W 29-19,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kenjon Barner, Phi RB",@Wsh,W 30-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Denard Robinson, Jax RB",@Hou,W 29-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Mike Gillislee, NE RB",KC,L 27-42,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Chris Thompson, Wsh RB",Phi,L 17-30,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Mike James, Det RB",Ari,W 35-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Rex Burkhead, NE RB",KC,L 27-42,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Tommy Bohanon, Jax RB",@Hou,W 29-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Stepfan Taylor, Ari RB",@Det,L 23-35,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Theo Riddick, Det RB",Ari,W 35-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Zac Stacy, NYJ RB",@Buf,L 12-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kyle Juszczyk, SF RB",Car,L 3-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Joseph Randle, FA RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Spencer Ware, KC RB",@NE,W 42-27,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kerwynn Williams, Ari RB",@Det,L 23-35,--/--,--,--,--,--,--,--,--,--,--,--,RB
"C.J. Anderson, Den RB",LAC,W 24-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Benny Cunningham, Chi RB",Atl,L 17-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kendall Gaskins, SF RB",Car,L 3-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Steven Miller, Det RB",Ari,W 35-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Zach Line, NO RB",@Min,L 19-29,--/--,--,--,--,--,--,--,--,--,--,--,RB
"George Winn, Ind RB",@LAR,L 9-46,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Khiry Robinson, NYJ RB",@Buf,L 12-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Charles Sims, TB RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Dri Archer, Buf RB",NYJ,W 21-12,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Carlos Hyde, Cle RB",Pit,L 18-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jerick McKinnon, SF RB",Car,L 3-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Terrance West, Bal RB",@Cin,W 20-0,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Tre Mason, LAR RB",Ind,W 46-9,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Bishop Sankey, Min RB",NO,W 29-19,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jeremy Hill, NE RB",KC,L 27-42,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Tyler Gaffney, Jax RB",@Hou,W 29-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Storm Johnson, Mia RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Lache Seastrunk, NYJ RB",@Buf,L 12-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Andre Williams, LAC RB",@Den,L 21-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"James White, NE RB",KC,L 27-42,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Ka'Deem Carey, Chi RB",Atl,L 17-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Devonta Freeman, Atl RB",@Chi,W 23-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Lorenzo Taliaferro, Bal RB",@Cin,W 20-0,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Marion Grice, Ari RB",@Det,L 23-35,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Isaiah Crowell, NYJ RB",@Buf,L 12-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Alfred Blue, Hou RB",Jax,L 7-29,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Damien Williams, KC RB",@NE,W 42-27,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Juwan Thompson, Den RB",LAC,W 24-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kapri Bibbs, Wsh RB",Phi,L 17-30,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Branden Oliver, LAC RB",@Den,L 21-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Antonio Andrews, Ten RB",Oak,L 16-26,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Darrin Reaves, KC RB",@NE,W 42-27,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Silas Redd, Wsh RB",Phi,L 17-30,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Ryan Hewitt, Cin RB",Bal,L 0-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Trey Watts, LAR RB",Ind,W 46-9,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Austin Johnson, TB RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Jay Prosch, Hou RB",Jax,L 7-29,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Orleans Darkwa, NYG RB",@Dal,L 3-19,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Senorise Perry, Mia RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Glenn Winston, Cle RB",Pit,L 18-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Fitzgerald Toussaint, Pit RB",@Cle,W 21-18,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Charcandrick West, KC RB",@NE,W 42-27,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Roosevelt Nix, Pit RB",@Cle,W 21-18,--/--,--,--,--,--,--,--,--,--,--,--,RB
"David Johnson, Ari RB",@Det,L 23-35,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Marcus Murphy, Buf RB",NYJ,W 21-12,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Michael Burton, Chi RB",Atl,L 17-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jeremy Langford, NYJ RB",@Buf,L 12-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jalston Fowler, Sea RB",@GB,L 9-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Malcolm Johnson, SF RB",Car,L 3-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Joey Iosefa, NE RB",KC,L 27-42,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jay Ajayi, Phi RB",@Wsh,W 30-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"David Cobb, Chi RB",Atl,L 17-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Ameer Abdullah, Det RB",Ari,W 35-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Melvin Gordon, LAC RB",@Den,L 21-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Karlos Williams, Pit RB",@Cle,W 21-18,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Ty Montgomery, GB RB",Sea,W 17-9,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Javorius Allen, Bal RB",@Cin,W 20-0,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kenny Hilliard, Wsh RB",Phi,L 17-30,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Josh Robinson, Ind RB",@LAR,L 9-46,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Aaron Ripkowski, GB RB",Sea,W 17-9,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Tyler Varga, Ind RB",@LAR,L 9-46,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Duke Johnson Jr., Cle RB",Pit,L 18-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"T.J. Yeldon, Jax RB",@Hou,W 29-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Todd Gurley II, LAR RB",Ind,W 46-9,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Tevin Coleman, Atl RB",@Chi,W 23-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Matt Jones, Ind RB",@LAR,L 9-46,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Mike Davis, Sea RB",@GB,L 9-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Cameron Artis-Payne, Car RB",@SF,W 23-3,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Michael Dyer, Oak RB",@Ten,W 26-16,--/--,--,--,--,--,--,--,--,--,--,--,RB
"John Crockett, Bal RB",@Cin,W 20-0,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Terrence Magee, Atl RB",@Chi,W 23-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Thomas Rawls, NYJ RB",@Buf,L 12-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Gus Johnson, LAC RB",@Den,L 21-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Zach Zenner, Det RB",Ari,W 35-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Malcolm Brown, LAR RB",Ind,W 46-9,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Terron Ward, Atl RB",@Chi,W 23-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jarryd Hayne, SF RB",Car,L 3-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Brandon Wegher, LAR RB",Ind,W 46-9,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Alonzo Harris, GB RB",Sea,W 17-9,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Corey Grant, Jax RB",@Hou,W 29-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Nikita Whitlock, NYG RB",@Dal,L 3-19,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Raheem Mostert, SF RB",Car,L 3-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Rod Smith, Dal RB",NYG,W 19-3,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Trey Williams, Dal RB",NYG,W 19-3,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Akeem Hunt, KC RB",@NE,W 42-27,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Ezekiel Elliott, Dal RB",NYG,W 19-3,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Derrick Henry, Ten RB",Oak,L 16-26,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kenyan Drake, Mia RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"C.J. Prosise, Sea RB",@GB,L 9-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Tyler Ervin, Hou RB, WR",Jax,L 7-29,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kenneth Dixon, Bal RB",@Cin,W 20-0,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Devontae Booker, Den RB",LAC,W 24-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"DeAndre Washington, Oak RB",@Ten,W 26-16,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Paul Perkins, NYG RB",@Dal,L 3-19,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jordan Howard, Chi RB",Atl,L 17-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Wendell Smallwood, Phi RB",@Wsh,W 30-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jonathan Williams, NO RB",@Min,L 19-29,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Alex Collins, Bal RB",@Cin,W 20-0,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Andy Janovich, Den RB",LAC,W 24-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Danny Vitale, Cle RB",Pit,L 18-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Derek Watt, LAC RB",@Den,L 21-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kelvin Taylor, Cle RB",Pit,L 18-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Darius Jackson, Cle RB",Pit,L 18-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Dwayne Washington, Det RB",Ari,W 35-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Daniel Lasco, NO RB",@Min,L 19-29,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Keith Marshall, Wsh RB",Phi,L 17-30,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Zac Brooks, Sea RB",@GB,L 9-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Josh Ferguson, Ind RB",@LAR,L 9-46,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Terrell Watson, NYG RB",@Dal,L 3-19,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Brandon Wilds, Jax RB",@Hou,W 29-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jhurell Pressley, Atl RB",@Chi,W 23-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Byron Marshall, Wsh RB",Phi,L 17-30,--/--,--,--,--,--,--,--,--,--,--,--,RB
"George Atkinson III, KC RB",@NE,W 42-27,--/--,--,--,--,--,--,--,--,--,--,--,RB
"James Wilder Jr., Buf RB",NYJ,W 21-12,--/--,--,--,--,--,--,--,--,--,--,--,RB
"D.J. Foster, Ari RB",@Det,L 23-35,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Dreamius Smith, LAC RB",@Den,L 21-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Devon Johnson, Car RB",@SF,W 23-3,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Rob Kelley, Wsh RB",Phi,L 17-30,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jalen Richard, Oak RB",@Ten,W 26-16,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Troymaine Pope, Hou RB",Jax,L 7-29,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Glenn Gronkowski, NE RB",KC,L 27-42,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Julian Howsare, NYJ RB",@Buf,L 12-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kenneth Farrow, LAC RB",@Den,L 21-24,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Paul Lasike, Chi RB",Atl,L 17-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Peyton Barber, TB RB",** BYE **,--/--,--,--,--,--,--,--,--,--,--,--,,RB
"Don Jackson, GB RB",Sea,W 17-9,--/--,--,--,--,--,--,--,--,--,--,--,RB
"George Farmer, Sea RB",@GB,L 9-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Mack Brown, Min RB",NO,W 29-19,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Tarik Cohen, Chi RB",Atl,L 17-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Donnel Pumphrey, Phi RB",@Wsh,W 30-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"De'Angelo Henderson, Den RB",LAC,W 24-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Alvin Kamara, NO RB",@Min,L 19-29,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Joe Mixon, Cin RB",Bal,L 0-20,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Samaje Perine, Wsh RB",Phi,L 17-30,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Elijah Hood, Oak RB",@Ten,W 26-16,--/--,--,--,--,--,--,--,--,--,--,--,RB
"D'Onta Foreman, Hou RB",Jax,L 7-29,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Marquez Williams, Cle RB",Pit,L 18-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Marlon Mack, Ind RB",@LAR,L 9-46,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Leonard Fournette, Jax RB",@Hou,W 29-7,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Kareem Hunt, KC RB",@NE,W 42-27,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Wayne Gallman, NYG RB",@Dal,L 3-19,--/--,--,--,--,--,--,--,--,--,--,--,RB
"James Conner, Pit RB",@Cle,W 21-18,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Dalvin Cook, Min RB",NO,W 29-19,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Christian McCaffrey, Car RB",@SF,W 23-3,--/--,--,--,--,--,--,--,--,--,--,--,RB
"T.J. Logan, Ari RB",@Det,L 23-35,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Elijah McGuire, NYJ RB",@Buf,L 12-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Aaron Jones, GB RB",Sea,W 17-9,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Sam Rogers, LAR RB",Ind,W 46-9,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Devante Mays, GB RB",Sea,W 17-9,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Chris Carson, Sea RB",@GB,L 9-17,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Joe Williams, SF RB",Car,L 3-23,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Jamaal Williams, GB RB",Sea,W 17-9,--/--,--,--,--,--,--,--,--,--,--,--,RB
"Matthew Dayes, Cle RB",Pit,L 18-21,--/--,--,--,--,--,--,--,--,--,--,--,RB
