Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS,POS
"David Johnson, ARI",0.0,0.0,0.0,0.0,0.0,0.0,17.6,71.0,4.03,0.7,6.7,5.1,50.2,9.84,0.2,0.2,17,RB
"Le'Veon Bell, PIT",0.0,0.0,0.0,0.0,0.0,0.0,19.7,88.4,4.49,0.7,6.6,5.2,43.7,8.40,0.1,0.1,16,RB
"LeSean McCoy, BUF",0.0,0.0,0.0,0.0,0.0,0.0,17.0,83.6,4.92,0.8,4,3.1,23.1,7.45,0.1,0.0,15,RB
"Ezekiel Elliott, DAL",0.0,0.0,0.0,0.0,0.0,0.0,19.4,90.3,4.65,0.6,2.8,2.1,23.0,10.95,0.1,0.1,15,RB
"Jordan Howard, CHI",0.0,0.0,0.0,0.0,0.0,0.0,17.7,90.0,5.08,0.4,3.7,2.1,19.8,9.43,0.1,0.1,12,RB
"Devonta Freeman, ATL",0.0,0.0,0.0,0.0,0.0,0.0,13.4,64.5,4.81,0.5,4.3,3.5,33.1,9.46,0.1,0.1,12,RB
"C.J. Anderson, LAR",0.0,0.0,0.0,0.0,0.0,0.0,18.1,76.4,4.22,0.6,3.6,2.2,16.0,7.27,0.1,0.1,12,RB
"Todd Gurley, LAR",0.0,0.0,0.0,0.0,0.0,0.0,17.3,73.2,4.23,0.6,3.2,2.4,19.6,8.17,0.0,0.1,11,RB
"Dalvin Cook, MIN",0.0,0.0,0.0,0.0,0.0,0.0,13.0,55.5,4.27,0.6,3.9,2.8,21.0,7.50,0.1,0.1,11,RB
"DeMarco Murray, TEN",0.0,0.0,0.0,0.0,0.0,0.0,15.6,65.6,4.21,0.3,4.1,2.9,22.8,7.86,0.2,0.1,10,RB
"Melvin Gordon, LAC",0.0,0.0,0.0,0.0,0.0,0.0,17.7,63.9,3.61,0.4,3.9,2.6,22.9,8.81,0.1,0.3,10,RB
"Christian McCaffrey, CAR",0.0,0.0,0.0,0.0,0.0,0.0,11.9,56.6,4.76,0.5,5.1,3.1,29.2,9.42,0.1,0.1,10,RB
"Tevin Coleman, ATL",0.0,0.0,0.0,0.0,0.0,0.0,9.1,41.9,4.60,0.4,2.6,1.9,25.3,13.32,0.2,0.0,9,RB
"Bilal Powell, NYJ",0.0,0.0,0.0,0.0,0.0,0.0,10.9,51.0,4.68,0.2,5.4,4.0,31.4,7.85,0.1,0.1,9,RB
"Lamar Miller, HOU",0.0,0.0,0.0,0.0,0.0,0.0,17.6,59.1,3.36,0.5,3.2,2.4,14.9,6.21,0.1,0.1,9,RB
"Carlos Hyde, JAC",0.0,0.0,0.0,0.0,0.0,0.0,15.7,71.2,4.54,0.4,1.7,1.5,9.0,6.00,0.1,0.4,9,RB
"Leonard Fournette, JAC",0.0,0.0,0.0,0.0,0.0,0.0,14.9,65.5,4.40,0.3,3.2,1.8,13.1,7.28,0.1,0.1,9,RB
"Marshawn Lynch, OAK",0.0,0.0,0.0,0.0,0.0,0.0,12.1,45.3,3.74,0.6,3.4,1.9,11.9,6.26,0.1,0.1,9,RB
"Mark Ingram, NO",0.0,0.0,0.0,0.0,0.0,0.0,11.9,52.3,4.39,0.3,4,3.2,20.8,6.50,0.1,0.2,9,RB
"Isaiah Crowell, NYJ",0.0,0.0,0.0,0.0,0.0,0.0,14.5,56.7,3.91,0.4,3.2,2.5,19.4,7.76,0.0,0.1,8,RB
"Rob Kelley, WAS",0.0,0.0,0.0,0.0,0.0,0.0,12.9,57.4,4.45,0.4,1.7,1.1,8.2,7.45,0.1,0.1,7,RB
"Joe Mixon, CIN",0.0,0.0,0.0,0.0,0.0,0.0,10.7,40.2,3.76,0.4,3,2.0,15.8,7.90,0.1,0.1,7,RB
"Ameer Abdullah, MIN",0.0,0.0,0.0,0.0,0.0,0.0,12.4,41.1,3.31,0.3,2.5,1.8,15.1,8.39,0.2,0.2,7,RB
"Kareem Hunt, KC",0.0,0.0,0.0,0.0,0.0,0.0,13.5,50.6,3.75,0.3,2.9,1.9,13.7,7.21,0.0,0.1,7,RB
"Mike Gillislee, NO",0.0,0.0,0.0,0.0,0.0,0.0,10.1,45.9,4.54,0.5,0.9,0.7,5.4,7.71,0.1,0.1,7,RB
"Ty Montgomery, BAL",0.0,0.0,0.0,0.0,0.0,0.0,9.2,37.0,4.02,0.3,3.9,2.9,22.3,7.69,0.1,0.1,7,RB
"Terrance West, NO",0.0,0.0,0.0,0.0,0.0,0.0,11.3,47.6,4.21,0.3,2.4,1.9,12.2,6.42,0.0,0.0,6,RB
"Jeremy Hill, NE",0.0,0.0,0.0,0.0,0.0,0.0,12.5,42.6,3.41,0.5,1.7,1.3,9.6,7.38,0.0,0.1,6,RB
