Player,OPP,STATUS ET,C/A,YDS,TD,INT,RUSH,YDS,TD,REC,YDS,TD,PTS,POS
"Matt Flynn, NO QB",@Car,W 34-13,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Chase Daniel, Chi QB",Pit,W 23-17,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Josh Freeman, Ind QB",Cle,W 31-28,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Brian Hoyer, NE QB",Hou,W 36-33,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Mark Sanchez, Chi QB",Pit,W 23-17,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Matthew Stafford, Det QB",Atl,L 26-30,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Sam Bradford, Ari QB",Dal,L 17-28,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Jimmy Clausen, Bal QB",@Jax,L 7-44,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Colt McCoy, Wsh QB",Oak,W 27-10,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Dan LeFevour, TB QB",@Min,L 17-34,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Joe Webb, Hou QB",@NE,L 33-36,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Thaddeus Lewis, Bal QB",@Jax,L 7-44,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Christian Ponder, SF QB",LAR,L 39-41,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Blaine Gabbert, Ten QB",Sea,W 33-27,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Cam Newton, Car QB",NO,L 13-34,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Colin Kaepernick, SF QB",LAR,L 39-41,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Andy Dalton, Cin QB",@GB,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Ryan Mallett, Bal QB",@Jax,L 7-44,--/--,--,--,--,--,--,--,--,--,--,--,QB
"T.J. Yates, Hou QB",@NE,L 33-36,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Tyrod Taylor, Cle QB",@Ind,L 28-31,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Jerrod Johnson, Dal QB",@Ari,W 28-17,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Scott Tolzien, Ind QB",Cle,W 31-28,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Andrew Luck, Ind QB",Cle,W 31-28,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Robert Griffin III, Bal QB",@Jax,L 7-44,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Ryan Tannehill, Mia QB",@NYJ,L 6-20,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Nick Foles, Phi QB",NYG,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Brandon Weeden, Hou QB",@NE,L 33-36,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Brock Osweiler, Mia QB",@NYJ,L 6-20,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Kirk Cousins, Min QB",TB,W 34-17,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Russell Wilson, Sea QB",@Ten,L 27-33,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Kellen Moore, Dal QB",@Ari,W 28-17,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Ryan Lindley, Ind QB",Cle,W 31-28,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Case Keenum, Den QB",@Buf,L 16-26,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Austin Davis, Sea QB",@Ten,L 27-33,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Matt Simms, Atl QB",@Det,W 30-26,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Alex Tanney, Ten QB",Sea,W 33-27,--/--,--,--,--,--,--,--,--,--,--,--,QB
"EJ Manuel, Oak QB",@Wsh,L 10-27,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Mike Glennon, Ari QB",Dal,L 17-28,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Geno Smith, LAC QB",KC,L 10-24,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Ryan Nassib, Jax QB",Bal,W 44-7,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Sean Renfree, Atl QB",@Det,W 30-26,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Landry Jones, Pit QB",@Chi,L 17-23,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Zac Dysert, Ari QB",Dal,L 17-28,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Matt Barkley, Cin QB",@GB,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Ryan Griffin, TB QB",@Min,L 17-34,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Tyler Bray, Chi QB",Pit,W 23-17,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Matt McGloin, KC QB",@LAC,W 24-10,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Blake Bortles, Jax QB",Bal,W 44-7,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Teddy Bridgewater, NYJ QB",Mia,W 20-6,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Johnny Manziel, Cle QB",@Ind,L 28-31,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Derek Carr, Oak QB",@Wsh,L 10-27,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Jimmy Garoppolo, SF QB",LAR,L 39-41,--/--,--,--,--,--,--,--,--,--,--,--,QB
"AJ McCarron, Buf QB",Den,W 26-16,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Tajh Boyd, Pit QB",@Chi,L 17-23,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Zach Mettenberger, Pit QB",@Chi,L 17-23,--/--,--,--,--,--,--,--,--,--,--,--,QB
"David Fales, Mia QB",@NYJ,L 6-20,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Keith Wenning, Buf QB",Den,W 26-16,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Tom Savage, Hou QB",@NE,L 33-36,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Aaron Murray, KC QB",@LAC,W 24-10,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Matt Blanchard, Chi QB",Pit,W 23-17,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Dustin Vaughan, Bal QB",@Jax,L 7-44,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Connor Shaw, Chi QB",Pit,W 23-17,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Jameis Winston, TB QB",@Min,L 17-34,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Bryce Petty, NYJ QB",Mia,W 20-6,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Trevor Siemian, Min QB",TB,W 34-17,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Dylan Thompson, LAR QB",@SF,W 41-39,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Sean Mannion, LAR QB",@SF,W 41-39,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Garrett Grayson, Atl QB",@Det,W 30-26,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Marcus Mariota, Ten QB",Sea,W 33-27,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Brett Hundley, GB QB",Cin,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Jared Goff, LAR QB",@SF,W 41-39,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Carson Wentz, Phi QB",NYG,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Paxton Lynch, Den QB",@Buf,L 16-26,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Christian Hackenberg, NYJ QB",Mia,W 20-6,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Jacoby Brissett, Ind QB",Cle,W 31-28,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Cody Kessler, Jax QB",Bal,W 44-7,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Connor Cook, Oak QB",@Wsh,L 10-27,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Dak Prescott, Dal QB",@Ari,W 28-17,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Cardale Jones, LAC QB",KC,L 10-24,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Kevin Hogan, Wsh QB",Oak,W 27-10,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Nate Sudfeld, Phi QB",NYG,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Jake Rudock, Det QB",Atl,L 26-30,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Brandon Allen, LAR QB",@SF,W 41-39,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Jeff Driskel, Cin QB",@GB,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Brandon Doughty, Ari QB",Dal,L 17-28,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Trevone Boykin, Sea QB",@Ten,L 27-33,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Taylor Heinicke, Hou QB",@NE,L 33-36,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Stephen Morris, Wsh QB",Oak,W 27-10,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Joe Callahan, GB QB",Cin,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Mitchell Trubisky, Chi QB",Pit,W 23-17,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Brad Kaaya, Ind QB",Cle,W 31-28,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Chad Kelly, Den QB",@Buf,L 16-26,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Patrick Mahomes, KC QB",@LAC,W 24-10,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Joshua Dobbs, Pit QB",@Chi,L 17-23,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Deshaun Watson, Hou QB",@NE,L 33-36,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Nathan Peterman, Buf QB",Den,W 26-16,--/--,--,--,--,--,--,--,--,--,--,--,QB
"C.J. Beathard, SF QB",LAR,L 39-41,--/--,--,--,--,--,--,--,--,--,--,--,QB
"DeShone Kizer, GB QB",Cin,W 27-24,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Davis Webb, NYG QB",@Phi,L 24-27,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Cooper Rush, Dal QB",@Ari,W 28-17,--/--,--,--,--,--,--,--,--,--,--,--,QB
"Taysom Hill, NO QB",@Car,W 34-13,--/--,--,--,--,--,--,--,--,--,--,--,QB
