Player,Team,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,2PT
Alan Cross,TB,0.3,2.7,0.02,0.0,0.0,0.0,0.03,0.0,0.0
Antony Auclair,TB,0.53,5.4,0.1,0.0,0.0,0.0,0.06,0.0,0.0
Ben Braunecker,CHI,0.2,2.4,0.02,0.0,0.0,0.0,0.02,0.0,0.0
Benjamin Watson,NO,3.8,38.6,0.3,0.0,0.0,0.0,0.07,0.0,0.0
Blake Bell,JAX,1.0,10.7,0.03,0.0,0.0,0.0,0.02,0.0,0.0
Brian Parker,DEN,0.26,2.68,0.02,0.0,0.0,0.0,0.03,0.0,0.0
C.J. Uzomah,CIN,4.0,41.8,0.4,0.0,0.0,0.0,0.06,0.0,0.0
Cameron Brate,TB,2.4,27.0,0.3,0.0,0.0,0.0,0.03,0.0,0.0
Charles Clay,BUF,3.27,33.83,0.16,0.0,0.0,0.0,0.12,0.0,0.0
Chris Herndon,NYJ,3.0,30.5,0.3,0.0,0.0,0.0,0.07,0.0,0.0
Chris Manhertz,CAR,0.3,2.45,0.02,0.0,0.0,0.0,0.03,0.0,0.0
Clark Harris,CIN,0.06,1.5,0.02,0.0,0.0,0.0,0.03,0.0,0.0
Dallas Goedert,PHI,2.3,25.6,0.2,0.0,0.0,0.0,0.08,0.0,0.0
Dan Arnold,NO,0.7,6.69,0.06,0.0,0.0,0.0,0.1,0.0,0.0
Daniel Brown,CHI,0.2,2.96,0.02,0.0,0.0,0.0,0.02,0.0,0.0
Darrell Daniels,ARI,0.2,3.378013832784908,0.03,0.0,0.0,0.0,0.03,0.0,0.0
Darren Fells,CLE,1.1036298518898264,13.925326973167536,0.1,0.0,0.0,0.0,0.02,0.0,0.0
David Morgan,MIN,0.7,6.696679175818265,0.1,0.0,0.0,0.0,0.05,0.0,0.0
David Njoku,CLE,5.0,60.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0
Demetrius Harris,KC,1.16,13.11,0.1,0.0,0.0,0.0,0.02,0.0,0.0
Deon Yelder,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
Derek Carrier,OAK,1.0,9.4,0.1,0.0,0.0,0.0,0.03,0.0,0.0
Dion Sims,CHI,0.58,6.29,0.1,0.0,0.0,0.0,0.04,0.0,0.0
Durham Smythe,MIA,0.3,4.043357916837614,0.02,0.0,0.0,0.0,0.02,0.0,0.0
Dwayne Allen,NE,0.5,4.0,0.1,0.0,0.0,0.0,0.04,0.0,0.0
Ed Dickson,SEA,2.2,26.3,0.2,0.0,0.0,0.0,0.06,0.0,0.0
Eric Ebron,IND,4.5,55.9,1.0,0.0,0.0,0.0,0.46,0.0,0.0
Eric Tomlinson,NYJ,1.0,10.9,0.1,0.0,0.0,0.0,0.02,0.0,0.0
Evan Engram,NYG,4.21,42.9,0.3,0.0,0.0,0.0,2.2,0.0,0.0
Gabe Holmes,ARI,0.15,1.77,0.03,0.0,0.0,0.0,0.024715796629916867,0.0,0.0
Garrett Celek,SF,1.6,16.6,0.1,0.0,0.0,0.0,0.02,0.0,0.0
George Kittle,SF,6.0,70.0,1.0,0.0,0.0,0.0,0.18,0.0,0.0
Gerald Everett,LAR,2.2,25.0,0.3,0.0,0.0,0.0,0.3,0.0,0.0
Greg Olsen,CAR,4.07,47.63,0.35,0.0,0.0,0.0,0.07,0.0,0.0
Hayden Hurst,BAL,2.3,24.7,0.2,0.0,0.0,0.0,0.8,0.0,0.0
Ian Thomas,CAR,1.2,10.1,0.1,0.0,0.0,0.0,0.03,0.0,0.0
Jack Doyle,IND,4.6,51.4,0.4,0.0,0.0,0.0,0.05,0.0,0.0
Jared Cook,OAK,6.0,65.0,1.0,0.0,0.0,0.0,0.07,0.0,0.0
Jason Croom,BUF,1.8,18.0,0.3,0.0,0.0,0.0,0.03,0.0,0.0
