Player,Team,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,2PT
Alan Cross,TB,0.3,2.7,0.02,0,0,0,0.03,0,0.0
Anthony Firkser,TEN,1.8,17.4,0.21085871395249303,0,0,0,0.03,0,0.0
Antonio Gates,LAC,2.3,24.5,0.3,0,0,0,0.02,0,0.0
Antony Auclair,TB,0.5,5.5,0.1,0,0,0,0.07,0,0.0
Austin Hooper,ATL,4.2,43.7,0.3,0,0,0,0.1,0,0.0
Benjamin Watson,NO,3.4,37.1,0.3,0,0,0,0.03,0,0.0
Blake Jarwin,DAL,2.0,25.0,0.1,0,0,0,0.08,0,0.0
Brian Parker,DEN,0.28,2.77,0.03,0,0,0,0.03,0,0.0
Cameron Brate,TB,2.4,26.9,0.4,0,0,0,0.03,0,0.0
Charles Clay,BUF,2.8,29.0,0.13,0,0,0,0.15,0,0.0
Chris Herndon,NYJ,3.3,36.8,0.4,0,0,0,0.1,0,0.0
Chris Manhertz,CAR,0.34,2.88,0.03,0,0,0,0.03,0,0.0
Dalton Schultz,DAL,1.5,16.0,0.21489262942705034,0,0,0,0.04,0,0.0
Dan Arnold,NO,0.54,6.19,0.06,0,0,0,0.1,0,0.0
Daniel Brown,CHI,0.29,2.8923441325569184,0.02,0,0,0,0.03,0,0.0
Darrell Daniels,ARI,0.18,2.69,0.02,0,0,0,0.04,0,0.0
Darren Fells,CLE,1.1,12.951444041583482,0.1,0,0,0,0.06,0,0.0
David Morgan,MIN,0.8,8.2,0.2294294487856171,0,0,0,0.04,0,0.0
David Njoku,CLE,6.0,65.0,1.0,0,0,0,0.08,0,0.0
Demetrius Harris,KC,1.14,12.6,0.1,0,0,0,0.03,0,0.0
Deon Yelder,KC,0.06,0.66,0.01,0,0,0,0.032280903966490644,0,0.0
Derek Carrier,OAK,1.0,10.1,0.1,0,0,0,0.02,0,0.0
Dion Sims,CHI,0.7,6.8,0.1,0,0,0,0.03,0,0.0
Durham Smythe,MIA,0.4,4.3,0.02,0,0,0,0.02,0,0.0
Dwayne Allen,NE,1.6,17.8,0.2,0,0,0,0.03,0,0.0
Ed Dickson,SEA,2.5,32.1,0.3,0,0,0,0.03,0,0.0
Eric Saubert,ATL,0.3,3.4363191107455537,0.03,0,0,0,0.03,0,0.0
Eric Tomlinson,NYJ,1.1,11.7,0.1,0,0,0,0.03,0,0.0
Garrett Celek,SF,1.6,17.6,0.2,0,0,0,0.02,0,0.0
George Kittle,SF,5.15,74.2,1.0,0,0,0,0.12,0,0.0
Gerald Everett,LAR,2.0,25.0,0.2,0,0,0,0.2,0,0.0
Greg Olsen,CAR,4.6,55.8,1.0,0,0,0,0.08,0,0.0
Hayden Hurst,BAL,2.0,20.0,0.2,0,0,0,1.5,0,0.0
Ian Thomas,CAR,1.4,13.0,0.2072245091128207,0,0,0,0.04,0,0.0
Jared Cook,OAK,6.0,65.7,1.0,0,0,0,0.06,0,0.0
Jason Croom,BUF,1.5,16.9,0.2,0,0,0,0.03,0,0.0
Jeff Heuerman,DEN,2.7,26.8,0.2,0,0,0,0.08,0,0.0
Jeremy Sprinkle,WAS,0.21182752080920195,2.3,0.02,0,0,0,0.03,0,0.0
Jesse James,PIT,2.3,26.11,0.2,0,0,0,0.07,0,0.0
Jimmy Graham,GB,5.5,68.6,1.0,0,0,0,0.07,0,0.0
Jonnu Smith,TEN,1.5,16.0,0.1,0,0,0,0.05,0,0.0
Jordan Akins,HOU,1.0232710114949166,12.1,0.20359030427315786,0,0,0,0.03,0,0.0
