Player,Team,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,2PT
Alan Cross,TB,0.3,0.0,0.02,0,0,0,0.03,0,0.0
Anthony Firkser,TEN,1.8,8.322161581112548,0.21085871395249303,0,0,0,0.03,0,0.0
Antonio Gates,LAC,2.3,21.037985329924375,0.3,0,0,0,0.02,0,0.0
Antony Auclair,TB,0.5,2.9,0.1,0,0,0,0.07,0,0.0
Austin Hooper,ATL,4.2,40.946274401933245,0.3,0,0,0,0.1,0,0.0
Benjamin Watson,NO,3.4,31.062801660150416,0.3,0,0,0,0.03,0,0.0
Blake Jarwin,DAL,2.0,12.775119646157242,0.1,0,0,0,0.08,0,0.0
Brian Parker,DEN,0.28,0.0,0.03,0,0,0,0.03,0,0.0
Cameron Brate,TB,2.4,14.696866572578736,0.4,0,0,0,0.03,0,0.0
Charles Clay,BUF,2.8,21.853085247174974,0.13,0,0,0,0.15,0,0.0
Chris Herndon,NYJ,3.3,28.873437628301065,0.4,0,0,0,0.1,0,0.0
Chris Manhertz,CAR,0.34,0.0,0.03,0,0,0,0.03,0,0.0
Dalton Schultz,DAL,1.5,9.415711363919065,0.21489262942705034,0,0,0,0.04,0,0.0
Dan Arnold,NO,0.54,2.361094859675215,0.06,0,0,0,0.1,0,0.0
Daniel Brown,CHI,0.29,0.0,0.02,0,0,0,0.03,0,0.0
Darrell Daniels,ARI,0.18,0.0,0.02,0,0,0,0.04,0,0.0
Darren Fells,CLE,1.1,10.178891902171147,0.1,0,0,0,0.06,0,0.0
David Morgan,MIN,0.8,8.2,0.2294294487856171,0,0,0,0.04,0,0.0
David Njoku,CLE,6.0,43.09163276517095,1.0,0,0,0,0.08,0,0.0
Demetrius Harris,KC,1.14,10.0,0.1,0,0,0,0.03,0,0.0
Deon Yelder,KC,0.06,0.0,0.01,0,0,0,0.032280903966490644,0,0.0
Derek Carrier,OAK,1.0,8.322161581112548,0.1,0,0,0,0.02,0,0.0
Dion Sims,CHI,0.7,1.3,0.1,0,0,0,0.03,0,0.0
Durham Smythe,MIA,0.4,0.13901748126576852,0.02,0,0,0,0.02,0,0.0
Dwayne Allen,NE,1.6,17.8,0.2,0,0,0,0.03,0,0.0
Ed Dickson,SEA,2.5,21.65463918089844,0.3,0,0,0,0.03,0,0.0
Eric Saubert,ATL,0.3,0.4,0.03,0,0,0,0.03,0,0.0
Eric Tomlinson,NYJ,1.1,8.594643744709694,0.1,0,0,0,0.03,0,0.0
Garrett Celek,SF,1.6,8.322161581112548,0.2,0,0,0,0.02,0,0.0
George Kittle,SF,5.15,69.24769706922127,1.0,0,0,0,0.12,0,0.0
Gerald Everett,LAR,2.0,22.36446741600377,0.2,0,0,0,0.2,0,0.0
Greg Olsen,CAR,4.6,45.0,1.0,0,0,0,0.08,0,0.0
Hayden Hurst,BAL,2.0,14.866244394354334,0.2,0,0,0,1.5,0,0.0
Ian Thomas,CAR,1.4,8.322161581112548,0.2072245091128207,0,0,0,0.04,0,0.0
Jared Cook,OAK,6.0,52.81028940990593,1.0,0,0,0,0.06,0,0.0
Jason Croom,BUF,1.5,13.596252151270189,0.2,0,0,0,0.03,0,0.0
Jeff Heuerman,DEN,2.7,24.969226538471926,0.2,0,0,0,0.08,0,0.0
Jeremy Sprinkle,WAS,0.21182752080920195,1.2796000901580644,0.02,0,0,0,0.03,0,0.0
Jesse James,PIT,2.3,21.83899642982712,0.2,0,0,0,0.07,0,0.0
Jimmy Graham,GB,5.5,49.7,1.0,0,0,0,0.07,0,0.0
Jonnu Smith,TEN,1.5,13.139637186707741,0.1,0,0,0,0.05,0,0.0
Jordan Akins,HOU,1.0232710114949166,9.730083203362447,0.20359030427315786,0,0,0,0.03,0,0.0
Jordan Leggett,NYJ,1.2,8.322161581112548,0.12320271553366324,0,0,0,0.02,0,0.0
Jordan Reed,WAS,6.0,40.8,0.3,0,0,0,0.08,0,0.0
Jordan Thomas,HOU,2.2,11.949764061694697,0.2,0,0,0,0.06,0,0.0
Josh Hill,NO,1.68,12.16232981577161,0.2,0,0,0,0.16,0,0.0
